,ts,id,Ax,Ay,Az,Gx,Gy,Gz
0,-0.76,IMU0,-0.1064453125,0.9921875,-0.052734375,1.3414634146341464,0.1829268292682927,-0.06097560975609757
1,-0.75,IMU0,-0.1064453125,0.9931640625,-0.0517578125,1.402439024390244,0.1829268292682927,-0.12195121951219513
2,-0.74,IMU0,-0.107421875,0.9931640625,-0.0517578125,1.3414634146341464,0.24390243902439027,-0.12195121951219513
3,-0.73,IMU0,-0.1083984375,0.9931640625,-0.05078125,1.3414634146341464,0.24390243902439027,-0.06097560975609757
4,-0.72,IMU0,-0.107421875,0.9931640625,-0.0517578125,1.402439024390244,0.1829268292682927,-0.12195121951219513
5,-0.71,IMU0,-0.107421875,0.994140625,-0.0517578125,1.3414634146341464,0.24390243902439027,-0.12195121951219513
6,-0.7,IMU0,-0.1083984375,0.9931640625,-0.0517578125,1.3414634146341464,0.1829268292682927,-0.12195121951219513
7,-0.69,IMU0,-0.107421875,0.9931640625,-0.0517578125,1.3414634146341464,0.1829268292682927,-0.1829268292682927
8,-0.68,IMU0,-0.107421875,0.9931640625,-0.052734375,1.3414634146341464,0.24390243902439027,-0.12195121951219513
9,-0.67,IMU0,-0.107421875,0.994140625,-0.05078125,1.3414634146341464,0.24390243902439027,-0.12195121951219513
10,-0.66,IMU0,-0.107421875,0.9951171875,-0.052734375,1.3414634146341464,0.1829268292682927,-0.06097560975609757
11,-0.65,IMU0,-0.107421875,0.9931640625,-0.052734375,1.3414634146341464,0.24390243902439027,-0.06097560975609757
12,-0.64,IMU0,-0.1064453125,0.9931640625,-0.052734375,1.3414634146341464,0.1829268292682927,-0.06097560975609757
13,-0.63,IMU0,-0.1064453125,0.9931640625,-0.052734375,1.3414634146341464,0.24390243902439027,-0.12195121951219513
14,-0.62,IMU0,-0.107421875,0.9931640625,-0.0517578125,1.3414634146341464,0.1829268292682927,-0.06097560975609757
15,-0.61,IMU0,-0.107421875,0.9931640625,-0.05078125,1.3414634146341464,0.24390243902439027,-0.12195121951219513
16,-0.6,IMU0,-0.107421875,0.9931640625,-0.0517578125,1.3414634146341464,0.1829268292682927,-0.12195121951219513
17,-0.59,IMU0,-0.107421875,0.9921875,-0.0517578125,1.3414634146341464,0.1829268292682927,-0.12195121951219513
18,-0.58,IMU0,-0.107421875,0.9931640625,-0.05078125,1.3414634146341464,0.1829268292682927,-0.12195121951219513
19,-0.57,IMU0,-0.107421875,0.9931640625,-0.0517578125,1.3414634146341464,0.1829268292682927,-0.12195121951219513
20,-0.56,IMU0,-0.107421875,0.994140625,-0.05078125,1.3414634146341464,0.1829268292682927,-0.12195121951219513
21,-0.55,IMU0,-0.1064453125,0.9931640625,-0.0517578125,1.3414634146341464,0.12195121951219513,-0.12195121951219513
22,-0.54,IMU0,-0.107421875,0.994140625,-0.052734375,1.3414634146341464,0.12195121951219513,-0.12195121951219513
23,-0.53,IMU0,-0.107421875,0.994140625,-0.052734375,1.2804878048780488,0.12195121951219513,-0.12195121951219513
24,-0.52,IMU0,-0.107421875,0.9931640625,-0.0517578125,1.3414634146341464,0.12195121951219513,-0.12195121951219513
25,-0.51,IMU0,-0.1064453125,0.9931640625,-0.0517578125,1.2804878048780488,0.12195121951219513,-0.12195121951219513
26,-0.5,IMU0,-0.1064453125,0.994140625,-0.05078125,1.3414634146341464,0.1829268292682927,-0.12195121951219513
27,-0.49,IMU0,-0.1064453125,0.9931640625,-0.0517578125,1.3414634146341464,0.1829268292682927,-0.12195121951219513
28,-0.48,IMU0,-0.107421875,0.9931640625,-0.05078125,1.3414634146341464,0.24390243902439027,-0.12195121951219513
29,-0.47,IMU0,-0.107421875,0.9921875,-0.05078125,1.3414634146341464,0.24390243902439027,-0.06097560975609757
30,-0.46,IMU0,-0.107421875,0.9921875,-0.0517578125,1.3414634146341464,0.24390243902439027,-0.12195121951219513
31,-0.45,IMU0,-0.1083984375,0.9931640625,-0.05078125,1.3414634146341464,0.24390243902439027,-0.12195121951219513
32,-0.44,IMU0,-0.107421875,0.9931640625,-0.052734375,1.3414634146341464,0.24390243902439027,-0.06097560975609757
33,-0.43,IMU0,-0.1064453125,0.9931640625,-0.0517578125,1.3414634146341464,0.1829268292682927,-0.12195121951219513
34,-0.42,IMU0,-0.107421875,0.9931640625,-0.0517578125,1.3414634146341464,0.12195121951219513,-0.06097560975609757
35,-0.41,IMU0,-0.1083984375,0.9912109375,-0.0517578125,1.3414634146341464,0.1829268292682927,-0.06097560975609757
36,-0.4,IMU0,-0.1083984375,0.9931640625,-0.0517578125,1.2804878048780488,0.1829268292682927,-0.06097560975609757
37,-0.39,IMU0,-0.107421875,0.994140625,-0.0498046875,1.2804878048780488,0.1829268292682927,-0.06097560975609757
38,-0.38,IMU0,-0.1064453125,0.9931640625,-0.05078125,1.3414634146341464,0.1829268292682927,0.0
39,-0.37,IMU0,-0.107421875,0.994140625,-0.0517578125,1.3414634146341464,0.1829268292682927,-0.06097560975609757
40,-0.36,IMU0,-0.109375,0.9931640625,-0.05078125,1.3414634146341464,0.1829268292682927,-0.12195121951219513
41,-0.35,IMU0,-0.1064453125,0.9931640625,-0.0517578125,1.2804878048780488,0.1829268292682927,-0.06097560975609757
42,-0.34,IMU0,-0.107421875,0.9931640625,-0.0517578125,1.3414634146341464,0.1829268292682927,-0.06097560975609757
43,-0.33,IMU0,-0.1064453125,0.9931640625,-0.052734375,1.3414634146341464,0.24390243902439027,-0.12195121951219513
44,-0.32,IMU0,-0.1064453125,0.9931640625,-0.0517578125,1.3414634146341464,0.24390243902439027,-0.12195121951219513
45,-0.31,IMU0,-0.107421875,0.9931640625,-0.05078125,1.3414634146341464,0.1829268292682927,-0.06097560975609757
46,-0.3,IMU0,-0.1064453125,0.9931640625,-0.052734375,1.2804878048780488,0.24390243902439027,-0.12195121951219513
47,-0.29,IMU0,-0.1064453125,0.994140625,-0.05078125,1.2804878048780488,0.24390243902439027,-0.06097560975609757
48,-0.28,IMU0,-0.1064453125,0.9951171875,-0.05078125,1.3414634146341464,0.24390243902439027,-0.06097560975609757
49,-0.27,IMU0,-0.109375,0.994140625,-0.052734375,1.3414634146341464,0.30487804878048785,-0.06097560975609757
50,-0.26,IMU0,-0.1103515625,1.001953125,-0.0546875,1.2804878048780488,0.30487804878048785,-0.12195121951219513
51,-0.25,IMU0,-0.11328125,1.0263671875,-0.046875,1.3414634146341464,0.24390243902439027,-0.1829268292682927
52,-0.24,IMU0,-0.130859375,1.2001953125,-0.0361328125,1.4634146341463417,0.24390243902439027,-0.1829268292682927
53,-0.23,IMU0,-0.1552734375,1.3505859375,-0.001953125,1.0975609756097562,0.48780487804878053,0.0
54,-0.22,IMU0,-0.02734375,1.4111328125,-0.1044921875,1.0365853658536586,-0.7317073170731708,-0.1829268292682927
55,-0.21,IMU0,-0.107421875,1.087890625,-0.0546875,2.8658536585365857,-0.6707317073170732,0.12195121951219513
56,-0.2,IMU0,-0.1181640625,0.900390625,-0.0146484375,2.25609756097561,-1.2804878048780488,-0.06097560975609757
57,-0.19,IMU0,-0.091796875,0.8466796875,-0.0107421875,1.524390243902439,-1.3414634146341464,0.30487804878048785
58,-0.18,IMU0,-0.1728515625,0.9013671875,-0.0751953125,1.1585365853658538,-0.6707317073170732,0.24390243902439027
59,-0.17,IMU0,-0.09375,1.0576171875,-0.1015625,1.0365853658536586,-0.3658536585365854,-0.12195121951219513
60,-0.16,IMU0,-0.0986328125,1.17578125,-0.013671875,2.0121951219512195,-0.12195121951219513,0.24390243902439027
61,-0.15,IMU0,-0.115234375,1.2802734375,0.009765625,0.9146341463414634,0.1829268292682927,-0.12195121951219513
62,-0.14,IMU0,-0.0908203125,1.4619140625,-0.0419921875,0.6707317073170732,-0.1829268292682927,0.06097560975609757
63,-0.13,IMU0,-0.1572265625,1.6240234375,-0.083984375,0.853658536585366,-0.7317073170731708,0.0
64,-0.12,IMU0,-0.119140625,1.7685546875,-0.087890625,1.1585365853658538,-2.25609756097561,-0.12195121951219513
65,-0.11,IMU0,-0.09375,1.8603515625,-0.01953125,1.5853658536585367,-3.5975609756097566,0.12195121951219513
66,-0.1,IMU0,-0.107421875,1.9052734375,-0.033203125,1.2195121951219514,-3.8414634146341466,0.1829268292682927
67,-0.09,IMU0,-0.1220703125,1.958984375,-0.0498046875,1.402439024390244,-3.9024390243902443,0.3658536585365854
68,-0.08,IMU0,-0.1748046875,1.990234375,-0.048828125,1.2804878048780488,-3.8414634146341466,0.30487804878048785
69,-0.07,IMU0,-0.154296875,2.037109375,-0.0634765625,1.1585365853658538,-4.2682926829268295,0.12195121951219513
70,-0.06,IMU0,-0.091796875,2.0615234375,-0.060546875,1.2195121951219514,-4.939024390243903,0.0
71,-0.05,IMU0,-0.07421875,2.0810546875,-0.0595703125,1.1585365853658538,-4.878048780487806,0.06097560975609757
72,-0.04,IMU0,-0.1005859375,2.115234375,-0.0439453125,1.3414634146341464,-4.329268292682928,0.426829268292683
73,-0.03,IMU0,-0.1455078125,2.119140625,-0.0634765625,1.2195121951219514,-3.780487804878049,0.30487804878048785
74,-0.02,IMU0,-0.1318359375,2.1259765625,-0.0908203125,1.2804878048780488,-3.2926829268292686,0.06097560975609757
75,-0.01,IMU0,-0.1083984375,2.1337890625,-0.0576171875,1.5853658536585367,-3.414634146341464,-0.06097560975609757
76,0.0,IMU0,-0.091796875,2.1376953125,-0.05078125,1.524390243902439,-3.231707317073171,0.0
77,0.01,IMU0,-0.0966796875,2.1513671875,-0.060546875,1.2804878048780488,-2.987804878048781,0.0
78,0.02,IMU0,-0.109375,2.169921875,-0.0703125,1.2195121951219514,-2.987804878048781,0.1829268292682927
79,0.03,IMU0,-0.140625,2.18359375,-0.052734375,1.0975609756097562,-2.682926829268293,0.12195121951219513
80,0.04,IMU0,-0.13671875,2.1845703125,-0.0615234375,1.0365853658536586,-2.6219512195121952,-0.12195121951219513
81,0.05,IMU0,-0.1435546875,2.1884765625,-0.072265625,1.0975609756097562,-2.3170731707317076,-0.06097560975609757
82,0.06,IMU0,-0.1103515625,2.2060546875,-0.080078125,1.0975609756097562,-1.524390243902439,-0.12195121951219513
83,0.07,IMU0,-0.09765625,2.2138671875,-0.0673828125,1.3414634146341464,-1.0365853658536586,-0.12195121951219513
84,0.08,IMU0,-0.130859375,2.2138671875,-0.060546875,1.402439024390244,-0.426829268292683,0.0
85,0.09,IMU0,-0.109375,2.2216796875,-0.0634765625,1.2195121951219514,0.0,0.0
86,0.1,IMU0,-0.1044921875,2.2421875,-0.0703125,1.2195121951219514,0.12195121951219513,0.0
87,0.11,IMU0,-0.1015625,2.2490234375,-0.0615234375,1.2804878048780488,0.30487804878048785,-0.24390243902439027
88,0.12,IMU0,-0.1201171875,2.2568359375,-0.0576171875,1.2195121951219514,0.5487804878048781,-0.06097560975609757
89,0.13,IMU0,-0.1181640625,2.2763671875,-0.0458984375,1.0975609756097562,1.0365853658536586,-0.30487804878048785
90,0.14,IMU0,-0.1123046875,2.287109375,-0.05078125,1.1585365853658538,1.1585365853658538,-0.3658536585365854
91,0.15,IMU0,-0.1005859375,2.306640625,-0.056640625,1.0975609756097562,1.402439024390244,-0.5487804878048781
92,0.16,IMU0,-0.1201171875,2.2998046875,-0.0576171875,1.0975609756097562,0.9146341463414634,-0.48780487804878053
93,0.17,IMU0,-0.09765625,2.3076171875,-0.05078125,1.0975609756097562,0.3658536585365854,-0.6097560975609757
94,0.18,IMU0,-0.10546875,2.3154296875,-0.0546875,1.1585365853658538,-0.3658536585365854,-0.48780487804878053
95,0.19,IMU0,-0.123046875,2.3271484375,-0.0576171875,1.2195121951219514,-0.9756097560975611,-0.3658536585365854
96,0.2,IMU0,-0.115234375,2.3349609375,-0.0478515625,1.3414634146341464,-0.853658536585366,-0.3658536585365854
97,0.21,IMU0,-0.1142578125,2.3427734375,-0.04296875,1.3414634146341464,-0.6097560975609757,-0.426829268292683
98,0.22,IMU0,-0.11328125,2.3623046875,-0.0517578125,1.3414634146341464,-0.5487804878048781,-0.48780487804878053
99,0.23,IMU0,-0.1123046875,2.37109375,-0.0546875,1.2804878048780488,-0.7317073170731708,-0.48780487804878053
100,0.24,IMU0,-0.1220703125,2.384765625,-0.0498046875,1.2804878048780488,-0.9146341463414634,-0.6097560975609757
101,0.25,IMU0,-0.1123046875,2.3857421875,-0.0458984375,1.402439024390244,-1.0365853658536586,-0.7926829268292683
102,0.26,IMU0,-0.095703125,2.380859375,-0.0400390625,1.3414634146341464,-0.853658536585366,-0.9756097560975611
103,0.27,IMU0,-0.1630859375,2.3642578125,-0.0576171875,1.3414634146341464,-0.6707317073170732,-0.6097560975609757
104,0.28,IMU0,-0.1591796875,2.3720703125,-0.0546875,1.3414634146341464,-0.12195121951219513,-0.9756097560975611
105,0.29,IMU0,-0.0478515625,2.361328125,-0.0478515625,1.4634146341463417,0.48780487804878053,-0.6707317073170732
106,0.3,IMU0,-0.1044921875,2.375,-0.068359375,1.524390243902439,0.5487804878048781,-0.1829268292682927
107,0.31,IMU0,-0.10546875,2.3828125,-0.060546875,1.524390243902439,0.06097560975609757,0.12195121951219513
108,0.32,IMU0,-0.1259765625,2.3564453125,-0.048828125,1.7682926829268295,-0.12195121951219513,0.3658536585365854
109,0.33,IMU0,-0.05078125,2.361328125,-0.056640625,1.3414634146341464,0.3658536585365854,0.6707317073170732
110,0.34,IMU0,-0.05859375,2.3759765625,-0.060546875,1.4634146341463417,0.6097560975609757,1.1585365853658538
111,0.35,IMU0,-0.1376953125,2.3974609375,-0.076171875,1.3414634146341464,1.2195121951219514,0.9756097560975611
112,0.36,IMU0,-0.177734375,2.4375,-0.0546875,1.4634146341463417,1.707317073170732,0.6097560975609757
113,0.37,IMU0,0.0166015625,2.4814453125,-0.0400390625,1.2195121951219514,2.682926829268293,0.24390243902439027
114,0.38,IMU0,-0.0546875,2.4462890625,-0.0419921875,1.2804878048780488,2.3170731707317076,-0.24390243902439027
115,0.39,IMU0,-0.1181640625,2.4345703125,-0.064453125,1.3414634146341464,2.3170731707317076,-0.48780487804878053
116,0.4,IMU0,-0.0986328125,2.44921875,-0.068359375,1.2804878048780488,2.073170731707317,-0.12195121951219513
117,0.41,IMU0,-0.0126953125,2.4580078125,-0.0263671875,1.3414634146341464,1.707317073170732,0.6707317073170732
118,0.42,IMU0,-0.1611328125,2.458984375,-0.06640625,1.3414634146341464,0.6707317073170732,0.7317073170731708
119,0.43,IMU0,-0.220703125,2.462890625,-0.0908203125,1.5853658536585367,0.0,0.3658536585365854
120,0.44,IMU0,-0.13671875,2.474609375,-0.05078125,1.8902439024390245,1.0365853658536586,-0.1829268292682927
121,0.45,IMU0,-0.125,2.49609375,-0.0107421875,1.7682926829268295,2.25609756097561,-0.6707317073170732
122,0.46,IMU0,-0.1611328125,2.4951171875,-0.0380859375,1.402439024390244,2.073170731707317,-1.0365853658536586
123,0.47,IMU0,-0.048828125,2.51953125,-0.0830078125,1.2195121951219514,1.2804878048780488,-0.6097560975609757
