,ts,filtered_altitude_AGL,filtered_acceleration
0,-0.75,0.442138671875,0.019310951232910156
1,-0.74,0.441162109375,0.019310951232910156
2,-0.73,0.441162109375,0.019310951232910156
3,-0.72,0.441162109375,0.019310951232910156
4,-0.71,0.441162109375,0.019310951232910156
5,-0.7,0.441162109375,0.019310951232910156
6,-0.69,0.441162109375,0.019310951232910156
7,-0.68,0.1553955078125,0.009655952453613281
8,-0.67,-0.037841796875,0.009655952453613281
9,-0.66,-0.037841796875,0.009655952453613281
10,-0.65,-0.2274169921875,0.009655952453613281
11,-0.64,-0.32568359375,0.009655952453613281
12,-0.63,-0.32568359375,0.009655952453613281
13,-0.62,-0.323974609375,0.009655952453613281
14,-0.61,-0.323974609375,0.009655952453613281
15,-0.6,-0.32568359375,0.009655952453613281
16,-0.59,-0.323974609375,0.009655952453613281
17,-0.58,-0.2261962890625,0.009655952453613281
18,-0.57,-0.2261962890625,0.009655952453613281
19,-0.56,-0.2261962890625,0.009655952453613281
20,-0.55,-0.2261962890625,0.009655952453613281
21,-0.54,-0.2261962890625,0.009655952453613281
22,-0.53,-0.2261962890625,0.009655952453613281
23,-0.52,-0.2261962890625,0.009655952453613281
24,-0.51,-0.2261962890625,0.009655952453613281
25,-0.5,-0.2261962890625,0.009655952453613281
26,-0.49,-0.411865234375,0.009655952453613281
27,-0.48,-0.411865234375,0.009655952453613281
28,-0.47,-0.3157958984375,0.009655952453613281
29,-0.46,-0.125244140625,0.009655952453613281
30,-0.45,-0.125,0.009655952453613281
31,-0.44,-0.125,0.009655952453613281
32,-0.43,-0.1234130859375,0.009655952453613281
33,-0.42,0.1644287109375,0.009655952453613281
34,-0.41,-0.027587890625,0.009655952453613281
35,-0.4,-0.027587890625,0.009655952453613281
36,-0.39,-0.027587890625,0.009655952453613281
37,-0.38,-0.027587890625,0.009655952453613281
38,-0.37,-0.027587890625,0.009655952453613281
39,-0.36,-0.027587890625,0.009655952453613281
40,-0.35,-0.027587890625,0.009655952453613281
41,-0.34,-0.122314453125,0.009655952453613281
42,-0.33,-0.5006103515625,0.009655952453613281
43,-0.32,-0.5030517578125,0.009655952453613281
44,-0.31,-0.5030517578125,0.009655952453613281
45,-0.3,-0.5006103515625,0.009655952453613281
46,-0.29,-0.4951171875,0.009655952453613281
47,-0.28,-0.5006103515625,0.009655952453613281
48,-0.27,-0.5006103515625,0.009655952453613281
49,-0.26,-0.5006103515625,0.009655952453613281
50,-0.25,-0.4951171875,0.009655952453613281
51,-0.24,-0.4915771484375,0.019310951232910156
52,-0.23,-0.4010009765625,0.019310951232910156
53,-0.22,-0.4915771484375,0.028966903686523438
54,-0.21,-0.4915771484375,0.09655570983886719
55,-0.2,-0.4915771484375,0.33794403076171875
56,-0.19,-0.30224609375,0.33794403076171875
57,-0.18,-0.30224609375,0.33794403076171875
58,-0.17,-0.2947998046875,0.33794403076171875
59,-0.16,-0.2947998046875,0.6469202041625977
60,-0.15,-0.2939453125,0.9462413787841797
61,-0.14,-0.2939453125,0.9462413787841797
62,-0.13,-0.2933349609375,0.9462413787841797
63,-0.12,-0.196533203125,0.9462413787841797
64,-0.11,-0.2933349609375,1.815237045288086
65,-0.1,-0.2939453125,2.8483762741088867
66,-0.09,-0.2933349609375,4.6443023681640625
67,-0.08,-0.2933349609375,6.247117042541504
68,-0.07,-0.2904052734375,7.676133155822754
69,-0.06,-0.2904052734375,8.58375072479248
70,-0.05,-0.2904052734375,9.027905464172363
71,-0.04,-0.2904052734375,9.558959007263184
72,-0.03,-0.5733642578125,9.867934226989746
73,-0.02,-0.2904052734375,10.331398963928223
74,-0.01,-0.2904052734375,10.572787284851074
75,0.0,-0.5733642578125,10.765898704528809
76,0.01,-0.5733642578125,11.103840827941895
77,0.02,-0.5733642578125,11.142462730407715
78,0.03,-0.5733642578125,11.210051536560059
79,0.04,-0.5673828125,11.2872953414917
80,0.05,-0.5673828125,11.32591724395752
81,0.06,-0.4722900390625,11.461094856262207
82,0.07,-0.4722900390625,11.644549369812012
83,0.08,-0.377197265625,11.779725074768066
84,0.09,-0.377197265625,11.789381980895996
85,0.1,-0.377197265625,11.828003883361816
86,0.11,-0.377197265625,12.001803398132324
87,0.12,0.198974609375,12.079047203063965
88,0.13,0.198974609375,12.079047203063965
89,0.14,0.0059814453125,12.156291007995605
90,0.15,-0.0889892578125,12.359057426452637
91,0.16,-0.377197265625,12.42664623260498
92,0.17,-0.0889892578125,12.503888130187988
93,0.18,-0.0889892578125,12.696999549865723
94,0.19,-0.0889892578125,12.803210258483887
95,0.2,-0.0889892578125,12.928732872009277
96,0.21,-0.1842041015625,12.996319770812988
97,0.22,-0.377197265625,13.005976676940918
98,0.23,-0.377197265625,13.083220481872559
99,0.24,-0.377197265625,13.19908618927002
100,0.25,-0.1842041015625,13.27632999420166
101,0.26,-0.377197265625,13.353575706481934
102,0.27,-0.4722900390625,13.546685218811035
103,0.28,-0.377197265625,13.565997123718262
104,0.29,-0.377197265625,13.633585929870605
105,0.3,-0.0889892578125,13.633585929870605
106,0.31,0.0059814453125,13.64323902130127
107,0.32,0.198974609375,13.672207832336426
108,0.33,0.58203125,13.672207832336426
109,0.34,0.58203125,13.64323902130127
110,0.35,0.58203125,13.64323902130127
111,0.36,0.58203125,13.64323902130127
112,0.37,0.58203125,13.672207832336426
113,0.38,0.965087890625,13.68186092376709
114,0.39,0.965087890625,13.749449729919434
115,0.4,0.965087890625,13.894282341003418
116,0.41,1.060302734375,14.261191368103027
117,0.42,1.060302734375,14.290160179138184
