,ts,filtered_altitude_AGL,filtered_acceleration
0,0.01,-0.058131031692028046,-0.009020805358886719
1,0.02,-0.08455422520637512,-0.004509925842285156
2,0.03,-0.11626206338405609,-0.004509925842285156
3,0.04,-0.11626206338405609,-0.004509925842285156
4,0.05,-0.11626206338405609,-0.004509925842285156
5,0.06,-0.11626206338405609,-0.004509925842285156
6,0.07,-0.11626206338405609,-0.004509925842285156
7,0.08,-0.11626206338405609,0.0
8,0.09,-0.17439310252666473,0.0
9,0.1,-0.17439310252666473,0.009020805358886719
