,ts,id,T,P
0,-0.371,BARO0,21.51,97967
1,-0.371,BARO1,21.72,98098
2,-0.371,BARO2,23.36,98063
3,-0.361,BARO0,21.52,97962
4,-0.361,BARO1,21.72,98105
5,-0.361,BARO2,23.36,98068
6,-0.351,BARO0,21.52,97963
7,-0.351,BARO1,21.73,98104
8,-0.351,BARO2,23.36,98056
9,-0.341,BARO0,21.51,97961
10,-0.341,BARO1,21.72,98099
11,-0.341,BARO2,23.36,98059
12,-0.331,BARO0,21.52,97976
13,-0.331,BARO1,21.72,98099
14,-0.331,BARO2,23.36,98063
15,-0.321,BARO0,21.51,97963
16,-0.321,BARO1,21.72,98102
17,-0.321,BARO2,23.36,98061
18,-0.311,BARO0,21.51,97964
19,-0.311,BARO1,21.72,98096
20,-0.311,BARO2,23.36,98065
21,-0.301,BARO0,21.52,97971
22,-0.301,BARO1,21.72,98100
23,-0.301,BARO2,23.36,98070
24,-0.291,BARO0,21.52,97968
25,-0.291,BARO1,21.72,98098
26,-0.291,BARO2,23.36,98071
27,-0.281,BARO0,21.51,97961
28,-0.281,BARO1,21.73,98097
29,-0.281,BARO2,23.36,98060
30,-0.271,BARO0,21.52,97968
31,-0.271,BARO1,21.73,98098
32,-0.271,BARO2,23.36,98068
33,-0.261,BARO0,21.51,97960
34,-0.261,BARO1,21.73,98098
35,-0.261,BARO2,23.36,98066
36,-0.251,BARO0,21.52,97951
37,-0.251,BARO1,21.73,98100
38,-0.251,BARO2,23.36,98066
39,-0.241,BARO0,21.52,97964
40,-0.241,BARO1,21.73,98098
41,-0.241,BARO2,23.36,98061
42,-0.231,BARO0,21.51,97965
43,-0.231,BARO1,21.73,98102
44,-0.231,BARO2,23.36,98060
45,-0.221,BARO0,21.51,97962
46,-0.221,BARO1,21.72,98093
47,-0.221,BARO2,23.36,98061
48,-0.211,BARO0,21.51,97960
49,-0.211,BARO1,21.73,98102
50,-0.211,BARO2,23.36,98057
51,-0.201,BARO0,21.51,97959
52,-0.201,BARO1,21.72,98099
53,-0.201,BARO2,23.36,98065
54,-0.191,BARO0,21.52,97956
55,-0.191,BARO1,21.73,98104
56,-0.191,BARO2,23.36,98059
57,-0.181,BARO0,21.51,97964
