,ts,error
354,16.47,1040
355,16.51,1024
356,16.559,3072
357,16.569,1024
358,16.59,1040
359,16.71,1024
360,16.74,1040
361,16.8,1024
362,16.81,1040
363,16.83,1024
364,16.89,1040
365,16.899,3088
366,16.919,1040
367,16.97,1024
368,17.03,1040
369,17.069,3088
370,17.119,1040
371,17.15,1024
372,17.17,1040
373,17.26,1024
374,17.47,1040
375,17.49,1024
376,17.66,1040
377,17.99,1024
378,18.0,1040
379,18.12,1024
380,18.129,3072
381,18.13,3088
382,18.14,3072
383,18.229,1024
384,18.32,1040
385,18.34,1024
386,18.379,3072
387,18.409,1024
388,18.499,3072
389,18.529,1024
390,18.57,1040
391,18.61,1024
392,18.66,1040
393,18.68,1024
394,19.11,1040
395,19.17,1024
396,19.18,1040
397,19.38,1024
398,19.389,3072
399,19.489,1024
400,19.5,1040
401,19.54,1024
402,19.67,1040
403,19.69,1024
404,19.81,1040
405,19.89,1024
406,19.91,1040
407,19.95,1024
408,20.0,1040
409,20.03,1024
410,20.11,1040
411,20.12,1024
412,20.129,3072
413,20.14,3088
414,20.179,1040
415,20.28,1024
416,20.33,1040
417,20.37,1024
418,20.449,3072
419,20.52,3088
420,20.539,1040
421,20.629,3088
422,20.659,1040
423,20.8,1024
424,20.82,1040
425,20.829,3088
426,20.86,3072
427,20.899,1024
428,20.989,3072
429,21.03,3088
430,21.129,1040
431,21.22,1024
432,21.24,1040
433,21.26,1024
434,21.369,3072
435,21.389,1024
436,21.45,1040
437,21.64,1024
438,21.67,1040
439,21.69,1024
440,21.72,1040
441,21.79,1024
442,21.83,1040
443,21.93,1024
444,21.97,1040
445,22.14,1024
446,22.23,1040
447,22.25,1024
448,22.44,1040
449,22.49,1024
450,22.54,1040
451,22.55,1024
452,22.6,1040
453,22.76,1024
454,22.79,1040
455,22.83,1024
456,22.92,1040
457,23.08,1024
458,23.19,1040
459,23.34,1024
460,23.4,1040
461,23.46,1024
462,23.55,1040
463,23.64,1024
464,23.92,1040
465,23.939,3088
466,24.039,1040
467,24.12,1024
468,24.3,1040
469,24.349,3088
470,24.389,1040
471,24.46,1024
472,24.49,1040
473,24.56,1024
474,24.58,1040
475,24.67,1024
476,24.76,1040
477,24.78,1024
478,24.84,1040
479,25.04,1024
480,25.13,1040
481,25.2,1024
