,ts,q0_estimated,q1_estimated,q2_estimated,q3_estimated,q0_raw,q1_raw,q2_raw,q3_raw
98,36685,1305,502,1569,9776,1305,502,1569,9776
99,36695,1514,413,1518,9758,1514,413,1518,9758
100,36705,1741,308,1465,9732,1741,308,1465,9732
101,36715,1968,206,1409,9700,1968,206,1409,9700
102,36725,2198,118,1351,9660,2198,118,1351,9660
103,36735,2423,50,1298,9614,2423,50,1298,9614
104,36745,2637,2,1258,9563,2637,2,1258,9563
105,36755,2830,-25,1228,9512,2830,-25,1228,9512
106,36765,3001,-36,1205,9462,3001,-36,1205,9462
107,36775,3145,-32,1198,9416,3145,-32,1198,9416
108,36785,3261,-25,1206,9376,3261,-25,1206,9376
109,36795,3349,-21,1224,9342,3349,-21,1224,9342
110,36805,3417,-30,1244,9314,3417,-30,1244,9314
111,36815,3479,-50,1248,9291,3479,-50,1248,9291
112,36825,3538,-71,1242,9269,3538,-71,1242,9269
113,36835,3601,-96,1230,9246,3601,-96,1230,9246
114,36845,3669,-128,1212,9222,3669,-128,1212,9222
115,36855,3745,-164,1191,9193,3745,-164,1191,9193
116,36865,3822,-200,1171,9163,3822,-200,1171,9163
117,36875,3898,-224,1166,9131,3898,-224,1166,9131
118,36885,3964,-243,1164,9103,3964,-243,1164,9103
119,36895,4024,-261,1161,9076,4024,-261,1161,9076
120,36905,4076,-280,1154,9053,4076,-280,1154,9053
121,36915,4126,-300,1142,9031,4126,-300,1142,9031
122,36925,4180,-321,1124,9008,4180,-321,1124,9008
123,36935,4237,-341,1103,8983,4237,-341,1103,8983
124,36945,4305,-359,1081,8953,4305,-359,1081,8953
125,36955,4375,-375,1059,8921,4375,-375,1059,8921
126,36965,4443,-389,1041,8889,4443,-389,1041,8889
127,36975,4512,-402,1019,8856,4512,-402,1019,8856
128,36985,4575,-411,1001,8825,4575,-411,1001,8825
129,36995,4630,-421,991,8797,4630,-421,991,8797
130,37005,4673,-426,989,8774,4673,-426,989,8774
131,37015,4705,-425,994,8757,4705,-425,994,8757
132,37025,4724,-422,1002,8746,4724,-422,1002,8746
133,37035,4733,-419,1010,8740,4733,-419,1010,8740
134,37045,4738,-420,1016,8736,4738,-420,1016,8736
135,37055,4747,-437,1001,8733,4747,-437,1001,8733
136,37065,4770,-470,963,8723,4770,-470,963,8723
137,37075,4815,-520,906,8701,4815,-520,906,8701
138,37085,4879,-568,845,8668,4879,-568,845,8668
139,37095,4955,-605,791,8628,4955,-605,791,8628
140,37105,5027,-610,749,8590,5027,-610,749,8590
141,37115,5091,-590,713,8556,5091,-590,713,8556
142,37125,5150,-571,684,8525,5150,-571,684,8525
143,37135,5204,-560,667,8494,5204,-560,667,8494
144,37145,5253,-555,659,8464,5253,-555,659,8464
145,37155,5299,-559,650,8436,5299,-559,650,8436
146,37165,5345,-574,641,8407,5345,-574,641,8407
147,37175,5391,-602,641,8375,5391,-602,641,8375
148,37185,5435,-632,664,8343,5435,-632,664,8343
149,37195,5475,-665,673,8314,5475,-665,673,8314
150,37205,5518,-698,673,8282,5518,-698,673,8282
151,37215,5564,-732,670,8249,5564,-732,670,8249
152,37225,5614,-767,663,8212,5614,-767,663,8212
153,37235,5666,-801,653,8174,5666,-801,653,8174
154,37245,5729,-810,608,8133,5729,-810,608,8133
155,37255,5796,-796,560,8090,5796,-796,560,8090
156,37265,5859,-778,530,8048,5859,-778,530,8048
157,37275,5913,-771,515,8010,5913,-771,515,8010
158,37285,5964,-780,503,7972,5964,-780,503,7972
159,37295,6018,-794,485,7931,6018,-794,485,7931
160,37305,6073,-816,461,7888,6073,-816,461,7888
161,37315,6138,-847,437,7836,6138,-847,437,7836
162,37325,6213,-884,416,7774,6213,-884,416,7774
163,37335,6296,-923,390,7703,6296,-923,390,7703
164,37345,6383,-959,362,7629,6383,-959,362,7629
165,37355,6469,-989,333,7553,6469,-989,333,7553
166,37365,6550,-1015,305,7481,6550,-1015,305,7481
167,37375,6619,-971,286,7426,6619,-971,286,7426
168,37385,6686,-986,249,7365,6686,-986,249,7365
169,37395,6757,-1013,221,7297,6757,-1013,221,7297
170,37405,6822,-1032,200,7235,6822,-1032,200,7235
171,37415,6883,-1046,185,7174,6883,-1046,185,7174
172,37425,6938,-1059,175,7120,6938,-1059,175,7120
173,37435,6989,-1074,165,7068,6989,-1074,165,7068
174,37445,7039,-1095,152,7016,7039,-1095,152,7016
175,37455,7089,-1120,136,6961,7089,-1120,136,6961
176,37465,7146,-1152,113,6898,7146,-1152,113,6898
177,37475,7208,-1186,83,6828,7208,-1186,83,6828
178,37485,7275,-1219,43,6751,7275,-1219,43,6751
179,37495,7350,-1246,-9,6665,7350,-1246,-9,6665
180,37505,7424,-1261,-73,6578,7424,-1261,-73,6578
181,37515,7496,-1247,-143,6497,7496,-1247,-143,6497
182,37525,7557,-1214,-191,6432,7557,-1214,-191,6432
183,37535,7602,-1178,-223,6384,7602,-1178,-223,6384
184,37545,7636,-1152,-257,6347,7636,-1152,-257,6347
185,37555,7658,-1140,-293,6321,7658,-1140,-293,6321
186,37565,7679,-1134,-328,6294,7679,-1134,-328,6294
187,37575,7703,-1134,-351,6264,7703,-1134,-351,6264
188,37585,7729,-1145,-361,6229,7729,-1145,-361,6229
189,37595,7759,-1163,-372,6188,7759,-1163,-372,6188
190,37605,7790,-1182,-382,6144,7790,-1182,-382,6144
191,37615,7821,-1193,-386,6103,7821,-1193,-386,6103
192,37625,7842,-1182,-378,6079,7842,-1182,-378,6079
193,37635,7846,-1165,-366,6077,7846,-1165,-366,6077
194,37645,7839,-1134,-379,6091,7839,-1134,-379,6091
195,37655,7821,-1070,-380,6127,7821,-1070,-380,6127
196,37665,7797,-1027,-366,6164,7797,-1027,-366,6164
197,37675,7772,-1005,-367,6200,7772,-1005,-367,6200
198,37685,7751,-1003,-376,6226,7751,-1003,-376,6226
199,37695,7733,-1000,-379,6249,7733,-1000,-379,6249
200,37705,7713,-969,-385,6278,7713,-969,-385,6278
201,37715,7695,-949,-417,6300,7695,-949,-417,6300
202,37725,7687,-944,-478,6306,7687,-944,-478,6306
203,37735,7686,-932,-529,6305,7686,-932,-529,6305
204,37745,7687,-909,-574,6304,7687,-909,-574,6304
205,37755,7686,-890,-609,6305,7686,-890,-609,6305
206,37765,7684,-879,-610,6308,7684,-879,-610,6308
207,37775,7683,-896,-600,6308,7683,-896,-600,6308
208,37785,7681,-927,-555,6310,7681,-927,-555,6310
209,37795,7672,-934,-518,6323,7672,-934,-518,6323
210,37805,7658,-933,-502,6341,7658,-933,-502,6341
211,37815,7645,-927,-498,6359,7645,-927,-498,6359
212,37825,7632,-919,-496,6375,7632,-919,-496,6375
213,37835,7618,-907,-491,6394,7618,-907,-491,6394
214,37845,7604,-895,-489,6412,7604,-895,-489,6412
215,37855,7591,-886,-485,6430,7591,-886,-485,6430
216,37865,7579,-878,-479,6446,7579,-878,-479,6446
217,37875,7568,-869,-474,6460,7568,-869,-474,6460
218,37885,7558,-865,-470,6472,7558,-865,-470,6472
219,37895,7550,-865,-471,6482,7550,-865,-471,6482
220,37905,7544,-868,-476,6488,7544,-868,-476,6488
221,37915,7543,-873,-483,6488,7543,-873,-483,6488
222,37925,7546,-878,-490,6483,7546,-878,-490,6483
223,37935,7551,-878,-492,6477,7551,-878,-492,6477
224,37945,7554,-876,-492,6474,7554,-876,-492,6474
225,37955,7553,-874,-493,6476,7553,-874,-493,6476
226,37965,7549,-873,-493,6480,7549,-873,-493,6480
227,37975,7546,-873,-492,6484,7546,-873,-492,6484
228,37985,7543,-872,-491,6488,7543,-872,-491,6488
229,37995,7541,-871,-488,6490,7541,-871,-488,6490
230,38005,7538,-869,-486,6494,7538,-869,-486,6494
231,38015,7535,-866,-483,6498,7535,-866,-483,6498
232,38025,7532,-865,-481,6502,7532,-865,-481,6502
233,38035,7529,-864,-479,6505,7529,-864,-479,6505
234,38045,7527,-864,-480,6508,7527,-864,-480,6508
235,38055,7525,-865,-479,6510,7525,-865,-479,6510
236,38065,7523,-865,-479,6512,7523,-865,-479,6512
237,38075,7522,-864,-478,6514,7522,-864,-478,6514
238,38085,7520,-864,-477,6516,7520,-864,-477,6516
239,38095,7519,-864,-477,6518,7519,-864,-477,6518
240,38105,7517,-862,-476,6520,7517,-862,-476,6520
241,38115,7514,-860,-474,6523,7514,-860,-474,6523
242,38125,7518,-859,-474,6520,7518,-859,-474,6520
243,38135,7521,-857,-475,6516,7521,-857,-475,6516
244,38145,7522,-858,-475,6514,7522,-858,-475,6514
245,38155,7523,-858,-475,6513,7523,-858,-475,6513
246,38165,7525,-860,-475,6511,7525,-860,-475,6511
247,38175,7527,-860,-473,6509,7527,-860,-473,6509
248,38185,7527,-860,-471,6508,7527,-860,-471,6508
249,38195,7525,-861,-470,6511,7525,-861,-470,6511
250,38205,7520,-861,-470,6517,7520,-861,-470,6517
251,38215,7516,-861,-470,6522,7516,-861,-470,6522
252,38225,7514,-860,-470,6524,7514,-860,-470,6524
253,38235,7511,-860,-469,6528,7511,-860,-469,6528
254,38245,7509,-860,-469,6530,7509,-860,-469,6530
255,38255,7507,-857,-470,6533,7507,-857,-470,6533
256,38265,7504,-856,-469,6536,7504,-856,-469,6536
257,38275,7503,-856,-469,6537,7503,-856,-469,6537
258,38285,7500,-855,-469,6541,7500,-855,-469,6541
259,38295,7499,-855,-469,6542,7499,-855,-469,6542
260,38305,7497,-854,-469,6545,7497,-854,-469,6545
261,38315,7495,-854,-468,6546,7495,-854,-468,6546
262,38325,7493,-853,-466,6549,7493,-853,-466,6549
263,38335,7496,-851,-466,6546,7496,-851,-466,6546
264,38345,7500,-852,-464,6542,7500,-852,-464,6542
265,38355,7503,-852,-463,6538,7503,-852,-463,6538
266,38365,7499,-851,-461,6544,7499,-851,-461,6544
267,38375,7495,-851,-460,6548,7495,-851,-460,6548
268,38385,7492,-850,-459,6552,7492,-850,-459,6552
269,38395,7490,-850,-458,6554,7490,-850,-458,6554
270,38405,7487,-850,-457,6558,7487,-850,-457,6558
271,38415,7485,-850,-455,6560,7485,-850,-455,6560
272,38425,7483,-850,-453,6562,7483,-850,-453,6562
273,38435,7481,-851,-452,6564,7481,-851,-452,6564
274,38445,7481,-850,-451,6565,7481,-850,-451,6565
275,38455,7478,-849,-452,6568,7478,-849,-452,6568
276,38465,7476,-850,-451,6570,7476,-850,-451,6570
277,38475,7476,-849,-450,6570,7476,-849,-450,6570
278,38485,7474,-848,-449,6573,7474,-848,-449,6573
279,38495,7473,-847,-447,6574,7473,-847,-447,6574
280,38505,7471,-847,-447,6577,7471,-847,-447,6577
281,38515,7470,-847,-445,6578,7470,-847,-445,6578
282,38525,7469,-847,-445,6579,7469,-847,-445,6579
283,38535,7471,-846,-445,6577,7471,-846,-445,6577
284,38545,7474,-846,-446,6573,7474,-846,-446,6573
285,38555,7477,-847,-446,6570,7477,-847,-446,6570
286,38565,7478,-848,-446,6568,7478,-848,-446,6568
287,38575,7479,-847,-446,6568,7479,-847,-446,6568
288,38585,7480,-846,-446,6566,7480,-846,-446,6566
289,38595,7479,-845,-446,6568,7479,-845,-446,6568
290,38605,7473,-845,-444,6574,7473,-845,-444,6574
291,38615,7469,-846,-443,6579,7469,-846,-443,6579
292,38625,7467,-844,-442,6582,7467,-844,-442,6582
293,38635,7463,-843,-440,6587,7463,-843,-440,6587
294,38645,7461,-843,-441,6588,7461,-843,-441,6588
295,38655,7458,-842,-440,6592,7458,-842,-440,6592
296,38665,7456,-843,-438,6595,7456,-843,-438,6595
297,38675,7454,-842,-436,6597,7454,-842,-436,6597
298,38685,7452,-842,-435,6599,7452,-842,-435,6599
299,38695,7452,-842,-436,6599,7452,-842,-436,6599
300,38705,7451,-841,-436,6601,7451,-841,-436,6601
301,38715,7449,-841,-436,6603,7449,-841,-436,6603
302,38725,7450,-840,-437,6602,7450,-840,-437,6602
303,38735,7453,-839,-438,6599,7453,-839,-438,6599
304,38745,7456,-839,-437,6595,7456,-839,-437,6595
305,38755,7459,-837,-437,6592,7459,-837,-437,6592
306,38765,7456,-834,-435,6596,7456,-834,-435,6596
307,38775,7452,-834,-434,6600,7452,-834,-434,6600
308,38785,7449,-838,-436,6604,7449,-838,-436,6604
309,38795,7447,-842,-438,6605,7447,-842,-438,6605
310,38805,7446,-841,-435,6607,7446,-841,-435,6607
311,38815,7443,-836,-427,6611,7443,-836,-427,6611
312,38825,7437,-831,-419,6619,7437,-831,-419,6619
313,38835,7433,-829,-416,6624,7433,-829,-416,6624
314,38845,7431,-829,-417,6626,7431,-829,-417,6626
315,38855,7429,-832,-421,6628,7429,-832,-421,6628
316,38865,7428,-833,-422,6629,7428,-833,-422,6629
317,38875,7427,-833,-421,6630,7427,-833,-421,6630
318,38885,7425,-832,-420,6632,7425,-832,-420,6632
319,38895,7424,-830,-416,6634,7424,-830,-416,6634
320,38905,7421,-831,-416,6637,7421,-831,-416,6637
321,38915,7420,-831,-417,6638,7420,-831,-417,6638
322,38925,7422,-831,-417,6636,7422,-831,-417,6636
323,38935,7425,-830,-415,6633,7425,-830,-415,6633
324,38945,7428,-831,-414,6629,7428,-831,-414,6629
325,38955,7430,-829,-413,6627,7430,-829,-413,6627
326,38965,7429,-829,-411,6628,7429,-829,-411,6628
327,38975,7430,-827,-410,6628,7430,-827,-410,6628
328,38985,7430,-826,-411,6627,7430,-826,-411,6627
329,38995,7431,-826,-413,6626,7431,-826,-413,6626
330,39005,7428,-829,-414,6630,7428,-829,-414,6630
331,39015,7424,-832,-414,6634,7424,-832,-414,6634
332,39025,7421,-832,-413,6637,7421,-832,-413,6637
333,39035,7418,-831,-412,6641,7418,-831,-412,6641
334,39045,7416,-831,-411,6643,7416,-831,-411,6643
335,39055,7415,-829,-411,6645,7415,-829,-411,6645
336,39065,7412,-829,-410,6647,7412,-829,-410,6647
337,39075,7411,-830,-410,6648,7411,-830,-410,6648
338,39085,7409,-831,-407,6651,7409,-831,-407,6651
339,39095,7409,-830,-405,6651,7409,-830,-405,6651
340,39105,7407,-830,-403,6654,7407,-830,-403,6654
341,39115,7406,-829,-403,6655,7406,-829,-403,6655
342,39125,7408,-827,-404,6652,7408,-827,-404,6652
343,39135,7412,-826,-404,6648,7412,-826,-404,6648
344,39145,7415,-825,-403,6646,7415,-825,-403,6646
345,39155,7416,-826,-402,6644,7416,-826,-402,6644
346,39165,7412,-827,-403,6649,7412,-827,-403,6649
347,39175,7410,-826,-402,6650,7410,-826,-402,6650
348,39185,7407,-824,-400,6655,7407,-824,-400,6655
349,39195,7403,-823,-398,6659,7403,-823,-398,6659
350,39205,7399,-822,-397,6663,7399,-822,-397,6663
351,39215,7397,-823,-396,6666,7397,-823,-396,6666
352,39225,7395,-824,-395,6669,7395,-824,-395,6669
353,39235,7393,-825,-398,6670,7393,-825,-398,6670
354,39245,7392,-825,-398,6671,7392,-825,-398,6671
355,39255,7392,-824,-396,6672,7392,-824,-396,6672
356,39265,7391,-824,-396,6673,7391,-824,-396,6673
357,39275,7390,-823,-396,6673,7390,-823,-396,6673
358,39285,7389,-823,-397,6674,7389,-823,-397,6674
359,39295,7389,-823,-397,6675,7389,-823,-397,6675
360,39305,7388,-824,-396,6676,7388,-824,-396,6676
361,39315,7388,-825,-397,6676,7388,-825,-397,6676
362,39325,7392,-825,-398,6671,7392,-825,-398,6671
363,39335,7397,-825,-398,6666,7397,-825,-398,6666
364,39345,7401,-826,-399,6661,7401,-826,-399,6661
365,39355,7404,-826,-399,6657,7404,-826,-399,6657
366,39365,7402,-823,-399,6660,7402,-823,-399,6660
367,39375,7401,-822,-399,6662,7401,-822,-399,6662
368,39385,7399,-822,-398,6663,7399,-822,-398,6663
369,39395,7398,-822,-396,6665,7398,-822,-396,6665
370,39405,7397,-822,-393,6666,7397,-822,-393,6666
371,39415,7396,-823,-392,6667,7396,-823,-392,6667
372,39425,7394,-824,-391,6670,7394,-824,-391,6670
373,39435,7393,-823,-390,6671,7393,-823,-390,6671
374,39445,7392,-823,-390,6672,7392,-823,-390,6672
375,39455,7394,-823,-389,6670,7394,-823,-389,6670
376,39465,7395,-821,-389,6668,7395,-821,-389,6668
377,39475,7397,-820,-390,6666,7397,-820,-390,6666
378,39485,7398,-818,-390,6666,7398,-818,-390,6666
379,39495,7394,-818,-388,6670,7394,-818,-388,6670
380,39505,7391,-819,-388,6673,7391,-819,-388,6673
381,39515,7389,-818,-388,6676,7389,-818,-388,6676
382,39525,7387,-820,-387,6678,7387,-820,-387,6678
383,39535,7386,-819,-387,6679,7386,-819,-387,6679
384,39545,7385,-818,-387,6681,7385,-818,-387,6681
385,39555,7383,-816,-387,6683,7383,-816,-387,6683
386,39565,7382,-815,-388,6684,7382,-815,-388,6684
387,39575,7381,-815,-387,6685,7381,-815,-387,6685
388,39585,7382,-815,-388,6684,7382,-815,-388,6684
389,39595,7384,-812,-386,6682,7384,-812,-386,6682
390,39605,7385,-812,-384,6681,7385,-812,-384,6681
391,39615,7385,-812,-382,6681,7385,-812,-382,6681
392,39625,7382,-812,-381,6684,7382,-812,-381,6684
393,39635,7381,-812,-380,6686,7381,-812,-380,6686
394,39645,7382,-812,-379,6685,7382,-812,-379,6685
395,39655,7383,-813,-379,6684,7383,-813,-379,6684
396,39665,7384,-813,-379,6683,7384,-813,-379,6683
397,39675,7381,-813,-379,6685,7381,-813,-379,6685
398,39685,7379,-812,-380,6689,7379,-812,-380,6689
399,39695,7373,-812,-379,6694,7373,-812,-379,6694
400,39705,7370,-813,-377,6698,7370,-813,-377,6698
401,39715,7367,-814,-377,6701,7367,-814,-377,6701
402,39725,7365,-814,-376,6704,7365,-814,-376,6704
403,39735,7366,-815,-375,6702,7366,-815,-375,6702
