,ts,height_cov,velocity_cov
0,35705,0.12319133430719376,0.05304812639951706
1,35715,0.12314534187316895,0.052914202213287354
2,35725,0.12309955805540085,0.05278118699789047
3,35735,0.12305395305156708,0.05264907702803612
4,35745,0.12300857156515121,0.05251787602901459
5,35755,0.12296339124441147,0.052387580275535583
6,35765,0.12291844189167023,0.05225818604230881
7,35775,0.1228737160563469,0.05212968960404396
8,35785,0.12282923609018326,0.05200209096074104
9,35795,0.12278496474027634,0.051875390112400055
10,35805,0.12274094671010971,0.0517495796084404
11,35815,0.12269717454910278,0.051624659448862076
12,35825,0.12265366315841675,0.051500625908374786
13,35835,0.12261039763689041,0.05137747526168823
14,35845,0.12256738543510437,0.051255203783512115
15,35855,0.12252464145421982,0.05113380774855614
16,35865,0.12248216569423676,0.05101328343153
17,35875,0.12243994325399399,0.0508936271071434
18,35885,0.1223980039358139,0.05077483132481575
19,35895,0.1223563402891159,0.05065689608454704
20,35905,0.1223149523139,0.05053981393575668
21,35915,0.12227384001016617,0.05042358115315437
22,35925,0.12223301082849503,0.050308194011449814
23,35935,0.12219246476888657,0.05019364506006241
24,35945,0.12215219438076019,0.05007993057370186
25,35955,0.1221122071146965,0.04996704310178757
26,35965,0.12207251042127609,0.049854978919029236
27,35975,0.12203310430049896,0.04974373057484627
28,35985,0.12199398875236511,0.04963329806923866
29,35995,0.12195516377687454,0.049523670226335526
30,36005,0.12191662192344666,0.04941484332084656
31,36015,0.12187838554382324,0.04930680990219116
32,36025,0.12184040993452072,0.04919956624507904
33,36035,0.12180273234844208,0.049093104898929596
34,36045,0.1217653676867485,0.04898742213845253
35,36055,0.12172827869653702,0.048882510513067245
36,36065,0.12169148772954941,0.04877835884690285
37,36075,0.12165497988462448,0.048674967139959335
38,36085,0.12161877006292343,0.04857232794165611
39,36095,0.12158284336328506,0.04847043380141258
40,36105,0.12154720723628998,0.04836927726864815
41,36115,0.12151186913251877,0.04826885834336281
42,36125,0.12147682160139084,0.04816916212439537
43,36135,0.12144205719232559,0.048070188611745834
44,36145,0.12140758335590363,0.047971926629543304
45,36155,0.12137339264154434,0.04787437245249748
46,36165,0.12133948504924774,0.04777751490473747
47,36175,0.12130586057901382,0.047681353986263275
48,36185,0.12127251923084259,0.047585878521203995
49,36195,0.12123944610357285,0.04749108478426933
50,36205,0.12120665609836578,0.047396961599588394
51,36215,0.12117414176464081,0.04730350896716118
52,36225,0.12114191055297852,0.04721071571111679
53,36235,0.12110995501279831,0.04711857810616493
54,36245,0.121078260242939,0.047027088701725006
55,36255,0.12104684114456177,0.04693623632192612
56,36265,0.12101568281650543,0.046846020966768265
57,36275,0.12098479270935059,0.046756431460380554
58,36285,0.12095417082309723,0.04666746407747269
59,36295,0.12092380970716476,0.046579111367464066
60,36305,0.12089370936155319,0.04649136960506439
61,36315,0.12086385488510132,0.04640422761440277
62,36325,0.12083425372838974,0.0463176853954792
63,36335,0.12080491334199905,0.04623173177242279
64,36345,0.12077582627534866,0.04614635929465294
65,36355,0.12074699252843857,0.04606156423687935
66,36365,0.12071840465068817,0.04597733914852142
67,36375,0.12069005519151688,0.045893676578998566
68,36385,0.12066194415092468,0.04581056907773018
69,36395,0.12063407152891159,0.04572801664471626
70,36405,0.1206064447760582,0.04564600810408592
71,36415,0.1205790564417839,0.04556453973054886
72,36425,0.12055190652608871,0.045483604073524475
73,36435,0.12052498012781143,0.045403193682432175
74,36445,0.12049829214811325,0.04532330483198166
75,36455,0.12047182023525238,0.04524393007159233
76,36465,0.12044557929039001,0.04516506567597389
77,36475,0.12041955441236496,0.04508670046925545
78,36485,0.12039375305175781,0.0450088307261467
79,36495,0.12036816775798798,0.044931452721357346
80,36505,0.12034279853105545,0.04485455900430679
81,36515,0.12031763792037964,0.04477814584970474
82,36525,0.12029269337654114,0.044702205806970596
83,36535,0.12026794999837875,0.04462673142552376
84,36545,0.12024341523647308,0.04455172270536423
85,36555,0.12021908164024353,0.04447717219591141
86,36565,0.1201949343085289,0.0444030687212944
87,36575,0.12017099559307098,0.044329408556222916
88,36585,0.12014725059270859,0.044256191700696945
89,36595,0.12012369930744171,0.044183410704135895
90,36605,0.12010034918785095,0.04411105811595917
91,36615,0.12007717788219452,0.044039130210876465
92,36625,0.12005419284105301,0.04396761953830719
93,36635,0.12003139406442642,0.04389652609825134
94,36645,0.12000878155231476,0.04382583871483803
95,36655,0.11998634040355682,0.043755557388067245
96,36665,0.11996409296989441,0.0436856709420681
97,36675,0.11994200944900513,0.04361617937684059
98,36685,0.11992009729146957,0.04354707524180412
99,36695,0.11989835649728775,0.043478354811668396
100,36705,0.11987678706645966,0.04341001436114311
101,36715,0.11985538899898529,0.043342046439647675
102,36725,0.11983415484428406,0.043274447321891785
103,36735,0.11981306970119476,0.043207213282585144
104,36745,0.1197921484708786,0.043140336871147156
105,36755,0.11977139115333557,0.04307381808757782
106,36765,0.11975078284740448,0.04300765320658684
107,36775,0.11973033845424652,0.04294183477759361
108,36785,0.1197100430727005,0.04287635535001755
109,36795,0.11968989670276642,0.04281121492385864
110,36805,0.11966989189386368,0.0427464060485363
111,36815,0.11965002864599228,0.04268192872405052
112,36825,0.11963031440973282,0.04261777549982071
113,36835,0.1196107417345047,0.04255394637584686
114,36845,0.11959131807088852,0.04249043017625809
115,36855,0.11957202106714249,0.04242723062634468
116,36865,0.1195528581738472,0.04236433655023575
117,36875,0.11953382939100266,0.04230174794793129
118,36885,0.11951494216918945,0.04223945736885071
119,36895,0.1194961816072464,0.042177464812994
120,36905,0.11947754770517349,0.04211576655507088
121,36915,0.11945904046297073,0.04205435886979103
122,36925,0.11944065243005753,0.041993238031864166
123,36935,0.11942239850759506,0.041932400315999985
124,36945,0.11940426379442215,0.04187183827161789
125,36955,0.11938624829053879,0.04181155189871788
126,36965,0.11936834454536438,0.04175153747200966
127,36975,0.11935055255889893,0.04169179126620293
128,36985,0.11933288723230362,0.041632309556007385
129,36995,0.11931533366441727,0.041573088616132736
130,37005,0.11929789185523987,0.04151412472128868
131,37015,0.11928056180477142,0.04145541414618492
132,37025,0.11926333606243134,0.04139695689082146
133,37035,0.1192462220788002,0.04133874550461769
134,37045,0.11922920495271683,0.04128078371286392
135,37055,0.11921229213476181,0.041223060339689255
136,37065,0.11919548362493515,0.04116557911038399
137,37075,0.11917877197265625,0.04110833257436752
138,37085,0.1191621720790863,0.041051317006349564
139,37095,0.11914565414190292,0.04099453240633011
140,37105,0.1191292330622673,0.04093797504901886
141,37115,0.11911290884017944,0.04088164120912552
142,37125,0.11909667402505875,0.040825530886650085
143,37135,0.11908053606748581,0.04076964035630226
144,37145,0.11906448751688004,0.04071396589279175
145,37155,0.11904853582382202,0.04065850377082825
