,ts,height,velocity,acceleration,lower_bound,upper_bound
0,35705,-0.19241192936897278,-0.03681602329015732,-0.04002121463418007,0.8605467634413122,-1.2453706221792578
1,35715,-0.1892012059688568,-0.03210970759391785,-0.043630681931972504,0.8635609119184275,-1.2419633238561412
2,35725,-0.18603697419166565,-0.027530742809176445,-0.04282883554697037,0.8665294239508019,-1.2386033723341332
3,35735,-0.18376322090625763,-0.024290895089507103,-0.042243506759405136,0.8686081857102961,-1.2361346275228113
4,35745,-0.18065449595451355,-0.020200416445732117,-0.07252028584480286,0.871522838949808,-1.232831830858835
5,35755,-0.17846538126468658,-0.017483746632933617,-0.07197318971157074,0.8735187066376464,-1.2304494691670196
6,35765,-0.17631271481513977,-0.014853674918413162,-0.07144175469875336,0.8754790787566831,-1.2281045083869626
7,35775,-0.17683207988739014,-0.01609574258327484,-0.07152529805898666,0.8747683406655509,-1.2284325004403311
8,35785,-0.1782183051109314,-0.018565936014056206,-0.07180263102054596,0.8731917599025483,-1.229628370124411
9,35795,-0.18045574426651,-0.021697262302041054,-0.019048374146223068,0.8707648237697545,-1.2316763123027745
10,35805,-0.18265819549560547,-0.024473298341035843,0.007112614810466766,0.8683739259883134,-1.2336903169795244
11,35815,-0.1848241239786148,-0.027072913944721222,0.015548713505268097,0.866020570037549,-1.2356688179947786
12,35825,-0.18608424067497253,-0.028338801115751266,0.015325825661420822,0.8645741093255168,-1.2367425906754619
13,35835,-0.18818949162960052,-0.030801426619291306,0.014916419982910156,0.8622835345505169,-1.238662517809718
14,35845,-0.19374439120292664,-0.03818256035447121,0.013740159571170807,0.8565443638144443,-1.2440331462202976
15,35855,-0.1974695324897766,-0.042886994779109955,0.008556686341762543,0.85263606843233,-1.2475751334118832
16,35865,-0.19852301478385925,-0.04369806498289108,0.008417170494794846,0.8514005496950654,-1.248446579262784
17,35875,-0.20126447081565857,-0.046919748187065125,0.007903773337602615,0.8484781115758275,-1.2510070532071447
18,35885,-0.20222266018390656,-0.0475425198674202,0.0077949948608875275,0.8473401227987625,-1.2517854431665756
19,35895,-0.20315957069396973,-0.048126816749572754,0.007692545652389526,0.8462245642166182,-1.2525437056045576
20,35905,-0.2049431949853897,-0.049609243869781494,0.03844880685210228,0.8442634437779666,-1.254149833748746
21,35915,-0.20844906568527222,-0.05327734723687172,0.06439270079135895,0.8405812294404194,-1.2574793608109638
22,35925,-0.20931005477905273,-0.05280018597841263,0.0953633040189743,0.8395450817657684,-1.2581651913238738
23,35935,-0.21187566220760345,-0.054596930742263794,0.11265315860509872,0.8368055014069524,-1.2605568258221593
24,35945,-0.2126259207725525,-0.05368305742740631,0.12147758901119232,0.8358824241760425,-1.2611342657211475
25,35955,-0.21333463490009308,-0.049861159175634384,0.4097039997577667,0.8350020781994094,-1.2616713479995956
26,35965,-0.21303623914718628,-0.033071696758270264,1.5762399435043335,0.8351300614900192,-1.2612025397843918
27,35975,-0.21427258849143982,-0.004320766776800156,3.026221513748169,0.8337245196651097,-1.2622696966479894
28,35985,-0.21768850088119507,0.04273536056280136,5.2251410484313965,0.8301406353673091,-1.2655176371296992
29,35995,-0.22214755415916443,0.1146087497472763,7.942587852478027,0.8255148313409884,-1.2698099396593172
30,36005,-0.22393564879894257,0.2128671407699585,10.318946838378906,0.8235611756883776,-1.2714324732862627
31,36015,-0.22809305787086487,0.32455071806907654,12.15350341796875,0.8192394919405164,-1.275425607682246
32,36025,-0.23267005383968353,0.45612624287605286,14.377978324890137,0.8144993161338117,-1.2798394238131787
33,36035,-0.23571281135082245,0.6076359748840332,16.3541316986084,0.81129463424638,-1.282720256948025
34,36045,-0.23979243636131287,0.7555666565895081,16.360639572143555,0.8070544049582455,-1.2866392776808713
35,36055,-0.24318331480026245,0.9023452401161194,16.358116149902344,0.8035040827873998,-1.2898707123879247
36,36065,-0.24504955112934113,1.049182415008545,16.355607986450195,0.8014796599134968,-1.291578762172179
37,36075,-0.24375295639038086,1.1984200477600098,16.35346794128418,0.8026192617813463,-1.290125174562108
38,36085,-0.24015499651432037,1.3484867811203003,16.32046127319336,0.8060614870904406,-1.2863714801190813
39,36095,-0.23440313339233398,1.490134835243225,15.378449440002441,0.8116588104090672,-1.2804650771937351
40,36105,-0.22407540678977966,1.6151031255722046,13.24415111541748,0.8218332245574378,-1.2699840381369971
41,36115,-0.209503173828125,1.716557502746582,10.445283889770508,0.8362534050145178,-1.2552597526707678
42,36125,-0.19449175894260406,1.7897975444793701,7.68623685836792,0.8511139958294884,-1.2400975137146966
43,36135,-0.17757996916770935,1.8410123586654663,5.299996852874756,0.8678761584296808,-1.2230360967650995
44,36145,-0.15986070036888123,1.8719956874847412,3.219849109649658,0.8854470295380263,-1.2051684302757888
45,36155,-0.14241987466812134,1.8862413167953491,1.6185636520385742,0.9027406554773196,-1.1875804048135623
46,36165,-0.12278809398412704,1.8934589624404907,0.6164308786392212,0.9222264348350802,-1.1678026228033342
47,36175,-0.10367809981107712,1.8924764394760132,-0.12415928393602371,0.9411916266195073,-1.1485478262416615
48,36185,-0.08341768383979797,1.88253915309906,-1.192678451538086,0.9613084396383045,-1.1281438073179004
49,36195,-0.06478987634181976,1.8560168743133545,-2.64290452003479,0.9797937799213614,-1.109373532605001
50,36205,-0.04615563154220581,1.8151313066482544,-4.128537654876709,0.9982867579103154,-1.090598020994727
51,36215,-0.02680795267224312,1.7619341611862183,-5.529660224914551,1.017494338755755,-1.0711102441002411
52,36225,-0.008605149574577808,1.6914409399032593,-7.183682441711426,1.0355582451950371,-1.0527685443441928
