,ts,Ax,Ay,Az
48197,481.979,0.78125,0.0,0.0
48198,481.989,0.78125,0.0,0.0
48199,481.999,0.78125,0.0,0.0
48200,482.009,1.5625,0.0,0.0
48201,482.019,0.78125,0.0,0.0
48202,482.029,0.78125,0.0,0.0
48203,482.039,0.78125,0.0,0.0
48204,482.049,1.5625,0.0,0.0
48205,482.059,0.78125,0.0,0.0
48206,482.069,0.78125,0.0,0.0
48207,482.079,1.5625,0.0,0.0
48208,482.089,0.78125,0.0,0.0
48209,482.099,0.78125,0.0,0.0
48210,482.109,0.78125,0.0,0.0
48211,482.119,1.5625,0.0,0.0
48212,482.129,0.78125,0.0,0.0
48213,482.139,0.78125,0.0,0.0
48214,482.149,1.5625,0.0,0.0
48215,482.159,0.78125,0.0,0.0
48216,482.169,1.5625,0.0,0.0
48217,482.179,1.5625,0.0,0.0
48218,482.189,0.78125,0.0,0.0
48219,482.199,0.78125,0.0,0.0
48220,482.209,1.5625,0.0,0.0
48221,482.219,1.5625,0.0,0.0
48222,482.229,1.5625,0.0,0.0
48223,482.239,1.5625,0.0,0.0
48224,482.249,0.78125,0.0,0.0
48225,482.259,0.78125,0.0,0.0
48226,482.269,0.78125,0.0,0.0
48227,482.279,0.78125,0.0,0.0
48228,482.289,1.5625,0.0,0.0
48229,482.299,0.78125,0.0,0.0
48230,482.309,0.78125,0.0,0.0
48231,482.319,0.78125,0.0,0.0
48232,482.329,1.5625,0.0,0.0
48233,482.339,1.5625,0.0,0.0
48234,482.349,0.78125,0.0,0.0
48235,482.359,0.78125,0.0,0.0
48236,482.369,0.78125,0.0,0.0
48237,482.379,0.78125,0.0,0.0
48238,482.389,1.5625,0.0,0.0
48239,482.399,1.5625,0.0,0.0
48240,482.409,0.78125,0.0,0.0
48241,482.419,0.78125,0.0,0.0
48242,482.429,0.78125,0.0,0.0
48243,482.439,1.5625,0.0,0.0
48244,482.449,0.78125,0.0,0.0
48245,482.459,0.78125,0.0,0.0
48246,482.469,1.5625,0.0,0.0
48247,482.479,1.5625,0.0,0.0
48248,482.489,1.5625,0.0,0.0
48249,482.499,1.5625,0.0,0.0
48250,482.509,0.78125,0.0,0.0
48251,482.519,0.78125,0.0,0.0
48252,482.529,1.5625,0.0,0.0
48253,482.539,0.78125,0.0,0.0
48254,482.549,1.5625,0.0,0.0
48255,482.559,1.5625,0.0,0.0
48256,482.569,0.78125,0.0,0.0
48257,482.579,0.78125,0.0,0.0
48258,482.589,0.78125,0.0,0.0
48259,482.599,0.78125,0.0,0.0
48260,482.609,0.78125,0.0,0.0
48261,482.619,0.78125,0.0,0.0
48262,482.629,0.78125,0.0,0.0
48263,482.639,1.5625,0.0,0.0
48264,482.649,0.78125,0.0,0.0
48265,482.659,1.5625,0.0,0.0
48266,482.669,1.5625,0.0,0.0
48267,482.679,0.78125,0.0,0.0
48268,482.689,1.5625,0.0,0.0
48269,482.699,0.78125,0.0,0.0
48270,482.709,0.78125,0.0,0.0
48271,482.719,0.78125,0.0,0.0
48272,482.729,1.5625,0.0,0.0
48273,482.739,1.5625,0.0,0.0
48274,482.749,0.78125,0.0,0.0
48275,482.759,0.78125,0.0,0.0
48276,482.769,0.78125,0.0,0.0
48277,482.779,0.78125,0.0,0.0
48278,482.789,0.78125,0.0,0.0
48279,482.799,1.5625,0.0,0.0
48280,482.809,1.5625,0.0,0.0
48281,482.819,0.78125,0.0,0.0
48282,482.829,1.5625,0.0,0.0
48283,482.839,0.78125,0.0,0.0
48284,482.849,1.5625,0.0,0.0
48285,482.859,1.5625,0.0,0.0
48286,482.869,0.78125,0.0,0.0
48287,482.879,0.78125,0.0,0.0
48288,482.889,0.78125,0.0,0.0
48289,482.899,1.5625,0.0,0.0
48290,482.909,1.5625,0.0,0.0
48291,482.919,0.78125,0.0,0.0
48292,482.929,1.5625,0.0,0.0
48293,482.939,0.78125,0.0,0.0
48294,482.949,0.78125,0.0,0.0
48295,482.959,0.78125,0.0,0.0
48296,482.969,1.5625,0.0,0.0
48297,482.979,0.78125,0.0,0.0
48298,482.989,0.78125,0.0,0.0
48299,482.999,0.78125,0.0,0.0
48300,483.009,0.78125,0.0,0.0
48301,483.019,1.5625,0.0,0.0
48302,483.029,0.78125,0.0,0.0
48303,483.039,0.78125,0.0,0.0
48304,483.049,0.78125,0.0,0.0
48305,483.059,0.78125,0.0,0.0
48306,483.069,1.5625,0.0,0.0
48307,483.079,1.5625,0.0,0.0
48308,483.089,1.5625,0.0,0.0
48309,483.099,0.78125,0.0,0.0
48310,483.109,0.78125,0.0,0.0
48311,483.119,1.5625,0.0,0.0
48312,483.129,1.5625,0.0,0.0
48313,483.139,0.78125,0.0,0.0
48314,483.149,0.78125,0.0,0.0
48315,483.159,0.78125,0.0,0.0
48316,483.169,0.78125,0.0,0.0
48317,483.179,0.78125,0.0,0.0
48318,483.189,1.5625,0.0,0.0
48319,483.199,0.78125,0.0,0.0
48320,483.209,1.5625,0.0,0.0
48321,483.219,0.78125,0.0,0.0
48322,483.229,1.5625,0.0,0.0
48323,483.239,1.5625,0.0,0.0
48324,483.249,0.78125,0.0,0.0
48325,483.259,0.78125,0.0,0.0
48326,483.269,0.78125,0.0,0.0
48327,483.279,1.5625,0.0,0.0
48328,483.289,0.78125,0.0,0.0
48329,483.299,1.5625,0.0,0.0
48330,483.309,0.78125,0.0,0.0
48331,483.319,0.78125,0.0,0.0
48332,483.329,0.78125,0.0,0.0
48333,483.339,0.78125,0.0,0.0
48334,483.349,0.78125,0.0,0.0
48335,483.359,1.5625,0.0,0.0
48336,483.369,0.78125,0.0,0.0
48337,483.379,1.5625,0.0,0.0
