,ts,acc_x,acc_y,acc_z
0,33762,0,0,0
1,33772,0,-1,0
2,33782,0,0,0
3,33792,0,-1,0
4,33802,0,0,0
5,33812,0,-1,0
6,33822,0,0,0
7,33832,0,-1,0
8,33842,0,0,0
9,33852,-1,0,0
10,33862,0,-1,0
11,33872,-1,0,0
12,33882,-1,0,0
13,33892,-1,-1,0
14,33902,0,0,0
15,33912,0,-1,0
16,33922,0,-1,0
17,33932,0,0,0
18,33942,0,0,0
19,33952,0,-1,0
20,33962,-1,0,0
21,33972,0,0,0
22,33982,0,0,0
23,33992,-1,-1,0
24,34002,0,-1,0
25,34012,-1,-1,0
26,34022,1,0,0
27,34032,0,-1,0
28,34042,1,0,0
29,34052,0,-1,0
30,34062,-1,0,0
31,34072,0,0,0
32,34082,0,0,0
33,34092,-1,-1,0
34,34102,0,-1,0
35,34112,0,-1,0
36,34122,0,0,0
37,34132,-1,0,0
38,34142,-1,-1,0
39,34152,-1,0,0
40,34162,-1,0,0
41,34172,-1,-1,0
42,34182,0,-1,0
43,34192,0,0,0
44,34202,-1,0,0
45,34212,-1,0,0
46,34222,-1,-1,0
47,34232,-1,-1,0
48,34242,0,0,0
49,34252,0,0,0
50,34262,0,-1,0
51,34272,0,-1,0
52,34282,-1,0,0
53,34292,-1,0,0
54,34302,-1,-1,0
55,34312,-1,-1,0
56,34322,-1,-1,0
57,34332,-1,0,0
58,34342,-1,0,0
59,34352,-1,0,0
60,34362,-1,-1,0
61,34372,0,0,0
62,34382,-1,0,0
63,34392,-1,-1,0
64,34402,-1,-1,0
65,34412,0,0,0
66,34422,-1,0,0
67,34432,-1,0,0
68,34442,0,0,0
69,34452,0,-1,0
70,34462,-1,0,0
71,34472,0,0,0
72,34482,-1,0,0
73,34492,0,0,0
74,34502,-1,0,0
75,34512,-1,0,0
76,34522,-1,0,0
77,34532,-1,-1,0
78,34542,0,0,0
79,34552,0,-1,0
80,34562,0,-1,0
81,34572,0,0,0
82,34582,-1,-1,0
83,34592,0,0,0
84,34602,-1,-1,0
85,34612,-1,0,0
86,34622,0,0,0
87,34632,-1,-1,0
88,34642,0,0,0
89,34652,0,-1,0
90,34662,-1,-1,0
91,34672,0,0,0
92,34682,0,-1,0
93,34692,0,-1,0
94,34702,0,-1,0
95,34712,-1,-1,0
96,34722,0,0,0
97,34732,0,-1,0
98,34742,0,0,0
99,34752,0,-1,0
100,34762,-1,-1,0
101,34772,0,0,0
102,34782,0,-1,0
103,34792,0,0,0
104,34802,-1,-1,0
105,34812,0,0,0
106,34822,-1,0,0
107,34832,0,0,0
108,34842,-1,-1,0
109,34852,0,0,0
110,34862,0,-1,0
111,34872,0,0,0
112,34882,-1,-1,0
113,34892,0,0,0
114,34902,0,-1,0
115,34912,0,0,0
116,34922,-1,-1,0
117,34932,0,-1,0
118,34942,-1,0,0
119,34952,0,-1,0
120,34962,0,0,0
121,34972,0,-1,0
122,34982,0,0,0
123,34992,0,-1,0
124,35002,-1,0,0
125,35012,-1,-1,0
126,35022,0,0,0
127,35032,-1,-1,0
128,35042,0,0,0
129,35052,0,-1,0
130,35062,-1,0,0
131,35072,-1,0,0
132,35082,0,-1,0
133,35092,-1,0,0
134,35102,-1,-1,0
135,35112,0,0,0
136,35122,0,-1,0
137,35132,0,0,0
138,35142,-1,-1,0
139,35152,-1,0,0
140,35162,0,-1,0
141,35172,0,0,0
142,35182,0,0,0
143,35192,-1,-1,0
144,35202,0,0,0
145,35212,0,-1,0
146,35222,0,-1,0
147,35232,-1,-1,0
148,35242,0,0,0
149,35252,0,0,0
150,35262,-1,-1,0
151,35272,0,0,0
152,35282,-1,-1,0
153,35292,0,0,0
154,35302,-1,0,0
155,35312,0,-1,0
156,35322,0,0,0
157,35332,-1,-1,0
158,35342,0,0,0
159,35352,0,0,0
160,35362,0,-1,0
161,35372,0,0,0
162,35382,0,-1,0
163,35392,0,0,0
164,35402,0,-1,0
165,35412,0,-1,0
166,35422,0,0,0
167,35432,-1,-1,0
168,35442,0,0,0
169,35452,0,-1,0
170,35462,0,0,0
171,35472,0,0,0
172,35482,0,-1,0
173,35492,0,0,0
174,35502,-1,-1,0
175,35512,0,0,0
176,35522,-1,0,0
177,35532,-1,-1,0
178,35542,0,0,0
179,35552,-1,-1,0
180,35562,0,0,0
181,35572,-1,-1,0
182,35582,0,-1,0
183,35592,-1,0,0
184,35602,0,-1,0
185,35612,0,0,0
186,35622,0,-1,0
187,35632,0,-1,0
188,35642,0,0,0
189,35652,0,-1,0
190,35662,0,0,0
191,35672,0,-1,0
192,35682,0,0,0
193,35692,0,-1,0
194,35702,0,-1,0
195,35712,0,0,0
196,35722,-1,-1,0
197,35732,0,-1,0
198,35742,0,0,0
199,35752,-1,-1,0
200,35762,0,-1,0
201,35772,0,0,0
202,35782,-1,-1,0
203,35792,0,0,0
204,35802,0,0,0
205,35812,-1,-1,0
206,35822,-1,-1,0
207,35832,-1,0,0
208,35842,0,-1,0
209,35852,0,-1,0
210,35862,0,-1,0
211,35872,0,-1,0
212,35882,0,-1,0
213,35892,0,0,0
214,35902,0,0,0
215,35912,0,-1,0
216,35922,0,0,0
217,35932,0,-1,0
218,35942,-1,-1,0
219,35952,0,0,0
220,35962,0,0,0
221,35972,0,-2,0
222,35982,0,0,0
223,35992,0,0,0
224,36002,-1,-1,0
225,36012,0,-1,0
226,36022,0,0,0
227,36032,0,-1,0
228,36042,0,-1,0
229,36052,0,0,0
230,36062,0,-1,0
231,36072,0,0,0
232,36082,-1,-1,0
233,36092,0,-1,0
234,36102,0,0,0
235,36112,0,-1,0
236,36122,-1,-1,0
237,36132,0,0,0
238,36142,0,-1,0
239,36152,0,-1,0
240,36162,0,0,0
241,36172,-1,-1,0
242,36182,0,-1,0
243,36192,0,0,0
244,36202,0,-1,0
245,36212,0,-1,0
246,36222,0,0,0
247,36232,-1,-1,0
248,36242,0,-1,0
249,36252,0,0,0
250,36262,0,0,0
251,36272,0,-1,0
252,36282,0,-1,0
253,36292,0,0,0
254,36302,0,-2,0
255,36312,0,-1,0
256,36322,0,0,0
257,36332,-1,-1,0
258,36342,0,-1,0
259,36352,0,0,0
260,36362,-1,0,0
261,36372,0,-1,0
262,36382,0,0,0
263,36392,0,0,0
264,36402,0,-1,0
265,36412,0,0,0
266,36422,0,0,0
267,36432,-1,-1,0
268,36442,0,-1,0
269,36452,0,0,0
270,36462,-1,0,0
271,36472,-1,-1,0
272,36482,0,0,0
273,36492,-1,-1,0
274,36502,0,-1,0
275,36512,0,0,0
276,36522,-1,-1,0
277,36532,0,-1,0
278,36542,0,0,0
279,36552,0,-1,0
280,36562,-1,-1,0
281,36572,0,0,0
282,36582,-1,0,0
283,36592,0,-1,0
284,36602,0,-1,0
285,36612,0,0,0
286,36622,-1,-1,0
287,36632,-1,0,0
288,36642,0,0,0
289,36652,-1,-1,0
290,36662,0,-1,0
291,36672,0,0,0
292,36682,0,-1,0
293,36692,0,0,0
294,36702,0,-1,0
295,36712,0,0,0
296,36722,0,-1,0
297,36732,0,0,0
298,36742,0,-1,0
299,36752,-1,-1,0
300,36762,0,0,0
301,36772,-1,-1,0
302,36782,0,0,0
303,36792,0,-1,0
304,36802,-1,-1,0
305,36812,0,-1,0
306,36822,0,0,0
307,36832,0,-1,0
308,36842,-1,-1,0
309,36852,-1,-1,0
310,36862,0,0,0
311,36872,-1,-1,0
312,36882,-1,-1,0
313,36892,-1,-1,0
314,36902,0,-1,0
315,36912,0,-1,0
316,36922,0,-1,0
317,36932,-1,-1,0
318,36942,0,-1,0
319,36952,-1,-1,0
320,36962,0,-1,0
321,36972,0,-1,0
322,36982,0,-1,0
323,36992,0,0,0
324,37002,0,0,0
325,37012,0,-1,0
326,37022,0,-1,0
327,37032,-1,-1,0
328,37042,-1,-1,0
329,37052,0,-1,0
330,37062,0,0,0
331,37072,-1,-1,0
332,37082,-1,-1,0
333,37092,0,-1,0
334,37102,0,0,0
335,37112,0,0,0
336,37122,-1,-1,0
337,37132,0,-1,0
338,37142,0,0,0
339,37152,-1,-1,0
340,37162,0,-1,0
341,37172,0,-1,0
342,37182,-1,0,0
343,37192,0,-1,0
344,37202,0,-1,0
345,37212,-1,0,0
346,37222,0,-1,0
347,37232,-1,-1,0
348,37242,0,-1,0
349,37252,-1,-1,0
350,37262,0,0,0
351,37272,-1,-1,0
352,37282,0,-1,0
353,37292,-1,0,0
354,37302,0,0,0
355,37312,0,-1,0
356,37322,-1,-1,0
357,37332,0,-1,0
358,37342,0,0,0
359,37352,-1,-1,0
360,37362,-1,0,0
361,37372,0,-1,0
362,37382,1,-1,0
363,37392,0,-1,0
364,37402,-1,-1,0
365,37412,-1,-1,0
366,37422,0,-1,0
367,37432,0,-1,0
368,37442,-1,-1,0
369,37452,-1,0,0
370,37462,0,0,0
371,37472,1,-1,0
372,37482,0,-1,0
373,37492,-1,0,0
374,37502,0,0,0
375,37512,0,-1,0
376,37522,-1,-1,0
377,37532,-1,-1,0
378,37542,-1,0,0
379,37552,0,-1,0
380,37562,-1,0,0
381,37572,-2,0,0
382,37582,-1,-1,0
383,37592,0,-1,0
384,37602,0,-1,0
385,37612,0,-1,0
386,37622,0,-1,0
387,37632,0,-1,0
388,37642,-1,-1,0
389,37652,0,-1,0
390,37662,0,-1,0
391,37672,0,0,0
392,37682,0,-1,0
393,37692,0,-1,0
394,37702,0,-1,0
395,37712,0,0,0
396,37722,-1,-1,0
397,37732,0,0,0
398,37742,0,-1,0
399,37752,0,-1,0
400,37762,-1,-1,0
401,37772,0,-1,0
402,37782,0,0,0
403,37792,0,-1,0
404,37802,0,-1,0
405,37812,0,-1,0
406,37822,0,-1,0
407,37832,0,-1,0
408,37842,0,-1,0
409,37852,-1,0,0
410,37862,0,-1,0
411,37872,0,-1,0
412,37882,0,-1,0
413,37892,-1,-1,0
414,37902,0,-1,0
415,37912,0,-1,0
416,37922,-1,-1,0
417,37932,0,-1,0
418,37942,-1,-1,0
419,37952,0,-1,0
420,37962,0,0,0
421,37972,0,-1,0
422,37982,0,-1,0
423,37992,0,-1,0
424,38002,0,-1,0
425,38012,0,-1,0
426,38022,0,-1,0
427,38032,0,-1,0
428,38042,0,-1,0
429,38052,0,-1,0
430,38062,0,-1,0
431,38072,0,-1,0
432,38082,0,-1,0
433,38092,-1,-1,0
434,38102,0,-1,0
435,38112,-1,-1,0
436,38122,0,-1,0
437,38132,0,-1,0
438,38142,-1,-1,0
439,38152,0,-1,0
440,38162,0,-1,0
441,38172,0,-1,0
442,38182,0,-1,0
443,38192,0,-1,0
444,38202,0,-1,0
445,38212,-1,0,0
446,38222,-1,-1,0
447,38232,0,-1,0
448,38242,0,-1,0
449,38252,0,-1,0
450,38262,0,-1,0
451,38272,-1,-1,0
452,38282,0,-1,0
453,38292,0,-1,0
454,38302,0,-1,0
455,38312,0,-1,0
456,38322,-1,-1,0
457,38332,0,-1,0
458,38342,0,-1,0
459,38352,0,-1,0
460,38362,0,-1,0
461,38372,-1,-1,0
462,38382,0,-1,0
463,38392,-1,-1,0
464,38402,0,-1,0
465,38412,0,-1,0
466,38422,0,-1,0
467,38432,-1,-1,0
468,38442,0,-1,0
469,38452,0,-1,0
470,38462,-1,-1,0
471,38472,0,-1,0
472,38482,0,-1,0
473,38492,-1,-1,0
474,38502,-1,-1,0
475,38512,0,-1,0
476,38522,0,-1,0
477,38532,-1,-1,0
478,38542,0,-1,0
479,38552,0,-1,0
480,38562,0,-1,0
481,38572,0,-1,0
482,38582,-1,-1,0
483,38592,0,-1,0
484,38602,0,-1,0
485,38612,-1,-1,0
486,38622,-1,-1,0
487,38632,-1,-1,0
488,38642,0,-1,0
489,38652,0,-1,0
490,38662,0,-1,0
491,38672,0,-1,0
492,38682,0,-1,0
493,38692,0,-1,0
494,38702,0,0,0
495,38712,-1,-1,0
496,38722,0,-1,0
497,38732,0,-1,0
498,38742,0,-1,0
499,38752,-1,0,0
500,38762,0,-1,0
501,38772,0,-1,0
502,38782,0,-1,0
503,38792,0,-1,0
504,38802,0,-1,0
505,38812,-1,-1,0
506,38822,0,-1,0
507,38832,0,-1,0
508,38842,0,-1,0
509,38852,0,-1,0
510,38862,-1,-1,0
511,38872,-1,-1,0
512,38882,0,-1,0
513,38892,0,-1,0
514,38902,0,-1,0
515,38912,0,-1,0
516,38922,-1,-1,0
517,38932,-1,-1,0
518,38942,0,-1,0
519,38952,0,-1,0
520,38962,0,-1,0
521,38972,0,-1,0
522,38982,0,-1,0
523,38992,0,-1,0
524,39002,-1,-1,0
525,39012,-1,-1,0
526,39022,-1,-1,0
527,39032,-1,-1,0
528,39042,-1,-1,0
529,39052,0,-1,0
530,39062,0,-1,0
531,39072,-1,-1,0
532,39082,0,-1,0
533,39092,-1,-1,0
534,39102,-1,-1,0
535,39112,-1,-1,0
536,39122,0,-1,0
537,39132,0,-1,0
538,39142,0,-1,0
539,39152,0,-1,0
540,39162,-1,-1,0
541,39172,0,-1,0
542,39182,-1,-1,0
543,39192,-1,-1,0
544,39202,0,-1,0
545,39212,-1,0,0
546,39222,0,-1,0
547,39232,-1,-1,0
548,39242,-1,-1,0
549,39252,0,-1,0
550,39262,0,-1,0
551,39272,0,-1,0
552,39282,0,-1,0
553,39292,-1,-1,0
554,39302,-1,-1,0
555,39312,-1,-1,0
556,39322,0,-1,0
557,39332,-1,-1,0
558,39342,-1,-1,0
559,39352,0,-1,0
560,39362,-1,-1,0
561,39372,-1,-1,0
562,39382,0,0,0
563,39392,-1,-1,0
564,39402,0,0,0
565,39412,-1,-1,0
566,39422,0,-1,0
567,39432,-1,0,0
568,39442,-1,0,0
569,39452,-1,-1,0
570,39462,0,-1,0
571,39472,-1,-1,0
572,39482,-1,-1,0
573,39492,-1,-1,0
574,39502,0,0,0
575,39512,-1,-1,0
576,39522,-1,-1,0
577,39532,-1,-1,0
578,39542,0,-1,0
579,39552,-1,-1,0
580,39562,-1,0,0
581,39572,-1,-1,0
582,39582,0,-1,0
583,39592,-1,-1,0
584,39602,-1,-1,0
585,39612,-1,0,0
586,39622,0,0,0
587,39632,0,-1,0
588,39642,-1,-1,0
589,39652,0,0,0
590,39662,-1,-1,0
591,39672,0,-1,0
592,39682,-1,-1,0
593,39692,-1,-1,0
594,39702,-1,-1,0
595,39712,-1,-1,0
596,39722,-1,-1,0
597,39732,0,-1,0
598,39742,-1,-1,0
599,39752,-1,-1,0
600,39762,0,-1,0
601,39772,-1,-1,0
602,39782,-1,-1,0
603,39792,0,0,0
604,39802,-1,-1,0
605,39812,0,-1,0
606,39822,-1,-1,0
607,39832,0,-1,0
608,39842,-1,-1,0
609,39852,-1,-1,0
610,39862,-1,-1,0
611,39872,0,-1,0
612,39882,0,-1,0
613,39892,-1,0,0
614,39902,-1,-1,0
615,39912,-1,-1,0
616,39922,-1,-1,0
617,39932,-1,-1,0
618,39942,0,-1,0
619,39952,-1,-1,0
620,39962,0,-1,0
621,39972,-1,-1,0
622,39982,0,0,0
623,39992,-1,-1,0
624,40002,-1,-1,0
625,40012,-1,0,0
626,40022,-1,-1,0
627,40032,0,-1,0
628,40042,-1,-1,0
629,40052,-1,-1,0
630,40062,0,0,0
631,40072,-1,0,0
632,40082,0,-1,0
633,40092,-1,-1,0
634,40102,-1,-1,0
635,40112,0,-2,0
636,40122,-1,-2,0
637,40132,-1,-1,0
638,40142,0,-1,0
639,40152,-1,-1,0
640,40162,0,-1,0
641,40172,-1,0,0
642,40182,-1,0,0
643,40192,0,-1,0
644,40202,-1,-2,0
645,40212,-1,-1,0
646,40222,0,0,0
647,40232,-1,0,0
648,40242,0,0,0
649,40252,-1,-1,0
650,40262,-1,-2,0
651,40272,-1,-1,0
652,40282,-1,-1,0
653,40292,0,0,0
654,40302,-1,0,0
655,40312,0,-1,0
656,40322,-1,-1,0
657,40332,-1,-2,0
658,40342,0,-1,0
659,40352,-1,-1,0
