,ts,height,velocity,acceleration,altitude_agl,lower_bound,upper_bound
0,61367,1.0534940958023071,0.7269968390464783,0.1917266845703125,3.518284559249878,2.242382267148231,-0.13539407554361693
1,61377,1.11846125125885,0.8198216557502747,-0.11716556549072266,3.518284559249878,2.3073408495267915,-0.07041834700909133
2,61387,1.1416854858398438,0.8447211384773254,0.021303176879882812,3.518284559249878,2.330556623772854,-0.047185652093166386
3,61397,1.1653656959533691,0.8692653775215149,-0.021302223205566406,1.7161051034927368,2.3542283170884053,-0.023496925181666795
4,61407,1.2473974227905273,0.9874880313873291,-0.07456016540527344,3.518284559249878,2.436251583469816,0.058543262111238725
5,61417,1.3279410600662231,1.1016225814819336,-0.13846874237060547,3.518284559249878,2.5167867038259137,0.13909541630653233
6,61427,1.4466966390609741,1.2884835004806519,1.0757980346679688,5.325843334197998,2.635533822244097,0.2578594558778513
7,61437,1.605991005897522,1.552573323249817,2.492443084716797,7.493583679199219,2.794819728443865,0.4171622833511788
8,61447,1.7173938751220703,1.7437704801559448,3.4723777770996094,7.219476699829102,2.906214136971421,0.5285736132727197
9,61457,1.8695393800735474,2.0027287006378174,3.887784957885742,7.219476699829102,3.0583511811656914,0.6807275789814036
10,61467,1.9758988618850708,2.1917052268981934,4.835765838623047,5.325843334197998,3.164702258565441,0.7870954652047004
11,61477,2.1638855934143066,2.5331366062164307,7.104527473449707,7.219476699829102,3.352680585623487,0.9750906012051264
12,61487,2.368610143661499,2.922725200653076,9.660880088806152,9.0270357131958,3.557396787746515,1.179823499576483
13,61497,2.608144998550415,3.3732128143310547,10.672768592834473,9.0270357131958,3.796923238045803,1.4193667590550272
14,61507,2.8869059085845947,3.8890347480773926,11.631402015686035,9.0270357131958,4.0756756870236925,1.6981361301454967
15,61517,3.02376127243042,4.190478801727295,14.10254192352295,7.219476699829102,4.212522646160649,1.8349998987001908
16,61527,3.1592979431152344,4.524687767028809,18.096839904785156,5.325843334197998,4.348050912077172,1.9705449741532972
17,61537,3.332563638687134,4.944514274597168,20.930133819580078,9.0270357131958,4.521308202821355,2.143819074552913
18,61547,3.6782925128936768,5.654800891876221,22.58110809326172,10.474872589111328,4.867028672140757,2.4895563536465968
19,61557,3.926128387451172,6.2135396003723145,24.53032684326172,9.0270357131958,5.114856141751684,2.73740063315066
20,61567,4.2063775062561035,6.836517810821533,26.703224182128906,12.642152786254883,5.395096911960254,3.0176581005519534
21,61577,4.389115333557129,7.313177585601807,28.91872787475586,5.325843334197998,5.577826390606283,3.200404276507975
22,61587,4.507662296295166,7.675685405731201,28.663097381591797,5.325843334197998,5.696365004630689,3.318959587959643
23,61597,4.727488994598389,8.205488204956055,29.515213012695312,9.0270357131958,5.916183354161643,3.538794635035134
24,61607,4.8835062980651855,8.620670318603516,29.302181243896484,7.219476699829102,6.0721923087975345,3.6948202873328366
25,61617,5.118831157684326,9.170846939086914,30.622962951660156,14.444332122802734,6.307508875938743,3.930153439429909
26,61627,5.4484992027282715,9.864866256713867,30.346027374267578,16.257272720336914,6.637168628446906,4.259829777009637
27,61637,5.699881076812744,10.425802230834961,31.017066955566406,10.834593772888184,6.888542209937744,4.5112199436877445
28,61647,5.8898138999938965,10.899064064025879,33.13671112060547,9.0270357131958,7.078466740467409,4.701161059520384
29,61657,6.11607551574707,11.442500114440918,34.94746017456055,12.642152786254883,7.304720007098053,4.927431024396087
30,61667,6.302589416503906,11.924538612365723,36.19367980957031,5.325843334197998,7.49122567150088,5.113953161506933
31,61677,6.522636890411377,12.463164329528809,37.28013229370117,14.444332122802734,7.711264908997268,5.334008871825486
32,61687,6.662593841552734,12.86637020111084,37.80205535888672,5.325843334197998,7.8512136236704695,5.473974059434999
33,61697,6.846495151519775,13.332197189331055,37.52511215209961,-0.08876405656337738,8.03510669711228,5.65788360592727
34,61707,7.044417381286621,13.813998222351074,37.62097930908203,8.667191505432129,8.23302069029682,5.855814072276422
35,61717,7.376199245452881,14.503667831420898,37.02449417114258,16.257272720336914,8.564794374239229,6.187604116666532
36,61727,7.704928398132324,15.17609691619873,36.9179801940918,14.444332122802734,8.893515290222602,6.516341506042045
37,61737,7.974529266357422,15.739920616149902,36.7901611328125,10.834593772888184,9.163107978110864,6.78595055460398
38,61747,8.257342338562012,16.319032669067383,37.045799255371094,10.474872589111328,9.445912813505615,7.068771863618409
39,61757,8.575335502624512,16.93798065185547,36.17237854003906,15.984001159667969,9.763897797118286,7.386773208130738
40,61767,8.971077919006348,17.66987419128418,35.81022644042969,18.064830780029297,10.15963197657651,7.782523861436186
41,61777,9.303050994873047,18.28138542175293,35.35221481323242,14.444332122802734,10.491596815462513,8.11450517428358
42,61787,9.607104301452637,18.836641311645508,35.309608459472656,12.642152786254883,10.795641941422582,8.418566661482691
43,61797,9.925135612487793,19.403961181640625,35.203094482421875,14.084857940673828,11.113665015363262,8.736606209612324
44,61807,10.144695281982422,19.79929542541504,34.95811462402344,9.0270357131958,11.333216560544406,8.956174003420438
45,61817,10.298247337341309,20.07650375366211,34.5959587097168,9.0270357131958,11.486760435114848,9.10973423956777
46,61827,10.48820686340332,20.404817581176758,34.22315979003906,10.474872589111328,11.676711780332104,9.299701946474537
47,61837,10.773734092712402,20.8795223236084,33.78644943237305,14.444332122802734,11.96223088516032,9.585237300264485
48,61847,11.016098022460938,21.276458740234375,33.8397102355957,12.642152786254883,12.204586633951864,9.82760941097001
49,61857,11.358068466186523,21.826589584350586,33.55211639404297,12.642152786254883,12.54654895308512,10.169587979287927
50,61867,11.712740898132324,22.38499641418457,33.17931365966797,14.444332122802734,12.901213260383049,10.5242685358816
51,61877,12.057648658752441,22.9149227142334,32.87042236328125,15.984001159667969,13.246112952721495,10.869184364783388
52,61887,12.451695442199707,23.50591278076172,31.847881317138672,23.584341049194336,13.64015161141019,11.263239272989225
53,61897,12.841596603393555,24.074081420898438,31.251399993896484,23.220109939575195,14.030044704212433,11.653148502574677
54,61907,13.302742004394531,24.74494743347168,30.804039001464844,27.1994571685791,14.491182036767027,12.114301972022036
55,61917,13.73720932006836,25.35767364501953,30.42058563232422,27.1994571685791,14.925641227516419,12.5487774126203
56,61927,14.162819862365723,25.945476531982422,30.335372924804688,27.1994571685791,15.351243701257461,12.974396023473984
57,61937,14.599769592285156,26.537378311157227,29.802799224853516,27.1994571685791,15.788185418989837,13.411353765580476
58,61947,15.049753189086914,27.136390686035156,29.355438232421875,25.39189910888672,16.23816100355052,13.861345374623308
59,61957,15.514226913452148,27.74597930908203,29.01459503173828,23.584341049194336,16.70262671562066,14.325827111283637
