,ts,id,Gx,Gy,Gz,Ax,Ay,Az
0,-0.371,IMU0,1.829268292682927,0.5487804878048781,-65.1219512195122,0.025390625,0.0185546875,0.0048828125
1,-0.371,IMU1,3.8414634146341466,1.0365853658536586,-66.40243902439025,0.0068359375,0.017578125,-0.001953125
2,-0.361,IMU0,2.439024390243903,0.6097560975609757,-65.0,0.0234375,0.0146484375,0.001953125
3,-0.361,IMU1,3.963414634146342,1.1585365853658538,-66.89024390243902,0.0029296875,0.0087890625,-0.001953125
4,-0.351,IMU0,1.8902439024390245,0.853658536585366,-65.0,0.0263671875,0.01953125,0.005859375
5,-0.351,IMU1,3.780487804878049,1.4634146341463417,-66.76829268292684,0.0068359375,0.015625,-0.0029296875
6,-0.341,IMU0,1.9512195121951221,0.12195121951219513,-65.0,0.0205078125,0.0087890625,0.0009765625
7,-0.341,IMU1,3.658536585365854,0.7317073170731708,-66.70731707317074,0.0009765625,0.0107421875,-0.0029296875
8,-0.331,IMU0,2.5609756097560976,1.2804878048780488,-64.57317073170732,0.029296875,0.0166015625,0.0029296875
9,-0.331,IMU1,4.329268292682928,1.829268292682927,-66.46341463414635,0.0068359375,0.013671875,-0.00390625
10,-0.321,IMU0,1.3414634146341464,0.1829268292682927,-65.54878048780489,0.0205078125,0.01171875,0.0048828125
11,-0.321,IMU1,3.1707317073170733,0.7317073170731708,-67.13414634146342,0.0,0.01171875,-0.0009765625
12,-0.311,IMU0,2.378048780487805,0.9146341463414634,-64.63414634146342,0.0244140625,0.0185546875,0.0029296875
13,-0.311,IMU1,3.658536585365854,0.9146341463414634,-67.07317073170732,0.001953125,0.0126953125,0.0
14,-0.301,IMU0,2.25609756097561,1.2195121951219514,-64.87804878048782,0.025390625,0.0126953125,0.001953125
15,-0.301,IMU1,4.085365853658537,2.1341463414634148,-66.70731707317074,0.0048828125,0.0146484375,-0.00390625
16,-0.291,IMU0,1.707317073170732,-0.5487804878048781,-65.0609756097561,0.0244140625,0.017578125,0.0009765625
17,-0.291,IMU1,3.414634146341464,-0.426829268292683,-67.25609756097562,0.0009765625,0.0126953125,-0.00390625
18,-0.281,IMU0,2.5609756097560976,2.0121951219512195,-64.75609756097562,0.025390625,0.013671875,0.005859375
19,-0.281,IMU1,4.024390243902439,2.5,-66.89024390243902,0.005859375,0.0146484375,0.0009765625
20,-0.271,IMU0,1.8902439024390245,-0.3658536585365854,-65.3658536585366,0.0244140625,0.017578125,0.0009765625
21,-0.271,IMU1,3.5975609756097566,0.12195121951219513,-67.13414634146342,0.001953125,0.015625,-0.0048828125
22,-0.261,IMU0,2.1341463414634148,1.402439024390244,-64.69512195121952,0.0234375,0.0166015625,0.00390625
23,-0.261,IMU1,3.780487804878049,1.402439024390244,-67.01219512195122,0.001953125,0.0146484375,-0.0009765625
24,-0.251,IMU0,2.439024390243903,0.48780487804878053,-65.0,0.02734375,0.015625,0.0048828125
25,-0.251,IMU1,4.146341463414634,1.2195121951219514,-66.76829268292684,0.0068359375,0.015625,-0.0009765625
26,-0.241,IMU0,1.7682926829268295,0.3658536585365854,-65.1219512195122,0.0205078125,0.0126953125,0.0
27,-0.241,IMU1,3.353658536585366,0.30487804878048785,-66.76829268292684,-0.0029296875,0.0126953125,-0.00390625
28,-0.231,IMU0,2.6219512195121952,1.2804878048780488,-65.0,0.0302734375,0.0146484375,0.005859375
29,-0.231,IMU1,4.085365853658537,1.829268292682927,-66.58536585365854,0.0068359375,0.0166015625,0.001953125
30,-0.221,IMU0,1.829268292682927,-0.3658536585365854,-64.9390243902439,0.021484375,0.0146484375,0.001953125
31,-0.221,IMU1,3.658536585365854,0.1829268292682927,-67.13414634146342,-0.0029296875,0.01171875,-0.00390625
32,-0.211,IMU0,2.6219512195121952,1.0365853658536586,-65.2439024390244,0.025390625,0.013671875,0.0048828125
33,-0.211,IMU1,4.146341463414634,1.707317073170732,-66.82926829268293,0.001953125,0.0107421875,0.0009765625
34,-0.201,IMU0,2.5609756097560976,0.12195121951219513,-65.0,0.0244140625,0.0087890625,0.001953125
35,-0.201,IMU1,4.085365853658537,0.6097560975609757,-67.07317073170732,0.0,0.0087890625,-0.00390625
36,-0.191,IMU0,2.073170731707317,0.6707317073170732,-64.87804878048782,0.017578125,0.009765625,0.0009765625
37,-0.191,IMU1,3.353658536585366,1.0365853658536586,-66.89024390243902,-0.005859375,0.005859375,-0.0029296875
38,-0.181,IMU0,2.8658536585365857,-0.3658536585365854,-65.73170731707317,0.015625,0.01953125,0.0068359375
39,-0.181,IMU1,4.146341463414634,0.1829268292682927,-67.92682926829269,-0.0087890625,0.0146484375,0.0009765625
40,-0.171,IMU0,1.7682926829268295,0.6097560975609757,-66.34146341463415,0.001953125,0.0390625,-0.001953125
41,-0.171,IMU1,3.4756097560975614,0.9756097560975611,-67.8658536585366,-0.0224609375,0.041015625,-0.0078125
42,-0.161,IMU0,0.1829268292682927,6.890243902439025,-70.97560975609757,0.0537109375,0.078125,0.0205078125
43,-0.161,IMU1,3.1097560975609757,6.7682926829268295,-72.25609756097562,0.0302734375,0.0791015625,0.009765625
44,-0.151,IMU0,0.12195121951219513,1.8902439024390245,-76.15853658536587,0.138671875,0.138671875,0.0341796875
45,-0.151,IMU1,1.0365853658536586,3.4756097560975614,-77.43902439024392,0.1064453125,0.1357421875,0.0341796875
46,-0.141,IMU0,2.3170731707317076,9.146341463414634,-79.14634146341464,0.2822265625,0.1376953125,0.0498046875
47,-0.141,IMU1,4.75609756097561,8.353658536585366,-82.01219512195122,0.255859375,0.1328125,0.0361328125
48,-0.131,IMU0,2.7439024390243905,-0.12195121951219513,-80.48780487804879,0.337890625,0.1064453125,0.0625
49,-0.131,IMU1,4.939024390243903,0.6707317073170732,-82.8658536585366,0.3095703125,0.1083984375,0.060546875
50,-0.121,IMU0,1.9512195121951221,1.402439024390244,-92.98780487804879,0.345703125,0.1044921875,0.0576171875
51,-0.121,IMU1,4.024390243902439,1.1585365853658538,-92.19512195121952,0.3212890625,0.109375,0.0546875
52,-0.111,IMU0,4.939024390243903,-7.378048780487806,-113.04878048780489,0.27734375,0.0927734375,0.0361328125
53,-0.111,IMU1,6.7682926829268295,-7.682926829268293,-112.98780487804879,0.251953125,0.1103515625,0.0361328125
54,-0.101,IMU0,4.939024390243903,-0.24390243902439027,-140.0,0.1748046875,0.0302734375,0.0224609375
55,-0.101,IMU1,7.073170731707318,-1.7682926829268295,-142.8658536585366,0.140625,0.0341796875,0.015625
56,-0.091,IMU0,6.707317073170732,-1.829268292682927,-155.3048780487805,0.0537109375,-0.021484375,0.0205078125
57,-0.091,IMU1,8.902439024390244,-0.3658536585365854,-156.28048780487805,0.0244140625,-0.0126953125,0.0126953125
58,-0.081,IMU0,2.804878048780488,1.7682926829268295,-171.15853658536588,-0.025390625,-0.0419921875,0.0244140625
59,-0.081,IMU1,4.695121951219512,0.6707317073170732,-172.50000000000003,-0.056640625,-0.0458984375,0.0166015625
60,-0.071,IMU0,5.426829268292684,6.646341463414635,-177.43902439024393,-0.072265625,-0.0322265625,-0.005859375
61,-0.071,IMU1,6.890243902439025,7.743902439024391,-177.50000000000003,-0.1083984375,-0.0361328125,-0.01171875
62,-0.061,IMU0,5.548780487804878,8.597560975609756,-188.2317073170732,-0.0439453125,-0.0078125,0.0146484375
63,-0.061,IMU1,5.975609756097562,10.060975609756099,-189.87804878048783,-0.0732421875,-0.0263671875,0.0048828125
64,-0.051,IMU0,4.878048780487806,5.3048780487804885,-196.82926829268294,0.03125,-0.015625,0.021484375
65,-0.051,IMU1,6.341463414634147,7.25609756097561,-197.9268292682927,0.0087890625,-0.0185546875,0.0146484375
66,-0.041,IMU0,7.317073170731708,9.939024390243903,-198.109756097561,0.1083984375,-0.056640625,0.0048828125
67,-0.041,IMU1,9.390243902439025,11.402439024390246,-200.06097560975613,0.0849609375,-0.0625,0.0009765625
68,-0.031,IMU0,6.646341463414635,5.3048780487804885,-201.34146341463418,0.1650390625,-0.064453125,-0.001953125
69,-0.031,IMU1,7.621951219512196,5.548780487804878,-201.34146341463418,0.1435546875,-0.0634765625,0.001953125
70,-0.021,IMU0,7.865853658536586,7.865853658536586,-197.9268292682927,0.146484375,-0.046875,-0.0224609375
71,-0.021,IMU1,9.207317073170733,7.987804878048781,-200.00000000000003,0.1220703125,-0.0478515625,-0.017578125
72,-0.011,IMU0,7.25609756097561,5.0,-197.07317073170734,0.1337890625,-0.0322265625,-0.037109375
73,-0.011,IMU1,7.682926829268293,5.609756097560976,-197.62195121951223,0.1064453125,-0.0224609375,-0.03125
74,-0.001,IMU0,7.560975609756098,5.487804878048781,-196.70731707317074,0.1328125,-0.0546875,-0.0478515625
75,-0.001,IMU1,10.426829268292684,6.585365853658537,-197.19512195121953,0.111328125,-0.0556640625,-0.05078125
76,0.009,IMU0,7.8048780487804885,7.987804878048781,-201.46341463414635,0.0849609375,-0.05078125,-0.037109375
77,0.009,IMU1,9.329268292682928,7.926829268292684,-201.82926829268294,0.0634765625,-0.046875,-0.037109375
78,0.019,IMU0,3.963414634146342,5.853658536585367,-206.21951219512198,0.048828125,-0.03515625,-0.0126953125
79,0.019,IMU1,5.2439024390243905,6.219512195121951,-206.70731707317074,0.02734375,-0.0390625,-0.0146484375
80,0.029,IMU0,5.853658536585367,8.170731707317074,-208.41463414634148,0.0283203125,0.0400390625,-0.0068359375
81,0.029,IMU1,7.682926829268293,8.719512195121952,-209.26829268292684,0.0068359375,0.0322265625,-0.01171875
82,0.039,IMU0,8.048780487804878,8.414634146341465,-209.75609756097563,0.0380859375,0.0576171875,-0.0009765625
83,0.039,IMU1,10.609756097560977,10.060975609756099,-211.52439024390245,0.0126953125,0.0458984375,-0.009765625
84,0.049,IMU0,9.817073170731708,9.207317073170733,-209.20731707317074,0.056640625,0.0478515625,0.001953125
85,0.049,IMU1,12.865853658536587,10.792682926829269,-211.58536585365854,0.0341796875,0.0439453125,-0.0078125
86,0.059,IMU0,8.658536585365855,7.865853658536586,-211.64634146341464,0.0595703125,0.0302734375,0.0078125
87,0.059,IMU1,11.76829268292683,9.207317073170733,-211.95121951219514,0.0341796875,0.0205078125,0.0009765625
88,0.069,IMU0,8.536585365853659,10.30487804878049,-217.01219512195124,0.056640625,0.04296875,0.001953125
89,0.069,IMU1,11.341463414634147,11.036585365853659,-217.50000000000003,0.0380859375,0.0419921875,-0.0029296875
90,0.079,IMU0,10.975609756097562,9.26829268292683,-218.0487804878049,0.052734375,0.068359375,-0.005859375
91,0.079,IMU1,12.317073170731708,9.51219512195122,-221.21951219512198,0.037109375,0.078125,-0.01171875
92,0.089,IMU0,10.487804878048781,9.329268292682928,-216.58536585365854,0.033203125,0.0400390625,-0.01171875
93,0.089,IMU1,12.317073170731708,10.365853658536587,-217.25609756097563,0.0126953125,0.04296875,-0.017578125
94,0.099,IMU0,8.658536585365855,8.536585365853659,-219.63414634146343,0.025390625,0.02734375,-0.0126953125
95,0.099,IMU1,12.439024390243903,10.0,-221.70731707317074,-0.0009765625,0.025390625,-0.021484375
96,0.109,IMU0,10.0,8.109756097560977,-222.50000000000003,0.017578125,0.0078125,-0.009765625
97,0.109,IMU1,13.658536585365855,9.878048780487806,-221.70731707317074,0.0048828125,0.0146484375,-0.0185546875
98,0.119,IMU0,8.292682926829269,8.78048780487805,-221.82926829268294,-0.009765625,0.013671875,-0.0009765625
99,0.119,IMU1,10.426829268292684,10.426829268292684,-221.58536585365854,-0.0205078125,0.0224609375,-0.0107421875
100,0.129,IMU0,7.317073170731708,8.353658536585366,-223.109756097561,0.001953125,0.0322265625,0.0185546875
101,0.129,IMU1,10.792682926829269,9.02439024390244,-225.4878048780488,-0.0224609375,0.0361328125,0.0107421875
102,0.139,IMU0,8.475609756097562,7.682926829268293,-224.87804878048783,-0.0029296875,0.0634765625,0.0390625
103,0.139,IMU1,11.951219512195124,8.902439024390244,-224.93902439024393,-0.0234375,0.07421875,0.033203125
104,0.149,IMU0,9.51219512195122,8.353658536585366,-220.609756097561,0.0126953125,0.09375,0.056640625
105,0.149,IMU1,11.52439024390244,9.573170731707318,-222.13414634146343,-0.01171875,0.0947265625,0.05078125
