,ts,id,T,P
0,-0.371,BARO0,20.48,97754
1,-0.371,BARO1,20.43,97819
2,-0.371,BARO2,20.1,97882
3,-0.361,BARO0,20.48,97763
4,-0.361,BARO1,20.44,97823
5,-0.361,BARO2,20.1,97883
6,-0.351,BARO0,20.48,97758
7,-0.351,BARO1,20.43,97817
8,-0.351,BARO2,20.1,97882
9,-0.341,BARO0,20.48,97756
10,-0.341,BARO1,20.44,97820
11,-0.341,BARO2,20.1,97880
12,-0.331,BARO0,20.49,97762
13,-0.331,BARO1,20.44,97819
14,-0.331,BARO2,20.1,97879
15,-0.321,BARO0,20.48,97756
16,-0.321,BARO1,20.43,97817
17,-0.321,BARO2,20.1,97882
18,-0.311,BARO0,20.48,97763
19,-0.311,BARO1,20.44,97820
20,-0.311,BARO2,20.1,97887
21,-0.301,BARO0,20.48,97752
22,-0.301,BARO1,20.44,97816
23,-0.301,BARO2,20.1,97878
24,-0.291,BARO0,20.48,97754
25,-0.291,BARO1,20.44,97820
26,-0.291,BARO2,20.11,97878
27,-0.281,BARO0,20.48,97757
28,-0.281,BARO1,20.44,97821
29,-0.281,BARO2,20.1,97877
30,-0.271,BARO0,20.48,97762
31,-0.271,BARO1,20.44,97820
32,-0.271,BARO2,20.11,97876
33,-0.261,BARO0,20.49,97758
34,-0.261,BARO1,20.44,97821
35,-0.261,BARO2,20.11,97875
36,-0.251,BARO0,20.49,97755
37,-0.251,BARO1,20.44,97814
38,-0.251,BARO2,20.11,97878
39,-0.241,BARO0,20.48,97760
40,-0.241,BARO1,20.44,97817
41,-0.241,BARO2,20.11,97882
42,-0.231,BARO0,20.48,97763
43,-0.231,BARO1,20.44,97825
44,-0.231,BARO2,20.1,97874
45,-0.221,BARO0,20.48,97757
46,-0.221,BARO1,20.44,97818
47,-0.221,BARO2,20.11,97882
48,-0.211,BARO0,20.49,97756
49,-0.211,BARO1,20.44,97813
50,-0.211,BARO2,20.11,97887
51,-0.201,BARO0,20.49,97756
52,-0.201,BARO1,20.44,97814
53,-0.201,BARO2,20.11,97879
54,-0.191,BARO0,20.49,97750
55,-0.191,BARO1,20.44,97815
56,-0.191,BARO2,20.11,97878
57,-0.181,BARO0,20.49,97747
58,-0.181,BARO1,20.44,97811
59,-0.181,BARO2,20.11,97871
60,-0.171,BARO0,20.49,97737
61,-0.171,BARO1,20.44,97804
62,-0.171,BARO2,20.11,97861
63,-0.161,BARO0,20.49,97738
64,-0.161,BARO1,20.44,97804
65,-0.161,BARO2,20.11,97862
66,-0.151,BARO0,20.5,97743
67,-0.151,BARO1,20.44,97811
68,-0.151,BARO2,20.11,97867
69,-0.141,BARO0,20.49,97754
70,-0.141,BARO1,20.45,97815
71,-0.141,BARO2,20.11,97878
72,-0.131,BARO0,20.49,97744
73,-0.131,BARO1,20.44,97808
74,-0.131,BARO2,20.11,97870
75,-0.121,BARO0,20.49,97748
76,-0.121,BARO1,20.45,97806
77,-0.121,BARO2,20.11,97878
78,-0.111,BARO0,20.49,97702
79,-0.111,BARO1,20.45,97782
80,-0.111,BARO2,20.11,97853
81,-0.101,BARO0,20.49,97738
82,-0.101,BARO1,20.44,97799
83,-0.101,BARO2,20.11,97855
84,-0.091,BARO0,20.49,97730
85,-0.091,BARO1,20.45,97798
86,-0.091,BARO2,20.11,97849
87,-0.081,BARO0,20.49,97713
88,-0.081,BARO1,20.45,97788
89,-0.081,BARO2,20.11,97838
90,-0.071,BARO0,20.49,97704
91,-0.071,BARO1,20.45,97789
92,-0.071,BARO2,20.11,97830
93,-0.061,BARO0,20.49,97698
94,-0.061,BARO1,20.45,97773
95,-0.061,BARO2,20.12,97847
96,-0.051,BARO0,20.49,97664
97,-0.051,BARO1,20.45,97767
98,-0.051,BARO2,20.11,97811
99,-0.041,BARO0,20.49,97701
100,-0.041,BARO1,20.45,97793
101,-0.041,BARO2,20.11,97818
102,-0.031,BARO0,20.49,97694
103,-0.031,BARO1,20.45,97773
104,-0.031,BARO2,20.12,97804
105,-0.021,BARO0,20.49,97717
106,-0.021,BARO1,20.45,97793
107,-0.021,BARO2,20.11,97842
108,-0.011,BARO0,20.49,97692
109,-0.011,BARO1,20.45,97780
110,-0.011,BARO2,20.11,97829
111,-0.001,BARO0,20.49,97721
112,-0.001,BARO1,20.45,97779
113,-0.001,BARO2,20.11,97829
114,0.009,BARO0,20.49,97701
115,0.009,BARO1,20.45,97777
116,0.009,BARO2,20.12,97824
117,0.019,BARO0,20.49,97716
118,0.019,BARO1,20.45,97781
119,0.019,BARO2,20.11,97828
120,0.029,BARO0,20.49,97710
121,0.029,BARO1,20.45,97776
122,0.029,BARO2,20.11,97832
123,0.039,BARO0,20.49,97701
124,0.039,BARO1,20.45,97770
125,0.039,BARO2,20.12,97828
126,0.049,BARO0,20.5,97698
127,0.049,BARO1,20.45,97771
128,0.049,BARO2,20.12,97823
129,0.059,BARO0,20.49,97703
130,0.059,BARO1,20.45,97781
131,0.059,BARO2,20.11,97825
132,0.069,BARO0,20.5,97703
133,0.069,BARO1,20.45,97792
134,0.069,BARO2,20.11,97829
135,0.079,BARO0,20.5,97703
136,0.079,BARO1,20.45,97778
137,0.079,BARO2,20.12,97822
138,0.089,BARO0,20.5,97703
139,0.089,BARO1,20.45,97776
140,0.089,BARO2,20.12,97822
141,0.099,BARO0,20.49,97704
142,0.099,BARO1,20.45,97779
143,0.099,BARO2,20.12,97821
144,0.109,BARO0,20.49,97698
145,0.109,BARO1,20.45,97776
146,0.109,BARO2,20.12,97814
147,0.119,BARO0,20.5,97697
148,0.119,BARO1,20.45,97767
149,0.119,BARO2,20.12,97814
150,0.129,BARO0,20.5,97698
151,0.129,BARO1,20.46,97777
152,0.129,BARO2,20.12,97820
153,0.139,BARO0,20.49,97697
154,0.139,BARO1,20.45,97775
155,0.139,BARO2,20.11,97819
156,0.149,BARO0,20.5,97692
157,0.149,BARO1,20.45,97767
158,0.149,BARO2,20.12,97813
159,0.159,BARO0,20.5,97690
160,0.159,BARO1,20.45,97772
161,0.159,BARO2,20.12,97812
162,0.169,BARO0,20.5,97693
163,0.169,BARO1,20.45,97775
164,0.169,BARO2,20.12,97818
165,0.179,BARO0,20.5,97693
166,0.179,BARO1,20.45,97759
167,0.179,BARO2,20.12,97810
168,0.189,BARO0,20.49,97688
169,0.189,BARO1,20.46,97772
170,0.189,BARO2,20.12,97799
171,0.199,BARO0,20.49,97697
172,0.199,BARO1,20.45,97771
173,0.199,BARO2,20.12,97802
174,0.209,BARO0,20.49,97681
175,0.209,BARO1,20.46,97769
176,0.209,BARO2,20.12,97801
177,0.219,BARO0,20.49,97679
178,0.219,BARO1,20.45,97762
179,0.219,BARO2,20.12,97796
180,0.229,BARO0,20.5,97678
181,0.229,BARO1,20.45,97756
182,0.229,BARO2,20.12,97791
183,0.239,BARO0,20.49,97679
184,0.239,BARO1,20.45,97761
185,0.239,BARO2,20.12,97791
186,0.249,BARO0,20.49,97674
187,0.249,BARO1,20.45,97763
188,0.249,BARO2,20.12,97795
189,0.259,BARO0,20.49,97673
190,0.259,BARO1,20.45,97761
191,0.259,BARO2,20.12,97787
192,0.269,BARO0,20.5,97668
193,0.269,BARO1,20.45,97760
194,0.269,BARO2,20.12,97788
195,0.279,BARO0,20.5,97671
196,0.279,BARO1,20.45,97752
197,0.279,BARO2,20.12,97775
198,0.289,BARO0,20.49,97668
199,0.289,BARO1,20.45,97762
200,0.289,BARO2,20.12,97771
201,0.299,BARO0,20.49,97653
202,0.299,BARO1,20.45,97744
203,0.299,BARO2,20.12,97765
204,0.309,BARO0,20.49,97671
205,0.309,BARO1,20.45,97755
206,0.309,BARO2,20.12,97779
207,0.319,BARO0,20.49,97660
208,0.319,BARO1,20.45,97744
209,0.319,BARO2,20.12,97772
210,0.329,BARO0,20.49,97643
211,0.329,BARO1,20.45,97745
212,0.329,BARO2,20.12,97766
213,0.339,BARO0,20.49,97656
214,0.339,BARO1,20.46,97742
215,0.339,BARO2,20.12,97768
216,0.349,BARO0,20.49,97649
217,0.349,BARO1,20.46,97748
218,0.349,BARO2,20.12,97771
219,0.359,BARO0,20.49,97646
220,0.359,BARO1,20.45,97741
