,ts,q0_estimated,q1_estimated,q2_estimated,q3_estimated,q0_raw,q1_raw,q2_raw,q3_raw
66,65248,-5269,1966,476,8254,-5269,1966,476,8254
67,65258,-5152,1979,387,8329,-5152,1979,387,8329
68,65268,-5029,1996,304,8403,-5029,1996,304,8403
69,65278,-4900,2020,232,8476,-4900,2020,232,8476
70,65288,-4766,2052,173,8546,-4766,2052,173,8546
71,65298,-4630,2090,135,8612,-4630,2090,135,8612
72,65308,-4497,2120,120,8675,-4497,2120,120,8675
73,65318,-4364,2133,130,8739,-4364,2133,130,8739
74,65328,-4237,2123,158,8803,-4237,2123,158,8803
75,65338,-4115,2096,191,8867,-4115,2096,191,8867
76,65348,-3985,2056,223,8934,-3985,2056,223,8934
77,65358,-3811,2012,254,9019,-3811,2012,254,9019
78,65368,-3621,1969,274,9106,-3621,1969,274,9106
79,65378,-3417,1929,286,9193,-3417,1929,286,9193
80,65388,-3188,1890,295,9283,-3188,1890,295,9283
81,65398,-2933,1849,299,9374,-2933,1849,299,9374
82,65408,-2632,1799,259,9474,-2632,1799,259,9474
83,65418,-2264,1740,166,9582,-2264,1740,166,9582
84,65428,-1855,1692,88,9679,-1855,1692,88,9679
85,65438,-1426,1670,36,9755,-1426,1670,36,9755
86,65448,-996,1671,-8,9808,-996,1671,-8,9808
87,65458,-570,1689,-46,9839,-570,1689,-46,9839
88,65468,-163,1705,-86,9851,-163,1705,-86,9851
89,65478,218,1710,-114,9849,218,1710,-114,9849
90,65488,562,1706,-108,9836,562,1706,-108,9836
91,65498,849,1694,-63,9818,849,1694,-63,9818
92,65508,1082,1683,4,9797,1082,1683,4,9797
93,65518,1262,1665,91,9778,1262,1665,91,9778
94,65528,1391,1635,184,9764,1391,1635,184,9764
95,65538,1500,1580,248,9756,1500,1580,248,9756
96,65548,1615,1478,271,9753,1615,1478,271,9753
97,65558,1754,1347,255,9748,1754,1347,255,9748
98,65568,1911,1215,249,9736,1911,1215,249,9736
99,65578,2072,1089,264,9718,2072,1089,264,9718
100,65588,2230,989,287,9693,2230,989,287,9693
101,65598,2376,917,318,9664,2376,917,318,9664
102,65608,2489,860,353,9640,2489,860,353,9640
103,65618,2561,807,394,9624,2561,807,394,9624
104,65628,2597,748,435,9617,2597,748,435,9617
105,65638,2585,692,477,9623,2585,692,477,9623
106,65648,2541,634,511,9637,2541,634,511,9637
107,65658,2479,571,536,9655,2479,571,536,9655
108,65668,2419,501,555,9674,2419,501,555,9674
109,65678,2373,431,570,9687,2373,431,570,9687
110,65688,2355,363,586,9694,2355,363,586,9694
111,65698,2320,300,603,9703,2320,300,603,9703
112,65708,2251,243,622,9720,2251,243,622,9720
113,65718,2059,198,640,9762,2059,198,640,9762
114,65728,1677,164,648,9835,1677,164,648,9835
115,65738,651,189,638,9956,651,189,638,9956
116,65748,-903,284,616,9935,-903,284,616,9935
117,65758,-2197,392,612,9728,-2197,392,612,9728
118,65768,-3337,481,619,9393,-3337,481,619,9393
119,65778,-4371,538,616,8956,-4371,538,616,8956
120,65788,-5303,573,598,8437,-5303,573,598,8437
121,65798,-6117,592,574,7867,-6117,592,574,7867
122,65808,-6831,601,551,7257,-6831,601,551,7257
123,65818,-7438,600,529,6635,-7438,600,529,6635
124,65828,-7945,597,507,6021,-7945,597,507,6021
125,65838,-8344,597,483,5456,-8344,597,483,5456
126,65848,-8663,597,449,4938,-8663,597,449,4938
127,65858,-8900,601,405,4500,-8900,601,405,4500
128,65868,-9070,625,367,4148,-9070,625,367,4148
129,65878,-9185,656,349,3883,-9185,656,349,3883
130,65888,-9269,680,351,3672,-9269,680,351,3672
131,65898,-9353,671,372,3453,-9353,671,372,3453
132,65908,-9447,631,401,3191,-9447,631,401,3191
133,65918,-9544,586,434,2892,-9544,586,434,2892
134,65928,-9633,553,467,2582,-9633,553,467,2582
135,65938,-9705,534,493,2298,-9705,534,493,2298
136,65948,-9760,538,502,2046,-9760,538,502,2046
137,65958,-9796,558,505,1860,-9796,558,505,1860
138,65968,-9817,586,506,1736,-9817,586,506,1736
139,65978,-9831,611,508,1645,-9831,611,508,1645
140,65988,-9842,622,509,1575,-9842,622,509,1575
141,65998,-9854,618,506,1496,-9854,618,506,1496
142,66008,-9870,600,497,1401,-9870,600,497,1401
143,66018,-9888,579,484,1283,-9888,579,484,1283
144,66028,-9904,570,463,1165,-9904,570,463,1165
145,66038,-9919,560,441,1044,-9919,560,441,1044
146,66048,-9934,551,417,908,-9934,551,417,908
147,66058,-9949,543,393,750,-9949,543,393,750
148,66068,-9961,536,372,593,-9961,536,372,593
149,66078,-9970,529,353,431,-9970,529,353,431
150,66088,-9977,516,339,249,-9977,516,339,249
151,66098,-9981,505,326,70,-9981,505,326,70
152,66108,-9982,495,308,-108,-9982,495,308,-108
153,66118,-9979,484,283,-296,-9979,484,283,-296
154,66128,-9973,468,266,-493,-9973,468,266,-493
155,66138,-9962,453,261,-683,-9962,453,261,-683
156,66148,-9949,443,259,-857,-9949,443,259,-857
157,66158,-9933,431,261,-1033,-9933,431,261,-1033
158,66168,-9915,415,271,-1198,-9915,415,271,-1198
159,66178,-9898,400,281,-1335,-9898,400,281,-1335
160,66188,-9881,386,285,-1458,-9881,386,285,-1458
161,66198,-9869,377,280,-1541,-9869,377,280,-1541
162,66208,-9860,372,252,-1600,-9860,372,252,-1600
163,66218,-9850,375,201,-1668,-9850,375,201,-1668
164,66228,-9844,392,146,-1703,-9844,392,146,-1703
165,66238,-9847,424,117,-1681,-9847,424,117,-1681
166,66248,-9862,458,118,-1582,-9862,458,118,-1582
167,66258,-9880,479,144,-1455,-9880,479,144,-1455
168,66268,-9898,489,177,-1318,-9898,489,177,-1318
169,66278,-9913,491,202,-1203,-9913,491,202,-1203
170,66288,-9924,485,205,-1111,-9924,485,205,-1111
171,66298,-9926,461,185,-1102,-9926,461,185,-1102
172,66308,-9917,421,154,-1197,-9917,421,154,-1197
173,66318,-9902,392,127,-1332,-9902,392,127,-1332
174,66328,-9882,382,99,-1475,-9882,382,99,-1475
175,66338,-9862,384,67,-1603,-9862,384,67,-1603
176,66348,-9843,383,34,-1718,-9843,383,34,-1718
177,66358,-9831,384,7,-1784,-9831,384,7,-1784
178,66368,-9827,394,-7,-1806,-9827,394,-7,-1806
179,66378,-9823,389,-9,-1827,-9823,389,-9,-1827
180,66388,-9794,371,-4,-1983,-9794,371,-4,-1983
181,66398,-9741,356,-33,-2229,-9741,356,-33,-2229
182,66408,-9675,325,-51,-2507,-9675,325,-51,-2507
183,66418,-9600,289,-61,-2783,-9600,289,-61,-2783
184,66428,-9550,273,-30,-2951,-9550,273,-30,-2951
185,66438,-9532,276,25,-3008,-9532,276,25,-3008
186,66448,-9540,288,86,-2981,-9540,288,86,-2981
187,66458,-9559,302,146,-2917,-9559,302,146,-2917
188,66468,-9581,311,194,-2839,-9581,311,194,-2839
189,66478,-9597,309,202,-2785,-9597,309,202,-2785
190,66488,-9603,299,171,-2767,-9603,299,171,-2767
191,66498,-9598,289,129,-2786,-9598,289,129,-2786
192,66508,-9588,283,100,-2821,-9588,283,100,-2821
193,66518,-9582,283,99,-2844,-9582,283,99,-2844
194,66528,-9584,287,117,-2837,-9584,287,117,-2837
195,66538,-9591,296,143,-2809,-9591,296,143,-2809
196,66548,-9606,302,174,-2754,-9606,302,174,-2754
197,66558,-9622,307,197,-2695,-9622,307,197,-2695
198,66568,-9634,305,200,-2654,-9634,305,200,-2654
199,66578,-9637,301,182,-2646,-9637,301,182,-2646
200,66588,-9635,296,160,-2653,-9635,296,160,-2653
201,66598,-9634,293,144,-2659,-9634,293,144,-2659
202,66608,-9634,292,137,-2658,-9634,292,137,-2658
203,66618,-9635,291,140,-2654,-9635,291,140,-2654
204,66628,-9638,294,152,-2642,-9638,294,152,-2642
205,66638,-9645,299,169,-2617,-9645,299,169,-2617
206,66648,-9650,301,180,-2595,-9650,301,180,-2595
207,66658,-9653,300,180,-2584,-9653,300,180,-2584
208,66668,-9654,296,172,-2584,-9654,296,172,-2584
209,66678,-9649,293,160,-2604,-9649,293,160,-2604
210,66688,-9646,290,150,-2614,-9646,290,150,-2614
211,66698,-9641,288,144,-2632,-9641,288,144,-2632
212,66708,-9640,290,148,-2637,-9640,290,148,-2637
213,66718,-9639,293,157,-2640,-9639,293,157,-2640
214,66728,-9642,297,168,-2626,-9642,297,168,-2626
215,66738,-9643,298,173,-2622,-9643,298,173,-2622
216,66748,-9646,298,172,-2611,-9646,298,172,-2611
217,66758,-9647,296,165,-2610,-9647,296,165,-2610
218,66768,-9644,295,154,-2623,-9644,295,154,-2623
219,66778,-9641,292,145,-2633,-9641,292,145,-2633
220,66788,-9639,293,143,-2639,-9639,293,143,-2639
221,66798,-9643,294,148,-2624,-9643,294,148,-2624
222,66808,-9648,295,158,-2607,-9648,295,158,-2607
223,66818,-9652,297,166,-2592,-9652,297,166,-2592
224,66828,-9653,297,170,-2588,-9653,297,170,-2588
225,66838,-9652,297,167,-2591,-9652,297,167,-2591
226,66848,-9651,295,160,-2595,-9651,295,160,-2595
227,66858,-9649,292,153,-2603,-9649,292,153,-2603
228,66868,-9646,289,148,-2615,-9646,289,148,-2615
229,66878,-9646,290,151,-2614,-9646,290,151,-2614
230,66888,-9644,291,156,-2623,-9644,291,156,-2623
231,66898,-9642,293,161,-2627,-9642,293,161,-2627
232,66908,-9641,293,163,-2631,-9641,293,163,-2631
233,66918,-9641,293,161,-2630,-9641,293,161,-2630
234,66928,-9643,292,157,-2627,-9643,292,157,-2627
235,66938,-9641,292,151,-2634,-9641,292,151,-2634
236,66948,-9637,291,147,-2646,-9637,291,147,-2646
237,66958,-9634,291,148,-2657,-9634,291,148,-2657
238,66968,-9636,292,152,-2652,-9636,292,152,-2652
239,66978,-9638,294,156,-2643,-9638,294,156,-2643
