,ts,height_cov,velocity_cov
0,64588,0.11533285677433014,0.026891088113188744
1,64598,0.1153264194726944,0.02686728723347187
2,64608,0.11531998962163925,0.02684352919459343
3,64618,0.1153135746717453,0.02681981585919857
4,64628,0.11530717462301254,0.026796145364642143
5,64638,0.11530078202486038,0.02677251771092415
6,64648,0.11529440432786942,0.026748932898044586
7,64658,0.11528804153203964,0.026725390926003456
8,64668,0.11528168618679047,0.02670189179480076
9,64678,0.11527534574270248,0.026678437367081642
10,64688,0.1152690127491951,0.026655025780200958
11,64698,0.11526269465684891,0.026631657034158707
12,64708,0.11525639146566391,0.026608329266309738
13,64718,0.11525009572505951,0.026585044339299202
14,64728,0.1152438074350357,0.026561802253127098
15,64738,0.1152375265955925,0.026538601145148277
16,64748,0.11523126065731049,0.02651544287800789
17,64758,0.11522500962018967,0.026492327451705933
18,64768,0.11521878093481064,0.02646925300359726
19,64778,0.11521255970001221,0.02644621953368187
20,64788,0.11520633101463318,0.026423227041959763
21,64798,0.11520012468099594,0.026400277391076088
22,64808,0.1151939332485199,0.026377368718385696
23,64818,0.11518775671720505,0.026354502886533737
24,64828,0.1151815876364708,0.02633167803287506
25,64838,0.11517542600631714,0.026308894157409668
26,64848,0.11516928672790527,0.026286151260137558
27,64858,0.11516313999891281,0.026263447478413582
28,64868,0.11515701562166214,0.02624078467488289
29,64878,0.11515089124441147,0.02621816284954548
30,64888,0.11514478921890259,0.026195582002401352
31,64898,0.1151386946439743,0.02617304027080536
32,64908,0.11513260751962662,0.02615053951740265
33,64918,0.11512653529644012,0.026128077879548073
34,64928,0.11512047052383423,0.02610565721988678
35,64938,0.11511442810297012,0.02608327753841877
36,64948,0.11510838568210602,0.026060936972498894
37,64958,0.1151023581624031,0.02603863552212715
38,64968,0.11509634554386139,0.026016373187303543
39,64978,0.11509034782648087,0.025994151830673218
40,64988,0.11508434265851974,0.025971967726945877
41,64998,0.11507835984230042,0.02594982273876667
42,65008,0.11507238447666168,0.025927718728780746
43,65018,0.11506642401218414,0.025905651971697807
44,65028,0.1150604709982872,0.02588362619280815
45,65038,0.11505453288555145,0.02586163766682148
46,65048,0.1150486022233963,0.02583969011902809
47,65058,0.11504267901182175,0.025817779824137688
48,65068,0.11503676325082779,0.02579590678215027
49,65078,0.11503085494041443,0.025774074718356133
50,65088,0.11502496153116226,0.02575227990746498
51,65098,0.11501908302307129,0.025730522349476814
52,65108,0.11501321941614151,0.02570880390703678
53,65118,0.11500736325979233,0.025687124580144882
54,65128,0.11500151455402374,0.02566548064351082
55,65138,0.11499568074941635,0.02564387582242489
56,65148,0.11498985439538956,0.025622310116887093
57,65158,0.11498404294252396,0.02560078166425228
58,65168,0.11497823894023895,0.025579290464520454
59,65178,0.11497244238853455,0.025557836517691612
60,65188,0.11496665328741074,0.025536419823765755
61,65198,0.11496086418628693,0.025515040382742882
62,65208,0.11495508998632431,0.025493698194622993
63,65218,0.11494933068752289,0.02547239325940609
64,65228,0.11494358628988266,0.02545112371444702
65,65238,0.11493784189224243,0.025429891422390938
66,65248,0.1149321123957634,0.02540869638323784
67,65258,0.11492639034986496,0.025387538596987724
