,ts,Ax,Ay,Az
10628,324184,2,0,0
10629,324194,2,0,0
10630,324204,2,0,0
10631,324214,2,0,0
10632,324224,2,0,0
10633,324234,2,0,0
10634,324244,2,0,0
10635,324254,2,0,0
10636,324264,2,0,0
10637,324274,2,0,0
10638,324284,2,0,0
10639,324294,2,0,0
10640,324304,2,0,0
10641,324314,2,0,0
10642,324324,2,0,0
10643,324334,2,0,0
10644,324344,2,0,0
10645,324354,2,0,0
10646,324364,2,0,0
10647,324374,2,0,0
10648,324384,2,0,0
10649,324394,2,0,0
10650,324404,2,0,0
10651,324414,2,0,0
10652,324424,2,0,0
10653,324434,2,0,0
10654,324444,1,0,0
10655,324454,2,0,0
10656,324464,2,0,0
10657,324474,2,0,0
10658,324484,2,0,0
10659,324494,2,0,0
10660,324504,2,0,0
10661,324514,2,0,0
10662,324524,2,0,0
10663,324534,2,0,0
10664,324544,2,0,0
10665,324554,2,0,0
10666,324564,2,0,0
10667,324574,2,0,0
10668,324584,2,0,0
10669,324594,2,0,0
10670,324604,2,0,0
10671,324614,2,0,0
10672,324624,2,0,0
10673,324634,1,0,0
10674,324644,2,0,0
10675,324654,2,0,0
10676,324664,2,0,0
10677,324674,2,0,0
10678,324684,2,0,0
10679,324694,2,0,0
10680,324704,2,0,0
10681,324714,2,0,0
10682,324724,2,0,0
10683,324734,2,0,0
10684,324744,2,0,0
10685,324754,2,0,0
10686,324764,2,0,0
10687,324774,2,0,0
10688,324784,2,0,0
10689,324794,2,0,0
10690,324804,2,0,0
10691,324814,2,0,0
10692,324824,2,0,0
10693,324834,2,0,0
10694,324844,2,0,0
10695,324854,2,0,0
10696,324864,2,0,0
10697,324874,2,0,0
10698,324884,2,0,0
10699,324894,2,0,0
10700,324904,2,0,0
10701,324914,2,0,0
10702,324924,2,0,0
10703,324934,2,0,0
10704,324944,2,0,0
10705,324954,2,0,0
10706,324964,2,0,0
10707,324974,2,0,0
10708,324984,2,0,0
10709,324994,2,0,0
10710,325004,2,0,0
10711,325014,2,0,0
10712,325024,2,0,0
10713,325034,2,0,0
10714,325044,2,0,0
10715,325054,2,0,0
10716,325064,2,-1,0
10717,325074,2,0,0
10718,325084,2,0,0
10719,325094,2,0,0
10720,325104,2,0,0
10721,325114,2,0,0
10722,325124,2,0,0
10723,325134,2,0,0
10724,325144,2,0,0
10725,325154,2,0,0
10726,325164,2,0,0
10727,325174,2,0,0
10728,325184,2,0,0
10729,325194,2,0,0
10730,325204,2,0,0
10731,325214,2,0,0
10732,325224,2,0,0
10733,325234,2,0,0
10734,325244,2,0,0
10735,325254,2,-1,0
10736,325264,2,0,0
10737,325274,2,0,0
10738,325284,2,0,0
10739,325294,2,0,0
10740,325304,2,-1,0
10741,325314,2,0,0
10742,325324,2,0,0
10743,325334,2,0,0
10744,325344,2,-1,0
10745,325354,2,0,0
10746,325364,2,0,0
10747,325374,2,0,0
10748,325384,2,0,0
10749,325394,2,0,0
10750,325404,2,0,0
10751,325414,2,0,0
10752,325424,2,0,0
10753,325434,2,0,0
10754,325444,2,0,0
10755,325454,2,0,0
10756,325464,2,0,0
10757,325474,2,0,0
10758,325484,2,0,0
10759,325494,2,0,0
10760,325504,2,0,0
10761,325514,2,0,0
10762,325524,2,0,0
10763,325534,2,0,0
10764,325544,2,0,0
10765,325554,2,0,0
10766,325564,2,0,0
10767,325574,2,0,0
10768,325584,2,0,0
10769,325594,2,0,0
10770,325604,2,0,0
10771,325614,2,0,0
10772,325624,2,0,0
10773,325634,2,0,0
10774,325644,2,0,0
10775,325654,2,0,0
10776,325664,2,0,0
10777,325674,2,0,0
10778,325684,2,0,0
10779,325694,2,0,0
10780,325704,2,0,0
10781,325714,2,0,0
10782,325724,2,0,0
10783,325734,2,0,0
10784,325744,2,0,0
10785,325754,2,0,0
10786,325764,2,0,0
10787,325774,2,0,0
10788,325784,2,0,0
10789,325794,2,0,0
10790,325804,2,0,0
10791,325814,2,0,0
10792,325824,2,0,0
10793,325834,2,0,0
10794,325844,2,-1,0
10795,325854,2,0,0
10796,325864,2,0,0
10797,325874,2,0,0
10798,325884,2,0,0
10799,325894,2,-1,0
10800,325904,2,0,0
10801,325914,1,0,0
10802,325924,2,0,0
10803,325934,2,0,0
10804,325944,2,0,0
10805,325954,2,0,0
10806,325964,2,0,0
10807,325974,2,0,0
10808,325984,2,-1,0
10809,325994,2,0,0
10810,326004,2,0,0
10811,326014,2,0,0
10812,326024,2,0,0
10813,326034,2,0,0
10814,326044,2,0,0
10815,326054,2,0,0
10816,326064,2,0,0
10817,326074,2,0,0
10818,326084,2,0,0
10819,326094,2,0,0
10820,326104,2,0,0
10821,326114,2,0,0
10822,326124,2,0,0
10823,326134,2,0,0
10824,326144,2,0,0
10825,326154,2,0,0
10826,326164,2,0,0
10827,326174,2,0,0
10828,326184,2,0,0
10829,326194,2,0,0
10830,326204,2,0,0
10831,326214,2,0,0
10832,326224,2,0,0
10833,326234,2,0,0
10834,326244,2,0,0
10835,326254,2,0,0
10836,326264,2,0,0
10837,326274,2,0,0
10838,326284,2,0,0
10839,326294,2,0,0
10840,326304,2,0,0
10841,326314,2,0,0
10842,326324,2,0,0
10843,326334,2,-1,0
10844,326344,2,0,0
10845,326354,2,0,0
10846,326364,2,0,0
10847,326374,2,0,0
10848,326384,2,0,0
10849,326394,2,0,0
10850,326404,2,0,0
10851,326414,2,0,0
10852,326424,2,0,0
10853,326434,2,0,0
10854,326444,2,0,0
10855,326454,2,0,0
10856,326464,2,0,0
10857,326474,2,0,0
10858,326484,2,0,0
10859,326494,2,0,0
10860,326504,2,0,0
10861,326514,2,0,0
10862,326524,2,0,0
10863,326534,2,0,0
10864,326544,2,0,0
10865,326554,2,0,0
10866,326564,2,-1,0
10867,326574,2,-1,0
10868,326584,2,-1,0
10869,326594,2,-1,0
10870,326604,2,0,0
10871,326614,2,-1,0
10872,326624,2,0,0
10873,326634,2,-1,0
10874,326644,2,0,0
10875,326654,2,-1,0
10876,326664,2,0,0
10877,326674,2,0,0
10878,326684,2,-1,0
10879,326694,2,0,0
10880,326704,2,0,0
10881,326714,2,0,0
10882,326724,2,0,0
10883,326734,2,0,0
10884,326744,2,0,0
10885,326754,2,0,0
10886,326764,2,0,0
10887,326774,2,0,0
10888,326784,2,0,0
10889,326794,2,0,0
10890,326804,2,0,0
10891,326814,2,0,0
10892,326824,2,0,0
10893,326834,2,0,0
10894,326844,2,0,0
10895,326854,2,0,0
10896,326864,2,0,0
10897,326874,2,0,0
10898,326884,2,0,0
10899,326894,2,0,0
10900,326904,2,0,0
10901,326914,2,0,0
10902,326924,2,0,0
10903,326934,2,0,0
10904,326944,2,0,0
10905,326954,2,0,0
10906,326964,2,0,0
10907,326974,2,0,0
10908,326984,2,0,0
10909,326994,2,0,0
10910,327004,2,0,0
10911,327014,2,0,0
10912,327024,2,0,0
10913,327034,2,0,0
10914,327044,2,0,0
10915,327054,2,0,0
10916,327064,2,0,0
10917,327074,2,0,0
10918,327084,2,0,0
10919,327094,2,0,0
10920,327104,2,0,0
10921,327114,2,0,0
10922,327124,2,0,0
10923,327134,2,0,0
10924,327144,2,0,0
10925,327154,2,0,0
10926,327164,2,0,0
10927,327174,2,0,0
10928,327184,2,0,0
10929,327194,2,0,0
10930,327204,2,0,0
10931,327214,2,0,0
10932,327224,2,0,0
10933,327234,2,0,0
10934,327244,2,0,0
10935,327254,2,0,0
10936,327264,2,0,0
10937,327274,2,-1,0
10938,327284,2,0,0
10939,327294,2,0,0
10940,327304,2,0,0
10941,327314,2,0,0
10942,327324,2,0,0
10943,327334,2,0,0
10944,327344,2,0,0
10945,327354,2,-1,0
10946,327364,2,0,0
10947,327374,2,-1,0
10948,327384,2,0,0
10949,327394,2,0,0
10950,327404,2,0,0
10951,327414,2,0,0
10952,327424,2,0,0
10953,327434,2,0,0
10954,327444,2,0,0
10955,327454,2,0,0
10956,327464,2,0,0
10957,327474,2,0,0
10958,327484,2,0,0
10959,327494,2,0,0
10960,327504,2,0,0
10961,327514,2,0,0
10962,327524,2,0,0
10963,327534,2,0,0
10964,327544,2,0,0
10965,327554,2,0,0
10966,327564,2,0,0
10967,327574,2,0,0
10968,327584,2,0,0
10969,327594,2,0,0
10970,327604,2,0,0
10971,327614,2,0,0
10972,327624,2,0,0
10973,327634,2,0,0
10974,327644,2,0,0
10975,327654,2,0,0
10976,327664,2,0,0
10977,327674,2,0,0
10978,327684,2,0,0
10979,327694,2,0,0
10980,327704,2,0,0
10981,327714,2,0,0
10982,327724,2,0,0
10983,327734,2,0,0
10984,327744,2,-1,0
10985,327754,2,0,0
10986,327764,2,0,0
10987,327774,2,-1,0
10988,327784,2,0,0
10989,327794,2,0,0
10990,327804,2,0,0
10991,327814,2,0,0
10992,327824,2,0,0
10993,327834,2,0,0
10994,327844,2,0,0
10995,327854,2,0,0
10996,327864,2,0,0
10997,327874,2,0,0
10998,327884,2,0,0
10999,327894,2,0,0
11000,327904,2,0,0
11001,327914,2,0,0
11002,327924,2,0,0
11003,327934,2,0,0
11004,327944,2,0,0
11005,327954,2,0,0
11006,327964,2,0,0
11007,327974,2,0,0
11008,327984,2,0,0
11009,327994,2,0,0
11010,328004,2,0,0
11011,328014,2,0,0
11012,328024,2,0,0
11013,328034,2,0,0
11014,328044,2,-1,0
11015,328054,2,0,0
11016,328064,2,0,0
11017,328074,2,0,0
11018,328084,2,0,0
11019,328094,2,0,0
11020,328104,2,0,0
11021,328114,2,0,0
11022,328124,2,0,0
11023,328134,2,0,0
11024,328144,2,0,0
11025,328154,2,0,0
11026,328164,2,0,0
11027,328174,2,0,0
11028,328184,2,0,0
11029,328194,2,0,0
11030,328204,2,0,0
11031,328214,2,0,0
11032,328224,2,0,0
11033,328234,2,0,0
11034,328244,2,0,0
11035,328254,2,0,0
11036,328264,2,0,0
11037,328274,2,0,0
11038,328284,2,0,0
11039,328294,2,0,0
11040,328304,2,0,0
11041,328314,2,0,0
11042,328324,2,0,0
11043,328334,2,0,0
11044,328344,2,0,0
11045,328354,2,0,0
11046,328364,2,0,0
11047,328374,2,0,0
11048,328384,2,0,0
11049,328394,2,0,0
11050,328404,2,0,0
11051,328414,2,0,0
11052,328424,2,0,0
11053,328434,2,0,0
11054,328444,2,0,0
11055,328454,2,0,0
11056,328464,2,0,0
11057,328474,2,0,0
11058,328484,2,0,0
11059,328494,2,0,0
11060,328504,2,0,0
11061,328514,2,0,0
11062,328524,2,-1,0
11063,328534,2,0,0
11064,328544,2,0,0
11065,328554,2,0,0
11066,328564,2,0,0
11067,328574,2,0,0
11068,328584,2,0,0
11069,328594,2,0,0
11070,328604,2,0,0
11071,328614,2,0,0
11072,328624,2,0,0
11073,328634,2,0,0
11074,328644,2,-1,0
11075,328654,2,0,0
11076,328664,2,0,0
11077,328674,2,0,0
11078,328684,2,0,0
11079,328694,2,0,0
11080,328704,2,0,0
11081,328714,2,0,0
11082,328724,2,0,0
11083,328734,2,0,0
11084,328744,2,0,0
11085,328754,2,0,0
11086,328764,2,0,0
11087,328774,2,0,0
11088,328784,2,0,0
11089,328794,2,0,0
11090,328804,2,0,0
11091,328814,2,0,0
11092,328824,2,0,0
11093,328834,2,0,0
11094,328844,2,0,0
11095,328854,2,0,0
11096,328864,2,0,0
11097,328874,2,0,0
11098,328884,2,0,0
11099,328894,2,0,0
11100,328904,2,0,0
11101,328914,2,0,0
11102,328924,2,0,0
11103,328934,2,0,0
11104,328944,2,0,0
11105,328954,2,0,0
11106,328964,2,0,0
11107,328974,2,0,0
11108,328984,2,0,0
11109,328994,2,0,0
11110,329004,2,0,0
11111,329014,2,0,0
11112,329024,2,0,0
11113,329034,2,0,0
11114,329044,2,0,0
11115,329054,2,0,0
11116,329064,2,0,0
11117,329074,2,0,0
11118,329084,2,0,0
11119,329094,2,0,0
11120,329104,2,0,0
11121,329114,2,0,0
11122,329124,2,0,0
11123,329134,2,0,0
11124,329144,2,0,0
11125,329154,2,-1,0
11126,329164,2,0,0
11127,329174,2,0,0
11128,329184,2,0,0
11129,329194,2,0,0
11130,329204,2,0,0
11131,329214,2,0,0
11132,329224,2,0,0
11133,329234,2,0,0
11134,329244,2,-1,0
11135,329254,2,-1,0
11136,329264,2,0,0
11137,329274,2,0,0
11138,329284,2,0,0
11139,329294,2,0,0
11140,329304,2,0,0
11141,329314,2,0,0
11142,329324,2,0,0
11143,329334,2,0,0
11144,329344,2,0,0
11145,329354,2,0,0
11146,329364,2,0,0
11147,329374,2,0,0
11148,329384,2,0,0
11149,329394,2,0,0
11150,329404,2,0,0
11151,329414,2,0,0
11152,329424,2,0,0
11153,329434,2,0,0
11154,329444,2,0,0
11155,329454,2,0,0
11156,329464,2,0,0
11157,329474,2,0,0
11158,329484,2,0,0
11159,329494,2,0,0
11160,329504,2,0,0
11161,329514,2,0,0
11162,329524,2,0,0
11163,329534,2,0,0
11164,329544,2,0,0
11165,329554,2,0,0
11166,329564,2,0,0
11167,329574,2,0,0
11168,329584,2,0,0
11169,329594,2,0,0
11170,329604,2,0,0
11171,329614,2,0,0
11172,329624,2,0,0
11173,329634,2,0,0
11174,329644,2,0,0
11175,329654,2,0,0
11176,329664,2,0,0
11177,329674,2,0,0
11178,329684,2,0,0
11179,329694,2,0,0
11180,329704,2,-1,0
11181,329714,2,0,0
11182,329724,2,0,0
11183,329734,2,0,0
11184,329744,2,0,0
11185,329754,2,0,0
11186,329764,2,0,0
11187,329774,2,-1,0
11188,329784,2,-1,0
11189,329794,2,-1,0
11190,329804,2,0,0
11191,329814,2,0,0
11192,329824,2,0,0
11193,329834,2,0,0
11194,329844,2,0,0
11195,329854,2,0,0
11196,329864,2,0,0
11197,329874,2,0,0
11198,329884,2,0,0
11199,329894,2,0,0
11200,329904,2,0,0
11201,329914,2,0,0
11202,329924,2,0,0
11203,329934,2,0,0
11204,329944,2,0,0
11205,329954,2,0,0
11206,329964,2,0,0
11207,329974,2,0,0
11208,329984,2,0,0
11209,329994,2,0,0
11210,330004,2,0,0
11211,330014,2,0,0
11212,330024,2,0,0
11213,330034,2,0,0
11214,330044,2,0,0
11215,330054,2,-1,0
11216,330064,2,0,0
11217,330074,2,0,0
11218,330084,2,0,0
11219,330094,2,0,0
11220,330104,2,0,0
11221,330114,2,0,0
11222,330124,2,0,0
11223,330134,2,0,0
11224,330144,2,0,0
11225,330154,2,0,0
11226,330164,2,0,0
11227,330174,2,0,0
11228,330184,2,0,0
11229,330194,2,0,0
11230,330204,2,0,0
11231,330214,2,0,0
11232,330224,2,0,0
11233,330234,2,0,0
11234,330244,2,0,0
11235,330254,2,0,0
11236,330264,2,0,0
11237,330274,2,0,0
11238,330284,2,0,0
11239,330294,2,0,0
11240,330304,2,0,0
11241,330314,2,0,0
11242,330324,2,0,0
11243,330334,2,0,0
11244,330344,2,0,0
11245,330354,2,0,0
11246,330364,2,0,0
11247,330374,2,-1,0
11248,330384,2,0,0
11249,330394,2,0,0
11250,330404,2,0,0
11251,330414,2,0,0
11252,330424,2,0,0
11253,330434,2,0,0
11254,330444,2,0,0
11255,330454,2,0,0
11256,330464,2,0,0
11257,330474,2,0,0
11258,330484,2,0,0
11259,330494,2,0,0
11260,330504,2,0,0
11261,330514,2,0,0
11262,330524,2,0,0
11263,330534,2,0,0
11264,330544,2,0,0
11265,330554,2,-1,0
11266,330564,2,0,0
11267,330574,2,0,0
11268,330584,2,0,0
11269,330594,2,0,0
11270,330604,2,0,0
11271,330614,2,0,0
11272,330624,2,0,0
11273,330634,2,0,0
11274,330644,2,0,0
11275,330654,2,0,0
11276,330664,2,0,0
11277,330674,2,0,0
11278,330684,2,0,0
11279,330694,2,0,0
11280,330704,2,0,0
11281,330714,2,0,0
11282,330724,2,0,0
11283,330734,2,0,0
11284,330744,2,0,0
11285,330754,2,0,0
11286,330764,2,0,0
11287,330774,2,0,0
11288,330784,2,0,0
11289,330794,2,0,0
11290,330804,2,0,0
11291,330814,2,0,0
11292,330824,2,0,0
11293,330834,2,0,0
11294,330844,2,0,0
11295,330854,2,0,0
11296,330864,2,0,0
11297,330874,2,0,0
11298,330884,2,0,0
11299,330894,2,0,0
11300,330904,2,0,0
11301,330914,2,-1,0
11302,330924,2,0,0
11303,330934,2,0,0
11304,330944,2,0,0
11305,330954,2,0,0
11306,330964,2,-1,0
11307,330974,2,0,0
11308,330984,2,0,0
11309,330994,2,0,0
11310,331004,2,0,0
11311,331014,2,0,0
11312,331024,2,0,0
11313,331034,2,0,0
11314,331044,2,0,0
11315,331054,2,0,0
11316,331064,2,0,0
11317,331074,2,0,0
11318,331084,2,-1,0
11319,331094,2,-1,0
11320,331104,2,-1,0
11321,331114,2,0,0
11322,331124,2,0,0
11323,331134,2,0,0
11324,331144,2,0,0
11325,331154,2,-1,0
11326,331164,2,0,0
11327,331174,2,0,0
11328,331184,2,-1,0
11329,331194,2,0,0
11330,331204,2,0,0
11331,331214,2,0,0
11332,331224,2,0,0
11333,331234,2,0,0
11334,331244,2,0,0
11335,331254,2,0,0
11336,331264,2,0,0
11337,331274,2,0,0
11338,331284,2,0,0
11339,331294,2,0,0
11340,331304,2,0,0
11341,331314,2,0,0
11342,331324,2,0,0
11343,331334,2,0,0
11344,331344,2,0,0
11345,331354,2,0,0
11346,331364,2,0,0
11347,331374,2,0,0
11348,331384,2,0,0
11349,331394,2,0,0
11350,331404,2,0,0
11351,331414,2,0,0
11352,331424,2,0,0
11353,331434,2,0,0
11354,331444,2,0,0
11355,331454,2,0,0
11356,331464,2,0,0
11357,331474,2,0,0
11358,331484,2,0,0
11359,331494,2,0,0
11360,331504,2,0,0
11361,331514,2,0,0
11362,331524,2,0,0
11363,331534,2,0,0
11364,331544,2,0,0
11365,331554,2,0,0
11366,331564,2,0,0
11367,331574,2,-1,0
11368,331584,2,0,0
11369,331594,2,0,0
11370,331604,2,0,0
11371,331614,2,0,0
11372,331624,2,0,0
11373,331634,2,0,0
11374,331644,2,0,0
11375,331654,2,-1,0
11376,331664,2,0,0
11377,331674,2,0,0
11378,331684,2,0,0
11379,331694,2,0,0
11380,331704,2,0,0
11381,331714,2,0,0
11382,331724,2,0,0
11383,331734,2,0,0
11384,331744,2,0,0
11385,331754,2,0,0
11386,331764,2,0,0
11387,331774,2,0,0
11388,331784,2,0,0
11389,331794,2,0,0
11390,331804,2,-1,0
11391,331814,2,0,0
11392,331824,2,0,0
11393,331834,2,0,0
11394,331844,2,0,0
11395,331854,2,0,0
11396,331864,2,0,0
11397,331874,2,0,0
11398,331884,2,0,0
11399,331894,2,0,0
11400,331904,2,0,0
11401,331914,2,0,0
11402,331924,2,0,0
11403,331934,2,0,0
11404,331944,2,0,0
11405,331954,2,0,0
11406,331964,2,0,0
11407,331974,2,0,0
11408,331984,2,0,0
11409,331994,2,0,0
11410,332004,2,0,0
11411,332014,2,0,0
11412,332024,2,0,0
11413,332034,2,0,0
11414,332044,1,0,0
11415,332054,2,0,0
11416,332064,2,0,0
11417,332074,2,0,0
11418,332084,2,0,0
11419,332094,2,0,0
11420,332104,2,0,0
11421,332114,2,0,0
11422,332124,2,0,0
11423,332134,2,0,0
11424,332144,2,0,0
11425,332154,2,0,0
11426,332164,2,0,0
11427,332174,2,0,0
11428,332184,2,0,0
11429,332194,2,0,0
11430,332204,2,0,0
11431,332214,2,0,0
11432,332224,2,0,0
11433,332234,2,0,0
11434,332244,2,0,0
11435,332254,2,0,0
11436,332264,2,0,0
11437,332274,2,0,0
11438,332284,2,0,0
11439,332294,2,0,0
11440,332304,2,0,0
11441,332314,2,0,0
11442,332324,2,0,0
11443,332334,2,-1,0
11444,332344,2,0,0
11445,332354,2,0,0
11446,332364,2,0,0
11447,332374,2,0,0
11448,332384,2,0,0
11449,332394,2,0,0
11450,332404,2,0,0
11451,332414,2,0,0
11452,332424,2,0,0
11453,332434,2,0,0
11454,332444,2,0,0
11455,332454,2,0,0
11456,332464,2,0,0
11457,332474,2,0,0
11458,332484,2,0,0
11459,332494,2,0,0
11460,332504,2,0,0
11461,332514,2,0,0
11462,332524,2,0,0
11463,332534,2,0,0
11464,332544,2,-1,0
11465,332554,2,0,0
11466,332564,2,0,0
11467,332574,2,0,0
11468,332584,2,-1,0
11469,332594,2,0,0
11470,332604,2,0,0
11471,332614,2,0,0
11472,332624,2,0,0
11473,332634,2,0,0
11474,332644,2,0,0
11475,332654,2,0,0
11476,332664,2,0,0
11477,332674,2,0,0
11478,332684,2,0,0
11479,332694,2,0,0
11480,332704,2,0,0
11481,332714,2,0,0
11482,332724,2,0,0
11483,332734,2,0,0
11484,332744,2,0,0
11485,332754,2,0,0
11486,332764,2,0,0
11487,332774,2,0,0
11488,332784,2,0,0
11489,332794,2,0,0
11490,332804,2,0,0
11491,332814,2,0,0
11492,332824,2,0,0
11493,332834,2,0,0
11494,332844,2,0,0
11495,332854,2,0,0
11496,332864,2,0,0
11497,332874,2,0,0
11498,332884,2,0,0
11499,332894,2,0,0
11500,332904,2,0,0
11501,332914,2,0,0
11502,332924,2,0,0
11503,332934,2,0,0
11504,332944,2,0,0
11505,332954,2,0,0
11506,332964,2,-1,0
11507,332974,2,0,0
11508,332984,2,0,0
11509,332994,2,0,0
11510,333004,2,0,0
11511,333014,2,0,0
11512,333024,2,0,0
11513,333034,2,0,0
11514,333044,2,0,0
11515,333054,2,0,0
11516,333064,2,0,0
11517,333074,2,0,0
11518,333084,2,0,0
11519,333094,2,0,0
11520,333104,2,0,0
11521,333114,2,0,0
11522,333124,2,0,0
11523,333134,2,0,0
11524,333144,2,0,0
11525,333154,2,0,0
11526,333164,2,0,0
11527,333174,2,0,0
11528,333184,2,0,0
11529,333194,2,0,0
11530,333204,2,0,0
11531,333214,2,0,0
11532,333224,2,0,0
11533,333234,2,0,0
11534,333244,2,0,0
11535,333254,2,0,0
11536,333264,2,0,0
11537,333274,2,0,0
11538,333284,2,0,0
11539,333294,2,-1,0
11540,333304,2,0,0
11541,333314,2,0,0
11542,333324,2,0,0
11543,333334,2,0,0
11544,333344,2,0,0
11545,333354,2,0,0
11546,333364,2,0,0
11547,333374,2,0,0
11548,333384,2,0,0
11549,333394,2,0,0
11550,333404,2,0,0
11551,333414,2,0,0
11552,333424,2,0,0
11553,333434,2,0,0
11554,333444,2,0,0
11555,333454,2,0,0
11556,333464,2,0,0
11557,333474,2,0,0
11558,333484,2,0,0
11559,333494,2,0,0
11560,333504,2,0,0
11561,333514,2,0,0
11562,333524,2,0,0
11563,333534,2,0,0
11564,333544,2,0,0
11565,333554,2,0,0
11566,333564,2,0,0
11567,333574,2,0,0
11568,333584,2,0,0
11569,333594,2,0,0
11570,333604,2,0,0
11571,333614,2,0,0
11572,333624,2,0,0
11573,333634,2,0,0
11574,333644,2,0,0
11575,333654,2,0,0
11576,333664,2,0,0
11577,333674,2,0,0
11578,333684,2,0,0
11579,333694,2,0,0
11580,333704,2,0,0
11581,333714,2,0,0
11582,333724,2,0,0
11583,333734,2,0,0
11584,333744,2,0,0
11585,333754,2,0,0
11586,333764,2,0,0
11587,333774,2,0,0
11588,333784,2,0,0
11589,333794,2,0,0
11590,333804,2,0,0
11591,333814,2,0,0
11592,333824,2,0,0
11593,333834,2,0,0
11594,333844,2,0,0
11595,333854,2,0,0
11596,333864,2,0,0
11597,333874,2,-1,0
11598,333884,2,-1,0
11599,333894,2,0,0
11600,333904,2,0,0
11601,333914,2,0,0
11602,333924,2,0,0
11603,333934,2,0,0
11604,333944,2,0,0
11605,333954,2,0,0
11606,333964,2,0,0
11607,333974,2,0,0
11608,333984,2,0,0
11609,333994,2,0,0
11610,334004,2,0,0
11611,334014,2,0,0
11612,334024,2,0,0
11613,334034,2,0,0
11614,334044,2,0,0
11615,334054,2,0,0
11616,334064,2,0,0
11617,334074,2,0,0
11618,334084,2,0,0
11619,334094,2,0,0
11620,334104,2,0,0
11621,334114,2,0,0
11622,334124,2,0,0
11623,334134,2,0,0
11624,334144,2,-1,0
11625,334154,2,0,0
11626,334164,2,0,0
11627,334174,2,0,0
11628,334184,2,0,0
11629,334194,2,0,0
11630,334204,2,0,0
11631,334214,2,0,0
11632,334224,2,0,0
11633,334234,2,0,0
11634,334244,2,0,0
11635,334254,2,0,0
11636,334264,2,0,0
11637,334274,2,0,0
11638,334284,2,0,0
11639,334294,2,0,0
11640,334304,2,-1,0
11641,334314,2,0,0
11642,334324,2,0,0
11643,334334,2,0,0
11644,334344,2,0,0
11645,334354,2,0,0
11646,334364,2,0,0
11647,334374,2,0,0
11648,334384,2,0,0
11649,334394,2,0,0
11650,334404,2,0,0
11651,334414,2,0,0
11652,334424,2,0,0
11653,334434,2,0,0
11654,334444,2,0,0
11655,334454,2,0,0
11656,334464,2,-1,0
11657,334474,2,0,0
11658,334484,2,0,0
11659,334494,2,0,0
11660,334504,2,0,0
11661,334514,2,-1,0
11662,334524,2,0,0
11663,334534,2,0,0
11664,334544,2,0,0
11665,334554,2,0,0
11666,334564,2,0,0
11667,334574,2,0,0
11668,334584,2,0,0
11669,334594,2,0,0
11670,334604,2,0,0
11671,334614,2,0,0
11672,334624,2,0,0
11673,334634,2,0,0
11674,334644,2,0,0
11675,334654,2,0,0
11676,334664,2,0,0
11677,334674,2,0,0
11678,334684,2,0,0
11679,334694,2,0,0
11680,334704,2,0,0
11681,334714,2,0,0
11682,334724,2,0,0
11683,334734,2,0,0
11684,334744,2,0,0
11685,334754,2,0,0
11686,334764,2,0,0
11687,334774,2,0,0
11688,334784,2,0,0
11689,334794,1,0,0
11690,334804,2,0,0
11691,334814,2,0,0
11692,334824,2,0,0
11693,334834,2,0,0
11694,334844,2,0,0
11695,334854,2,0,0
11696,334864,2,0,0
11697,334874,2,0,0
11698,334884,1,0,0
11699,334894,2,0,0
11700,334904,2,0,0
11701,334914,2,0,0
11702,334924,2,0,0
11703,334934,2,0,0
11704,334944,2,0,0
11705,334954,2,0,0
11706,334964,2,0,0
11707,334974,2,0,0
11708,334984,2,0,0
11709,334994,2,-1,0
11710,335004,2,-1,0
11711,335014,2,0,0
11712,335024,2,0,0
11713,335034,2,0,0
11714,335044,2,0,0
11715,335054,2,0,0
11716,335064,2,0,0
11717,335074,2,0,0
11718,335084,2,0,0
11719,335094,2,0,0
11720,335104,1,0,0
11721,335114,2,0,0
11722,335124,2,0,0
11723,335134,2,0,0
11724,335144,2,0,0
11725,335154,2,0,0
11726,335164,2,0,0
11727,335174,2,0,0
11728,335184,2,0,0
11729,335194,2,0,0
11730,335204,2,0,0
11731,335214,2,0,0
11732,335224,2,0,0
11733,335234,2,0,0
11734,335244,2,0,0
11735,335254,2,0,0
11736,335264,2,0,0
11737,335274,2,-1,0
11738,335284,2,0,0
11739,335294,2,0,0
11740,335304,2,0,0
11741,335314,2,0,0
11742,335324,2,-1,0
11743,335334,2,0,0
11744,335344,2,0,0
11745,335354,2,0,0
11746,335364,2,0,0
11747,335374,2,0,0
11748,335384,2,0,0
11749,335394,2,0,0
11750,335404,2,0,0
11751,335414,2,0,0
11752,335424,2,0,0
11753,335434,2,0,0
11754,335444,2,0,0
11755,335454,2,0,0
11756,335464,2,0,0
11757,335474,2,0,0
11758,335484,2,0,0
11759,335494,1,0,0
11760,335504,2,0,0
11761,335514,2,0,0
11762,335524,2,0,0
11763,335534,2,0,0
11764,335544,2,0,0
11765,335554,2,0,0
11766,335564,2,0,0
11767,335574,2,0,0
11768,335584,2,0,0
11769,335594,2,0,0
11770,335604,2,0,0
11771,335614,2,0,0
11772,335624,2,0,0
11773,335634,2,0,0
11774,335644,2,0,0
11775,335654,2,0,0
11776,335664,2,0,0
11777,335674,2,0,0
11778,335684,2,0,0
11779,335694,2,0,0
11780,335704,2,-1,0
11781,335714,2,0,0
11782,335724,2,0,0
11783,335734,2,0,0
11784,335744,2,0,0
11785,335754,2,0,0
11786,335764,2,0,0
11787,335774,2,0,0
