,ts,error
811,611834,4224
812,611874,4096
813,613144,4160
814,613174,4096
815,614584,12288
816,614594,4096
817,617284,4160
818,617294,4096
819,618144,4160
820,618164,4096
821,618444,4160
822,618474,4096
823,618574,4224
824,618584,4096
825,618784,4160
826,618804,4096
827,619034,12288
828,619044,4096
829,619894,4160
830,619924,4096
831,621874,12288
832,621914,4096
833,622334,4224
834,622344,4096
835,623984,12288
836,624014,4096
837,624764,4224
838,624784,4096
839,627144,4224
840,627154,4096
841,627604,12288
842,627614,4096
843,627834,4160
844,627874,4096
845,630404,12288
846,630424,4096
847,631464,12288
848,631474,4096
849,631964,4160
850,631974,4096
851,633064,12288
852,633074,4096
853,633404,12288
854,633414,4096
855,633784,4224
856,633794,4096
857,636814,4224
858,636824,4096
859,636974,4224
860,636994,4096
861,639064,4224
862,639074,4096
863,644814,4160
864,644824,4096
865,646814,12288
866,646824,4096
867,647824,4224
868,647844,4096
869,648454,4224
870,648504,4096
871,649554,12288
872,649564,4096
873,649624,4160
874,649694,4096
875,649714,4224
876,649764,4096
877,650154,4224
878,650164,4096
879,650844,12288
880,650884,4096
881,652134,4224
882,652144,4096
883,652824,12288
884,652834,4096
885,653204,4160
886,653224,4096
887,653744,4160
888,653774,4096
889,654124,4224
890,654134,4096
891,654274,4224
892,654284,4096
893,655984,4224
894,656004,4096
895,656424,12288
896,656444,4096
897,658104,12288
898,658124,4096
899,658244,4224
900,658274,4096
901,659344,4160
902,659354,4096
903,659424,4224
904,659464,4096
905,659674,12288
906,659684,4096
907,660384,4160
908,660394,4096
909,660464,4224
910,660474,4096
911,661704,4160
912,661724,4096
913,663734,4224
914,663834,4096
915,665944,12288
916,665964,4096
917,666414,4160
918,666424,4096
919,666584,4224
920,666654,4096
921,666684,4160
922,666784,4096
923,667364,12288
924,667374,4096
925,668244,4224
926,668254,4096
927,671274,12288
928,671304,4096
929,671954,4160
930,671964,4096
931,672904,4224
932,672924,4096
933,673694,4160
934,673704,4096
935,674184,4224
936,674224,4096
937,674314,4224
938,674374,4096
939,674624,4160
940,674654,4096
941,676074,4160
942,676094,4096
943,678664,12288
944,678674,4096
945,678864,4160
946,678874,4096
947,678904,12288
948,678924,4096
949,680024,4224
950,680034,4096
951,680734,12288
952,680794,4096
953,681024,12288
954,681054,4096
955,681064,4160
956,681074,4096
957,681904,12288
958,681954,4096
959,682674,12288
960,682714,4096
961,682734,4224
962,682754,4096
963,683934,4160
964,683954,4096
965,685364,4224
966,685384,4096
967,686134,12288
968,686144,4096
969,688004,12288
970,688014,4096
971,688104,12288
972,688134,4096
973,688684,12288
974,688714,4096
975,688974,12288
976,689024,4096
977,689484,4160
978,689504,4288
979,689514,4224
980,689524,4096
981,689924,12288
982,689954,4096
983,691904,12288
984,691944,4096
985,692064,4224
986,692084,4096
987,692474,4160
988,692484,4096
989,693134,4224
990,693144,4096
991,693784,12288
992,693794,4096
993,693964,12288
994,693994,4096
995,695184,12288
996,695194,4096
997,695604,12288
998,695624,4096
999,695834,4160
1000,695874,4096
1001,696984,4160
1002,697034,4096
1003,698344,12288
1004,698374,4096
1005,698544,4224
1006,698564,4096
1007,700804,4224
1008,700834,4096
1009,702564,4160
1010,702584,4096
1011,703714,12288
1012,703734,4096
1013,705104,4224
1014,705144,4096
1015,705744,12288
1016,705764,4096
1017,705894,12288
1018,705904,4096
1019,706394,4160
1020,706414,4096
1021,706554,12288
1022,706574,4096
1023,707114,12288
1024,707144,4096
1025,708324,4224
1026,708344,4096
1027,708614,12288
1028,708654,4096
1029,709654,4160
1030,709664,4096
1031,710484,12288
1032,710524,4096
1033,710724,4160
1034,710764,4096
1035,711144,4224
1036,711214,4096
1037,712784,12288
1038,712844,4096
1039,712934,12288
1040,712944,4096
1041,713044,12288
1042,713054,4096
1043,713894,4160
1044,713904,4096
1045,714514,12288
1046,714524,4096
1047,714724,12288
1048,714754,4096
1049,715614,12288
1050,715644,4096
1051,715904,4160
1052,715924,4096
1053,716074,12288
1054,716084,4096
1055,716754,12288
1056,716764,4096
1057,717904,4160
1058,717924,4096
1059,718964,12288
1060,718994,4096
1061,719084,12288
1062,719184,4096
1063,719274,12288
1064,719284,4096
1065,719684,12288
1066,719704,4096
1067,722574,12288
1068,722624,4096
1069,722854,12288
1070,722884,4096
1071,723234,4160
1072,723244,4096
1073,723724,4224
1074,723734,4096
1075,723864,4160
1076,723904,4096
1077,724294,12288
1078,724334,4096
1079,724614,12288
1080,724634,4096
1081,725094,12288
1082,725174,4096
1083,726314,12288
1084,726344,4096
1085,727734,12288
1086,727744,4096
1087,728624,12288
1088,728634,4096
1089,728754,12288
1090,728764,4096
1091,730664,12288
1092,730684,4096
1093,731404,4160
1094,731444,4096
1095,731474,12288
1096,731484,4096
1097,731894,12288
1098,731924,4096
1099,732174,12288
1100,732194,4096
1101,732274,4160
1102,732294,4096
1103,732634,12288
1104,732644,4096
1105,733774,12288
1106,733784,4096
1107,733874,12288
1108,733894,4096
1109,734654,12288
1110,734664,4096
1111,735734,12288
1112,735794,4096
1113,736734,12288
1114,736764,4096
1115,736854,12288
1116,736864,4096
1117,737014,4160
1118,737034,4096
1119,737924,12288
1120,737944,4096
1121,739224,12288
1122,739264,4096
1123,740024,12288
1124,740114,4096
1125,740454,12288
1126,740504,4096
1127,740594,12288
1128,740604,4096
1129,740904,4160
1130,740914,4096
1131,741064,4160
1132,741104,4096
1133,741264,12288
1134,741274,4096
1135,741414,4160
1136,741424,4096
1137,742074,12288
1138,742154,12352
1139,742164,4160
1140,742164,4096
1141,744274,12288
1142,744304,4096
1143,745494,4224
1144,745504,4096
1145,745694,4224
1146,745704,4096
1147,746374,12288
1148,746384,4096
1149,748994,4160
1150,749004,4096
1151,750114,4224
1152,750134,4096
1153,750594,12288
1154,750604,4096
1155,751914,12288
1156,751934,4096
1157,752504,4160
1158,752514,4096
1159,752984,12288
1160,752994,4096
1161,753084,12288
1162,753094,4096
1163,753774,4160
1164,753814,4096
1165,754364,12288
1166,754394,4096
1167,755114,12288
1168,755144,4096
1169,755874,4160
1170,755904,4096
1171,756674,12288
1172,756704,4096
1173,757174,12288
1174,757184,4096
1175,757604,12288
1176,757614,4096
1177,757814,12288
1178,757894,4096
1179,761114,12288
1180,761154,4096
1181,762024,12288
1182,762034,4096
1183,762744,12288
1184,762784,4096
1185,763534,12288
1186,763544,4096
1187,764334,12288
1188,764344,4096
1189,764924,12288
1190,764944,4096
1191,768254,12288
1192,768294,4096
1193,768424,12288
1194,768434,4096
1195,769384,12288
1196,769414,4096
1197,770634,12288
1198,770654,4096
1199,771714,12288
1200,771774,4096
1201,771884,12288
1202,771914,4096
1203,772284,12288
1204,772304,4096
1205,772424,12288
1206,772444,4096
1207,772864,4160
1208,772894,4096
1209,773384,12288
1210,773414,4096
1211,774004,12288
1212,774114,4096
1213,774714,12288
1214,774744,4096
1215,775114,12288
1216,775144,4096
1217,775514,12288
1218,775544,4096
1219,775694,12288
1220,775714,4096
1221,775824,12288
1222,775884,4096
1223,776884,4224
1224,776894,4096
1225,777084,12288
1226,777114,4096
1227,778084,12288
1228,778154,4096
1229,778804,12288
1230,778924,4096
1231,779064,12288
1232,779084,4096
1233,779304,12288
1234,779334,4096
1235,780124,12288
1236,780144,4096
1237,780874,12288
1238,780884,4096
1239,781384,12288
1240,781394,4096
1241,781494,12288
1242,781504,4096
1243,782014,12288
1244,782074,4096
1245,782284,12288
1246,782304,4096
1247,782704,12288
1248,782724,4096
1249,783664,12288
1250,783674,4096
1251,784194,12288
1252,784234,4096
1253,784924,12288
1254,784944,4096
1255,785104,12288
1256,785124,4096
1257,785704,4224
1258,785714,4096
1259,786224,4160
1260,786244,4096
1261,787484,12288
1262,787494,4096
1263,787704,12288
1264,787734,4096
1265,788094,12288
1266,788114,4096
1267,788634,12288
1268,788674,4096
1269,789004,12288
1270,789114,4096
1271,789264,12288
1272,789294,4096
1273,789434,12288
1274,789444,4096
1275,789894,12288
1276,789934,4096
1277,790724,12288
1278,790764,4096
1279,791204,12288
1280,791214,4096
1281,791424,12288
1282,791434,4096
1283,791614,12288
1284,791694,4096
1285,793144,12288
1286,793214,4096
1287,793674,4160
1288,793694,4096
1289,793794,4160
1290,793804,4096
1291,793964,12288
1292,793974,4096
1293,794614,12288
1294,794674,4096
1295,795004,4160
1296,795014,4096
1297,795964,12288
1298,795984,4096
1299,798304,12288
1300,798344,4096
1301,799354,12288
1302,799384,4096
1303,800034,12288
1304,800044,4096
1305,800474,12288
1306,800484,4096
1307,800654,12288
1308,800684,4096
1309,800984,12288
1310,801004,4096
1311,801224,12288
1312,801274,4096
1313,801424,12288
1314,801454,4096
1315,801544,12288
1316,801584,4096
1317,802534,12288
1318,802584,4096
1319,803164,12288
1320,803214,4096
1321,803424,4224
1322,803434,4096
1323,803484,12288
1324,803514,4096
1325,803794,12288
1326,803814,4096
1327,803904,12288
1328,803914,4096
1329,804324,12288
1330,804374,4096
1331,804574,4160
1332,804584,4096
1333,804694,12288
1334,804714,4096
1335,804874,12288
1336,804934,4096
1337,806574,12288
1338,806594,4096
1339,807264,12288
1340,807274,4096
1341,809044,12288
1342,809064,4096
1343,809134,4224
1344,809164,4096
1345,809944,12288
1346,809964,4096
1347,810124,12288
1348,810134,4096
1349,811034,12288
1350,811204,4096
1351,811964,12288
1352,812024,4096
1353,813374,12288
1354,813394,4096
1355,813744,12288
1356,813784,4096
1357,813924,12288
1358,813934,4096
1359,814074,12288
1360,814104,4096
1361,814374,12288
1362,814404,4096
1363,814544,12288
1364,814554,4096
1365,815134,12288
1366,815164,4096
1367,815524,12288
1368,815554,4096
1369,816024,12288
1370,816044,4096
