,ts,imu_0,imu_1,imu_2,baro_0,baro_1,baro_2
0,34304,0,0,0,0,0,0
1,34314,0,0,0,0,0,0
2,34324,0,0,0,0,0,0
3,34334,0,0,0,0,0,0
4,34344,0,0,0,0,0,0
5,34354,0,0,0,0,0,0
6,34364,0,0,0,0,0,0
7,34374,0,0,0,0,0,0
8,34384,0,0,0,0,0,0
9,34394,0,0,0,0,0,0
10,34404,0,0,0,0,0,0
11,34414,0,0,0,0,0,0
12,34424,0,0,0,0,0,0
13,34434,0,0,0,0,0,0
14,34444,0,0,0,0,0,0
15,34454,0,0,0,0,0,0
16,34464,0,0,0,0,0,0
17,34474,0,0,0,0,0,0
18,34484,0,0,0,0,0,0
19,34494,0,0,0,0,0,0
20,34504,0,0,0,0,0,0
21,34514,0,0,0,0,0,0
22,34524,0,0,0,0,0,0
23,34534,0,0,0,0,0,0
24,34544,0,0,0,0,0,0
25,34554,0,0,0,0,0,0
26,34564,0,0,0,0,0,0
27,34574,0,0,0,0,0,0
28,34584,0,0,0,0,0,0
29,34594,0,0,0,0,0,0
30,34604,0,0,0,0,0,0
31,34614,0,0,0,0,0,0
32,34624,0,0,0,0,0,0
33,34634,0,0,0,0,0,0
34,34644,0,0,0,0,0,0
35,34654,0,0,0,0,0,0
36,34664,0,0,0,0,0,0
37,34674,0,0,0,0,0,0
38,34684,0,0,0,0,0,0
39,34694,0,0,0,0,0,0
40,34704,0,0,0,0,0,0
41,34714,0,0,0,0,0,0
42,34724,0,0,0,0,0,0
43,34734,0,0,0,0,0,0
44,34744,0,0,0,0,0,0
45,34754,0,0,0,0,0,0
46,34764,0,0,0,0,0,0
47,34774,0,0,0,0,0,0
48,34784,0,0,0,0,0,0
49,34794,0,0,0,0,0,0
50,34804,0,0,0,0,0,0
51,34814,0,0,0,0,0,0
52,34824,0,0,0,0,0,0
53,34834,0,0,0,0,0,0
54,34844,0,0,0,0,0,0
55,34854,0,0,0,0,0,0
56,34864,0,0,0,0,0,0
57,34874,0,0,0,0,0,0
58,34884,0,0,0,0,0,0
59,34894,0,0,0,0,0,0
60,34904,0,0,0,0,0,0
61,34914,0,0,0,0,0,0
62,34924,0,0,0,0,0,0
63,34934,0,0,0,0,0,0
64,34944,0,0,0,0,0,0
65,34954,0,0,0,0,0,0
66,34964,0,0,0,0,0,0
67,34974,0,0,0,0,0,0
68,34984,0,0,0,0,0,0
69,34994,0,0,0,0,0,0
70,35004,0,0,0,0,0,0
71,35014,0,0,0,0,0,0
72,35024,0,0,0,0,0,0
73,35034,0,0,0,0,0,0
74,35044,0,0,0,0,0,0
