,ts,id,T,P
0,34302,BARO1,1982,95089
1,34302,BARO2,1982,95126
2,34312,BARO0,2012,95032
3,34312,BARO1,1980,95106
4,34312,BARO2,1982,95126
5,34322,BARO0,2012,95032
6,34322,BARO1,1980,95106
7,34322,BARO2,1982,95126
8,34332,BARO0,2012,95012
9,34332,BARO1,1982,95089
10,34332,BARO2,1982,95126
11,34342,BARO0,2010,95029
12,34342,BARO1,1982,95109
13,34342,BARO2,1980,95123
14,34352,BARO0,2010,95049
15,34352,BARO1,1982,95089
16,34352,BARO2,1982,95126
17,34362,BARO0,2010,95029
18,34362,BARO1,1982,95089
19,34362,BARO2,1982,95147
20,34372,BARO0,2012,95032
21,34372,BARO1,1982,95109
22,34372,BARO2,1982,95126
23,34382,BARO0,2010,95029
24,34382,BARO1,1982,95109
25,34382,BARO2,1980,95143
26,34392,BARO0,2012,95032
27,34392,BARO1,1982,95109
28,34392,BARO2,1982,95147
29,34402,BARO0,2012,95032
30,34402,BARO1,1980,95106
31,34402,BARO2,1982,95147
32,34412,BARO0,2010,95029
33,34412,BARO1,1982,95109
34,34412,BARO2,1982,95147
35,34422,BARO0,2012,95012
36,34422,BARO1,1982,95109
37,34422,BARO2,1982,95106
38,34432,BARO0,2010,95029
39,34432,BARO1,1982,95089
40,34432,BARO2,1982,95147
41,34442,BARO0,2012,94991
42,34442,BARO1,1982,95069
43,34442,BARO2,1982,95106
44,34452,BARO0,2010,95008
45,34452,BARO1,1982,95089
46,34452,BARO2,1982,95126
47,34462,BARO0,2012,95012
48,34462,BARO1,1982,95089
49,34462,BARO2,1982,95106
50,34472,BARO0,2010,94987
51,34472,BARO1,1982,95049
52,34472,BARO2,1982,95085
53,34482,BARO0,2012,95012
54,34482,BARO1,1982,95069
55,34482,BARO2,1982,95085
56,34492,BARO0,2012,94991
57,34492,BARO1,1982,95089
58,34492,BARO2,1982,95085
59,34502,BARO0,2012,94971
60,34502,BARO1,1982,95029
61,34502,BARO2,1982,95085
62,34512,BARO0,2012,94991
63,34512,BARO1,1982,95049
64,34512,BARO2,1982,95064
65,34522,BARO0,2012,94971
66,34522,BARO1,1982,95069
67,34522,BARO2,1982,95085
68,34532,BARO0,2012,94991
69,34532,BARO1,1982,95049
70,34532,BARO2,1982,95085
71,34542,BARO0,2012,94991
72,34542,BARO1,1982,95049
