,ts,altitude_agl,raw_acceleration,filtered_altitude_AGL,filtered_acceleration
0,0.0,-0.5298454165458679,-3.2458035945892334,-0.28122368454933167,-3.2769134044647217
1,0.01,-0.40426990389823914,-3.221606969833374,-0.31289350986480713,-3.2665436267852783
2,0.02,-0.4049398601055145,-3.1974105834960938,-0.31111690402030945,-3.2458035945892334
3,0.03,-0.40611961483955383,-3.245803117752075,-0.31111690402030945,-3.2388899326324463
4,0.04,-0.2197757214307785,-3.294196844100952,-0.3110910654067993,-3.2527167797088623
5,0.05,-0.6523355841636658,-3.308023452758789,-0.3743673861026764,-3.2769134044647217
6,0.06,-0.3434688150882721,-3.2976534366607666,-0.3743673861026764,-3.2769134044647217
7,0.07,-0.15952567756175995,-3.287283182144165,-0.34268662333488464,-3.287283182144165
8,0.08,-0.3763292133808136,-3.235433340072632,-0.4060481786727905,-3.2527167797088623
9,0.09,-0.18824219703674316,-3.228520393371582,-0.3129408061504364,-3.245803117752075
10,0.1,-0.5909569263458252,-3.2458035945892334,-0.3129408061504364,-3.2527167797088623
11,0.11,-0.374318391084671,-3.2907402515411377,-0.34268662333488464,-3.287283182144165
12,0.12,-0.15839095413684845,-3.30111026763916,-0.34448906779289246,-3.287283182144165
13,0.13,-0.2810506522655487,-3.287283182144165,-0.34448906779289246,-3.287283182144165
14,0.14,-0.2811884880065918,-3.2700002193450928,-0.31279340386390686,-3.287283182144165
15,0.15,-0.5294014811515808,-3.24234676361084,-0.3444742262363434,-3.2700002193450928
16,0.16,-0.40470293164253235,-3.24234676361084,-0.31282028555870056,-3.2458035945892334
17,0.17,-0.34216347336769104,-3.2630865573883057,-0.31282028555870056,-3.2630865573883057
18,0.18,-0.5901082158088684,-3.276913642883301,-0.4048222601413727,-3.2700002193450928
19,0.19,-0.3110910654067993,-3.283827066421509,-0.31282028555870056,-3.276913642883301
20,0.2,-0.2511118948459625,-3.263087034225464,-0.374036580324173,-3.2700002193450928
21,0.21,-0.4367424249649048,-3.2388899326324463,-0.40385380387306213,-3.2665436267852783
22,0.22,-0.1267622709274292,-3.235433578491211,-0.40385380387306213,-3.259629964828491
23,0.23,-0.31401297450065613,-3.2527167797088623,-0.43553462624549866,-3.2527167797088623
24,0.24,-0.5590963363647461,-3.2734568119049072,-0.40385380387306213,-3.259629964828491
25,0.25,-0.46834704279899597,-3.2872836589813232,-0.3733808696269989,-3.2665436267852783
26,0.26,-0.6216601729393005,-3.30111026763916,-0.4367424249649048,-3.2734568119049072
27,0.27,-0.5286467671394348,-3.2769134044647217,-0.40506163239479065,-3.2700002193450928
28,0.28,-0.25139811635017395,-3.266543388366699,-0.40506163239479065,-3.266543388366699
29,0.29,-0.3129676580429077,-3.249260187149048,-0.40503373742103577,-3.266543388366699
30,0.3,-0.5913246273994446,-3.259629964828491,-0.4366745948791504,-3.266543388366699
31,0.31,-0.4354678690433502,-3.263087034225464,-0.46731409430503845,-3.266543388366699
32,0.32,-0.37434935569763184,-3.2769134044647217,-0.4979804456233978,-3.2700002193450928
33,0.33,-0.312038779258728,-3.280369997024536,-0.4366745948791504,-3.2734568119049072
34,0.34,-0.15745334327220917,-3.2700002193450928,-0.40499380230903625,-3.2700002193450928
35,0.35,-0.40499749779701233,-3.263087034225464,-0.34271347522735596,-3.266543388366699
36,0.36,-0.06635018438100815,-3.2561733722686768,-0.34271347522735596,-3.263087034225464
37,0.37,-0.3743942677974701,-3.2596304416656494,-0.34271347522735596,-3.263087034225464
38,0.38,-0.4981646239757538,-3.2700002193450928,-0.3743942677974701,-3.263087034225464
39,0.39,-0.6216484904289246,-3.2941970825195312,-0.40506163239479065,-3.266543388366699
40,0.4,-0.1277833729982376,-3.2838265895843506,-0.3743942677974701,-3.2734568119049072
41,0.41,-0.2812160551548004,-3.2734568119049072,-0.2804495096206665,-3.2734568119049072
42,0.42,-0.21867597103118896,-3.263087034225464,-0.2812153398990631,-3.266543388366699
43,0.43,-0.25146952271461487,-3.256173849105835,-0.2812153398990631,-3.266543388366699
44,0.44,-0.06637290865182877,-3.249260187149048,-0.2812153398990631,-3.263087034225464
45,0.45,-0.4036615192890167,-3.270000457763672,-0.2812153398990631,-3.2700002193450928
46,0.46,-0.49903079867362976,-3.2838268280029297,-0.31282028555870056,-3.2700002193450928
47,0.47,-0.622613251209259,-3.280369997024536,-0.31282028555870056,-3.276913642883301
48,0.48,-0.34330809116363525,-3.2838268280029297,-0.25139811635017395,-3.276913642883301
49,0.49,-0.2197757214307785,-3.266543388366699,-0.25139811635017395,-3.2734568119049072
50,0.5,-0.5585307478904724,-3.24234676361084,-0.282037615776062,-3.270000457763672
51,0.51,-0.34435388445854187,-3.249260187149048,-0.25139811635017395,-3.270000457763672
52,0.52,-0.37336465716362,-3.2665436267852783,-0.34340012073516846,-3.270000457763672
