,ts,id,Gx,Gy,Gz,Ax,Ay,Az
0,0.01,IMU0,-0.12195121951219513,-0.48780487804878053,0.1829268292682927,-0.064453125,0.052734375,0.9169921875
1,0.01,IMU1,0.9146341463414634,-1.829268292682927,0.24390243902439027,-0.0849609375,0.06640625,0.9443359375
2,0.02,IMU0,-0.30487804878048785,0.3658536585365854,0.06097560975609757,-0.0634765625,0.0517578125,0.9189453125
3,0.02,IMU1,0.7317073170731708,-0.9146341463414634,0.1829268292682927,-0.0869140625,0.06640625,0.94921875
4,0.03,IMU0,-0.6707317073170732,-0.6707317073170732,0.1829268292682927,-0.0654296875,0.052734375,0.9150390625
5,0.03,IMU1,0.3658536585365854,-2.0121951219512195,0.30487804878048785,-0.0849609375,0.0673828125,0.939453125
6,0.04,IMU0,-0.6707317073170732,0.24390243902439027,0.12195121951219513,-0.064453125,0.0517578125,0.9052734375
7,0.04,IMU1,0.30487804878048785,-1.0975609756097562,0.1829268292682927,-0.0859375,0.0673828125,0.935546875
8,0.05,IMU0,-0.6097560975609757,-0.3658536585365854,0.1829268292682927,-0.064453125,0.052734375,0.90625
9,0.05,IMU1,0.426829268292683,-1.7682926829268295,0.24390243902439027,-0.0869140625,0.0673828125,0.9306640625
10,0.06,IMU0,-0.24390243902439027,0.1829268292682927,0.12195121951219513,-0.064453125,0.05078125,0.90625
11,0.06,IMU1,0.7926829268292683,-1.1585365853658538,0.1829268292682927,-0.0869140625,0.06640625,0.93359375
12,0.07,IMU0,-0.30487804878048785,-0.12195121951219513,0.1829268292682927,-0.064453125,0.0517578125,0.9072265625
13,0.07,IMU1,0.7317073170731708,-1.524390243902439,0.24390243902439027,-0.0859375,0.0673828125,0.935546875
14,0.08,IMU0,-0.24390243902439027,0.1829268292682927,0.12195121951219513,-0.064453125,0.052734375,0.9150390625
15,0.08,IMU1,0.7317073170731708,-1.0975609756097562,0.1829268292682927,-0.0869140625,0.068359375,0.9423828125
16,0.09,IMU0,-0.426829268292683,-0.12195121951219513,0.12195121951219513,-0.064453125,0.0517578125,0.916015625
17,0.09,IMU1,0.5487804878048781,-1.4634146341463417,0.1829268292682927,-0.0859375,0.0673828125,0.943359375
18,0.1,IMU0,-0.5487804878048781,-0.06097560975609757,0.12195121951219513,-0.064453125,0.05078125,0.9130859375
19,0.1,IMU1,0.48780487804878053,-1.402439024390244,0.12195121951219513,-0.0869140625,0.06640625,0.94140625
20,0.11,IMU0,-0.5487804878048781,-0.24390243902439027,0.1829268292682927,-0.0634765625,0.05078125,0.9072265625
21,0.11,IMU1,0.426829268292683,-1.4634146341463417,0.1829268292682927,-0.0859375,0.0673828125,0.9345703125
22,0.12,IMU0,-0.48780487804878053,0.0,0.12195121951219513,-0.064453125,0.052734375,0.9052734375
23,0.12,IMU1,0.48780487804878053,-1.3414634146341464,0.24390243902439027,-0.0849609375,0.068359375,0.93359375
24,0.13,IMU0,-0.30487804878048785,0.0,0.12195121951219513,-0.064453125,0.0517578125,0.9072265625
25,0.13,IMU1,0.6097560975609757,-1.3414634146341464,0.24390243902439027,-0.0849609375,0.0673828125,0.935546875
26,0.14,IMU0,-0.30487804878048785,0.0,0.12195121951219513,-0.0634765625,0.05078125,0.91015625
27,0.14,IMU1,0.6097560975609757,-1.3414634146341464,0.1829268292682927,-0.0849609375,0.0673828125,0.9375
28,0.15,IMU0,-0.426829268292683,0.0,0.12195121951219513,-0.0634765625,0.052734375,0.9130859375
29,0.15,IMU1,0.5487804878048781,-1.3414634146341464,0.1829268292682927,-0.0830078125,0.0673828125,0.9423828125
30,0.16,IMU0,-0.48780487804878053,0.0,0.12195121951219513,-0.064453125,0.0517578125,0.9130859375
31,0.16,IMU1,0.48780487804878053,-1.3414634146341464,0.1829268292682927,-0.0849609375,0.0673828125,0.9423828125
32,0.17,IMU0,-0.6097560975609757,-0.06097560975609757,0.1829268292682927,-0.064453125,0.0517578125,0.91015625
33,0.17,IMU1,0.3658536585365854,-1.3414634146341464,0.24390243902439027,-0.0849609375,0.0673828125,0.939453125
34,0.18,IMU0,-0.6097560975609757,-0.12195121951219513,0.12195121951219513,-0.064453125,0.0517578125,0.9091796875
35,0.18,IMU1,0.426829268292683,-1.402439024390244,0.1829268292682927,-0.0859375,0.0673828125,0.9365234375
36,0.19,IMU0,-0.48780487804878053,-0.06097560975609757,0.1829268292682927,-0.064453125,0.052734375,0.9091796875
37,0.19,IMU1,0.48780487804878053,-1.3414634146341464,0.1829268292682927,-0.0869140625,0.0673828125,0.9345703125
38,0.2,IMU0,-0.426829268292683,0.0,0.1829268292682927,-0.064453125,0.0517578125,0.9111328125
39,0.2,IMU1,0.6097560975609757,-1.2804878048780488,0.1829268292682927,-0.087890625,0.068359375,0.9384765625
40,0.21,IMU0,-0.3658536585365854,-0.06097560975609757,0.1829268292682927,-0.064453125,0.0517578125,0.9150390625
41,0.21,IMU1,0.6097560975609757,-1.3414634146341464,0.1829268292682927,-0.087890625,0.0673828125,0.94140625
42,0.22,IMU0,-0.3658536585365854,-0.06097560975609757,0.1829268292682927,-0.064453125,0.05078125,0.9140625
43,0.22,IMU1,0.6097560975609757,-1.2804878048780488,0.1829268292682927,-0.0869140625,0.0673828125,0.943359375
44,0.23,IMU0,-0.426829268292683,-0.12195121951219513,0.12195121951219513,-0.064453125,0.0517578125,0.9111328125
45,0.23,IMU1,0.5487804878048781,-1.3414634146341464,0.30487804878048785,-0.0859375,0.0673828125,0.94140625
46,0.24,IMU0,-0.48780487804878053,-0.12195121951219513,0.1829268292682927,-0.0654296875,0.0517578125,0.9091796875
47,0.24,IMU1,0.48780487804878053,-1.3414634146341464,0.30487804878048785,-0.0859375,0.0673828125,0.9375
48,0.25,IMU0,-0.48780487804878053,-0.06097560975609757,0.1829268292682927,-0.064453125,0.0517578125,0.90625
49,0.25,IMU1,0.48780487804878053,-1.402439024390244,0.30487804878048785,-0.0859375,0.0673828125,0.9365234375
50,0.26,IMU0,-0.426829268292683,-0.06097560975609757,0.1829268292682927,-0.064453125,0.05078125,0.9052734375
51,0.26,IMU1,0.48780487804878053,-1.3414634146341464,0.24390243902439027,-0.0859375,0.0673828125,0.93359375
52,0.27,IMU0,-0.426829268292683,0.0,0.1829268292682927,-0.064453125,0.0517578125,0.91015625
53,0.27,IMU1,0.5487804878048781,-1.3414634146341464,0.24390243902439027,-0.0859375,0.0673828125,0.935546875
54,0.28,IMU0,-0.3658536585365854,0.0,0.1829268292682927,-0.064453125,0.05078125,0.9111328125
55,0.28,IMU1,0.6097560975609757,-1.2804878048780488,0.1829268292682927,-0.0859375,0.0673828125,0.9375
56,0.29,IMU0,-0.426829268292683,0.0,0.1829268292682927,-0.064453125,0.0498046875,0.9130859375
57,0.29,IMU1,0.5487804878048781,-1.3414634146341464,0.1829268292682927,-0.0859375,0.0673828125,0.9404296875
58,0.3,IMU0,-0.48780487804878053,-0.06097560975609757,0.1829268292682927,-0.064453125,0.05078125,0.9111328125
59,0.3,IMU1,0.5487804878048781,-1.4634146341463417,0.1829268292682927,-0.0859375,0.0673828125,0.939453125
