,ts,id,T,P
0,-0.324,BARO0,18.96,95031
1,-0.324,BARO1,18.7,95110
2,-0.324,BARO2,18.75,95128
3,-0.314,BARO0,18.96,95031
4,-0.314,BARO1,18.7,95110
5,-0.314,BARO2,18.74,95145
6,-0.304,BARO0,18.94,95028
7,-0.304,BARO1,18.7,95110
8,-0.304,BARO2,18.75,95128
9,-0.294,BARO0,18.94,95028
10,-0.294,BARO1,18.7,95130
11,-0.294,BARO2,18.74,95145
12,-0.284,BARO0,18.94,95048
13,-0.284,BARO1,18.7,95110
14,-0.284,BARO2,18.74,95125
15,-0.274,BARO0,18.94,95028
16,-0.274,BARO1,18.68,95107
17,-0.274,BARO2,18.74,95145
18,-0.264,BARO0,18.94,95028
19,-0.264,BARO1,18.7,95110
20,-0.264,BARO2,18.74,95125
21,-0.254,BARO0,18.94,95048
22,-0.254,BARO1,18.68,95107
23,-0.254,BARO2,18.75,95128
24,-0.244,BARO0,18.94,95028
25,-0.244,BARO1,18.68,95127
26,-0.244,BARO2,18.74,95145
27,-0.234,BARO0,18.96,95052
28,-0.234,BARO1,18.68,95086
29,-0.234,BARO2,18.74,95125
30,-0.224,BARO0,18.96,95031
31,-0.224,BARO1,18.68,95107
32,-0.224,BARO2,18.74,95125
33,-0.214,BARO0,18.94,95028
34,-0.214,BARO1,18.7,95110
35,-0.214,BARO2,18.74,95125
36,-0.204,BARO0,18.94,95028
37,-0.204,BARO1,18.7,95110
38,-0.204,BARO2,18.74,95125
39,-0.194,BARO0,18.94,95028
40,-0.194,BARO1,18.68,95107
41,-0.194,BARO2,18.75,95128
42,-0.184,BARO0,18.94,95028
43,-0.184,BARO1,18.68,95107
44,-0.184,BARO2,18.75,95128
45,-0.174,BARO0,18.96,95031
46,-0.174,BARO1,18.7,95110
47,-0.174,BARO2,18.75,95128
48,-0.164,BARO0,18.96,95031
49,-0.164,BARO1,18.68,95107
50,-0.164,BARO2,18.75,95128
51,-0.154,BARO0,18.94,95028
52,-0.154,BARO1,18.7,95110
53,-0.154,BARO2,18.74,95125
54,-0.144,BARO0,18.96,95011
55,-0.144,BARO1,18.7,95090
56,-0.144,BARO2,18.75,95108
57,-0.134,BARO0,18.96,94990
58,-0.134,BARO1,18.7,95050
59,-0.134,BARO2,18.75,95087
60,-0.124,BARO0,18.96,94970
61,-0.124,BARO1,18.68,95046
62,-0.124,BARO2,18.74,95083
63,-0.114,BARO0,18.96,94990
64,-0.114,BARO1,18.7,95090
65,-0.114,BARO2,18.75,95108
66,-0.104,BARO0,18.96,94970
67,-0.104,BARO1,18.7,95090
68,-0.104,BARO2,18.74,95104
69,-0.094,BARO0,18.94,94946
70,-0.094,BARO1,18.7,95090
71,-0.094,BARO2,18.74,95083
72,-0.084,BARO0,18.96,94949
73,-0.084,BARO1,18.68,95086
74,-0.084,BARO2,18.74,95083
75,-0.074,BARO0,18.96,94949
76,-0.074,BARO1,18.7,95050
77,-0.074,BARO2,18.74,95104
78,-0.064,BARO0,18.96,94929
79,-0.064,BARO1,18.7,95030
80,-0.064,BARO2,18.75,95025
81,-0.054,BARO0,18.94,94987
82,-0.054,BARO1,18.68,95006
