,ts,Ax,Ay,Az
351,3516781,10,-1,0
352,3516791,10,0,0
353,3516801,9,0,0
354,3516811,10,0,0
355,3516821,10,-1,0
356,3516831,9,0,0
357,3516841,10,-1,0
358,3516851,10,0,0
359,3516861,9,-1,0
360,3516871,10,0,0
361,3516881,10,0,0
362,3516891,9,0,0
363,3516901,10,-1,0
364,3516911,10,-1,0
365,3516921,9,0,0
366,3516931,9,0,0
367,3516941,10,-1,0
368,3516951,10,0,0
369,3516961,8,0,0
370,3516971,9,0,0
371,3516981,10,0,0
372,3516991,9,0,0
373,3517001,9,0,0
374,3517011,9,0,0
375,3517021,10,-1,0
376,3517031,10,0,0
377,3517041,9,0,0
378,3517051,10,0,0
379,3517061,10,-1,0
380,3517071,9,0,0
381,3517081,9,0,0
382,3517091,10,-1,0
383,3517101,10,0,0
384,3517111,9,0,0
385,3517121,10,0,0
386,3517131,10,-1,0
387,3517141,9,0,0
388,3517151,9,0,0
389,3517161,10,-1,0
390,3517171,10,0,0
391,3517181,9,0,0
392,3517191,9,0,0
393,3517201,10,-1,0
394,3517211,9,0,0
395,3517221,9,0,0
396,3517231,9,0,0
397,3517241,9,-1,0
398,3517251,10,0,0
399,3517261,8,0,0
400,3517271,9,-1,0
401,3517281,10,0,0
402,3517291,9,0,0
403,3517301,9,0,0
404,3517311,10,0,0
405,3517321,10,0,0
406,3517331,9,0,0
407,3517341,9,-1,0
408,3517351,10,-1,0
409,3517361,9,0,0
410,3517371,9,0,0
411,3517381,9,0,0
412,3517391,10,0,0
413,3517401,9,-1,0
414,3517411,9,-1,0
415,3517421,10,-1,0
416,3517431,9,0,0
417,3517441,9,0,0
418,3517451,10,-1,0
419,3517461,9,0,0
420,3517471,8,0,0
421,3517481,10,0,0
422,3517491,10,0,0
423,3517501,10,0,0
424,3517511,9,-1,0
425,3517521,9,-1,0
426,3517531,9,0,0
427,3517541,9,-1,0
428,3517551,9,0,0
429,3517561,9,0,0
430,3517571,9,0,0
431,3517581,9,-1,0
432,3517591,9,0,0
433,3517601,9,0,0
434,3517611,9,-1,0
435,3517621,9,0,0
436,3517631,9,0,0
437,3517641,9,0,0
438,3517651,9,0,0
439,3517661,10,0,0
440,3517671,9,0,0
441,3517681,9,0,0
442,3517691,9,-1,0
443,3517701,10,-1,0
444,3517711,9,0,0
445,3517721,9,0,0
446,3517731,9,0,0
447,3517741,9,-1,0
448,3517751,9,0,0
449,3517761,9,0,0
450,3517771,9,-1,0
451,3517781,9,-1,0
452,3517791,9,0,0
453,3517801,9,0,0
454,3517811,9,0,0
455,3517821,9,0,0
456,3517831,9,0,0
457,3517841,9,-1,0
458,3517851,9,0,0
459,3517861,9,0,0
460,3517871,9,0,0
461,3517881,9,0,0
462,3517891,9,0,0
463,3517901,9,-1,0
464,3517911,9,0,0
465,3517921,9,0,0
466,3517931,9,-1,0
467,3517941,9,0,0
468,3517951,9,0,0
469,3517961,8,0,0
470,3517971,9,0,0
471,3517981,9,-1,0
472,3517991,9,-1,0
473,3518001,9,0,0
474,3518011,9,0,0
475,3518021,9,0,0
476,3518031,9,0,0
477,3518041,9,-1,0
478,3518051,9,0,0
479,3518061,8,0,0
480,3518071,9,-1,0
481,3518081,9,0,0
482,3518091,9,0,0
483,3518101,9,0,0
484,3518111,8,-1,0
485,3518121,8,0,0
486,3518131,9,0,0
487,3518141,9,-1,0
488,3518151,9,0,0
489,3518161,8,0,0
490,3518171,8,-1,0
491,3518181,9,-1,0
492,3518191,9,0,0
493,3518201,9,0,0
494,3518211,9,-1,0
495,3518221,9,0,0
496,3518231,9,0,0
497,3518241,9,0,0
498,3518251,8,0,0
499,3518261,9,0,0
500,3518271,9,-1,0
501,3518281,9,0,0
502,3518291,9,0,0
503,3518301,8,0,0
504,3518311,8,0,0
505,3518321,8,0,0
506,3518331,8,0,0
507,3518341,9,0,0
508,3518351,9,-1,0
509,3518361,9,0,0
510,3518371,8,-1,0
511,3518381,9,-1,0
512,3518391,9,-1,0
513,3518401,9,0,0
514,3518411,8,0,0
515,3518421,9,0,0
516,3518431,9,-1,0
517,3518441,8,-1,0
518,3518451,9,0,0
519,3518461,10,0,0
520,3518471,8,0,0
521,3518481,8,0,0
522,3518491,8,0,0
523,3518501,9,-1,0
524,3518511,9,-1,0
525,3518521,8,0,0
526,3518531,9,0,0
527,3518541,9,-1,0
528,3518551,8,-1,0
529,3518561,8,-1,0
530,3518571,8,-1,0
531,3518581,9,-1,0
532,3518591,9,-1,0
533,3518601,9,-1,0
534,3518611,9,-1,0
535,3518621,8,0,0
536,3518631,9,-1,0
537,3518641,9,-1,0
538,3518651,8,0,0
539,3518661,8,-1,0
540,3518671,9,0,0
541,3518681,9,-1,0
542,3518691,8,0,0
543,3518701,8,0,0
544,3518711,9,0,0
545,3518721,8,0,0
546,3518731,8,0,0
547,3518741,8,-1,0
548,3518751,9,-1,0
549,3518761,8,0,0
550,3518771,8,-1,0
551,3518781,8,-1,0
552,3518791,8,0,0
553,3518801,8,-1,0
554,3518811,9,0,0
555,3518821,8,0,0
556,3518831,8,0,0
557,3518841,9,0,0
558,3518851,8,-1,0
559,3518861,8,-1,0
560,3518871,8,-1,0
561,3518881,8,0,0
562,3518891,9,-1,0
563,3518901,8,0,0
564,3518911,8,-1,0
565,3518921,8,-2,0
566,3518931,8,0,0
567,3518941,8,0,0
568,3518951,8,-1,0
569,3518961,9,-1,0
570,3518971,9,-1,0
571,3518981,9,0,0
572,3518991,9,-1,0
573,3519001,9,0,0
574,3519011,8,0,0
575,3519021,8,0,0
576,3519031,9,0,0
577,3519041,8,0,0
578,3519051,8,0,0
579,3519061,8,-1,0
580,3519071,8,0,0
581,3519081,8,0,0
582,3519091,8,0,0
583,3519101,8,-1,0
584,3519111,8,0,0
585,3519121,8,0,0
586,3519131,8,0,0
587,3519141,8,0,0
588,3519151,8,-1,0
589,3519161,8,-1,0
590,3519171,8,0,0
591,3519181,8,0,0
592,3519191,8,-1,0
593,3519201,8,-1,0
594,3519211,8,0,0
595,3519221,8,-1,0
596,3519231,8,-1,0
597,3519241,8,0,0
598,3519251,8,-1,0
599,3519261,8,0,0
600,3519271,8,0,0
601,3519281,8,-1,0
602,3519291,8,0,0
603,3519301,9,-1,0
604,3519311,8,0,0
605,3519321,8,0,0
606,3519331,8,0,0
607,3519341,8,-1,0
608,3519351,8,0,0
609,3519361,8,-1,0
610,3519371,9,0,0
611,3519381,8,-1,0
612,3519391,8,0,0
613,3519401,8,0,0
614,3519411,8,-1,0
615,3519421,8,-1,0
616,3519431,8,0,0
617,3519441,7,0,0
618,3519451,8,-1,0
619,3519461,8,-1,0
620,3519471,8,0,0
621,3519481,8,-1,0
622,3519491,8,-1,0
623,3519501,8,0,0
624,3519511,8,-1,0
625,3519521,8,-1,0
626,3519531,8,0,0
627,3519541,8,-1,0
628,3519551,8,-1,0
629,3519561,8,0,0
630,3519571,7,-1,0
631,3519581,8,1,0
632,3519591,8,-1,0
633,3519601,7,0,0
634,3519611,8,-1,0
635,3519621,8,1,0
636,3519631,8,0,0
637,3519641,7,0,0
638,3519651,7,-1,0
639,3519661,8,0,0
640,3519671,8,0,0
641,3519681,9,0,0
642,3519691,8,-1,0
643,3519701,8,-1,0
644,3519711,8,0,0
645,3519721,8,-1,0
646,3519731,7,0,0
647,3519741,8,0,0
648,3519751,7,0,0
649,3519761,8,-1,0
650,3519771,8,0,0
651,3519781,7,-1,0
652,3519791,8,0,0
653,3519801,8,-1,0
654,3519811,8,0,0
655,3519821,8,-1,0
656,3519831,7,0,0
657,3519841,7,0,0
658,3519851,8,-1,0
659,3519861,8,-1,0
660,3519871,8,-1,0
661,3519881,7,0,0
662,3519891,8,0,0
663,3519901,7,0,0
664,3519911,8,-1,0
665,3519921,7,-1,0
666,3519931,8,-1,0
667,3519941,7,0,0
668,3519951,8,-1,0
669,3519961,8,0,0
670,3519971,8,0,0
671,3519981,7,-1,0
672,3519991,7,-1,0
673,3520001,7,-1,0
674,3520011,7,-1,0
675,3520021,7,-1,0
676,3520031,7,0,0
677,3520041,7,-1,0
678,3520051,7,-1,0
679,3520061,8,-1,0
680,3520071,7,-1,0
681,3520081,7,-1,0
682,3520091,7,0,0
683,3520101,7,0,0
684,3520111,8,0,0
685,3520121,7,-1,0
686,3520131,8,-1,0
687,3520141,8,-1,0
688,3520151,8,-1,0
689,3520161,7,0,0
690,3520171,7,-1,0
691,3520181,7,0,0
692,3520191,7,0,0
693,3520201,7,-1,0
694,3520211,8,-1,0
695,3520221,7,0,0
696,3520231,7,0,0
697,3520241,7,0,0
698,3520251,7,0,0
699,3520261,7,0,0
700,3520271,8,-1,0
701,3520281,7,-1,0
702,3520291,7,0,0
703,3520301,7,-1,0
704,3520311,7,0,0
705,3520321,6,0,0
706,3520331,7,-1,0
707,3520341,7,-1,0
708,3520351,7,-1,0
709,3520361,6,-1,0
710,3520371,6,0,0
711,3520381,6,-1,0
712,3520391,6,-1,0
713,3520401,7,-1,0
714,3520411,7,-1,0
715,3520421,6,-1,0
716,3520431,6,-1,0
717,3520441,6,0,0
718,3520451,6,0,0
719,3520461,6,-1,0
720,3520471,5,-1,0
721,3520481,6,-1,0
722,3520491,6,-1,0
723,3520501,6,-1,0
724,3520511,5,0,0
725,3520521,5,0,0
726,3520531,5,0,0
727,3520541,4,0,0
728,3520551,5,-1,0
729,3520561,3,-4,0
730,3520571,4,0,0
731,3520581,4,0,0
732,3520591,3,0,0
733,3520601,4,0,0
734,3520611,3,0,0
735,3520621,2,-1,0
736,3520631,3,-1,0
737,3520641,2,0,0
738,3520651,2,-2,0
739,3520661,2,0,0
740,3520671,2,0,0
741,3520681,1,-1,0
742,3520691,2,-1,0
743,3520701,1,-1,0
744,3520711,1,-2,0
745,3520721,1,-1,0
746,3520731,0,-1,0
747,3520741,0,0,0
748,3520751,-1,-1,0
749,3520761,0,-1,0
750,3520771,0,-1,0
751,3520781,-1,-1,0
752,3520791,-1,-1,0
753,3520801,-1,0,0
754,3520811,-1,-1,0
755,3520821,-1,-1,0
756,3520831,-1,-1,0
757,3520841,-1,-1,0
758,3520851,-1,-1,0
759,3520861,-1,0,0
760,3520871,-1,0,0
761,3520881,-1,-2,0
762,3520891,-2,-1,0
763,3520901,-2,-1,0
764,3520911,-2,-1,0
765,3520921,-2,-1,0
766,3520931,-2,0,0
767,3520941,-2,-1,0
768,3520951,-2,0,0
769,3520961,-2,0,0
770,3520971,-3,0,0
771,3520981,-1,-1,0
772,3520991,-2,0,0
773,3521001,-2,-1,0
774,3521011,-2,0,0
775,3521021,-1,-1,0
776,3521031,-2,-1,0
777,3521041,-1,-1,0
778,3521051,-2,-1,0
779,3521061,-2,-1,0
780,3521071,-2,-1,0
781,3521081,-1,-1,0
782,3521091,-1,-1,0
783,3521101,-1,-1,0
784,3521111,-2,-1,0
785,3521121,-1,-1,0
786,3521131,-2,-1,0
787,3521141,-1,-1,0
788,3521151,-2,-1,0
789,3521161,-1,0,0
790,3521171,-2,-1,0
791,3521181,-1,-1,0
792,3521191,-2,-1,0
793,3521201,-1,-1,0
794,3521211,-2,0,0
795,3521221,-2,-1,0
796,3521231,-2,-1,0
797,3521241,-2,0,0
798,3521251,-2,0,0
799,3521261,-2,0,0
800,3521271,-2,-1,0
801,3521281,-1,-1,0
802,3521291,-1,-1,0
803,3521301,-2,-1,0
804,3521311,-2,-1,0
805,3521321,-2,-1,0
806,3521331,-1,-1,0
807,3521341,-2,0,0
808,3521351,-2,0,0
809,3521361,-2,-1,0
810,3521371,-1,-1,0
811,3521381,-2,-1,0
812,3521391,-2,0,0
813,3521401,-2,-1,0
814,3521411,-2,0,0
815,3521421,-2,-1,0
816,3521431,-2,0,0
817,3521441,-1,-1,0
818,3521451,-2,-1,0
819,3521461,-2,-1,0
820,3521471,-2,-1,0
821,3521481,-2,0,0
822,3521491,-2,0,0
823,3521501,-2,0,0
824,3521511,-1,-1,0
825,3521521,-2,-1,0
826,3521531,-2,-1,0
827,3521541,-1,-1,0
828,3521551,-1,0,0
829,3521561,-1,-1,0
830,3521571,-2,0,0
831,3521581,-1,-1,0
832,3521591,-1,-1,0
833,3521601,-1,0,0
834,3521611,-1,-1,0
835,3521621,-2,0,0
836,3521631,-2,-1,0
837,3521641,-2,-1,0
838,3521651,-1,-1,0
839,3521661,-1,-1,0
840,3521671,-1,-1,0
841,3521681,-2,0,0
842,3521691,-1,-1,0
843,3521701,-1,-1,0
844,3521711,-1,0,0
845,3521721,-2,-1,0
846,3521731,-1,0,0
847,3521741,-1,-1,0
848,3521751,-1,-1,0
849,3521761,-1,0,0
850,3521771,-1,0,0
851,3521781,-1,-1,0
852,3521791,-2,-1,0
853,3521801,-1,0,0
854,3521811,-1,0,0
855,3521821,-1,0,0
856,3521831,-1,0,0
857,3521841,-1,0,0
858,3521851,-1,0,0
859,3521861,-1,0,0
860,3521871,-1,-1,0
861,3521881,-1,0,0
862,3521891,-1,-1,0
863,3521901,-1,0,0
864,3521911,-1,-1,0
865,3521921,-1,-1,0
866,3521931,-2,-1,0
867,3521941,-1,-1,0
868,3521951,-1,-1,0
869,3521961,-2,-1,0
870,3521971,-2,-1,0
871,3521981,-2,0,0
872,3521991,-1,-1,0
873,3522001,-1,-1,0
874,3522011,-2,-1,0
875,3522021,-1,-1,0
876,3522031,-1,-1,0
877,3522041,-1,-1,0
878,3522051,-1,0,0
879,3522061,-1,-1,0
880,3522071,-2,0,0
881,3522081,-2,-1,0
882,3522091,-1,0,0
883,3522101,-1,-1,0
884,3522111,-2,-1,0
885,3522121,-1,-1,0
886,3522131,-1,0,0
887,3522141,-2,0,0
888,3522151,-2,0,0
889,3522161,-1,0,0
890,3522171,-1,-1,0
891,3522181,-2,0,0
892,3522191,-2,-1,0
893,3522201,-2,0,0
894,3522211,-1,-1,0
895,3522221,-2,0,0
896,3522231,-1,-1,0
897,3522241,-1,0,0
898,3522251,-1,-1,0
899,3522261,-1,0,0
900,3522271,-1,0,0
901,3522281,-1,0,0
902,3522291,-1,-1,0
903,3522301,-1,0,0
904,3522311,-1,0,0
905,3522321,-1,-1,0
906,3522331,-1,-1,0
907,3522341,-2,0,0
908,3522351,-1,-1,0
909,3522361,-1,0,0
910,3522371,-1,-1,0
911,3522381,-1,0,0
912,3522391,-2,0,0
913,3522401,-1,-1,0
914,3522411,-1,-1,0
915,3522421,-1,0,0
916,3522431,-1,-1,0
917,3522441,-1,0,0
918,3522451,-1,-1,0
919,3522461,-1,-1,0
920,3522471,-1,-1,0
921,3522481,-1,-1,0
922,3522491,-1,-1,0
923,3522501,-1,-1,0
924,3522511,-1,-1,0
925,3522521,-1,0,0
926,3522531,-1,-1,0
927,3522541,-1,-1,0
928,3522551,-1,-1,0
929,3522561,-1,-1,0
930,3522571,-1,0,0
931,3522581,-1,-1,0
932,3522591,-1,-1,0
933,3522601,-2,-1,0
934,3522611,-1,-1,0
935,3522621,-1,-1,0
936,3522631,-1,-1,0
937,3522641,-1,-1,0
938,3522651,-1,0,0
939,3522661,-1,0,0
940,3522671,-1,-1,0
941,3522681,-1,0,0
942,3522691,-1,-1,0
943,3522701,-1,-1,0
944,3522711,-1,0,0
945,3522721,-1,-1,0
946,3522731,-1,-1,0
947,3522741,-1,-1,0
948,3522751,-1,0,0
949,3522761,-1,-1,0
950,3522771,-2,0,0
951,3522781,-1,0,0
952,3522791,-1,-1,0
953,3522801,-1,0,0
954,3522811,-1,-1,0
955,3522821,-1,0,0
956,3522831,-1,-1,0
957,3522841,-1,0,0
958,3522851,-1,-1,0
959,3522861,-1,-1,0
960,3522871,-1,0,0
961,3522881,-1,0,0
962,3522891,-1,-1,0
963,3522901,-1,-1,0
964,3522911,-1,-1,0
965,3522921,-1,-1,0
966,3522931,-1,-1,0
967,3522941,-1,-1,0
968,3522951,-1,-1,0
969,3522961,-1,-1,0
970,3522971,-1,-1,0
971,3522981,-1,-1,0
972,3522991,-1,0,0
973,3523001,-1,-1,0
974,3523011,-1,0,0
975,3523021,-1,0,0
976,3523031,-1,-1,0
977,3523041,-1,-1,0
978,3523051,-1,-1,0
979,3523061,-1,0,0
980,3523071,-2,-1,0
981,3523081,-1,0,0
982,3523091,-1,0,0
983,3523101,-1,0,0
984,3523111,-1,-1,0
985,3523121,-1,0,0
986,3523131,-1,-1,0
987,3523141,-1,-1,0
988,3523151,-1,0,0
989,3523161,-1,0,0
990,3523171,-1,-1,0
991,3523181,-1,-1,0
992,3523191,-1,0,0
993,3523201,-1,-1,0
994,3523211,-1,0,0
995,3523221,-1,-1,0
996,3523231,-1,-1,0
997,3523241,-1,0,0
998,3523251,-1,-1,0
999,3523261,-1,0,0
1000,3523271,-1,0,0
1001,3523281,-1,0,0
1002,3523291,-1,-1,0
1003,3523301,-1,0,0
1004,3523311,-1,-1,0
1005,3523321,-1,-1,0
1006,3523331,-1,-1,0
1007,3523341,-1,-1,0
1008,3523351,-1,0,0
1009,3523361,-1,0,0
1010,3523371,-1,-1,0
1011,3523381,-1,-1,0
1012,3523391,-1,-1,0
1013,3523401,-1,0,0
1014,3523411,-1,0,0
1015,3523421,-1,0,0
1016,3523431,-1,0,0
1017,3523441,-1,-1,0
1018,3523451,-1,0,0
1019,3523461,-1,0,0
1020,3523471,-1,0,0
1021,3523481,-1,-1,0
1022,3523491,-1,0,0
1023,3523501,-1,0,0
1024,3523511,-1,-1,0
1025,3523521,-1,0,0
1026,3523531,-1,0,0
1027,3523541,-1,-1,0
1028,3523551,-1,0,0
1029,3523561,-1,-1,0
1030,3523571,-2,-1,0
1031,3523581,-1,0,0
1032,3523591,-1,-1,0
1033,3523601,-1,-1,0
1034,3523611,-1,-1,0
1035,3523621,-1,0,0
1036,3523631,-1,-1,0
1037,3523641,-1,-1,0
1038,3523651,-1,-1,0
1039,3523661,-1,-1,0
1040,3523671,-1,-1,0
1041,3523681,-1,0,0
1042,3523691,-1,0,0
1043,3523701,-1,0,0
1044,3523711,-1,-1,0
1045,3523721,-1,-1,0
1046,3523731,-1,-1,0
1047,3523741,-1,0,0
1048,3523751,-1,-1,0
1049,3523761,-1,-1,0
1050,3523771,-1,-1,0
1051,3523781,-1,-1,0
1052,3523791,-1,0,0
1053,3523801,-1,-1,0
1054,3523811,0,-1,0
1055,3523821,-1,-1,0
1056,3523831,-1,-1,0
1057,3523841,-1,-1,0
1058,3523851,-1,0,0
1059,3523861,-1,0,0
1060,3523871,-1,0,0
1061,3523881,-1,0,0
1062,3523891,-1,-1,0
1063,3523901,-1,0,0
1064,3523911,-1,-1,0
1065,3523921,-1,-1,0
1066,3523931,-1,-1,0
1067,3523941,-1,0,0
1068,3523951,-1,0,0
1069,3523961,-1,0,0
1070,3523971,-1,0,0
1071,3523981,-1,-1,0
1072,3523991,-1,0,0
1073,3524001,-1,0,0
1074,3524011,-1,-1,0
1075,3524021,0,0,0
1076,3524031,-1,-1,0
1077,3524041,-1,0,0
1078,3524051,-1,0,0
1079,3524061,-1,0,0
1080,3524071,-1,-1,0
1081,3524081,-1,-1,0
1082,3524091,-1,0,0
1083,3524101,-1,0,0
1084,3524111,-1,0,0
1085,3524121,-1,-1,0
1086,3524131,0,-1,0
