,ts,imu_0,imu_1,imu_2,baro_0,baro_1,baro_2
0,112307,0,0,0,0,0,0
1,112317,0,0,0,0,0,0
2,112327,0,0,0,0,0,0
3,112337,0,0,0,0,0,0
4,112347,0,0,0,0,0,0
5,112357,0,0,0,0,0,0
6,112367,0,0,0,0,0,0
7,112377,0,0,0,0,0,0
8,112387,0,0,0,0,0,0
9,112397,0,0,0,0,0,0
10,112407,0,0,0,0,0,0
11,112417,0,0,0,0,0,0
12,112427,0,0,0,0,0,0
13,112437,0,0,0,0,0,0
14,112447,0,0,0,0,0,0
15,112457,0,0,0,0,0,0
16,112467,0,0,0,0,0,0
17,112477,0,0,0,0,0,0
18,112487,0,0,0,0,0,0
19,112497,0,0,0,0,0,0
20,112507,0,0,0,0,0,0
21,112517,0,0,0,0,0,0
22,112527,0,0,0,0,0,0
23,112537,0,0,0,0,0,0
24,112547,0,0,0,0,0,0
25,112557,0,0,0,0,0,0
26,112567,0,0,0,0,0,0
27,112577,0,0,0,0,0,0
28,112587,0,0,0,0,0,0
29,112597,0,0,0,0,0,0
30,112607,0,0,0,0,0,0
31,112617,0,0,0,0,0,0
32,112627,0,0,0,0,0,0
33,112637,0,0,0,0,0,0
34,112647,0,0,0,0,0,0
35,112657,0,0,0,0,0,0
36,112667,0,0,0,0,0,0
37,112677,0,0,0,0,0,0
38,112687,0,0,0,0,0,0
39,112697,0,0,0,0,0,0
40,112707,0,0,0,0,0,0
41,112717,0,0,0,0,0,0
42,112727,0,0,0,0,0,0
43,112737,0,0,0,0,0,0
44,112747,0,0,0,0,0,0
45,112757,0,0,0,0,0,0
46,112767,0,0,0,0,0,0
47,112777,0,0,0,0,0,0
48,112787,0,0,0,0,0,0
49,112797,0,0,0,0,0,0
50,112807,0,0,0,0,0,0
51,112817,0,0,0,0,0,0
52,112827,0,0,0,0,0,0
53,112837,0,0,0,0,0,0
54,112847,0,0,0,0,0,0
55,112857,0,0,0,0,0,0
56,112867,0,0,0,0,0,0
57,112877,0,0,0,0,0,0
58,112887,0,0,0,0,0,0
59,112897,0,0,0,0,0,0
60,112907,0,0,0,0,0,0
61,112917,0,0,0,0,0,0
