,ts,imu_0,imu_1,imu_2,baro_0,baro_1,baro_2
186,44249,0,0,0,0,0,0
187,44259,0,0,0,0,0,0
188,44269,0,0,0,0,0,0
189,44279,0,0,0,0,0,0
190,44289,0,0,0,0,0,0
191,44299,0,0,0,0,0,0
192,44309,0,0,0,0,0,0
193,44319,0,0,0,0,0,0
194,44329,0,0,0,0,0,0
195,44339,0,0,0,0,0,0
196,44349,0,0,0,0,0,0
197,44359,0,0,0,0,0,0
198,44369,0,0,0,0,0,0
199,44379,0,0,0,0,0,0
200,44389,0,0,0,0,0,0
201,44399,0,0,0,0,0,0
202,44409,0,0,0,0,0,0
203,44419,0,0,0,0,0,0
204,44429,0,0,0,0,0,0
205,44439,0,0,0,0,0,0
206,44449,0,0,0,0,0,0
207,44459,0,0,0,0,0,0
208,44469,0,0,0,0,0,0
209,44479,0,0,0,0,0,0
210,44489,0,0,0,0,0,0
211,44499,0,0,0,0,0,0
212,44509,0,0,0,0,0,0
213,44519,0,0,0,0,0,0
214,44529,0,0,0,0,0,0
215,44539,0,0,0,0,0,0
216,44549,0,0,0,0,0,0
217,44559,0,0,0,0,0,0
218,44569,0,0,0,0,0,0
219,44579,0,0,0,0,0,0
220,44589,0,0,0,0,0,0
221,44599,0,0,0,0,0,0
222,44609,0,0,0,0,0,0
223,44619,0,0,0,0,0,0
224,44629,0,0,0,0,0,0
225,44639,0,0,0,0,0,0
226,44649,0,0,0,0,0,0
227,44659,0,0,0,0,0,0
228,44669,0,0,0,0,0,0
229,44679,0,0,0,0,0,0
230,44689,0,0,0,0,0,0
231,44699,0,0,0,0,0,0
232,44709,0,0,0,0,0,0
233,44719,0,0,0,0,0,0
234,44729,0,0,0,0,0,0
235,44739,0,0,0,0,0,0
236,44749,0,0,0,0,0,0
237,44759,0,0,0,0,0,0
238,44769,0,0,0,0,0,0
239,44779,0,0,0,0,0,0
240,44789,0,0,0,0,0,0
241,44799,0,0,0,0,0,0
242,44809,0,0,0,0,0,0
243,44819,0,0,0,0,0,0
244,44829,0,0,0,0,0,0
245,44839,0,0,0,0,0,0
246,44849,0,0,0,0,0,0
247,44859,0,0,0,0,0,0
248,44869,0,0,0,0,0,0
249,44879,0,0,0,0,0,0
250,44889,0,0,0,0,0,0
251,44899,0,0,0,0,0,0
252,44909,0,0,0,0,0,0
253,44919,0,0,0,0,0,0
254,44929,0,0,0,0,0,0
255,44939,0,0,0,0,0,0
256,44949,0,0,0,0,0,0
257,44959,0,0,0,0,0,0
258,44969,0,0,0,0,0,0
259,44979,0,0,0,0,0,0
260,44989,0,0,0,0,0,0
261,44999,0,0,0,0,0,0
262,45009,0,0,0,0,0,0
263,45019,0,0,0,0,0,0
264,45029,0,0,0,0,0,0
265,45039,0,0,0,0,0,0
266,45049,0,0,0,0,0,0
267,45059,0,0,0,0,0,0
268,45069,0,0,0,0,0,0
269,45079,0,0,0,0,0,0
270,45089,0,0,0,0,0,0
271,45099,0,0,0,0,0,0
272,45109,0,0,0,0,0,0
273,45119,0,0,0,0,0,0
274,45129,0,0,0,0,0,0
275,45139,0,0,0,0,0,0
276,45149,0,0,0,0,0,0
277,45159,0,0,0,0,0,0
278,45169,0,0,0,0,0,0
279,45179,0,0,0,0,0,0
280,45189,0,0,0,0,0,0
281,45199,0,0,0,0,0,0
282,45209,0,0,0,0,0,0
283,45219,0,0,0,0,0,0
284,45229,0,0,0,0,0,0
285,45239,0,0,0,0,0,0
286,45249,0,0,0,0,0,0
287,45259,0,0,0,0,0,0
288,45269,0,0,0,0,0,0
289,45279,0,0,0,0,0,0
290,45289,0,0,0,0,0,0
291,45299,0,0,0,0,0,0
292,45309,0,0,0,0,0,0
293,45319,0,0,0,0,0,0
294,45329,0,0,0,0,0,0
295,45339,0,0,0,0,0,0
296,45349,0,0,0,0,0,0
297,45359,0,0,0,0,0,0
298,45369,0,0,0,0,0,0
299,45379,0,0,0,0,0,0
300,45389,0,0,0,0,0,0
301,45399,0,0,0,0,0,0
302,45409,0,0,0,0,0,0
303,45419,0,0,0,0,0,0
304,45429,0,0,0,0,0,0
305,45439,0,0,0,0,0,0
306,45449,0,0,0,0,0,0
307,45459,0,0,0,0,0,0
308,45469,0,0,0,0,0,0
309,45479,0,0,0,0,0,0
310,45489,0,0,0,0,0,0
311,45499,0,0,0,0,0,0
312,45509,0,0,0,0,0,0
313,45519,0,0,0,0,0,0
314,45529,0,0,0,0,0,0
315,45539,0,0,0,0,0,0
316,45549,0,0,0,0,0,0
317,45559,0,0,0,0,0,0
318,45569,0,0,0,0,0,0
319,45579,0,0,0,0,0,0
320,45589,0,0,0,0,0,0
321,45599,0,0,0,0,0,0
322,45609,0,0,0,0,0,0
323,45619,0,0,0,0,0,0
324,45629,0,0,0,0,0,0
325,45639,0,0,0,0,0,0
326,45649,0,0,0,0,0,0
327,45659,0,0,0,0,0,0
328,45669,0,0,0,0,0,0
329,45679,0,0,0,0,0,0
330,45689,0,0,0,0,0,0
331,45699,0,0,0,0,0,0
332,45709,0,0,0,0,0,0
333,45719,0,0,0,0,0,0
334,45729,0,0,0,0,0,0
335,45739,0,0,0,0,0,0
336,45749,0,0,0,0,0,0
337,45759,0,0,0,0,0,0
338,45769,0,0,0,0,0,0
339,45779,0,0,0,0,0,0
340,45789,0,0,0,0,0,0
341,45799,0,0,0,0,0,0
342,45809,0,0,0,0,0,0
343,45819,0,0,0,0,0,0
344,45829,0,0,0,0,0,0
345,45839,0,0,0,0,0,0
346,45849,0,0,0,0,0,0
347,45859,0,0,0,0,0,0
348,45869,0,0,0,0,0,0
349,45879,0,0,0,0,0,0
350,45889,0,0,0,0,0,0
351,45899,0,0,0,0,0,0
352,45909,0,0,0,0,0,0
353,45919,0,0,0,0,0,0
354,45929,0,0,0,0,0,0
355,45939,0,0,0,0,0,0
356,45949,0,0,0,0,0,0
357,45959,0,0,0,0,0,0
358,45969,0,0,0,0,0,0
359,45979,0,0,0,0,0,0
360,45989,0,0,0,0,0,0
361,45999,0,0,0,0,0,0
362,46009,0,0,0,0,0,0
363,46019,0,0,0,0,0,0
364,46029,0,0,0,0,0,0
365,46039,0,0,0,0,0,0
366,46049,0,0,0,0,0,0
367,46059,0,0,0,0,0,0
368,46069,0,0,0,0,0,0
369,46079,0,0,0,0,0,0
370,46089,0,0,0,0,0,0
371,46099,0,0,0,0,0,0
372,46109,0,0,0,0,0,0
373,46119,0,0,0,0,0,0
374,46129,0,0,0,0,0,0
375,46139,0,0,0,0,0,0
376,46149,0,0,0,0,0,0
377,46159,0,0,0,0,0,0
378,46169,0,0,0,0,0,0
379,46179,0,0,0,0,0,0
380,46189,0,0,0,0,0,0
381,46199,0,0,0,0,0,0
382,46209,0,0,0,0,0,0
383,46219,0,0,0,0,0,0
384,46229,0,0,0,0,0,0
385,46239,0,0,0,0,0,0
386,46249,0,0,0,0,0,0
387,46259,0,0,0,0,0,0
388,46269,0,0,0,0,0,0
389,46279,0,0,0,0,0,0
390,46289,0,0,0,0,0,0
391,46299,0,0,0,0,0,0
392,46309,0,0,0,0,0,0
393,46319,0,0,0,0,0,0
394,46329,0,0,0,0,0,0
395,46339,0,0,0,0,0,0
396,46349,0,0,0,0,0,0
397,46359,0,0,0,0,0,0
398,46369,0,0,0,0,0,0
399,46379,0,0,0,0,0,0
400,46389,0,0,0,0,0,0
401,46399,0,0,0,0,0,0
402,46409,0,0,0,0,0,0
403,46419,0,0,0,0,0,0
404,46429,0,0,0,0,0,0
405,46439,0,0,0,0,0,0
406,46449,0,0,0,0,0,0
407,46459,0,0,0,0,0,0
408,46469,0,0,0,0,0,0
409,46479,0,0,0,0,0,0
410,46489,0,0,0,0,0,0
411,46499,0,0,0,0,0,0
412,46509,0,0,0,0,0,0
413,46519,0,0,0,0,0,0
414,46529,0,0,0,0,0,0
415,46539,0,0,0,0,0,0
416,46549,0,0,0,0,0,0
417,46559,0,0,0,0,0,0
418,46569,0,0,0,0,0,0
419,46579,0,0,0,0,0,0
420,46589,0,0,0,0,0,0
421,46599,0,0,0,0,0,0
422,46609,0,0,0,0,0,0
423,46619,0,0,0,0,0,0
424,46629,0,0,0,0,0,0
425,46639,0,0,0,0,0,0
426,46649,0,0,0,0,0,0
427,46659,0,0,0,0,0,0
428,46669,0,0,0,0,0,0
429,46679,0,0,0,0,0,0
430,46689,0,0,0,0,0,0
431,46699,0,0,0,0,0,0
432,46709,0,0,0,0,0,0
433,46719,0,0,0,0,0,0
434,46729,0,0,0,0,0,0
435,46739,0,0,0,0,0,0
436,46749,0,0,0,0,0,0
437,46759,0,0,0,0,0,0
438,46769,0,0,0,0,0,0
439,46779,0,0,0,0,0,0
440,46789,0,0,0,0,0,0
441,46799,0,0,0,0,0,0
442,46809,0,0,0,0,0,0
443,46819,0,0,0,0,0,0
444,46829,0,0,0,0,0,0
445,46839,0,0,0,0,0,0
446,46849,0,0,0,0,0,0
447,46859,0,0,0,0,0,0
448,46869,0,0,0,0,0,0
449,46879,0,0,0,0,0,0
450,46889,0,0,0,0,0,0
451,46899,0,0,0,0,0,0
452,46909,0,0,0,0,0,0
453,46919,0,0,0,0,0,0
454,46929,0,0,0,0,0,0
455,46939,0,0,0,0,0,0
456,46949,0,0,0,0,0,0
457,46959,0,0,0,0,0,0
458,46969,0,0,0,0,0,0
459,46979,0,0,0,0,0,0
460,46989,0,0,0,0,0,0
461,46999,0,0,0,0,0,0
462,47009,0,0,0,0,0,0
463,47019,0,0,0,0,0,0
464,47029,0,0,0,0,0,0
465,47039,0,0,0,0,0,0
466,47049,0,0,0,0,0,0
467,47059,0,0,0,0,0,0
468,47069,0,0,0,0,0,0
469,47079,0,0,0,0,0,0
470,47089,0,0,0,0,0,0
471,47099,0,0,0,0,0,0
472,47109,0,0,0,0,0,0
473,47119,0,0,0,0,0,0
474,47129,0,0,0,0,0,0
475,47139,0,0,0,0,0,0
476,47149,0,0,0,0,0,0
477,47159,0,0,0,0,0,0
478,47169,0,0,0,0,0,0
479,47179,0,0,0,0,0,0
480,47189,0,0,0,0,0,0
481,47199,0,0,0,0,0,0
482,47209,0,0,0,0,0,0
483,47219,0,0,0,0,0,0
484,47229,0,0,0,0,0,0
485,47239,0,0,0,0,0,0
486,47249,0,0,0,0,0,0
487,47259,0,0,0,0,0,0
488,47269,0,0,0,0,0,0
489,47279,0,0,0,0,0,0
490,47289,0,0,0,0,0,0
491,47299,0,0,0,0,0,0
492,47309,0,0,0,0,0,0
493,47319,0,0,0,0,0,0
494,47329,0,0,0,0,0,0
495,47339,0,0,0,0,0,0
496,47349,0,0,0,0,0,0
497,47359,0,0,0,0,0,0
498,47369,0,0,0,0,0,0
499,47379,0,0,0,0,0,0
500,47389,0,0,0,0,0,0
501,47399,0,0,0,0,0,0
502,47409,0,0,0,0,0,0
503,47419,0,0,0,0,0,0
504,47429,0,0,0,0,0,0
505,47439,0,0,0,0,0,0
506,47449,0,0,0,0,0,0
507,47459,0,0,0,0,0,0
508,47469,0,0,0,0,0,0
509,47479,0,0,0,0,0,0
510,47489,0,0,0,0,0,0
511,47499,0,0,0,0,0,0
512,47509,0,0,0,0,0,0
513,47519,0,0,0,0,0,0
514,47529,0,0,0,0,0,0
515,47539,0,0,0,0,0,0
516,47549,0,0,0,0,0,0
517,47559,0,0,0,0,0,0
518,47569,0,0,0,0,0,0
519,47579,0,0,0,0,0,0
520,47589,0,0,0,0,0,0
521,47599,0,0,0,0,0,0
522,47609,0,0,0,0,0,0
523,47619,0,0,0,0,0,0
524,47629,0,0,0,0,0,0
525,47639,0,0,0,0,0,0
526,47649,0,0,0,0,0,0
527,47659,0,0,0,0,0,0
528,47669,0,0,0,0,0,0
529,47679,0,0,0,0,0,0
530,47689,0,0,0,0,0,0
531,47699,0,0,0,0,0,0
532,47709,0,0,0,0,0,0
533,47719,0,0,0,0,0,0
534,47729,0,0,0,0,0,0
535,47739,0,0,0,0,0,0
536,47749,0,0,0,0,0,0
537,47759,0,0,0,0,0,0
538,47769,0,0,0,0,0,0
539,47779,0,0,0,0,0,0
540,47789,0,0,0,0,0,0
541,47799,0,0,0,0,0,0
542,47809,0,0,0,0,0,0
543,47819,0,0,0,0,0,0
544,47829,0,0,0,0,0,0
545,47839,0,0,0,0,0,0
546,47849,0,0,0,0,0,0
547,47859,0,0,0,0,0,0
548,47869,0,0,0,0,0,0
549,47879,0,0,0,0,0,0
550,47889,0,0,0,0,0,0
551,47899,0,0,0,0,0,0
552,47909,0,0,0,0,0,0
553,47919,0,0,0,0,0,0
554,47929,0,0,0,0,0,0
555,47939,0,0,0,0,0,0
556,47949,0,0,0,0,0,0
557,47959,0,0,0,0,0,0
558,47969,0,0,0,0,0,0
559,47979,0,0,0,0,0,0
560,47989,0,0,0,0,0,0
561,47999,0,0,0,0,0,0
562,48009,0,0,0,0,0,0
563,48019,0,0,0,0,0,0
564,48029,0,0,0,0,0,0
565,48039,0,0,0,0,0,0
566,48049,0,0,0,0,0,0
567,48059,0,0,0,0,0,0
568,48069,0,0,0,0,0,0
569,48079,0,0,0,0,0,0
570,48089,0,0,0,0,0,0
571,48099,0,0,0,0,0,0
572,48109,0,0,0,0,0,0
573,48119,0,0,0,0,0,0
574,48129,0,0,0,0,0,0
575,48139,0,0,0,0,0,0
576,48149,0,0,0,0,0,0
577,48159,0,0,0,0,0,0
578,48169,0,0,0,0,0,0
579,48179,0,0,0,0,0,0
580,48189,0,0,0,0,0,0
581,48199,0,0,0,0,0,0
582,48209,0,0,0,0,0,0
583,48219,0,0,0,0,0,0
584,48229,0,0,0,0,0,0
585,48239,0,0,0,0,0,0
586,48249,0,0,0,0,0,0
587,48259,0,0,0,0,0,0
588,48269,0,0,0,0,0,0
