,ts,height,velocity,acceleration,lower_bound,upper_bound
0,263609,2.7891504764556885,0.02390788309276104,0.02022755891084671,3.781107956588383,1.797192996322994
1,263619,2.7922072410583496,0.027937956154346466,0.0202874094247818,3.7841647211910443,1.8002497609256551
2,263629,2.794499635696411,0.03082779049873352,0.015545114874839783,3.786457115829106,1.8025421555637167
3,263639,2.7998945713043213,0.03784772381186485,0.010867662727832794,3.791852051437016,1.8079370911716268
4,263649,2.8051679134368896,0.04460807889699936,0.01097167283296585,3.7971253935695843,1.8132104333041952
5,263659,2.8112380504608154,0.05264564976096153,0.03980294615030289,3.80319553059351,1.819280570328121
6,263669,2.816401720046997,0.059343285858631134,0.03990145027637482,3.8083592001796918,1.8244442399143026
7,263679,2.8238558769226074,0.06906349956989288,0.04004720598459244,3.815813357055302,1.831898396789913
8,263689,2.8312020301818848,0.07841110974550247,0.03061848133802414,3.8231595103145795,1.8392445500491903
9,263699,2.8376688957214355,0.08643839508295059,0.030739210546016693,3.8296263758541302,1.845711415588741
10,263709,2.8408572673797607,0.08990219980478287,0.030788563191890717,3.8328147475124554,1.8488997872470663
11,263719,2.8432209491729736,0.09219841659069061,0.03081965446472168,3.8351784293056683,1.8512634690402792
12,263729,2.84240460395813,0.0901421532034874,0.030782684683799744,3.8343620840908246,1.8504471238254354
13,263739,2.8423614501953125,0.08916433900594711,0.030762583017349243,3.834318930328007,1.850403970062618
14,263749,2.8423094749450684,0.08809256553649902,0.021171435713768005,3.834266955077763,1.850351994812374
15,263759,2.8398845195770264,0.0837152749300003,0.011530578136444092,3.831841999709721,1.847927039444332
16,263769,2.8374812602996826,0.07933125644922256,0.0018911212682724,3.8294387404323773,1.8455237801669881
17,263779,2.8398284912109375,0.08136714994907379,-0.007646918296813965,3.831785971343632,1.847871011078243
18,263789,2.8429057598114014,0.08431985229253769,-0.01238386332988739,3.834863239944096,1.850948279678707
19,263799,2.845928430557251,0.0871587023139,-0.012337535619735718,3.8378859106899457,1.8539709504245565
20,263809,2.848125457763672,0.088837631046772,-0.012309350073337555,3.8400829378963666,1.8561679776309774
21,263819,2.8510520458221436,0.09153320640325546,-0.0074809640645980835,3.8430095259548382,1.859094565689449
22,263829,2.852337121963501,0.09205655753612518,0.002097971737384796,3.8442946020961957,1.8603796418308065
23,263839,2.852820634841919,0.0914837047457695,0.002088688313961029,3.8447781149746136,1.8608631547092245
24,263849,2.8532865047454834,0.09108472615480423,0.021220803260803223,3.845243984878178,1.861329024612789
25,263859,2.8513693809509277,0.08745243400335312,0.02116069197654724,3.8433268610836224,1.8594119008182333
26,263869,2.8486483097076416,0.08287131786346436,0.03065485507249832,3.8406057898403363,1.8566908295749471
27,263879,2.8468034267425537,0.08510322123765945,0.5904847979545593,3.8387609068752484,1.8548459466098592
28,263889,2.847745180130005,0.31989338994026184,23.627212524414062,3.8397026602626996,1.8557876999973104
29,263899,2.8551342487335205,0.9323077201843262,61.08708190917969,3.847091728866215,1.863176768600826
30,263909,2.872443437576294,1.7486929893493652,81.10435485839844,3.8644009177089886,1.8804859574435995
31,263919,2.908517599105835,2.6471664905548096,87.91902160644531,3.9004750792385297,1.9165601189731405
32,263929,2.977590322494507,3.5848848819732666,88.58499908447266,3.9695478026272015,1.9856328423618124
33,263939,3.0769481658935547,4.6093902587890625,94.4626693725586,4.068905646026249,2.08499068576086
34,263949,3.1979620456695557,5.671469211578369,96.6845703125,4.18991952580225,2.206004565536861
35,263959,3.331681966781616,6.759685516357422,99.03093719482422,4.323639446914311,2.3397244866489215
36,263969,3.4779369831085205,7.865515232086182,100.57817840576172,4.469894463241215,2.485979502975826
37,263979,3.65470027923584,9.01438045501709,102.250244140625,4.6466577593685345,2.662742799103145
38,263989,3.8568243980407715,10.19290828704834,103.33879089355469,4.848781878173466,2.864866917908077
39,263999,4.07365083694458,11.378369331359863,103.6378173828125,5.065608317077275,3.0816933568118854
40,264009,4.309563636779785,12.57410717010498,103.68336486816406,5.30152111691248,3.3176061566470905
41,264019,4.5618438720703125,13.77714729309082,103.81515502929688,5.553801352203007,3.569886391937618
42,264029,4.823033332824707,14.977872848510742,104.00907135009766,5.814990812957402,3.8310758526920123
43,264039,5.093554496765137,16.178836822509766,104.39915466308594,6.085511976897831,4.101597016632442
44,264049,5.3748860359191895,17.378908157348633,104.47335052490234,6.366843516051884,4.382928555786495
45,264059,5.672895431518555,18.58536148071289,104.47588348388672,6.664852911651249,4.68093795138586
46,264069,6.008482456207275,19.82651138305664,104.47895050048828,7.00043993633997,5.016524976074581
47,264079,6.369968891143799,21.086021423339844,104.48230743408203,7.3619263712764935,5.378011411011104
48,264089,6.743434429168701,22.344017028808594,104.41388702392578,7.735391909301396,5.7514769490360065
49,264099,7.145130634307861,23.622318267822266,104.31706237792969,8.137088114440555,6.153173154175167
50,264109,7.572883129119873,24.915555953979492,104.00518798828125,8.564840609252567,6.580925648987178
51,264119,8.010395050048828,26.203950881958008,103.95166015625,9.002352530181522,7.018437569916133
52,264129,8.473146438598633,27.508272171020508,103.8648910522461,9.465103918731327,7.481188958465938
53,264139,8.949528694152832,28.811676025390625,103.69200134277344,9.941486174285526,7.957571214020137
54,264149,9.456472396850586,30.13304901123047,103.1031494140625,10.44842987698328,8.464514916717892
55,264159,9.981595993041992,31.45693588256836,102.67711639404297,10.973553473174686,8.989638512909298
56,264169,10.53854751586914,32.80447006225586,102.5146713256836,11.530504996001834,9.546590035736447
57,264179,11.11816120147705,34.162967681884766,102.36199188232422,12.110118681609745,10.126203721344357
