,ts,q0_estimated,q1_estimated,q2_estimated,q3_estimated,q0_raw,q1_raw,q2_raw,q3_raw
32,263929,5357,-4846,-4839,-4938,5357,-4846,-4839,-4938
33,263939,5342,-4834,-4860,-4945,5342,-4834,-4860,-4945
34,263949,5324,-4820,-4885,-4954,5324,-4820,-4885,-4954
35,263959,5307,-4807,-4908,-4962,5307,-4807,-4908,-4962
36,263969,5290,-4795,-4930,-4969,5290,-4795,-4930,-4969
37,263979,5273,-4784,-4953,-4976,5273,-4784,-4953,-4976
38,263989,5255,-4772,-4975,-4984,5255,-4772,-4975,-4984
39,263999,5238,-4762,-4996,-4990,5238,-4762,-4996,-4990
40,264009,5221,-4753,-5017,-4996,5221,-4753,-5017,-4996
41,264019,5205,-4743,-5038,-5001,5205,-4743,-5038,-5001
42,264029,5186,-4732,-5061,-5008,5186,-4732,-5061,-5008
43,264039,5168,-4722,-5083,-5014,5168,-4722,-5083,-5014
44,264049,5149,-4712,-5104,-5021,5149,-4712,-5104,-5021
45,264059,5131,-4703,-5125,-5027,5131,-4703,-5125,-5027
46,264069,5111,-4693,-5147,-5035,5111,-4693,-5147,-5035
47,264079,5091,-4683,-5168,-5042,5091,-4683,-5168,-5042
48,264089,5072,-4674,-5188,-5049,5072,-4674,-5188,-5049
49,264099,5053,-4665,-5208,-5055,5053,-4665,-5208,-5055
50,264109,5034,-4656,-5228,-5062,5034,-4656,-5228,-5062
51,264119,5015,-4645,-5249,-5070,5015,-4645,-5249,-5070
52,264129,4996,-4634,-5268,-5078,4996,-4634,-5268,-5078
53,264139,4978,-4624,-5287,-5086,4978,-4624,-5287,-5086
54,264149,4961,-4613,-5305,-5094,4961,-4613,-5305,-5094
55,264159,4944,-4601,-5322,-5103,4944,-4601,-5322,-5103
56,264169,4927,-4588,-5340,-5113,4927,-4588,-5340,-5113
57,264179,4910,-4574,-5357,-5124,4910,-4574,-5357,-5124
58,264189,4893,-4558,-5375,-5135,4893,-4558,-5375,-5135
59,264199,4874,-4541,-5395,-5148,4874,-4541,-5395,-5148
60,264209,4856,-4527,-5412,-5159,4856,-4527,-5412,-5159
61,264219,4838,-4513,-5430,-5170,4838,-4513,-5430,-5170
62,264229,4819,-4499,-5447,-5181,4819,-4499,-5447,-5181
63,264239,4801,-4485,-5464,-5192,4801,-4485,-5464,-5192
64,264249,4781,-4470,-5482,-5204,4781,-4470,-5482,-5204
65,264259,4760,-4454,-5502,-5217,4760,-4454,-5502,-5217
66,264269,4738,-4435,-5522,-5231,4738,-4435,-5522,-5231
67,264279,4717,-4417,-5542,-5245,4717,-4417,-5542,-5245
68,264289,4695,-4396,-5563,-5260,4695,-4396,-5563,-5260
69,264299,4674,-4377,-5582,-5274,4674,-4377,-5582,-5274
70,264309,4651,-4355,-5603,-5290,4651,-4355,-5603,-5290
71,264319,4627,-4331,-5625,-5308,4627,-4331,-5625,-5308
72,264329,4603,-4305,-5648,-5326,4603,-4305,-5648,-5326
73,264339,4578,-4277,-5672,-5345,4578,-4277,-5672,-5345
74,264349,4555,-4249,-5694,-5363,4555,-4249,-5694,-5363
75,264359,4530,-4221,-5717,-5382,4530,-4221,-5717,-5382
76,264369,4506,-4193,-5738,-5400,4506,-4193,-5738,-5400
77,264379,4481,-4164,-5761,-5420,4481,-4164,-5761,-5420
78,264389,4456,-4135,-5784,-5437,4456,-4135,-5784,-5437
79,264399,4429,-4102,-5810,-5457,4429,-4102,-5810,-5457
80,264409,4399,-4066,-5839,-5478,4399,-4066,-5839,-5478
81,264419,4366,-4028,-5870,-5499,4366,-4028,-5870,-5499
82,264429,4329,-3985,-5904,-5523,4329,-3985,-5904,-5523
83,264439,4289,-3939,-5941,-5548,4289,-3939,-5941,-5548
84,264449,4242,-3886,-5983,-5576,4242,-3886,-5983,-5576
85,264459,4188,-3826,-6030,-5607,4188,-3826,-6030,-5607
86,264469,4129,-3761,-6080,-5640,4129,-3761,-6080,-5640
87,264479,4064,-3689,-6135,-5676,4064,-3689,-6135,-5676
88,264489,3993,-3611,-6193,-5714,3993,-3611,-6193,-5714
89,264499,3914,-3523,-6255,-5755,3914,-3523,-6255,-5755
90,264509,3819,-3421,-6326,-5803,3819,-3421,-6326,-5803
91,264519,3711,-3304,-6402,-5857,3711,-3304,-6402,-5857
92,264529,3595,-3178,-6482,-5912,3595,-3178,-6482,-5912
93,264539,3465,-3036,-6566,-5971,3465,-3036,-6566,-5971
94,264549,3319,-2878,-6654,-6033,3319,-2878,-6654,-6033
95,264559,3135,-2676,-6756,-6111,3135,-2676,-6756,-6111
96,264569,2927,-2449,-6860,-6193,2927,-2449,-6860,-6193
97,264579,2700,-2200,-6962,-6276,2700,-2200,-6962,-6276
98,264589,2467,-1945,-7055,-6351,2467,-1945,-7055,-6351
99,264599,2211,-1663,-7144,-6426,2211,-1663,-7144,-6426
100,264609,1947,-1372,-7223,-6492,1947,-1372,-7223,-6492
101,264619,1687,-1085,-7289,-6545,1687,-1085,-7289,-6545
102,264629,1425,-797,-7343,-6588,1425,-797,-7343,-6588
103,264639,1152,-495,-7386,-6623,1152,-495,-7386,-6623
104,264649,875,-189,-7417,-6646,875,-189,-7417,-6646
105,264659,582,134,-7434,-6661,582,134,-7434,-6661
106,264669,308,437,-7437,-6663,308,437,-7437,-6663
107,264679,44,727,-7428,-6654,44,727,-7428,-6654
108,264689,-206,1002,-7410,-6636,-206,1002,-7410,-6636
109,264699,-443,1259,-7383,-6610,-443,1259,-7383,-6610
110,264709,-660,1494,-7350,-6579,-660,1494,-7350,-6579
111,264719,-861,1711,-7313,-6544,-861,1711,-7313,-6544
112,264729,-1046,1910,-7274,-6507,-1046,1910,-7274,-6507
113,264739,-1212,2088,-7233,-6468,-1212,2088,-7233,-6468
114,264749,-1363,2247,-7193,-6430,-1363,2247,-7193,-6430
115,264759,-1500,2392,-7153,-6391,-1500,2392,-7153,-6391
116,264769,-1623,2521,-7116,-6353,-1623,2521,-7116,-6353
117,264779,-1734,2636,-7081,-6316,-1734,2636,-7081,-6316
118,264789,-1838,2744,-7047,-6278,-1838,2744,-7047,-6278
119,264799,-1933,2845,-7015,-6241,-1933,2845,-7015,-6241
120,264809,-2019,2935,-6986,-6205,-2019,2935,-6986,-6205
121,264819,-2095,3015,-6960,-6170,-2095,3015,-6960,-6170
122,264829,-2169,3093,-6934,-6135,-2169,3093,-6934,-6135
123,264839,-2241,3169,-6908,-6099,-2241,3169,-6908,-6099
124,264849,-2315,3247,-6881,-6061,-2315,3247,-6881,-6061
125,264859,-2388,3325,-6854,-6020,-2388,3325,-6854,-6020
126,264869,-2459,3403,-6827,-5979,-2459,3403,-6827,-5979
127,264879,-2532,3482,-6800,-5934,-2532,3482,-6800,-5934
128,264889,-2605,3561,-6771,-5888,-2605,3561,-6771,-5888
129,264899,-2678,3642,-6741,-5839,-2678,3642,-6741,-5839
130,264909,-2750,3721,-6712,-5790,-2750,3721,-6712,-5790
131,264919,-2821,3797,-6683,-5739,-2821,3797,-6683,-5739
132,264929,-2890,3871,-6655,-5688,-2890,3871,-6655,-5688
133,264939,-2957,3943,-6627,-5637,-2957,3943,-6627,-5637
134,264949,-3022,4014,-6599,-5585,-3022,4014,-6599,-5585
135,264959,-3085,4082,-6571,-5533,-3085,4082,-6571,-5533
136,264969,-3147,4148,-6544,-5481,-3147,4148,-6544,-5481
137,264979,-3208,4212,-6517,-5429,-3208,4212,-6517,-5429
138,264989,-3267,4273,-6490,-5377,-3267,4273,-6490,-5377
139,264999,-3324,4331,-6465,-5328,-3324,4331,-6465,-5328
140,265009,-3377,4384,-6440,-5281,-3377,4384,-6440,-5281
141,265019,-3428,4434,-6416,-5235,-3428,4434,-6416,-5235
142,265029,-3477,4480,-6393,-5191,-3477,4480,-6393,-5191
143,265039,-3523,4522,-6372,-5150,-3523,4522,-6372,-5150
144,265049,-3560,4553,-6356,-5116,-3560,4553,-6356,-5116
145,265059,-3597,4583,-6341,-5083,-3597,4583,-6341,-5083
146,265069,-3630,4610,-6327,-5052,-3630,4610,-6327,-5052
147,265079,-3661,4635,-6314,-5023,-3661,4635,-6314,-5023
148,265089,-3690,4657,-6302,-4997,-3690,4657,-6302,-4997
149,265099,-3719,4678,-6290,-4970,-3719,4678,-6290,-4970
150,265109,-3746,4696,-6280,-4946,-3746,4696,-6280,-4946
151,265119,-3770,4713,-6270,-4923,-3770,4713,-6270,-4923
152,265129,-3793,4727,-6263,-4902,-3793,4727,-6263,-4902
153,265139,-3813,4740,-6256,-4881,-3813,4740,-6256,-4881
154,265149,-3831,4751,-6252,-4862,-3831,4751,-6252,-4862
155,265159,-3849,4762,-6248,-4843,-3849,4762,-6248,-4843
156,265169,-3865,4772,-6245,-4824,-3865,4772,-6245,-4824
157,265179,-3881,4783,-6242,-4804,-3881,4783,-6242,-4804
158,265189,-3896,4795,-6240,-4782,-3896,4795,-6240,-4782
159,265199,-3911,4808,-6239,-4759,-3911,4808,-6239,-4759
160,265209,-3927,4821,-6237,-4735,-3927,4821,-6237,-4735
161,265219,-3944,4836,-6235,-4708,-3944,4836,-6235,-4708
162,265229,-3963,4853,-6232,-4680,-3963,4853,-6232,-4680
163,265239,-3982,4870,-6228,-4650,-3982,4870,-6228,-4650
164,265249,-4004,4888,-6222,-4620,-4004,4888,-6222,-4620
165,265259,-4027,4906,-6215,-4589,-4027,4906,-6215,-4589
166,265269,-4052,4925,-6207,-4558,-4052,4925,-6207,-4558
167,265279,-4078,4943,-6198,-4528,-4078,4943,-6198,-4528
168,265289,-4105,4961,-6188,-4498,-4105,4961,-6188,-4498
169,265299,-4128,4971,-6183,-4473,-4128,4971,-6183,-4473
170,265309,-4154,4981,-6176,-4447,-4154,4981,-6176,-4447
171,265319,-4181,4993,-6167,-4420,-4181,4993,-6167,-4420
172,265329,-4210,5005,-6156,-4393,-4210,5005,-6156,-4393
173,265339,-4240,5018,-6145,-4367,-4240,5018,-6145,-4367
174,265349,-4269,5030,-6132,-4341,-4269,5030,-6132,-4341
175,265359,-4300,5044,-6118,-4315,-4300,5044,-6118,-4315
176,265369,-4329,5058,-6104,-4288,-4329,5058,-6104,-4288
177,265379,-4359,5073,-6090,-4261,-4359,5073,-6090,-4261
178,265389,-4388,5089,-6075,-4234,-4388,5089,-6075,-4234
179,265399,-4416,5105,-6060,-4207,-4416,5105,-6060,-4207
180,265409,-4443,5121,-6044,-4181,-4443,5121,-6044,-4181
181,265419,-4471,5137,-6029,-4155,-4471,5137,-6029,-4155
182,265429,-4498,5153,-6013,-4129,-4498,5153,-6013,-4129
183,265439,-4525,5169,-5996,-4102,-4525,5169,-5996,-4102
184,265449,-4553,5184,-5980,-4077,-4553,5184,-5980,-4077
185,265459,-4579,5198,-5964,-4052,-4579,5198,-5964,-4052
186,265469,-4606,5213,-5947,-4027,-4606,5213,-5947,-4027
187,265479,-4633,5228,-5931,-4002,-4633,5228,-5931,-4002
188,265489,-4659,5243,-5913,-3976,-4659,5243,-5913,-3976
189,265499,-4686,5259,-5895,-3950,-4686,5259,-5895,-3950
190,265509,-4713,5276,-5877,-3924,-4713,5276,-5877,-3924
191,265519,-4740,5292,-5858,-3897,-4740,5292,-5858,-3897
192,265529,-4767,5309,-5839,-3870,-4767,5309,-5839,-3870
193,265539,-4794,5328,-5818,-3842,-4794,5328,-5818,-3842
194,265549,-4819,5342,-5801,-3817,-4819,5342,-5801,-3817
195,265559,-4844,5358,-5783,-3792,-4844,5358,-5783,-3792
196,265569,-4870,5375,-5762,-3765,-4870,5375,-5762,-3765
197,265579,-4897,5393,-5740,-3738,-4897,5393,-5740,-3738
198,265589,-4925,5411,-5717,-3710,-4925,5411,-5717,-3710
199,265599,-4954,5432,-5692,-3678,-4954,5432,-5692,-3678
200,265609,-4984,5454,-5665,-3646,-4984,5454,-5665,-3646
201,265619,-5017,5479,-5635,-3610,-5017,5479,-5635,-3610
202,265629,-5051,5507,-5602,-3571,-5051,5507,-5602,-3571
203,265639,-5086,5536,-5568,-3530,-5086,5536,-5568,-3530
204,265649,-5120,5566,-5533,-3487,-5120,5566,-5533,-3487
205,265659,-5157,5597,-5496,-3442,-5157,5597,-5496,-3442
206,265669,-5195,5633,-5454,-3393,-5195,5633,-5454,-3393
207,265679,-5235,5670,-5410,-3340,-5235,5670,-5410,-3340
208,265689,-5277,5710,-5361,-3283,-5277,5710,-5361,-3283
209,265699,-5319,5749,-5313,-3225,-5319,5749,-5313,-3225
210,265709,-5362,5789,-5262,-3166,-5362,5789,-5262,-3166
211,265719,-5407,5834,-5205,-3100,-5407,5834,-5205,-3100
212,265729,-5454,5882,-5143,-3031,-5454,5882,-5143,-3031
213,265739,-5501,5931,-5077,-2959,-5501,5931,-5077,-2959
214,265749,-5551,5985,-5005,-2880,-5551,5985,-5005,-2880
215,265759,-5601,6042,-4928,-2797,-5601,6042,-4928,-2797
216,265769,-5653,6101,-4845,-2709,-5653,6101,-4845,-2709
217,265779,-5704,6162,-4757,-2616,-5704,6162,-4757,-2616
218,265789,-5757,6226,-4662,-2518,-5757,6226,-4662,-2518
219,265799,-5811,6293,-4560,-2413,-5811,6293,-4560,-2413
220,265809,-5864,6361,-4452,-2304,-5864,6361,-4452,-2304
221,265819,-5921,6439,-4327,-2178,-5921,6439,-4327,-2178
222,265829,-5977,6518,-4193,-2044,-5977,6518,-4193,-2044
223,265839,-6032,6597,-4055,-1906,-6032,6597,-4055,-1906
224,265849,-6086,6676,-3908,-1760,-6086,6676,-3908,-1760
225,265859,-6132,6745,-3773,-1626,-6132,6745,-3773,-1626
226,265869,-6180,6817,-3624,-1480,-6180,6817,-3624,-1480
227,265879,-6224,6887,-3469,-1330,-6224,6887,-3469,-1330
228,265889,-6267,6958,-3305,-1171,-6267,6958,-3305,-1171
229,265899,-6307,7029,-3130,-1004,-6307,7029,-3130,-1004
230,265909,-6342,7096,-2953,-835,-6342,7096,-2953,-835
231,265919,-6374,7162,-2764,-658,-6374,7162,-2764,-658
232,265929,-6401,7221,-2575,-482,-6401,7221,-2575,-482
233,265939,-6424,7278,-2380,-302,-6424,7278,-2380,-302
234,265949,-6442,7331,-2177,-115,-6442,7331,-2177,-115
235,265959,-6454,7376,-1978,66,-6454,7376,-1978,66
236,265969,-6462,7419,-1768,256,-6462,7419,-1768,256
237,265979,-6463,7455,-1562,441,-6463,7455,-1562,441
238,265989,-6461,7484,-1360,622,-6461,7484,-1360,622
239,265999,-6453,7508,-1156,803,-6453,7508,-1156,803
240,266009,-6440,7526,-954,983,-6440,7526,-954,983
241,266019,-6423,7538,-757,1156,-6423,7538,-757,1156
242,266029,-6399,7547,-555,1334,-6399,7547,-555,1334
243,266039,-6370,7550,-354,1510,-6370,7550,-354,1510
244,266049,-6340,7548,-170,1670,-6340,7548,-170,1670
245,266059,-6309,7542,-4,1816,-6309,7542,-4,1816
246,266069,-6277,7534,148,1950,-6277,7534,148,1950
247,266079,-6245,7523,291,2075,-6245,7523,291,2075
248,266089,-6216,7511,412,2182,-6216,7511,412,2182
249,266099,-6189,7499,517,2275,-6189,7499,517,2275
250,266109,-6164,7486,612,2361,-6164,7486,612,2361
251,266119,-6138,7472,705,2444,-6138,7472,705,2444
252,266129,-6115,7460,782,2515,-6115,7460,782,2515
253,266139,-6093,7447,853,2581,-6093,7447,853,2581
254,266149,-6072,7435,921,2645,-6072,7435,921,2645
255,266159,-6053,7422,979,2701,-6053,7422,979,2701
256,266169,-6034,7410,1035,2756,-6034,7410,1035,2756
257,266179,-6017,7397,1086,2808,-6017,7397,1086,2808
258,266189,-6001,7383,1137,2859,-6001,7383,1137,2859
259,266199,-5984,7368,1187,2911,-5984,7368,1187,2911
260,266209,-5968,7352,1236,2963,-5968,7352,1236,2963
261,266219,-5953,7336,1283,3013,-5953,7336,1283,3013
262,266229,-5935,7318,1337,3069,-5935,7318,1337,3069
263,266239,-5917,7299,1390,3124,-5917,7299,1390,3124
264,266249,-5901,7279,1441,3178,-5901,7279,1441,3178
265,266259,-5883,7259,1493,3233,-5883,7259,1493,3233
266,266269,-5869,7238,1537,3283,-5869,7238,1537,3283
267,266279,-5854,7216,1587,3335,-5854,7216,1587,3335
268,266289,-5839,7193,1635,3387,-5839,7193,1635,3387
269,266299,-5824,7170,1684,3438,-5824,7170,1684,3438
270,266309,-5809,7147,1730,3487,-5809,7147,1730,3487
271,266319,-5793,7124,1779,3537,-5793,7124,1779,3537
272,266329,-5779,7101,1824,3582,-5779,7101,1824,3582
273,266339,-5764,7079,1869,3626,-5764,7079,1869,3626
274,266349,-5750,7057,1913,3669,-5750,7057,1913,3669
275,266359,-5736,7035,1955,3710,-5736,7035,1955,3710
276,266369,-5723,7014,1995,3749,-5723,7014,1995,3749
277,266379,-5710,6993,2034,3787,-5710,6993,2034,3787
278,266389,-5697,6972,2070,3824,-5697,6972,2070,3824
279,266399,-5686,6951,2105,3861,-5686,6951,2105,3861
280,266409,-5675,6930,2138,3895,-5675,6930,2138,3895
281,266419,-5665,6909,2172,3929,-5665,6909,2172,3929
282,266429,-5655,6886,2207,3964,-5655,6886,2207,3964
283,266439,-5645,6863,2243,3999,-5645,6863,2243,3999
284,266449,-5634,6838,2281,4034,-5634,6838,2281,4034
285,266459,-5625,6813,2318,4068,-5625,6813,2318,4068
286,266469,-5617,6787,2355,4101,-5617,6787,2355,4101
287,266479,-5609,6760,2395,4133,-5609,6760,2395,4133
288,266489,-5600,6733,2435,4166,-5600,6733,2435,4166
289,266499,-5592,6706,2474,4198,-5592,6706,2474,4198
290,266509,-5584,6681,2512,4226,-5584,6681,2512,4226
291,266519,-5576,6655,2550,4253,-5576,6655,2550,4253
292,266529,-5568,6632,2587,4278,-5568,6632,2587,4278
293,266539,-5561,6609,2622,4301,-5561,6609,2622,4301
294,266549,-5554,6587,2655,4323,-5554,6587,2655,4323
295,266559,-5547,6566,2688,4344,-5547,6566,2688,4344
296,266569,-5540,6547,2719,4364,-5540,6547,2719,4364
297,266579,-5533,6528,2748,4381,-5533,6528,2748,4381
298,266589,-5528,6511,2776,4397,-5528,6511,2776,4397
299,266599,-5522,6494,2803,4412,-5522,6494,2803,4412
300,266609,-5518,6479,2827,4424,-5518,6479,2827,4424
301,266619,-5513,6465,2849,4435,-5513,6465,2849,4435
302,266629,-5508,6453,2871,4445,-5508,6453,2871,4445
303,266639,-5505,6442,2890,4453,-5505,6442,2890,4453
304,266649,-5501,6432,2907,4460,-5501,6432,2907,4460
305,266659,-5499,6424,2923,4464,-5499,6424,2923,4464
306,266669,-5497,6416,2938,4468,-5497,6416,2938,4468
307,266679,-5496,6410,2951,4470,-5496,6410,2951,4470
308,266689,-5495,6403,2963,4473,-5495,6403,2963,4473
309,266699,-5494,6399,2974,4474,-5494,6399,2974,4474
310,266709,-5493,6394,2983,4475,-5493,6394,2983,4475
311,266719,-5494,6390,2992,4474,-5494,6390,2992,4474
312,266729,-5495,6386,2999,4474,-5495,6386,2999,4474
313,266739,-5495,6381,3007,4474,-5495,6381,3007,4474
314,266749,-5497,6377,3014,4474,-5497,6377,3014,4474
315,266759,-5499,6373,3019,4473,-5499,6373,3019,4473
316,266769,-5503,6369,3023,4472,-5503,6369,3023,4472
317,266779,-5506,6364,3028,4472,-5506,6364,3028,4472
318,266789,-5510,6358,3033,4472,-5510,6358,3033,4472
319,266799,-5514,6351,3039,4473,-5514,6351,3039,4473
320,266809,-5517,6343,3046,4475,-5517,6343,3046,4475
321,266819,-5521,6335,3053,4478,-5521,6335,3053,4478
322,266829,-5523,6325,3063,4482,-5523,6325,3063,4482
323,266839,-5524,6315,3074,4488,-5524,6315,3074,4488
324,266849,-5526,6304,3084,4493,-5526,6304,3084,4493
325,266859,-5528,6293,3094,4500,-5528,6293,3094,4500
326,266869,-5528,6282,3105,4508,-5528,6282,3105,4508
327,266879,-5529,6270,3116,4516,-5529,6270,3116,4516
328,266889,-5529,6260,3124,4523,-5529,6260,3124,4523
329,266899,-5531,6249,3132,4531,-5531,6249,3132,4531
330,266909,-5533,6239,3138,4539,-5533,6239,3138,4539
331,266919,-5535,6228,3144,4547,-5535,6228,3144,4547
332,266929,-5537,6216,3150,4556,-5537,6216,3150,4556
333,266939,-5539,6205,3155,4565,-5539,6205,3155,4565
334,266949,-5541,6195,3159,4573,-5541,6195,3159,4573
335,266959,-5544,6185,3163,4582,-5544,6185,3163,4582
336,266969,-5546,6174,3166,4591,-5546,6174,3166,4591
337,266979,-5549,6165,3169,4599,-5549,6165,3169,4599
338,266989,-5552,6155,3170,4606,-5552,6155,3170,4606
339,266999,-5556,6146,3172,4613,-5556,6146,3172,4613
340,267009,-5559,6137,3175,4619,-5559,6137,3175,4619
341,267019,-5564,6129,3176,4623,-5564,6129,3176,4623
342,267029,-5568,6120,3179,4627,-5568,6120,3179,4627
343,267039,-5571,6113,3184,4631,-5571,6113,3184,4631
344,267049,-5574,6105,3189,4634,-5574,6105,3189,4634
345,267059,-5576,6097,3195,4637,-5576,6097,3195,4637
346,267069,-5580,6090,3200,4638,-5580,6090,3200,4638
347,267079,-5583,6083,3206,4639,-5583,6083,3206,4639
348,267089,-5587,6076,3213,4639,-5587,6076,3213,4639
349,267099,-5590,6068,3222,4639,-5590,6068,3222,4639
350,267109,-5593,6060,3233,4639,-5593,6060,3233,4639
351,267119,-5595,6053,3244,4639,-5595,6053,3244,4639
352,267129,-5597,6045,3256,4639,-5597,6045,3256,4639
353,267139,-5598,6038,3268,4637,-5598,6038,3268,4637
354,267149,-5599,6032,3279,4636,-5599,6032,3279,4636
355,267159,-5601,6025,3291,4635,-5601,6025,3291,4635
356,267169,-5601,6019,3303,4633,-5601,6019,3303,4633
357,267179,-5602,6014,3315,4631,-5602,6014,3315,4631
358,267189,-5603,6009,3326,4628,-5603,6009,3326,4628
359,267199,-5604,6005,3336,4624,-5604,6005,3336,4624
360,267209,-5605,6001,3347,4620,-5605,6001,3347,4620
361,267219,-5606,5998,3357,4616,-5606,5998,3357,4616
362,267229,-5607,5995,3367,4611,-5607,5995,3367,4611
363,267239,-5607,5992,3378,4607,-5607,5992,3378,4607
364,267249,-5608,5990,3388,4602,-5608,5990,3388,4602
365,267259,-5611,5989,3394,4594,-5611,5989,3394,4594
366,267269,-5614,5989,3399,4587,-5614,5989,3399,4587
367,267279,-5617,5989,3406,4579,-5617,5989,3406,4579
368,267289,-5619,5989,3412,4572,-5619,5989,3412,4572
369,267299,-5622,5989,3417,4564,-5622,5989,3417,4564
370,267309,-5625,5989,3422,4556,-5625,5989,3422,4556
371,267319,-5628,5989,3428,4549,-5628,5989,3428,4549
372,267329,-5631,5989,3433,4542,-5631,5989,3433,4542
373,267339,-5633,5988,3438,4535,-5633,5988,3438,4535
374,267349,-5636,5987,3443,4529,-5636,5987,3443,4529
375,267359,-5639,5987,3448,4523,-5639,5987,3448,4523
376,267369,-5642,5986,3452,4516,-5642,5986,3452,4516
377,267379,-5645,5985,3457,4510,-5645,5985,3457,4510
378,267389,-5648,5983,3462,4505,-5648,5983,3462,4505
379,267399,-5652,5981,3467,4500,-5652,5981,3467,4500
380,267409,-5655,5978,3472,4495,-5655,5978,3472,4495
381,267419,-5658,5975,3478,4491,-5658,5975,3478,4491
382,267429,-5661,5971,3484,4489,-5661,5971,3484,4489
383,267439,-5664,5967,3490,4486,-5664,5967,3490,4486
384,267449,-5666,5962,3497,4484,-5666,5962,3497,4484
385,267459,-5668,5957,3503,4483,-5668,5957,3503,4483
386,267469,-5671,5951,3509,4482,-5671,5951,3509,4482
387,267479,-5675,5946,3516,4480,-5675,5946,3516,4480
388,267489,-5677,5939,3523,4479,-5677,5939,3523,4479
389,267499,-5680,5934,3529,4478,-5680,5934,3529,4478
390,267509,-5684,5928,3535,4475,-5684,5928,3535,4475
391,267519,-5688,5923,3541,4473,-5688,5923,3541,4473
392,267529,-5691,5918,3548,4471,-5691,5918,3548,4471
393,267539,-5693,5912,3556,4469,-5693,5912,3556,4469
394,267549,-5695,5906,3564,4468,-5695,5906,3564,4468
395,267559,-5697,5899,3573,4468,-5697,5899,3573,4468
396,267569,-5698,5893,3582,4468,-5698,5893,3582,4468
397,267579,-5698,5887,3591,4467,-5698,5887,3591,4467
398,267589,-5699,5880,3602,4467,-5699,5880,3602,4467
399,267599,-5699,5874,3612,4466,-5699,5874,3612,4466
400,267609,-5699,5869,3621,4466,-5699,5869,3621,4466
401,267619,-5700,5863,3632,4465,-5700,5863,3632,4465
402,267629,-5700,5858,3641,4463,-5700,5858,3641,4463
403,267639,-5700,5852,3652,4462,-5700,5852,3652,4462
404,267649,-5700,5846,3662,4461,-5700,5846,3662,4461
405,267659,-5700,5841,3672,4459,-5700,5841,3672,4459
406,267669,-5699,5837,3683,4458,-5699,5837,3683,4458
407,267679,-5698,5833,3693,4456,-5698,5833,3693,4456
408,267689,-5697,5831,3701,4453,-5697,5831,3701,4453
409,267699,-5696,5828,3710,4450,-5696,5828,3710,4450
410,267709,-5695,5827,3718,4446,-5695,5827,3718,4446
411,267719,-5696,5826,3725,4441,-5696,5826,3725,4441
412,267729,-5695,5826,3732,4436,-5695,5826,3732,4436
413,267739,-5695,5826,3738,4430,-5695,5826,3738,4430
414,267749,-5697,5829,3742,4422,-5697,5829,3742,4422
415,267759,-5698,5832,3745,4413,-5698,5832,3745,4413
416,267769,-5699,5836,3747,4405,-5699,5836,3747,4405
417,267779,-5700,5840,3748,4396,-5700,5840,3748,4396
418,267789,-5702,5845,3749,4387,-5702,5845,3749,4387
