,ts,acc_x,acc_y,acc_z
0,263618,-2,-1,0
1,263628,-2,-1,0
2,263638,-2,-1,0
3,263648,-2,-1,0
4,263658,-2,-1,0
5,263668,-2,-1,0
6,263678,-2,-1,0
7,263688,-2,-1,0
8,263698,-2,-1,0
9,263708,-2,-1,0
10,263718,-2,-1,0
11,263728,-2,-1,0
12,263738,-2,-1,0
13,263748,-2,-1,0
14,263758,-2,-1,0
15,263768,-2,-1,0
16,263778,-2,-1,0
17,263788,-2,-1,0
18,263798,-2,-1,0
19,263808,-2,-1,0
20,263818,-2,-1,0
21,263828,-2,-1,0
22,263838,-2,-1,0
23,263848,-2,-1,0
24,263858,-10,-1,0
25,263868,-16,-1,0
26,263878,-16,-1,0
27,263888,-15,-1,0
28,263898,-14,-1,0
29,263908,-14,0,0
30,263918,-16,-1,0
31,263928,-16,0,0
32,263938,-15,-1,0
33,263948,-16,-1,0
34,263958,-16,-1,0
35,263968,-16,-1,0
36,263978,-16,-1,0
37,263988,-16,-1,0
38,263998,-16,-1,0
39,264008,-16,-1,0
40,264018,-16,-1,0
41,264028,-16,-1,0
42,264038,-16,-1,0
43,264048,-16,-1,0
44,264058,-16,-1,0
45,264068,-16,-1,0
46,264078,-16,-1,0
47,264088,-16,-1,0
48,264098,-16,-1,0
49,264108,-16,-1,0
50,264118,-15,-1,0
51,264128,-16,-1,0
52,264138,-16,-1,0
53,264148,-16,-1,0
54,264158,-15,-1,0
55,264168,-16,-1,0
56,264178,-15,-1,0
57,264188,-16,-1,0
58,264198,-16,-1,0
59,264208,-15,-1,0
60,264218,-15,0,0
61,264228,-15,-1,0
62,264238,-15,-1,0
63,264248,-15,-1,0
64,264258,-15,-1,0
65,264268,-15,-1,0
66,264278,-14,-1,0
67,264288,-14,-1,0
68,264298,-15,-1,0
69,264308,-14,-1,0
70,264318,-14,-1,0
71,264328,-14,-1,0
72,264338,-14,-1,0
73,264348,-14,-1,0
74,264358,-14,-1,0
75,264368,-14,-1,0
76,264378,-14,-1,0
77,264388,-14,-1,0
78,264398,-14,-1,0
79,264408,-13,-1,0
80,264418,-14,-1,0
81,264428,-14,-1,0
82,264438,-13,-1,0
83,264448,-13,-1,0
84,264458,-13,-1,0
85,264468,-13,-1,0
86,264478,-13,-1,0
87,264488,-13,-1,0
88,264498,-13,-1,0
89,264508,-12,-1,0
90,264518,-12,-1,0
91,264528,-12,-1,0
92,264538,-12,-1,0
93,264548,-12,-1,0
94,264558,-12,-1,0
95,264568,-11,-1,0
96,264578,-11,-1,0
97,264588,-11,-1,0
98,264598,-11,0,0
99,264608,-11,-1,0
100,264618,-11,-1,0
101,264628,-11,-1,0
102,264638,-11,0,0
103,264648,-11,-1,0
104,264658,-10,-1,0
