,ts,error
0,2296582,450
1,2303992,466
2,2311652,450
3,2337062,466
4,2339852,450
5,2342122,466
6,2343582,450
7,2348592,466
8,2350332,450
9,2353682,466
10,2354232,450
11,2354862,466
12,2355882,450
