,ts,event,out_idx
0,2289462,EV_LIFTOFF,0
1,2291652,EV_MAX_V,255
2,2298262,EV_APOGEE,0
3,2298995,EV_APOGEE,0
4,2301464,EV_POST_APOGEE,0
5,2304057,EV_CUSTOM_1,0
6,2324063,EV_POST_APOGEE,0
7,2326565,EV_CUSTOM_1,0
