,ts,imu_0,imu_1,imu_2,baro_0,baro_1,baro_2
0,37773,0,0,0,0,0,0
1,37783,0,0,0,0,0,0
2,37793,0,0,0,0,0,0
3,37803,0,0,0,0,0,0
4,37813,0,0,0,0,0,0
5,37823,0,0,0,0,0,0
6,37833,0,0,0,0,0,0
7,37843,0,0,0,0,0,0
8,37853,0,0,0,0,0,0
9,37863,0,0,0,0,0,0
10,37873,0,0,0,0,0,0
11,37883,0,0,0,0,0,0
12,37893,0,0,0,0,0,0
13,37903,0,0,0,0,0,0
14,37913,0,0,0,0,0,0
15,37923,0,0,0,0,0,0
16,37933,0,0,0,0,0,0
17,37943,0,0,0,0,0,0
18,37953,0,0,0,0,0,0
19,37963,0,0,0,0,0,0
20,37973,0,0,0,0,0,0
21,37983,0,0,0,0,0,0
22,37993,0,0,0,0,0,0
23,38003,0,0,0,0,0,0
24,38013,0,0,0,0,0,0
25,38023,0,0,0,0,0,0
26,38033,0,0,0,0,0,0
27,38043,0,0,0,0,0,0
28,38053,0,0,0,0,0,0
29,38063,0,0,0,0,0,0
30,38073,0,0,0,0,0,0
31,38083,0,0,0,0,0,0
32,38093,0,0,0,0,0,0
33,38103,0,0,0,0,0,0
34,38113,0,0,0,0,0,0
35,38123,0,0,0,0,0,0
36,38133,0,0,0,0,0,0
37,38143,0,0,0,0,0,0
38,38153,0,0,0,0,0,0
39,38163,0,0,0,0,0,0
40,38173,0,0,0,0,0,0
41,38183,0,0,0,0,0,0
42,38193,0,0,0,0,0,0
43,38203,0,0,0,0,0,0
44,38213,0,0,0,0,0,0
45,38223,0,0,0,0,0,0
46,38233,0,0,0,0,0,0
47,38243,0,0,0,0,0,0
48,38253,0,0,0,0,0,0
49,38263,0,0,0,0,0,0
50,38273,0,0,0,0,0,0
51,38283,0,0,0,0,0,0
52,38293,0,0,0,0,0,0
53,38303,0,0,0,0,0,0
54,38313,0,0,0,0,0,0
55,38323,0,0,0,0,0,0
56,38333,0,0,0,0,0,0
57,38343,0,0,0,0,0,0
58,38353,0,0,0,0,0,0
59,38363,0,0,0,0,0,0
60,38373,0,0,0,0,0,0
61,38383,0,0,0,0,0,0
62,38393,0,0,0,0,0,0
63,38403,0,0,0,0,0,0
64,38413,0,0,0,0,0,0
65,38423,0,0,0,0,0,0
66,38433,0,0,0,0,0,0
67,38443,0,0,0,0,0,0
68,38453,0,0,0,0,0,0
69,38463,0,0,0,0,0,0
70,38473,0,0,0,0,0,0
71,38483,0,0,0,0,0,0
72,38493,0,0,0,0,0,0
73,38503,0,0,0,0,0,0
74,38513,0,0,0,0,0,0
75,38523,0,0,0,0,0,0
76,38533,0,0,0,0,0,0
77,38543,0,0,0,0,0,0
78,38553,0,0,0,0,0,0
79,38563,0,0,0,0,0,0
80,38573,0,0,0,0,0,0
81,38583,0,0,0,0,0,0
82,38593,0,0,0,0,0,0
83,38603,0,0,0,0,0,0
84,38613,0,0,0,0,0,0
85,38623,0,0,0,0,0,0
86,38633,0,0,0,0,0,0
87,38643,0,0,0,0,0,0
88,38653,0,0,0,0,0,0
89,38663,0,0,0,0,0,0
90,38673,0,0,0,0,0,0
91,38683,0,0,0,0,0,0
92,38693,0,0,0,0,0,0
93,38703,0,0,0,0,0,0
94,38713,0,0,0,0,0,0
95,38723,0,0,0,0,0,0
96,38733,0,0,0,0,0,0
97,38743,0,0,0,0,0,0
98,38753,0,0,0,0,0,0
99,38763,0,0,0,0,0,0
100,38773,0,0,0,0,0,0
101,38783,0,0,0,0,0,0
102,38793,0,0,0,0,0,0
103,38803,0,0,0,0,0,0
104,38813,0,0,0,0,0,0
105,38823,0,0,0,0,0,0
106,38833,0,0,0,0,0,0
107,38843,0,0,0,0,0,0
108,38853,0,0,0,0,0,0
109,38863,0,0,0,0,0,0
110,38873,0,0,0,0,0,0
111,38883,0,0,0,0,0,0
112,38893,0,0,0,0,0,0
113,38903,0,0,0,0,0,0
114,38913,0,0,0,0,0,0
115,38923,0,0,0,0,0,0
116,38933,0,0,0,0,0,0
117,38943,0,0,0,0,0,0
118,38953,0,0,0,0,0,0
119,38963,0,0,0,0,0,0
120,38973,0,0,0,0,0,0
121,38983,0,0,0,0,0,0
122,38993,0,0,0,0,0,0
123,39003,0,0,0,0,0,0
124,39013,0,0,0,0,0,0
125,39023,0,0,0,0,0,0
126,39033,0,0,0,0,0,0
127,39043,0,0,0,0,0,0
128,39053,0,0,0,0,0,0
129,39063,0,0,0,0,0,0
130,39073,0,0,0,0,0,0
131,39083,0,0,0,0,0,0
132,39093,0,0,0,0,0,0
133,39103,0,0,0,0,0,0
134,39113,0,0,0,0,0,0
135,39123,0,0,0,0,0,0
136,39133,0,0,0,0,0,0
137,39143,0,0,0,0,0,0
138,39153,0,0,0,0,0,0
139,39163,0,0,0,0,0,0
140,39173,0,0,0,0,0,0
141,39183,0,0,0,0,0,0
142,39193,0,0,0,0,0,0
143,39203,0,0,0,0,0,0
144,39213,0,0,0,0,0,0
145,39223,0,0,0,0,0,0
146,39233,0,0,0,0,0,0
147,39243,0,0,0,0,0,0
148,39253,0,0,0,0,0,0
149,39263,0,0,0,0,0,0
150,39273,0,0,0,0,0,0
151,39283,0,0,0,0,0,0
152,39293,0,0,0,0,0,0
153,39303,0,0,0,0,0,0
154,39313,0,0,0,0,0,0
155,39323,0,0,0,0,0,0
156,39333,0,0,0,0,0,0
157,39343,0,0,0,0,0,0
158,39353,0,0,0,0,0,0
159,39363,0,0,0,0,0,0
160,39373,0,0,0,0,0,0
161,39383,0,0,0,0,0,0
162,39393,0,0,0,0,0,0
163,39403,0,0,0,0,0,0
164,39413,0,0,0,0,0,0
165,39423,0,0,0,0,0,0
166,39433,0,0,0,0,0,0
167,39443,0,0,0,0,0,0
168,39453,0,0,0,0,0,0
169,39463,0,0,0,0,0,0
170,39473,0,0,0,0,0,0
171,39483,0,0,0,0,0,0
172,39493,0,0,0,0,0,0
173,39503,0,0,0,0,0,0
174,39513,0,0,0,0,0,0
175,39523,0,0,0,0,0,0
176,39533,0,0,0,0,0,0
177,39543,0,0,0,0,0,0
178,39553,0,0,0,0,0,0
179,39563,0,0,0,0,0,0
180,39573,0,0,0,0,0,0
181,39583,0,0,0,0,0,0
182,39593,0,0,0,0,0,0
183,39603,0,0,0,0,0,0
184,39613,0,0,0,0,0,0
185,39623,0,0,0,0,0,0
186,39633,0,0,0,0,0,0
187,39643,0,0,0,0,0,0
188,39653,0,0,0,0,0,0
189,39663,0,0,0,0,0,0
190,39673,0,0,0,0,0,0
191,39683,0,0,0,0,0,0
192,39693,0,0,0,0,0,0
193,39703,0,0,0,0,0,0
194,39713,0,0,0,0,0,0
