,ts,id,T,P
0,-0.324,BARO0,20.84,95042
1,-0.324,BARO1,20.41,95116
2,-0.324,BARO2,20.41,95127
3,-0.314,BARO0,20.84,95042
4,-0.314,BARO1,20.41,95096
5,-0.314,BARO2,20.41,95148
6,-0.304,BARO0,20.84,95042
7,-0.304,BARO1,20.41,95096
8,-0.304,BARO2,20.41,95148
9,-0.294,BARO0,20.84,95042
10,-0.294,BARO1,20.4,95092
11,-0.294,BARO2,20.41,95148
12,-0.284,BARO0,20.84,95042
13,-0.284,BARO1,20.41,95096
14,-0.284,BARO2,20.41,95127
15,-0.274,BARO0,20.84,95021
16,-0.274,BARO1,20.41,95116
17,-0.274,BARO2,20.41,95127
18,-0.264,BARO0,20.84,95042
19,-0.264,BARO1,20.41,95116
20,-0.264,BARO2,20.41,95127
21,-0.254,BARO0,20.86,95025
22,-0.254,BARO1,20.41,95116
23,-0.254,BARO2,20.41,95148
24,-0.244,BARO0,20.84,95042
25,-0.244,BARO1,20.43,95099
26,-0.244,BARO2,20.41,95148
27,-0.234,BARO0,20.86,95045
28,-0.234,BARO1,20.41,95096
29,-0.234,BARO2,20.41,95148
30,-0.224,BARO0,20.86,95045
31,-0.224,BARO1,20.4,95112
32,-0.224,BARO2,20.39,95165
33,-0.214,BARO0,20.84,95042
34,-0.214,BARO1,20.41,95116
35,-0.214,BARO2,20.41,95148
36,-0.204,BARO0,20.83,95018
37,-0.204,BARO1,20.41,95116
38,-0.204,BARO2,20.41,95148
39,-0.194,BARO0,20.84,95042
40,-0.194,BARO1,20.41,95116
41,-0.194,BARO2,20.41,95148
42,-0.184,BARO0,20.84,95042
43,-0.184,BARO1,20.41,95116
44,-0.184,BARO2,20.41,95127
45,-0.174,BARO0,20.86,95025
46,-0.174,BARO1,20.41,95116
47,-0.174,BARO2,20.42,95151
48,-0.164,BARO0,20.84,95021
49,-0.164,BARO1,20.41,95116
50,-0.164,BARO2,20.41,95127
51,-0.154,BARO0,20.84,95021
52,-0.154,BARO1,20.41,95055
53,-0.154,BARO2,20.41,95106
54,-0.144,BARO0,20.84,95001
55,-0.144,BARO1,20.41,95055
56,-0.144,BARO2,20.41,95106
57,-0.134,BARO0,20.84,94980
58,-0.134,BARO1,20.41,95075
59,-0.134,BARO2,20.41,95127
60,-0.124,BARO0,20.84,95001
61,-0.124,BARO1,20.41,95055
62,-0.124,BARO2,20.41,95106
63,-0.114,BARO0,20.84,95001
64,-0.114,BARO1,20.4,95052
65,-0.114,BARO2,20.41,95065
66,-0.104,BARO0,20.84,94898
67,-0.104,BARO1,20.41,94975
68,-0.104,BARO2,20.41,95065
69,-0.094,BARO0,20.84,94898
70,-0.094,BARO1,20.43,95039
71,-0.094,BARO2,20.41,95086
72,-0.084,BARO0,20.86,94819
73,-0.084,BARO1,20.41,94935
74,-0.084,BARO2,20.41,95024
75,-0.074,BARO0,20.86,94943
76,-0.074,BARO1,20.41,95055
77,-0.074,BARO2,20.41,95044
78,-0.064,BARO0,20.84,94980
79,-0.064,BARO1,20.41,95055
80,-0.064,BARO2,20.41,95044
81,-0.054,BARO0,20.84,94898
82,-0.054,BARO1,20.41,95055
83,-0.054,BARO2,20.41,95065
84,-0.044,BARO0,20.84,94898
85,-0.044,BARO1,20.41,95055
86,-0.044,BARO2,20.41,95086
87,-0.034,BARO0,20.84,94980
88,-0.034,BARO1,20.41,95075
89,-0.034,BARO2,20.41,95065
90,-0.024,BARO0,20.84,94980
91,-0.024,BARO1,20.41,94995
92,-0.024,BARO2,20.41,95024
93,-0.014,BARO0,20.84,94939
94,-0.014,BARO1,20.41,95116
95,-0.014,BARO2,20.41,95086
96,-0.004,BARO0,20.86,94984
97,-0.004,BARO1,20.41,95096
98,-0.004,BARO2,20.41,95044
99,0.006,BARO0,20.84,94960
100,0.006,BARO1,20.41,95116
101,0.006,BARO2,20.42,95089
102,0.016,BARO0,20.83,94956
103,0.016,BARO1,20.41,95075
104,0.016,BARO2,20.41,95024
105,0.026,BARO0,20.83,94915
106,0.026,BARO1,20.41,95116
107,0.026,BARO2,20.41,95106
108,0.036,BARO0,20.86,94860
109,0.036,BARO1,20.41,95055
110,0.036,BARO2,20.41,95168
111,0.046,BARO0,20.88,94905
112,0.046,BARO1,20.43,95099
113,0.046,BARO2,20.41,95086
114,0.056,BARO0,20.84,94898
115,0.056,BARO1,20.41,95055
116,0.056,BARO2,20.41,95086
117,0.066,BARO0,20.84,94918
118,0.066,BARO1,20.41,95075
119,0.066,BARO2,20.41,95086
120,0.076,BARO0,20.84,94918
121,0.076,BARO1,20.41,95075
122,0.076,BARO2,20.41,95086
123,0.086,BARO0,20.84,94960
124,0.086,BARO1,20.41,95116
125,0.086,BARO2,20.41,95044
126,0.096,BARO0,20.84,94898
127,0.096,BARO1,20.41,94975
128,0.096,BARO2,20.41,95106
129,0.106,BARO0,20.84,94877
130,0.106,BARO1,20.41,95096
131,0.106,BARO2,20.41,95127
132,0.116,BARO0,20.84,94857
133,0.116,BARO1,20.41,94995
134,0.116,BARO2,20.41,95086
135,0.126,BARO0,20.86,94881
136,0.126,BARO1,20.41,95035
137,0.126,BARO2,20.42,95110
138,0.136,BARO0,20.84,94877
139,0.136,BARO1,20.41,95035
140,0.136,BARO2,20.41,95086
141,0.146,BARO0,20.84,94857
