,ts,height_cov,velocity_cov
0,-0.332,0.11889220029115677,0.040037743747234344
1,-0.322,0.11887748539447784,0.03998329117894173
2,-0.312,0.1188628077507019,0.03992898389697075
3,-0.302,0.11884816735982895,0.03987482562661171
4,-0.292,0.11883357167243958,0.03982081264257431
5,-0.282,0.11881900578737259,0.03976694867014885
6,-0.272,0.11880448460578918,0.03971323370933533
7,-0.262,0.11879000812768936,0.039659660309553146
8,-0.252,0.11877556890249252,0.039606232196092606
9,-0.242,0.11876117438077927,0.039552949368953705
10,-0.232,0.1187468096613884,0.039499808102846146
11,-0.222,0.11873248964548111,0.03944680839776993
12,-0.212,0.1187182068824768,0.03939395397901535
13,-0.202,0.11870395392179489,0.039341241121292114
14,-0.192,0.11868974566459656,0.03928866609930992
15,-0.182,0.11867557466030121,0.03923623263835907
16,-0.172,0.11866144090890884,0.03918394073843956
17,-0.162,0.11864734441041946,0.03913178667426109
18,-0.152,0.11863329261541367,0.03907977044582367
19,-0.142,0.11861927062273026,0.03902789577841759
20,-0.132,0.11860528588294983,0.03897615894675255
21,-0.122,0.11859133839607239,0.038924556225538254
22,-0.112,0.11857742816209793,0.038873091340065
23,-0.102,0.11856355518102646,0.038821764290332794
24,-0.092,0.11854972690343857,0.03877057135105133
25,-0.082,0.11853592842817307,0.03871951624751091
26,-0.072,0.11852217465639114,0.038668591529130936
27,-0.062,0.11850845068693161,0.038617800921201706
28,-0.052,0.11849475651979446,0.03856714814901352
29,-0.042,0.1184810996055603,0.03851662576198578
30,-0.032,0.11846747994422913,0.038466233760118484
31,-0.022,0.11845390498638153,0.038415975868701935
32,-0.012,0.11844035983085632,0.03836584836244583
33,-0.002,0.1184268519282341,0.03831585496664047
34,0.008,0.11841336637735367,0.03826598823070526
35,0.018,0.11839992552995682,0.038216251879930496
36,0.028,0.11838651448488235,0.03816664591431618
37,0.038,0.11837314069271088,0.038117166608572006
38,0.048,0.11835980415344238,0.03806781768798828
39,0.058,0.11834650486707687,0.038018599152565
40,0.068,0.11833323538303375,0.03796950355172157
41,0.078,0.11832000315189362,0.03792053833603859
42,0.088,0.11830679327249527,0.037871699780225754
43,0.098,0.11829362064599991,0.03782298415899277
44,0.108,0.11828049272298813,0.03777439147233963
45,0.118,0.11826738715171814,0.03772592544555664
46,0.128,0.11825431883335114,0.0376775823533535
47,0.138,0.11824129521846771,0.03762936592102051
48,0.148,0.11822830140590668,0.037581268697977066
49,0.158,0.11821533739566803,0.03753329813480377
50,0.168,0.11820241063833237,0.03748545050621033
51,0.178,0.11818951368331909,0.03743772208690643
52,0.188,0.1181766465306282,0.03739011660218239
53,0.198,0.1181638166308403,0.03734263405203819
54,0.208,0.11815102398395538,0.03729526698589325
55,0.218,0.11813825368881226,0.037248026579618454
56,0.228,0.11812552064657211,0.03720090165734291
57,0.238,0.11811281740665436,0.03715389594435692
58,0.248,0.11810014396905899,0.03710700944066048
59,0.258,0.1180875152349472,0.037060242146253586
60,0.268,0.1180749163031578,0.03701359033584595
61,0.278,0.1180623397231102,0.03696705773472786
62,0.288,0.11804980784654617,0.036920640617609024
63,0.298,0.11803729832172394,0.03687434270977974
64,0.308,0.11802481859922409,0.03682815656065941
65,0.318,0.11801237612962723,0.03678208962082863
66,0.328,0.11799995601177216,0.0367361381649971
67,0.338,0.11798757314682007,0.036690302193164825
68,0.348,0.11797522008419037,0.036644577980041504
69,0.358,0.11796288937330246,0.036598965525627136
70,0.368,0.11795059591531754,0.03655347228050232
71,0.378,0.117938332259655,0.036508090794086456
72,0.388,0.11792609840631485,0.03646282106637955
73,0.398,0.11791389435529709,0.03641766309738159
74,0.408,0.11790172010660172,0.03637261688709259
75,0.418,0.11788957566022873,0.03632768243551254
76,0.428,0.11787746846675873,0.03628285974264145
77,0.438,0.11786539107561111,0.03623814880847931
78,0.448,0.11785333603620529,0.036193545907735825
79,0.458,0.11784131079912186,0.036149051040410995
80,0.468,0.1178293228149414,0.03610466793179512
81,0.478,0.11781736463308334,0.0360603928565979
82,0.488,0.11780542880296707,0.036016225814819336
83,0.498,0.11779353767633438,0.03597216680645943
84,0.508,0.11778165400028229,0.03592821583151817
85,0.518,0.11776980757713318,0.035884369164705276
86,0.528,0.11775799095630646,0.035840630531311035
87,0.538,0.11774620413780212,0.03579700365662575
88,0.548,0.11773444712162018,0.03575347736477852
89,0.558,0.11772271990776062,0.035710059106349945
90,0.568,0.11771101504564285,0.03566674888134003
91,0.578,0.11769933998584747,0.035623542964458466
92,0.588,0.11768769472837448,0.03558044135570526
93,0.598,0.11767608672380447,0.035537440329790115
94,0.608,0.11766449362039566,0.035494543612003326
95,0.618,0.11765293031930923,0.035451751202344894
96,0.628,0.1176414042711258,0.03540906310081482
97,0.638,0.11762990802526474,0.0353664793074131
98,0.648,0.11761842668056488,0.03532399609684944
99,0.658,0.11760697513818741,0.03528161346912384
100,0.668,0.11759555339813232,0.0352393314242363
101,0.678,0.11758415400981903,0.03519715368747711
102,0.688,0.11757278442382812,0.035155076533555984
103,0.698,0.1175614446401596,0.035113099962472916
104,0.708,0.11755013465881348,0.035071223974227905
105,0.718,0.11753884702920914,0.03502944856882095
106,0.728,0.11752758920192719,0.03498777002096176
107,0.738,0.11751635372638702,0.03494619205594063
108,0.748,0.11750514805316925,0.034904710948467255
109,0.758,0.11749395728111267,0.03486333042383194
110,0.768,0.11748279631137848,0.034822046756744385
111,0.778,0.11747166514396667,0.03478085994720459
112,0.788,0.11746056377887726,0.03473977372050285
113,0.798,0.11744949221611023,0.03469878062605858
114,0.808,0.11743844300508499,0.034657884389162064
115,0.818,0.11742741614580154,0.03461708500981331
116,0.828,0.11741641908884048,0.034576378762722015
117,0.838,0.11740544438362122,0.03453577309846878
118,0.848,0.11739449948072433,0.034495264291763306
119,0.858,0.11738357692956924,0.03445484861731529
120,0.868,0.11737268418073654,0.03441452607512474
