,ts,imu_0,imu_1,imu_2,baro_0,baro_1,baro_2
0,30299,0,0,0,0,0,0
1,30309,0,0,0,0,0,0
2,30319,0,0,0,0,0,0
3,30329,0,0,0,0,0,0
4,30339,0,0,0,0,0,0
5,30349,0,0,0,0,0,0
6,30359,0,0,0,0,0,0
7,30369,0,0,0,0,0,0
8,30379,0,0,0,0,0,0
9,30389,0,0,0,0,0,0
10,30399,0,0,0,0,0,0
11,30409,0,0,0,0,0,0
12,30419,0,0,0,0,0,0
13,30429,0,0,0,0,0,0
14,30439,0,0,0,0,0,0
15,30449,0,0,0,0,0,0
16,30459,0,0,0,0,0,0
17,30469,0,0,0,0,0,0
18,30479,0,0,0,0,0,0
19,30489,0,0,0,0,0,0
20,30499,0,0,0,0,0,0
21,30509,0,0,0,0,0,0
22,30519,0,0,0,0,0,0
23,30529,0,0,0,0,0,0
24,30539,0,0,0,0,0,0
25,30549,0,0,0,0,0,0
26,30559,0,0,0,0,0,0
27,30569,0,0,0,0,0,0
28,30579,0,0,0,0,0,0
29,30589,0,0,0,0,0,0
30,30599,0,0,0,0,0,0
31,30609,0,0,0,0,0,0
32,30619,0,0,0,0,0,0
33,30629,0,0,0,0,0,0
34,30639,0,0,0,0,0,0
35,30649,0,0,0,0,0,0
36,30659,0,0,0,0,0,0
37,30669,0,0,0,0,0,0
38,30679,0,0,0,0,0,0
39,30689,0,0,0,0,0,0
40,30699,0,0,0,0,0,0
41,30709,0,0,0,0,0,0
42,30719,0,0,0,0,0,0
43,30729,0,0,0,0,0,0
44,30739,0,0,0,0,0,0
45,30749,0,0,0,0,0,0
46,30759,0,0,0,0,0,0
47,30769,0,0,0,0,0,0
48,30779,0,0,0,0,0,0
49,30789,0,0,0,0,0,0
50,30799,0,0,0,0,0,0
51,30809,0,0,0,0,0,0
52,30819,0,0,0,0,0,0
53,30829,0,0,0,0,0,0
54,30839,0,0,0,0,0,0
55,30849,0,0,0,0,0,0
56,30859,0,0,0,0,0,0
57,30869,0,0,0,0,0,0
58,30879,0,0,0,0,0,0
59,30889,0,0,0,0,0,0
60,30899,0,0,0,0,0,0
61,30909,0,0,0,0,0,0
62,30919,0,0,0,0,0,0
63,30929,0,0,0,0,0,0
64,30939,0,0,0,0,0,0
65,30949,0,0,0,0,0,0
66,30959,0,0,0,0,0,0
67,30969,0,0,0,0,0,0
68,30979,0,0,0,0,0,0
69,30989,0,0,0,0,0,0
70,30999,0,0,0,0,0,0
71,31009,0,0,0,0,0,0
72,31019,0,0,0,0,0,0
73,31029,0,0,0,0,0,0
74,31039,0,0,0,0,0,0
75,31049,0,0,0,0,0,0
76,31059,0,0,0,0,0,0
77,31069,0,0,0,0,0,0
78,31079,0,0,0,0,0,0
79,31089,0,0,0,0,0,0
80,31099,0,0,0,0,0,0
81,31109,0,0,0,0,0,0
82,31119,0,0,0,0,0,0
83,31129,0,0,0,0,0,0
84,31139,0,0,0,0,0,0
85,31149,0,0,0,0,0,0
86,31159,0,0,0,0,0,0
87,31169,0,0,0,0,0,0
88,31179,0,0,0,0,0,0
89,31189,0,0,0,0,0,0
90,31199,0,0,0,0,0,0
91,31209,0,0,0,0,0,0
92,31219,0,0,0,0,0,0
93,31229,0,0,0,0,0,0
94,31239,0,0,0,0,0,0
95,31249,0,0,0,0,0,0
96,31259,0,0,0,0,0,0
97,31269,0,0,0,0,0,0
98,31279,0,0,0,0,0,0
99,31289,0,0,0,0,0,0
100,31299,0,0,0,0,0,0
101,31309,0,0,0,0,0,0
102,31319,0,0,0,0,0,0
103,31329,0,0,0,0,0,0
104,31339,0,0,0,0,0,0
105,31349,0,0,0,0,0,0
106,31359,0,0,0,0,0,0
107,31369,0,0,0,0,0,0
108,31379,0,0,0,0,0,0
109,31389,0,0,0,0,0,0
110,31399,0,0,0,0,0,0
111,31409,0,0,0,0,0,0
112,31419,0,0,0,0,0,0
113,31429,0,0,0,0,0,0
114,31439,0,0,0,0,0,0
115,31449,0,0,0,0,0,0
116,31459,0,0,0,0,0,0
117,31469,0,0,0,0,0,0
118,31479,0,0,0,0,0,0
119,31489,0,0,0,0,0,0
120,31499,0,0,0,0,0,0
121,31509,0,0,0,0,0,0
122,31519,0,0,0,0,0,0
123,31529,0,0,0,0,0,0
124,31539,0,0,0,0,0,0
125,31549,0,0,0,0,0,0
126,31559,0,0,0,0,0,0
127,31569,0,0,0,0,0,0
128,31579,0,0,0,0,0,0
129,31589,0,0,0,0,0,0
130,31599,0,0,0,0,0,0
131,31609,0,0,0,0,0,0
132,31619,0,0,0,0,0,0
133,31629,0,0,0,0,0,0
134,31639,0,0,0,0,0,0
135,31649,0,0,0,0,0,0
136,31659,0,0,0,0,0,0
137,31669,0,0,0,0,0,0
138,31679,0,0,0,0,0,0
139,31689,0,0,0,0,0,0
140,31699,0,0,0,0,0,0
141,31709,0,0,0,0,0,0
142,31719,0,0,0,0,0,0
143,31729,0,0,0,0,0,0
144,31739,0,0,0,0,0,0
145,31749,0,0,0,0,0,0
146,31759,0,0,0,0,0,0
147,31769,0,0,0,0,0,0
148,31779,0,0,0,0,0,0
149,31789,0,0,0,0,0,0
150,31799,0,0,0,0,0,0
151,31809,0,0,0,0,0,0
152,31819,0,0,0,0,0,0
153,31829,0,0,0,0,0,0
154,31839,0,0,0,0,0,0
155,31849,0,0,0,0,0,0
156,31859,0,0,0,0,0,0
157,31869,0,0,0,0,0,0
158,31879,0,0,0,0,0,0
159,31889,0,0,0,0,0,0
160,31899,0,0,0,0,0,0
161,31909,0,0,0,0,0,0
162,31919,0,0,0,0,0,0
163,31929,0,0,0,0,0,0
164,31939,0,0,0,0,0,0
165,31949,0,0,0,0,0,0
166,31959,0,0,0,0,0,0
167,31969,0,0,0,0,0,0
168,31979,0,0,0,0,0,0
169,31989,0,0,0,0,0,0
170,31999,0,0,0,0,0,0
171,32009,0,0,0,0,0,0
172,32019,0,0,0,0,0,0
173,32029,0,0,0,0,0,0
174,32039,0,0,0,0,0,0
175,32049,0,0,0,0,0,0
176,32059,0,0,0,0,0,0
177,32069,0,0,0,0,0,0
178,32079,0,0,0,0,0,0
179,32089,0,0,0,0,0,0
180,32099,0,0,0,0,0,0
181,32109,0,0,0,0,0,0
182,32119,0,0,0,0,0,0
183,32129,0,0,0,0,0,0
184,32139,0,0,0,0,0,0
185,32149,0,0,0,0,0,0
186,32159,0,0,0,0,0,0
187,32169,0,0,0,0,0,0
188,32179,0,0,0,0,0,0
189,32189,0,0,0,0,0,0
190,32199,0,0,0,0,0,0
191,32209,0,0,0,0,0,0
192,32219,0,0,0,0,0,0
193,32229,0,0,0,0,0,0
194,32239,0,0,0,0,0,0
195,32249,0,0,0,0,0,0
196,32259,0,0,0,0,0,0
197,32269,0,0,0,0,0,0
198,32279,0,0,0,0,0,0
199,32289,0,0,0,0,0,0
200,32299,0,0,0,0,0,0
201,32309,0,0,0,0,0,0
202,32319,0,0,0,0,0,0
203,32329,0,0,0,0,0,0
204,32339,0,0,0,0,0,0
205,32349,0,0,0,0,0,0
206,32359,0,0,0,0,0,0
207,32369,0,0,0,0,0,0
208,32379,0,0,0,0,0,0
209,32389,0,0,0,0,0,0
210,32399,0,0,0,0,0,0
211,32409,0,0,0,0,0,0
212,32419,0,0,0,0,0,0
213,32429,0,0,0,0,0,0
214,32439,0,0,0,0,0,0
215,32449,0,0,0,0,0,0
216,32459,0,0,0,0,0,0
217,32469,0,0,0,0,0,0
218,32479,0,0,0,0,0,0
219,32489,0,0,0,0,0,0
220,32499,0,0,0,0,0,0
221,32509,0,0,0,0,0,0
222,32519,0,0,0,0,0,0
223,32529,0,0,0,0,0,0
224,32539,0,0,0,0,0,0
225,32549,0,0,0,0,0,0
226,32559,0,0,0,0,0,0
227,32569,0,0,0,0,0,0
228,32579,0,0,0,0,0,0
229,32589,0,0,0,0,0,0
230,32599,0,0,0,0,0,0
231,32609,0,0,0,0,0,0
232,32619,0,0,0,0,0,0
233,32629,0,0,0,0,0,0
234,32639,0,0,0,0,0,0
235,32649,0,0,0,0,0,0
236,32659,0,0,0,0,0,0
237,32669,0,0,0,0,0,0
238,32679,0,0,0,0,0,0
239,32689,0,0,0,0,0,0
240,32699,0,0,0,0,0,0
241,32709,0,0,0,0,0,0
242,32719,0,0,0,0,0,0
243,32729,0,0,0,0,0,0
244,32739,0,0,0,0,0,0
245,32749,0,0,0,0,0,0
246,32759,0,0,0,0,0,0
247,32769,0,0,0,0,0,0
248,32779,0,0,0,0,0,0
249,32789,0,0,0,0,0,0
250,32799,0,0,0,0,0,0
251,32809,0,0,0,0,0,0
252,32819,0,0,0,0,0,0
253,32829,0,0,0,0,0,0
254,32839,0,0,0,0,0,0
255,32849,0,0,0,0,0,0
256,32859,0,0,0,0,0,0
257,32869,0,0,0,0,0,0
258,32879,0,0,0,0,0,0
259,32889,0,0,0,0,0,0
260,32899,0,0,0,0,0,0
261,32909,0,0,0,0,0,0
262,32919,0,0,0,0,0,0
263,32929,0,0,0,0,0,0
264,32939,0,0,0,0,0,0
265,32949,0,0,0,0,0,0
266,32959,0,0,0,0,0,0
267,32969,0,0,0,0,0,0
268,32979,0,0,0,0,0,0
269,32989,0,0,0,0,0,0
270,32999,0,0,0,0,0,0
271,33009,0,0,0,0,0,0
272,33019,0,0,0,0,0,0
273,33029,0,0,0,0,0,0
274,33039,0,0,0,0,0,0
275,33049,0,0,0,0,0,0
276,33059,0,0,0,0,0,0
277,33069,0,0,0,0,0,0
278,33079,0,0,0,0,0,0
279,33089,0,0,0,0,0,0
280,33099,0,0,0,0,0,0
281,33109,0,0,0,0,0,0
282,33119,0,0,0,0,0,0
283,33129,0,0,0,0,0,0
284,33139,0,0,0,0,0,0
285,33149,0,0,0,0,0,0
286,33159,0,0,0,0,0,0
287,33169,0,0,0,0,0,0
288,33179,0,0,0,0,0,0
289,33189,0,0,0,0,0,0
290,33199,0,0,0,0,0,0
291,33209,0,0,0,0,0,0
292,33219,0,0,0,0,0,0
293,33229,0,0,0,0,0,0
