,ts,acc_x,acc_y,acc_z
0,22925,-1,-1,0
1,22935,0,-1,0
2,22945,0,-1,0
3,22955,0,-1,0
4,22965,0,-1,0
5,22975,-1,-1,0
6,22985,0,-1,0
7,22995,0,-1,0
8,23005,-1,-1,0
9,23015,0,-1,0
10,23025,-1,-1,0
11,23035,0,-1,0
12,23045,-1,-1,0
13,23055,-1,-1,0
14,23065,0,-1,0
15,23075,0,-1,0
16,23085,-1,-1,0
17,23095,0,-1,0
18,23105,0,-1,0
19,23115,0,-1,0
20,23125,0,-1,0
21,23135,-1,-1,0
22,23145,0,-1,0
23,23155,-1,-1,0
24,23165,0,0,0
25,23175,-1,-1,0
26,23185,-1,-2,0
27,23195,-1,-1,0
28,23205,-1,-1,0
29,23215,-1,-1,0
30,23225,-1,0,0
31,23235,0,-1,0
32,23245,0,-1,0
33,23255,-1,-1,0
34,23265,0,0,0
35,23275,0,0,0
36,23285,-1,-1,0
37,23295,-1,-1,0
38,23305,-1,-1,0
39,23315,-1,-1,0
40,23325,-1,-1,0
41,23335,-1,-1,0
42,23345,-1,-1,0
43,23355,0,-1,0
44,23365,0,-1,0
45,23375,-1,-1,0
46,23385,-1,-1,0
47,23395,0,-1,0
48,23405,0,0,0
49,23415,0,-1,0
50,23425,-1,-1,0
51,23435,-1,-1,0
52,23445,0,-1,0
53,23455,-1,-1,0
54,23465,-1,-1,0
55,23475,0,0,0
56,23485,0,0,0
57,23495,-1,-1,0
58,23505,-1,0,0
59,23515,-1,-1,0
60,23525,-1,-1,0
61,23535,-1,-1,0
62,23545,0,0,0
63,23555,-1,-1,0
64,23565,-1,-1,0
65,23575,0,-1,0
66,23585,-1,-1,0
67,23595,0,-1,0
68,23605,0,-1,0
69,23615,-1,-1,0
70,23625,0,-1,0
71,23635,0,-1,0
72,23645,-1,-1,0
73,23655,-1,-1,0
74,23665,-1,-1,0
75,23675,-1,-1,0
76,23685,-1,-1,0
77,23695,-1,-1,0
78,23705,-1,-1,0
79,23715,-1,-1,0
80,23725,-1,0,0
81,23735,0,-1,0
82,23745,0,-1,0
83,23755,0,-1,0
84,23765,-1,-1,0
85,23775,0,-1,0
86,23785,0,-1,0
87,23795,0,-1,0
88,23805,0,-1,0
89,23815,0,-1,0
90,23825,0,-1,0
91,23835,0,-1,0
92,23845,0,0,0
93,23855,-1,-1,0
94,23865,0,-1,0
95,23875,-1,-1,0
96,23885,0,0,0
97,23895,-1,-1,0
98,23905,0,-1,0
99,23915,0,-1,0
100,23925,-1,-1,0
101,23935,-1,-1,0
102,23945,-1,-1,0
103,23955,0,-1,0
104,23965,-1,-1,0
105,23975,-1,-1,0
106,23985,-1,-1,0
107,23995,0,-1,0
108,24005,0,-1,0
109,24015,-1,-1,0
110,24025,0,-1,0
111,24035,-1,-1,0
112,24045,0,-1,0
113,24055,-1,-1,0
114,24065,-1,-1,0
115,24075,-1,-1,0
116,24085,0,-1,0
117,24095,-1,-1,0
118,24105,0,-1,0
119,24115,0,-1,0
120,24125,0,-1,0
121,24135,-1,-1,0
122,24145,-1,-1,0
123,24155,-1,-1,0
124,24165,0,-1,0
125,24175,-1,-1,0
126,24185,0,-1,0
127,24195,0,-1,0
128,24205,-1,-1,0
129,24215,-1,-1,0
130,24225,-1,-1,0
131,24235,0,-1,0
132,24245,-1,-1,0
133,24255,0,-1,0
134,24265,0,-1,0
135,24275,0,-1,0
136,24285,-1,-1,0
137,24295,0,-1,0
138,24305,0,-1,0
139,24315,0,-1,0
140,24325,0,-1,0
141,24335,-1,-1,0
142,24345,0,-1,0
143,24355,0,-1,0
144,24365,0,-1,0
145,24375,0,-1,0
146,24385,0,-1,0
147,24395,0,-1,0
148,24405,-1,-1,0
149,24415,0,-1,0
150,24425,-1,-1,0
151,24435,-1,-1,0
152,24445,0,-1,0
153,24455,0,-1,0
154,24465,-1,-1,0
155,24475,0,-1,0
156,24485,-1,-1,0
157,24495,0,-1,0
158,24505,0,-1,0
159,24515,0,-1,0
160,24525,0,-1,0
161,24535,0,0,0
162,24545,0,-1,0
163,24555,0,-1,0
164,24565,0,-1,0
165,24575,-1,-1,0
166,24585,-1,-1,0
167,24595,0,-1,0
168,24605,0,-2,0
169,24615,0,-1,0
170,24625,0,-1,0
171,24635,-1,-1,0
172,24645,0,-1,0
173,24655,-1,-1,0
174,24665,-1,-1,0
175,24675,0,0,0
176,24685,0,-1,0
177,24695,0,-1,0
178,24705,0,-1,0
179,24715,-1,-1,0
180,24725,0,-1,0
181,24735,-1,-1,0
182,24745,0,0,0
183,24755,0,-1,0
184,24765,0,-1,0
185,24775,0,-1,0
186,24785,-1,-1,0
187,24795,0,-1,0
188,24805,0,-1,0
189,24815,0,-1,0
190,24825,-1,-1,0
191,24835,0,-1,0
192,24845,0,-1,0
193,24855,-1,-1,0
194,24865,-1,-1,0
195,24875,-1,-1,0
196,24885,-1,0,0
197,24895,0,-1,0
198,24905,-1,-1,0
199,24915,-1,-1,0
200,24925,0,-1,0
201,24935,0,-1,0
202,24945,0,-1,0
203,24955,-1,-1,0
204,24965,0,-1,0
205,24975,0,-2,0
206,24985,0,0,0
207,24995,0,-1,0
208,25005,0,-1,0
209,25015,0,-1,0
210,25025,-1,-1,0
211,25035,0,0,0
212,25045,0,-1,0
213,25055,0,-1,0
214,25065,0,-1,0
215,25075,0,-1,0
216,25085,-1,-1,0
217,25095,0,-1,0
218,25105,0,-1,0
219,25115,0,-1,0
220,25125,-1,-1,0
221,25135,0,0,0
222,25145,0,-1,0
223,25155,-1,-1,0
224,25165,0,-1,0
225,25175,-1,-1,0
226,25185,0,-1,0
227,25195,0,-1,0
228,25205,-1,-1,0
229,25215,0,-1,0
230,25225,0,-1,0
231,25235,-1,-1,0
232,25245,0,-1,0
233,25255,-1,-1,0
234,25265,0,-1,0
235,25275,0,-1,0
236,25285,0,-1,0
237,25295,-1,-1,0
238,25305,-1,-1,0
239,25315,0,-2,0
240,25325,0,-1,0
241,25335,0,-1,0
242,25345,-1,-1,0
243,25355,0,-1,0
244,25365,0,-1,0
245,25375,-1,0,0
246,25385,-1,-1,0
247,25395,0,0,0
248,25405,0,-1,0
249,25415,0,-1,0
250,25425,-1,-1,0
251,25435,0,0,0
252,25445,0,-1,0
253,25455,0,0,0
254,25465,-1,-1,0
255,25475,-1,-1,0
256,25485,0,-1,0
257,25495,0,-1,0
258,25505,0,-1,0
259,25515,0,-1,0
260,25525,0,-1,0
261,25535,0,0,0
262,25545,0,-1,0
263,25555,0,-1,0
264,25565,0,-1,0
265,25575,-1,-1,0
266,25585,0,-1,0
267,25595,-1,-1,0
268,25605,-1,-1,0
269,25615,0,-1,0
270,25625,0,-1,0
271,25635,-1,-1,0
272,25645,0,-1,0
273,25655,0,-1,0
274,25665,0,0,0
275,25675,-1,-1,0
276,25685,0,-1,0
277,25695,-1,-1,0
278,25705,-1,-1,0
279,25715,0,-1,0
280,25725,0,-1,0
281,25735,0,0,0
282,25745,-1,-1,0
283,25755,0,-1,0
284,25765,-1,-1,0
285,25775,0,0,0
286,25785,0,-1,0
287,25795,0,-1,0
288,25805,0,-2,0
289,25815,0,0,0
290,25825,-1,-1,0
291,25835,0,-1,0
292,25845,0,-1,0
293,25855,0,0,0
294,25865,0,-1,0
295,25875,0,0,0
296,25885,0,-1,0
297,25895,0,0,0
298,25905,0,-1,0
299,25915,0,-1,0
300,25925,0,-1,0
301,25935,-1,-1,0
302,25945,0,-1,0
303,25955,0,-1,0
304,25965,0,-1,0
305,25975,0,-1,0
306,25985,0,-1,0
307,25995,-1,-1,0
308,26005,0,-1,0
309,26015,-1,-1,0
310,26025,0,-1,0
311,26035,0,-1,0
312,26045,0,-1,0
313,26055,-1,-1,0
