,ts,imu_0,imu_1,imu_2,baro_0,baro_1,baro_2
0,630363,0,0,0,0,0,0
1,630373,0,0,0,0,0,0
2,630383,0,0,0,0,0,0
3,630393,0,0,0,0,0,0
4,630403,0,0,0,0,0,0
5,630413,0,0,0,0,0,0
6,630423,0,0,0,0,0,0
7,630433,0,0,0,0,0,0
8,630443,0,0,0,0,0,0
9,630453,0,0,0,0,0,0
10,630463,0,0,0,0,0,0
11,630473,0,0,0,0,0,0
12,630483,0,0,0,0,0,0
13,630493,0,0,0,0,0,0
14,630503,0,0,0,0,0,0
15,630513,0,0,0,0,0,0
16,630523,0,0,0,0,0,0
17,630533,0,0,0,0,0,0
18,630543,0,0,0,0,0,0
19,630553,0,0,0,0,0,0
20,630563,0,0,0,0,0,0
21,630573,0,0,0,0,0,0
22,630583,0,0,0,0,0,0
23,630593,0,0,0,0,0,0
24,630603,0,0,0,0,0,0
25,630613,0,0,0,0,0,0
26,630623,0,0,0,0,0,0
27,630633,0,0,0,0,0,0
28,630643,0,0,0,0,0,0
29,630653,0,0,0,0,0,0
30,630663,0,0,0,0,0,0
31,630673,0,0,0,0,0,0
32,630683,0,0,0,0,0,0
