,ts,Ax,Ay,Az
47,0.099,0.0,-0.78125,0.0
48,0.109,-0.78125,-0.78125,0.0
49,0.119,-0.78125,-0.78125,0.0
50,0.129,-0.78125,-0.78125,0.0
51,0.139,-0.78125,-0.78125,0.0
52,0.149,-0.78125,-0.78125,0.0
53,0.159,0.0,-0.78125,0.0
54,0.169,-0.78125,-0.78125,0.0
55,0.179,-0.78125,-0.78125,0.0
56,0.189,0.0,-0.78125,0.0
57,0.199,-0.78125,-0.78125,0.0
58,0.209,-0.78125,-0.78125,0.0
59,0.219,0.0,-0.78125,0.0
60,0.229,0.0,-0.78125,0.0
61,0.239,0.0,-0.78125,0.0
62,0.249,-0.78125,-0.78125,0.0
63,0.259,-0.78125,-0.78125,0.0
64,0.269,-0.78125,-0.78125,0.0
65,0.279,0.0,-0.78125,0.0
66,0.289,-0.78125,-0.78125,0.0
67,0.299,0.0,-0.78125,0.0
68,0.309,0.0,-0.78125,0.0
69,0.319,0.0,-0.78125,0.0
70,0.329,-0.78125,-0.78125,0.0
71,0.339,0.0,-0.78125,0.0
72,0.349,0.0,-0.78125,0.0
73,0.359,0.0,-0.78125,0.0
74,0.369,0.0,0.0,0.0
75,0.379,0.0,-0.78125,0.0
76,0.389,0.0,-0.78125,0.0
77,0.399,0.0,-0.78125,0.0
78,0.409,0.0,-0.78125,0.0
79,0.419,-0.78125,-0.78125,0.0
80,0.429,0.0,-0.78125,0.0
81,0.439,0.0,-0.78125,0.0
82,0.449,-0.78125,-0.78125,0.0
83,0.459,-0.78125,-0.78125,0.0
84,0.469,-0.78125,-0.78125,0.0
85,0.479,0.0,-0.78125,0.0
86,0.489,0.0,-0.78125,0.0
87,0.499,0.0,-0.78125,0.0
88,0.509,-0.78125,-0.78125,0.0
89,0.519,-0.78125,-0.78125,0.0
90,0.529,0.0,-0.78125,0.0
91,0.539,-0.78125,-0.78125,0.0
92,0.549,-0.78125,-0.78125,0.0
93,0.559,-0.78125,-0.78125,0.0
94,0.569,-0.78125,-1.5625,0.0
95,0.579,-0.78125,-0.78125,0.0
96,0.589,-0.78125,-0.78125,0.0
97,0.599,0.0,-0.78125,0.0
98,0.609,0.0,-0.78125,0.0
99,0.619,-0.78125,-1.5625,0.0
100,0.629,0.0,-0.78125,0.0
101,0.639,0.0,-0.78125,0.0
102,0.649,0.0,0.0,0.0
103,0.659,0.0,-0.78125,0.0
104,0.669,-0.78125,-0.78125,0.0
105,0.679,-0.78125,-0.78125,0.0
106,0.689,-0.78125,-0.78125,0.0
107,0.699,0.0,-0.78125,0.0
108,0.709,-0.78125,-0.78125,0.0
109,0.719,-0.78125,-0.78125,0.0
110,0.729,-0.78125,-0.78125,0.0
111,0.739,0.0,-0.78125,0.0
112,0.749,0.0,-0.78125,0.0
113,0.759,-0.78125,-0.78125,0.0
114,0.769,-0.78125,-0.78125,0.0
115,0.779,0.0,-0.78125,0.0
116,0.789,0.0,-0.78125,0.0
117,0.799,0.0,-0.78125,0.0
118,0.809,0.0,-0.78125,0.0
119,0.819,0.0,-0.78125,0.0
120,0.829,-0.78125,-0.78125,0.0
121,0.839,0.0,-0.78125,0.0
122,0.849,-0.78125,-0.78125,0.0
123,0.859,-0.78125,-0.78125,0.0
124,0.869,0.0,-0.78125,0.0
125,0.879,0.0,-0.78125,0.0
126,0.889,-0.78125,-0.78125,0.0
127,0.899,0.0,-0.78125,0.0
128,0.909,0.0,-0.78125,0.0
129,0.919,-0.78125,-0.78125,0.0
130,0.929,0.0,0.0,0.0
131,0.939,0.0,-0.78125,0.0
132,0.949,-0.78125,-0.78125,0.0
133,0.959,0.0,-0.78125,0.0
134,0.969,0.0,-0.78125,0.0
135,0.979,0.0,-0.78125,0.0
136,0.989,0.0,-0.78125,0.0
137,0.999,-0.78125,-0.78125,0.0
138,1.009,-0.78125,-0.78125,0.0
139,1.019,0.0,-0.78125,0.0
140,1.029,0.0,-1.5625,0.0
141,1.039,0.0,-0.78125,0.0
142,1.049,0.0,-1.5625,0.0
143,1.059,-0.78125,-0.78125,0.0
144,1.069,0.0,-0.78125,0.0
145,1.079,0.0,-0.78125,0.0
146,1.089,0.0,-0.78125,0.0
147,1.099,0.0,-0.78125,0.0
148,1.109,-0.78125,-0.78125,0.0
149,1.119,0.0,-0.78125,0.0
150,1.129,0.0,-0.78125,0.0
151,1.139,0.0,-0.78125,0.0
152,1.149,-0.78125,-0.78125,0.0
153,1.159,-0.78125,-0.78125,0.0
154,1.169,-0.78125,-0.78125,0.0
155,1.179,0.0,-1.5625,0.0
156,1.189,0.0,0.0,0.0
157,1.199,0.0,-0.78125,0.0
158,1.209,0.0,-0.78125,0.0
159,1.219,-0.78125,-0.78125,0.0
160,1.229,0.0,-0.78125,0.0
161,1.239,-0.78125,-1.5625,0.0
162,1.249,0.0,-0.78125,0.0
163,1.259,0.0,-0.78125,0.0
164,1.269,-0.78125,-0.78125,0.0
165,1.279,0.0,-0.78125,0.0
166,1.289,0.0,-0.78125,0.0
167,1.299,0.0,-0.78125,0.0
168,1.309,-0.78125,-0.78125,0.0
169,1.319,0.0,-0.78125,0.0
170,1.329,0.0,-1.5625,0.0
171,1.339,-0.78125,-0.78125,0.0
172,1.349,0.0,-0.78125,0.0
173,1.359,0.0,-0.78125,0.0
174,1.369,0.0,-0.78125,0.0
175,1.379,-0.78125,-0.78125,0.0
176,1.389,0.0,-0.78125,0.0
177,1.399,0.0,-0.78125,0.0
178,1.409,0.0,-0.78125,0.0
179,1.419,0.0,-0.78125,0.0
180,1.429,0.0,-0.78125,0.0
181,1.439,0.0,-0.78125,0.0
182,1.449,-0.78125,-0.78125,0.0
183,1.459,0.0,-0.78125,0.0
184,1.469,0.0,-1.5625,0.0
185,1.479,0.0,-0.78125,0.0
186,1.489,0.0,-0.78125,0.0
187,1.499,-0.78125,-0.78125,0.0
188,1.509,0.0,-0.78125,0.0
189,1.519,-0.78125,-0.78125,0.0
190,1.529,0.0,-0.78125,0.0
191,1.539,-0.78125,-1.5625,0.0
192,1.549,0.0,-0.78125,0.0
193,1.559,-0.78125,-0.78125,0.0
194,1.569,0.0,-0.78125,0.0
195,1.579,-0.78125,-0.78125,0.0
196,1.589,0.0,0.0,0.0
197,1.599,0.0,-0.78125,0.0
198,1.609,0.0,-0.78125,0.0
199,1.619,-0.78125,-0.78125,0.0
200,1.629,0.0,-0.78125,0.0
201,1.639,0.0,-0.78125,0.0
202,1.649,0.0,-0.78125,0.0
203,1.659,0.0,-1.5625,0.0
204,1.669,0.0,-0.78125,0.0
205,1.679,-0.78125,-0.78125,0.0
206,1.689,-0.78125,-0.78125,0.0
207,1.699,0.0,-0.78125,0.0
208,1.709,0.0,-0.78125,0.0
209,1.719,0.0,-0.78125,0.0
210,1.729,-0.78125,-1.5625,0.0
211,1.739,0.0,-0.78125,0.0
212,1.749,-0.78125,-0.78125,0.0
213,1.759,0.0,-0.78125,0.0
214,1.769,0.0,-1.5625,0.0
215,1.779,0.0,-0.78125,0.0
216,1.789,0.0,-1.5625,0.0
217,1.799,-0.78125,-0.78125,0.0
218,1.809,0.0,-0.78125,0.0
219,1.819,-0.78125,-0.78125,0.0
220,1.829,0.0,-0.78125,0.0
221,1.839,-0.78125,-0.78125,0.0
222,1.849,0.0,-0.78125,0.0
223,1.859,-0.78125,-1.5625,0.0
224,1.869,0.0,0.0,0.0
225,1.879,-0.78125,-0.78125,0.0
226,1.889,0.0,-0.78125,0.0
227,1.899,0.0,-0.78125,0.0
228,1.909,-0.78125,-0.78125,0.0
229,1.919,0.0,-0.78125,0.0
230,1.929,0.0,-0.78125,0.0
231,1.939,0.0,-0.78125,0.0
232,1.949,0.0,-0.78125,0.0
233,1.959,0.0,-0.78125,0.0
234,1.969,-0.78125,-0.78125,0.0
235,1.979,0.0,-0.78125,0.0
236,1.989,0.0,-1.5625,0.0
237,1.999,-0.78125,-0.78125,0.0
238,2.009,0.0,-0.78125,0.0
239,2.019,-0.78125,-0.78125,0.0
240,2.029,0.0,-0.78125,0.0
241,2.039,0.0,-1.5625,0.0
242,2.049,0.0,-0.78125,0.0
243,2.059,-0.78125,-1.5625,0.0
244,2.069,-0.78125,-0.78125,0.0
245,2.079,0.0,-0.78125,0.0
246,2.089,-0.78125,-0.78125,0.0
247,2.099,0.0,-0.78125,0.0
248,2.109,-0.78125,-0.78125,0.0
249,2.119,0.0,-0.78125,0.0
250,2.129,-0.78125,-1.5625,0.0
251,2.139,0.0,-0.78125,0.0
252,2.149,-0.78125,-0.78125,0.0
253,2.159,0.0,-0.78125,0.0
254,2.169,-0.78125,-1.5625,0.0
255,2.179,0.0,-0.78125,0.0
256,2.189,0.0,-1.5625,0.0
257,2.199,0.0,-0.78125,0.0
258,2.209,-0.78125,-1.5625,0.0
259,2.219,-0.78125,-0.78125,0.0
260,2.229,-0.78125,-0.78125,0.0
261,2.239,0.0,0.0,0.0
262,2.249,0.0,-1.5625,0.0
263,2.259,0.0,-0.78125,0.0
264,2.269,0.0,-1.5625,0.0
265,2.279,0.0,-0.78125,0.0
266,2.289,0.0,-0.78125,0.0
267,2.299,0.0,0.0,0.0
268,2.309,-0.78125,-1.5625,0.0
269,2.319,0.0,0.0,0.0
270,2.329,-0.78125,-1.5625,0.0
271,2.339,0.0,-0.78125,0.0
272,2.349,-0.78125,-0.78125,0.0
273,2.359,0.0,-0.78125,0.0
274,2.369,-0.78125,-1.5625,0.0
275,2.379,0.0,-0.78125,0.0
276,2.389,0.0,-1.5625,0.0
277,2.399,-0.78125,0.0,0.0
278,2.409,-0.78125,-1.5625,0.0
279,2.419,-0.78125,-0.78125,0.0
280,2.429,0.0,-0.78125,0.0
281,2.439,-0.78125,-0.78125,0.0
282,2.449,0.0,-0.78125,0.0
283,2.459,-0.78125,-0.78125,0.0
284,2.469,-0.78125,-0.78125,0.0
285,2.479,0.0,-0.78125,0.0
286,2.489,-0.78125,-1.5625,0.0
287,2.499,0.0,-0.78125,0.0
288,2.509,0.0,-1.5625,0.0
289,2.519,0.0,-0.78125,0.0
290,2.529,0.0,-1.5625,0.0
291,2.539,0.0,-0.78125,0.0
292,2.549,-0.78125,-0.78125,0.0
293,2.559,0.0,-0.78125,0.0
294,2.569,-0.78125,-0.78125,0.0
295,2.579,0.0,-1.5625,0.0
296,2.589,0.0,0.0,0.0
297,2.599,0.0,-1.5625,0.0
298,2.609,0.0,0.0,0.0
299,2.619,-0.78125,-0.78125,0.0
300,2.629,0.0,-0.78125,0.0
301,2.639,-0.78125,-0.78125,0.0
302,2.649,0.0,-0.78125,0.0
303,2.659,0.0,-0.78125,0.0
304,2.669,0.0,-0.78125,0.0
305,2.679,0.0,-0.78125,0.0
306,2.689,-0.78125,-0.78125,0.0
307,2.699,0.0,-0.78125,0.0
308,2.709,-0.78125,-1.5625,0.0
309,2.719,0.0,-0.78125,0.0
310,2.729,-0.78125,-0.78125,0.0
311,2.739,0.0,0.0,0.0
312,2.749,0.0,-0.78125,0.0
313,2.759,0.0,-0.78125,0.0
314,2.769,0.0,-0.78125,0.0
315,2.779,0.0,-0.78125,0.0
316,2.789,0.0,-0.78125,0.0
317,2.799,0.0,-0.78125,0.0
318,2.809,0.0,-0.78125,0.0
319,2.819,0.0,-0.78125,0.0
320,2.829,0.0,-0.78125,0.0
321,2.839,0.0,-0.78125,0.0
322,2.849,0.0,-1.5625,0.0
323,2.859,0.0,-0.78125,0.0
324,2.869,0.0,-0.78125,0.0
325,2.879,0.0,0.0,0.0
326,2.889,0.0,-0.78125,0.0
327,2.899,0.0,-0.78125,0.0
328,2.909,0.0,-0.78125,0.0
329,2.919,0.0,-0.78125,0.0
330,2.929,0.0,-0.78125,0.0
331,2.939,0.0,0.0,0.0
332,2.949,0.0,-0.78125,0.0
333,2.959,0.0,-0.78125,0.0
334,2.969,-0.78125,-1.5625,0.0
335,2.979,0.0,0.0,0.0
336,2.989,-0.78125,-1.5625,0.0
337,2.999,0.0,-0.78125,0.0
338,3.009,0.0,-0.78125,0.0
339,3.019,0.0,-1.5625,0.0
340,3.029,0.0,-0.78125,0.0
341,3.039,-0.78125,-1.5625,0.0
342,3.049,0.0,-0.78125,0.0
343,3.059,0.0,-0.78125,0.0
344,3.069,0.0,-0.78125,0.0
345,3.079,0.0,-0.78125,0.0
346,3.089,-0.78125,-0.78125,0.0
347,3.099,0.0,-0.78125,0.0
348,3.109,-0.78125,-0.78125,0.0
349,3.119,0.0,-0.78125,0.0
350,3.129,-0.78125,0.0,0.0
351,3.139,0.0,-1.5625,0.0
352,3.149,0.0,-0.78125,0.0
353,3.159,-0.78125,-0.78125,0.0
354,3.169,0.0,-0.78125,0.0
355,3.179,-0.78125,-0.78125,0.0
356,3.189,0.0,-0.78125,0.0
357,3.199,-0.78125,0.0,0.0
358,3.209,-0.78125,-1.5625,0.0
359,3.219,-0.78125,-0.78125,0.0
360,3.229,-0.78125,-0.78125,0.0
361,3.239,0.0,-0.78125,0.0
362,3.249,0.0,-0.78125,0.0
363,3.259,0.0,-0.78125,0.0
364,3.269,0.0,-0.78125,0.0
365,3.279,0.0,-0.78125,0.0
366,3.289,-0.78125,-1.5625,0.0
367,3.299,0.0,-0.78125,0.0
368,3.309,0.0,-0.78125,0.0
369,3.319,0.0,-0.78125,0.0
370,3.329,0.0,-0.78125,0.0
371,3.339,0.0,-0.78125,0.0
372,3.349,0.0,-0.78125,0.0
373,3.359,0.0,-1.5625,0.0
374,3.369,0.0,-0.78125,0.0
375,3.379,0.0,-0.78125,0.0
376,3.389,0.0,-0.78125,0.0
377,3.399,-0.78125,-0.78125,0.0
378,3.409,0.0,-0.78125,0.0
379,3.419,-0.78125,-0.78125,0.0
380,3.429,0.0,-1.5625,0.0
381,3.439,0.0,-0.78125,0.0
382,3.449,0.0,-1.5625,0.0
383,3.459,0.0,-0.78125,0.0
384,3.469,0.0,-1.5625,0.0
385,3.479,0.0,-0.78125,0.0
386,3.489,0.0,-0.78125,0.0
387,3.499,-0.78125,-0.78125,0.0
388,3.509,-0.78125,-0.78125,0.0
389,3.519,0.0,-0.78125,0.0
390,3.529,0.0,-0.78125,0.0
391,3.539,-0.78125,-0.78125,0.0
392,3.549,0.0,0.0,0.0
393,3.559,0.0,-1.5625,0.0
394,3.569,0.0,-0.78125,0.0
395,3.579,-0.78125,-0.78125,0.0
396,3.589,0.0,-0.78125,0.0
397,3.599,0.0,-0.78125,0.0
398,3.609,0.0,-1.5625,0.0
399,3.619,0.0,-0.78125,0.0
400,3.629,-0.78125,-1.5625,0.0
401,3.639,-0.78125,-0.78125,0.0
402,3.649,-0.78125,-1.5625,0.0
403,3.659,0.0,-0.78125,0.0
404,3.669,0.0,-0.78125,0.0
405,3.679,0.0,-0.78125,0.0
406,3.689,0.0,-0.78125,0.0
407,3.699,-0.78125,-0.78125,0.0
408,3.709,0.0,-0.78125,0.0
409,3.719,0.0,-0.78125,0.0
410,3.729,0.0,-0.78125,0.0
411,3.739,0.0,-1.5625,0.0
412,3.749,0.0,-0.78125,0.0
413,3.759,-0.78125,-0.78125,0.0
414,3.769,0.0,-0.78125,0.0
415,3.779,0.0,-0.78125,0.0
416,3.789,-0.78125,-0.78125,0.0
417,3.799,0.0,-0.78125,0.0
418,3.809,0.0,-0.78125,0.0
419,3.819,-0.78125,-0.78125,0.0
420,3.829,0.0,-0.78125,0.0
421,3.839,-0.78125,-0.78125,0.0
422,3.849,0.0,-0.78125,0.0
423,3.859,0.0,-1.5625,0.0
424,3.869,0.0,-0.78125,0.0
425,3.879,0.0,-0.78125,0.0
426,3.889,0.0,-0.78125,0.0
427,3.899,0.0,-0.78125,0.0
428,3.909,-0.78125,-0.78125,0.0
429,3.919,-0.78125,-0.78125,0.0
430,3.929,0.0,-0.78125,0.0
431,3.939,0.0,-0.78125,0.0
432,3.949,0.0,-0.78125,0.0
433,3.959,0.0,-0.78125,0.0
434,3.969,-0.78125,-0.78125,0.0
435,3.979,0.0,-0.78125,0.0
436,3.989,0.0,-0.78125,0.0
437,3.999,0.0,-0.78125,0.0
438,4.009,0.0,-0.78125,0.0
439,4.019,0.0,-0.78125,0.0
440,4.029,-0.78125,-0.78125,0.0
441,4.039,-0.78125,-0.78125,0.0
442,4.049,-0.78125,-1.5625,0.0
443,4.059,-0.78125,-0.78125,0.0
444,4.069,0.0,-0.78125,0.0
445,4.079,0.0,-0.78125,0.0
446,4.089,-0.78125,-0.78125,0.0
447,4.099,-0.78125,-1.5625,0.0
448,4.109,-0.78125,-0.78125,0.0
449,4.119,0.0,-0.78125,0.0
450,4.129,0.0,-0.78125,0.0
451,4.139,-0.78125,-0.78125,0.0
452,4.149,-0.78125,-0.78125,0.0
453,4.159,-0.78125,-0.78125,0.0
454,4.169,0.0,-0.78125,0.0
455,4.179,0.0,-0.78125,0.0
456,4.189,0.0,-0.78125,0.0
457,4.199,0.0,-0.78125,0.0
458,4.209,0.0,-1.5625,0.0
459,4.219,0.0,-0.78125,0.0
460,4.229,0.0,-0.78125,0.0
461,4.239,0.0,-0.78125,0.0
462,4.249,-0.78125,-0.78125,0.0
463,4.259,0.0,-0.78125,0.0
464,4.269,0.0,-0.78125,0.0
465,4.279,0.0,-0.78125,0.0
466,4.289,0.0,-0.78125,0.0
467,4.299,0.0,-0.78125,0.0
468,4.309,-0.78125,-0.78125,0.0
469,4.319,-0.78125,-0.78125,0.0
470,4.329,0.0,-0.78125,0.0
471,4.339,0.0,-0.78125,0.0
472,4.349,-0.78125,-0.78125,0.0
473,4.359,-0.78125,-0.78125,0.0
474,4.369,-0.78125,-0.78125,0.0
475,4.379,-0.78125,-0.78125,0.0
476,4.389,0.0,-0.78125,0.0
477,4.399,0.0,-0.78125,0.0
478,4.409,0.0,-1.5625,0.0
479,4.419,-0.78125,-0.78125,0.0
480,4.429,-0.78125,-0.78125,0.0
481,4.439,-0.78125,-0.78125,0.0
482,4.449,0.0,-0.78125,0.0
483,4.459,-0.78125,-0.78125,0.0
484,4.469,0.0,-0.78125,0.0
485,4.479,0.0,-0.78125,0.0
486,4.489,0.0,-0.78125,0.0
487,4.499,-0.78125,-0.78125,0.0
488,4.509,-0.78125,-0.78125,0.0
489,4.519,0.0,-0.78125,0.0
490,4.529,0.0,-0.78125,0.0
491,4.539,0.0,-0.78125,0.0
492,4.549,0.0,-0.78125,0.0
493,4.559,0.0,-0.78125,0.0
494,4.569,0.0,-0.78125,0.0
495,4.579,-0.78125,-0.78125,0.0
496,4.589,-0.78125,-0.78125,0.0
497,4.599,-0.78125,-0.78125,0.0
498,4.609,0.0,-0.78125,0.0
499,4.619,0.0,-0.78125,0.0
500,4.629,0.0,-0.78125,0.0
501,4.639,0.0,-0.78125,0.0
502,4.649,0.0,0.0,0.0
503,4.659,0.0,-0.78125,0.0
504,4.669,-0.78125,-0.78125,0.0
505,4.679,-0.78125,-0.78125,0.0
506,4.689,0.0,-0.78125,0.0
507,4.699,0.0,-0.78125,0.0
508,4.709,-0.78125,-0.78125,0.0
509,4.719,0.0,-0.78125,0.0
510,4.729,0.0,-0.78125,0.0
511,4.739,0.0,-0.78125,0.0
512,4.749,-0.78125,-0.78125,0.0
513,4.759,0.0,-0.78125,0.0
514,4.769,0.0,-0.78125,0.0
515,4.779,0.0,-0.78125,0.0
516,4.789,0.0,-0.78125,0.0
517,4.799,0.0,0.0,0.0
518,4.809,-0.78125,-0.78125,0.0
519,4.819,-0.78125,-0.78125,0.0
520,4.829,0.0,-0.78125,0.0
521,4.839,0.0,-0.78125,0.0
522,4.849,0.0,-0.78125,0.0
523,4.859,0.0,-0.78125,0.0
524,4.869,0.0,-0.78125,0.0
525,4.879,0.0,-0.78125,0.0
526,4.889,0.0,-1.5625,0.0
527,4.899,0.0,-0.78125,0.0
528,4.909,-0.78125,-0.78125,0.0
529,4.919,-0.78125,-0.78125,0.0
530,4.929,-0.78125,-0.78125,0.0
531,4.939,0.0,-0.78125,0.0
532,4.949,0.0,-0.78125,0.0
533,4.959,0.0,-0.78125,0.0
534,4.969,0.0,-0.78125,0.0
535,4.979,0.0,-0.78125,0.0
536,4.989,0.0,-0.78125,0.0
537,4.999,0.0,-0.78125,0.0
538,5.009,-0.78125,-0.78125,0.0
539,5.019,-0.78125,-0.78125,0.0
540,5.029,-0.78125,-0.78125,0.0
541,5.039,-0.78125,-0.78125,0.0
542,5.049,-0.78125,-0.78125,0.0
543,5.059,0.0,-0.78125,0.0
544,5.069,0.0,-0.78125,0.0
545,5.079,0.0,-0.78125,0.0
546,5.089,0.0,-0.78125,0.0
547,5.099,-0.78125,-0.78125,0.0
548,5.109,0.0,-0.78125,0.0
549,5.119,0.0,-0.78125,0.0
550,5.129,-0.78125,-0.78125,0.0
551,5.139,-0.78125,-0.78125,0.0
552,5.149,0.0,-0.78125,0.0
553,5.159,-0.78125,-0.78125,0.0
554,5.169,-0.78125,-0.78125,0.0
555,5.179,0.0,-0.78125,0.0
556,5.189,0.0,-0.78125,0.0
557,5.199,0.0,-0.78125,0.0
558,5.209,0.0,-0.78125,0.0
559,5.219,0.0,-0.78125,0.0
560,5.229,0.0,-0.78125,0.0
561,5.239,0.0,-0.78125,0.0
562,5.249,-0.78125,-0.78125,0.0
563,5.259,-0.78125,-0.78125,0.0
564,5.269,-0.78125,-0.78125,0.0
565,5.279,0.0,-0.78125,0.0
566,5.289,-0.78125,-0.78125,0.0
567,5.299,-0.78125,-0.78125,0.0
568,5.309,0.0,-0.78125,0.0
569,5.319,-0.78125,-0.78125,0.0
570,5.329,-0.78125,-0.78125,0.0
571,5.339,-0.78125,-0.78125,0.0
572,5.349,0.0,-1.5625,0.0
573,5.359,0.0,-1.5625,0.0
574,5.369,0.0,-0.78125,0.0
575,5.379,0.0,-0.78125,0.0
576,5.389,0.0,-0.78125,0.0
577,5.399,0.0,-0.78125,0.0
578,5.409,0.0,-0.78125,0.0
579,5.419,0.0,-0.78125,0.0
580,5.429,0.0,-0.78125,0.0
581,5.439,0.0,-0.78125,0.0
582,5.449,0.0,-0.78125,0.0
583,5.459,0.0,-0.78125,0.0
584,5.469,-0.78125,-0.78125,0.0
585,5.479,-0.78125,-0.78125,0.0
586,5.489,-0.78125,-0.78125,0.0
587,5.499,-0.78125,-0.78125,0.0
588,5.509,-0.78125,-0.78125,0.0
589,5.519,-0.78125,-0.78125,0.0
590,5.529,-0.78125,-0.78125,0.0
591,5.539,-0.78125,-0.78125,0.0
592,5.549,-0.78125,-0.78125,0.0
593,5.559,-0.78125,-1.5625,0.0
594,5.569,-0.78125,-0.78125,0.0
595,5.579,0.0,-0.78125,0.0
596,5.589,0.0,-0.78125,0.0
597,5.599,0.0,-0.78125,0.0
598,5.609,0.0,-0.78125,0.0
599,5.619,0.0,-0.78125,0.0
600,5.629,0.0,-0.78125,0.0
601,5.639,-0.78125,-0.78125,0.0
602,5.649,0.0,-0.78125,0.0
603,5.659,0.0,-0.78125,0.0
604,5.669,0.0,-0.78125,0.0
605,5.679,0.0,-0.78125,0.0
606,5.689,0.0,-0.78125,0.0
607,5.699,0.0,-0.78125,0.0
608,5.709,0.0,-0.78125,0.0
609,5.719,0.0,-0.78125,0.0
610,5.729,0.0,-0.78125,0.0
611,5.739,-0.78125,-0.78125,0.0
612,5.749,-0.78125,-0.78125,0.0
613,5.759,-0.78125,-0.78125,0.0
614,5.769,-0.78125,-0.78125,0.0
615,5.779,-0.78125,-0.78125,0.0
616,5.789,-0.78125,-0.78125,0.0
617,5.799,0.0,-0.78125,0.0
618,5.809,-0.78125,-0.78125,0.0
619,5.819,0.0,-0.78125,0.0
620,5.829,0.0,-0.78125,0.0
621,5.839,0.0,-0.78125,0.0
622,5.849,0.0,-0.78125,0.0
623,5.859,0.0,-0.78125,0.0
624,5.869,0.0,-0.78125,0.0
625,5.879,0.0,-0.78125,0.0
626,5.889,0.0,-0.78125,0.0
627,5.899,-0.78125,-0.78125,0.0
628,5.909,-0.78125,-0.78125,0.0
629,5.919,-0.78125,-0.78125,0.0
630,5.929,-0.78125,-0.78125,0.0
631,5.939,-0.78125,-0.78125,0.0
632,5.949,-0.78125,-0.78125,0.0
633,5.959,-0.78125,-0.78125,0.0
634,5.969,-0.78125,-1.5625,0.0
635,5.979,-0.78125,-1.5625,0.0
636,5.989,-0.78125,-0.78125,0.0
637,5.999,-0.78125,-0.78125,0.0
638,6.009,0.0,-0.78125,0.0
639,6.019,-0.78125,-0.78125,0.0
640,6.029,-0.78125,-0.78125,0.0
641,6.039,0.0,-0.78125,0.0
642,6.049,0.0,-0.78125,0.0
643,6.059,0.0,-0.78125,0.0
644,6.069,0.0,-0.78125,0.0
645,6.079,-0.78125,-0.78125,0.0
646,6.089,-0.78125,-0.78125,0.0
647,6.099,-0.78125,-0.78125,0.0
648,6.109,-0.78125,-0.78125,0.0
649,6.119,-0.78125,-0.78125,0.0
650,6.129,-0.78125,-0.78125,0.0
651,6.139,0.0,-0.78125,0.0
652,6.149,0.0,-0.78125,0.0
653,6.159,0.0,-0.78125,0.0
654,6.169,-0.78125,-0.78125,0.0
655,6.179,-0.78125,-0.78125,0.0
656,6.189,-0.78125,-0.78125,0.0
657,6.199,-0.78125,-0.78125,0.0
658,6.209,0.0,-0.78125,0.0
659,6.219,-0.78125,-0.78125,0.0
660,6.229,-0.78125,-0.78125,0.0
661,6.239,0.0,-0.78125,0.0
662,6.249,0.0,-0.78125,0.0
663,6.259,-0.78125,-0.78125,0.0
664,6.269,-0.78125,-0.78125,0.0
665,6.279,-0.78125,-0.78125,0.0
666,6.289,-0.78125,-0.78125,0.0
667,6.299,0.0,-0.78125,0.0
668,6.309,-0.78125,-0.78125,0.0
669,6.319,-0.78125,-0.78125,0.0
670,6.329,0.0,-0.78125,0.0
671,6.339,0.0,-0.78125,0.0
672,6.349,0.0,-0.78125,0.0
