,ts,id,T,P
0,-0.371,BARO0,19.69,97781
1,-0.371,BARO1,19.67,97797
2,-0.371,BARO2,19.84,97877
3,-0.361,BARO0,19.7,97792
4,-0.361,BARO1,19.67,97792
5,-0.361,BARO2,19.84,97879
6,-0.351,BARO0,19.7,97784
7,-0.351,BARO1,19.67,97786
8,-0.351,BARO2,19.84,97873
9,-0.341,BARO0,19.7,97779
10,-0.341,BARO1,19.68,97791
11,-0.341,BARO2,19.84,97875
12,-0.331,BARO0,19.7,97787
13,-0.331,BARO1,19.67,97790
14,-0.331,BARO2,19.84,97886
15,-0.321,BARO0,19.7,97787
16,-0.321,BARO1,19.68,97789
17,-0.321,BARO2,19.84,97876
18,-0.311,BARO0,19.7,97783
19,-0.311,BARO1,19.68,97792
20,-0.311,BARO2,19.85,97886
21,-0.301,BARO0,19.7,97786
22,-0.301,BARO1,19.68,97790
23,-0.301,BARO2,19.84,97879
24,-0.291,BARO0,19.7,97783
25,-0.291,BARO1,19.68,97793
26,-0.291,BARO2,19.84,97880
27,-0.281,BARO0,19.7,97779
28,-0.281,BARO1,19.68,97791
29,-0.281,BARO2,19.84,97877
30,-0.271,BARO0,19.7,97785
31,-0.271,BARO1,19.68,97789
32,-0.271,BARO2,19.84,97879
33,-0.261,BARO0,19.7,97780
34,-0.261,BARO1,19.68,97787
35,-0.261,BARO2,19.84,97879
36,-0.251,BARO0,19.7,97786
37,-0.251,BARO1,19.68,97787
38,-0.251,BARO2,19.85,97882
39,-0.241,BARO0,19.7,97787
40,-0.241,BARO1,19.68,97795
41,-0.241,BARO2,19.84,97881
42,-0.231,BARO0,19.7,97779
43,-0.231,BARO1,19.68,97787
44,-0.231,BARO2,19.84,97885
45,-0.221,BARO0,19.7,97787
46,-0.221,BARO1,19.68,97790
47,-0.221,BARO2,19.84,97879
48,-0.211,BARO0,19.7,97779
49,-0.211,BARO1,19.68,97797
50,-0.211,BARO2,19.84,97877
51,-0.201,BARO0,19.7,97779
52,-0.201,BARO1,19.68,97787
53,-0.201,BARO2,19.85,97875
54,-0.191,BARO0,19.7,97778
55,-0.191,BARO1,19.68,97786
56,-0.191,BARO2,19.85,97874
57,-0.181,BARO0,19.7,97771
58,-0.181,BARO1,19.68,97783
59,-0.181,BARO2,19.84,97877
60,-0.171,BARO0,19.7,97783
61,-0.171,BARO1,19.69,97781
62,-0.171,BARO2,19.85,97877
63,-0.161,BARO0,19.7,97774
64,-0.161,BARO1,19.69,97786
65,-0.161,BARO2,19.85,97869
66,-0.151,BARO0,19.7,97777
67,-0.151,BARO1,19.68,97786
68,-0.151,BARO2,19.84,97868
69,-0.141,BARO0,19.7,97753
70,-0.141,BARO1,19.69,97771
71,-0.141,BARO2,19.85,97875
72,-0.131,BARO0,19.7,97766
73,-0.131,BARO1,19.69,97788
74,-0.131,BARO2,19.85,97872
75,-0.121,BARO0,19.7,97766
76,-0.121,BARO1,19.69,97780
77,-0.121,BARO2,19.85,97868
78,-0.111,BARO0,19.7,97768
79,-0.111,BARO1,19.68,97779
80,-0.111,BARO2,19.85,97857
81,-0.101,BARO0,19.7,97753
82,-0.101,BARO1,19.69,97769
83,-0.101,BARO2,19.85,97852
84,-0.091,BARO0,19.7,97743
85,-0.091,BARO1,19.69,97758
86,-0.091,BARO2,19.85,97846
87,-0.081,BARO0,19.71,97747
88,-0.081,BARO1,19.69,97755
89,-0.081,BARO2,19.85,97845
90,-0.071,BARO0,19.71,97748
91,-0.071,BARO1,19.69,97771
92,-0.071,BARO2,19.85,97859
93,-0.061,BARO0,19.7,97748
94,-0.061,BARO1,19.69,97768
95,-0.061,BARO2,19.85,97839
96,-0.051,BARO0,19.7,97743
97,-0.051,BARO1,19.69,97779
98,-0.051,BARO2,19.85,97843
99,-0.041,BARO0,19.71,97756
100,-0.041,BARO1,19.69,97766
101,-0.041,BARO2,19.85,97861
102,-0.031,BARO0,19.71,97737
103,-0.031,BARO1,19.69,97763
104,-0.031,BARO2,19.85,97840
105,-0.021,BARO0,19.71,97740
106,-0.021,BARO1,19.69,97762
107,-0.021,BARO2,19.85,97820
108,-0.011,BARO0,19.7,97728
109,-0.011,BARO1,19.69,97759
110,-0.011,BARO2,19.85,97833
111,-0.001,BARO0,19.71,97733
112,-0.001,BARO1,19.69,97770
113,-0.001,BARO2,19.85,97834
114,0.009,BARO0,19.71,97733
115,0.009,BARO1,19.69,97772
116,0.009,BARO2,19.85,97835
117,0.019,BARO0,19.71,97747
118,0.019,BARO1,19.69,97768
119,0.019,BARO2,19.85,97844
120,0.029,BARO0,19.71,97742
121,0.029,BARO1,19.69,97763
122,0.029,BARO2,19.85,97841
123,0.039,BARO0,19.71,97757
124,0.039,BARO1,19.69,97780
125,0.039,BARO2,19.85,97854
126,0.049,BARO0,19.71,97749
127,0.049,BARO1,19.7,97770
128,0.049,BARO2,19.85,97847
129,0.059,BARO0,19.71,97744
130,0.059,BARO1,19.69,97771
131,0.059,BARO2,19.85,97844
132,0.069,BARO0,19.71,97743
133,0.069,BARO1,19.7,97773
134,0.069,BARO2,19.86,97838
135,0.079,BARO0,19.71,97749
136,0.079,BARO1,19.69,97770
137,0.079,BARO2,19.85,97843
138,0.089,BARO0,19.71,97734
139,0.089,BARO1,19.69,97761
140,0.089,BARO2,19.86,97843
141,0.099,BARO0,19.71,97745
142,0.099,BARO1,19.69,97764
143,0.099,BARO2,19.86,97839
144,0.109,BARO0,19.71,97735
145,0.109,BARO1,19.7,97762
146,0.109,BARO2,19.85,97835
147,0.119,BARO0,19.71,97740
148,0.119,BARO1,19.69,97769
149,0.119,BARO2,19.85,97841
150,0.129,BARO0,19.71,97737
151,0.129,BARO1,19.7,97771
152,0.129,BARO2,19.86,97831
153,0.139,BARO0,19.71,97740
154,0.139,BARO1,19.7,97771
155,0.139,BARO2,19.86,97840
156,0.149,BARO0,19.71,97741
157,0.149,BARO1,19.7,97770
158,0.149,BARO2,19.86,97840
159,0.159,BARO0,19.71,97731
160,0.159,BARO1,19.7,97771
161,0.159,BARO2,19.86,97829
162,0.169,BARO0,19.72,97738
163,0.169,BARO1,19.7,97767
164,0.169,BARO2,19.86,97832
165,0.179,BARO0,19.71,97745
166,0.179,BARO1,19.7,97768
167,0.179,BARO2,19.86,97832
168,0.189,BARO0,19.71,97742
169,0.189,BARO1,19.7,97767
170,0.189,BARO2,19.86,97835
171,0.199,BARO0,19.71,97736
172,0.199,BARO1,19.7,97754
173,0.199,BARO2,19.86,97834
174,0.209,BARO0,19.71,97735
175,0.209,BARO1,19.7,97764
176,0.209,BARO2,19.86,97832
177,0.219,BARO0,19.71,97723
178,0.219,BARO1,19.7,97754
179,0.219,BARO2,19.86,97830
180,0.229,BARO0,19.71,97735
181,0.229,BARO1,19.7,97774
182,0.229,BARO2,19.86,97833
183,0.239,BARO0,19.71,97734
184,0.239,BARO1,19.7,97751
185,0.239,BARO2,19.86,97826
186,0.249,BARO0,19.71,97719
187,0.249,BARO1,19.7,97755
188,0.249,BARO2,19.86,97823
189,0.259,BARO0,19.71,97728
190,0.259,BARO1,19.7,97752
191,0.259,BARO2,19.86,97834
192,0.269,BARO0,19.71,97720
193,0.269,BARO1,19.7,97757
194,0.269,BARO2,19.86,97822
195,0.279,BARO0,19.71,97722
196,0.279,BARO1,19.7,97756
197,0.279,BARO2,19.86,97826
198,0.289,BARO0,19.71,97725
199,0.289,BARO1,19.7,97746
200,0.289,BARO2,19.86,97818
201,0.299,BARO0,19.71,97718
202,0.299,BARO1,19.7,97751
203,0.299,BARO2,19.86,97822
204,0.309,BARO0,19.71,97719
205,0.309,BARO1,19.7,97741
206,0.309,BARO2,19.86,97821
207,0.319,BARO0,19.71,97711
208,0.319,BARO1,19.7,97752
209,0.319,BARO2,19.86,97821
210,0.329,BARO0,19.71,97713
211,0.329,BARO1,19.7,97747
212,0.329,BARO2,19.86,97804
213,0.339,BARO0,19.71,97723
214,0.339,BARO1,19.7,97750
215,0.339,BARO2,19.86,97811
216,0.349,BARO0,19.71,97713
217,0.349,BARO1,19.7,97747
218,0.349,BARO2,19.86,97806
219,0.359,BARO0,19.71,97715
220,0.359,BARO1,19.7,97741
221,0.359,BARO2,19.86,97808
222,0.369,BARO0,19.71,97716
223,0.369,BARO1,19.7,97748
224,0.369,BARO2,19.86,97806
225,0.379,BARO0,19.71,97704
226,0.379,BARO1,19.71,97742
227,0.379,BARO2,19.86,97801
228,0.389,BARO0,19.71,97702
229,0.389,BARO1,19.7,97735
230,0.389,BARO2,19.86,97793
231,0.399,BARO0,19.71,97693
232,0.399,BARO1,19.71,97740
233,0.399,BARO2,19.86,97797
234,0.409,BARO0,19.71,97693
235,0.409,BARO1,19.7,97735
236,0.409,BARO2,19.86,97797
237,0.419,BARO0,19.71,97693
238,0.419,BARO1,19.7,97733
239,0.419,BARO2,19.86,97797
240,0.429,BARO0,19.7,97696
241,0.429,BARO1,19.71,97734
242,0.429,BARO2,19.86,97791
243,0.439,BARO0,19.7,97692
244,0.439,BARO1,19.71,97735
245,0.439,BARO2,19.87,97790
246,0.449,BARO0,19.7,97692
247,0.449,BARO1,19.7,97739
248,0.449,BARO2,19.86,97793
249,0.459,BARO0,19.7,97685
250,0.459,BARO1,19.71,97729
251,0.459,BARO2,19.86,97782
252,0.469,BARO0,19.7,97677
253,0.469,BARO1,19.7,97722
254,0.469,BARO2,19.87,97778
255,0.479,BARO0,19.7,97677
256,0.479,BARO1,19.7,97725
257,0.479,BARO2,19.86,97783
258,0.489,BARO0,19.7,97671
259,0.489,BARO1,19.71,97729
260,0.489,BARO2,19.86,97771
261,0.499,BARO0,19.7,97687
262,0.499,BARO1,19.71,97725
263,0.499,BARO2,19.86,97778
264,0.509,BARO0,19.7,97680
265,0.509,BARO1,19.71,97723
266,0.509,BARO2,19.86,97772
267,0.519,BARO0,19.7,97662
268,0.519,BARO1,19.71,97716
269,0.519,BARO2,19.87,97763
270,0.529,BARO0,19.7,97675
271,0.529,BARO1,19.71,97719
272,0.529,BARO2,19.87,97772
273,0.539,BARO0,19.7,97673
274,0.539,BARO1,19.71,97721
275,0.539,BARO2,19.87,97763
276,0.549,BARO0,19.7,97674
277,0.549,BARO1,19.7,97715
278,0.549,BARO2,19.87,97756
279,0.559,BARO0,19.7,97658
280,0.559,BARO1,19.71,97720
281,0.559,BARO2,19.86,97766
282,0.569,BARO0,19.69,97667
283,0.569,BARO1,19.71,97714
284,0.569,BARO2,19.86,97760
285,0.579,BARO0,19.7,97661
286,0.579,BARO1,19.71,97714
287,0.579,BARO2,19.86,97760
288,0.589,BARO0,19.7,97641
289,0.589,BARO1,19.71,97699
290,0.589,BARO2,19.86,97758
291,0.599,BARO0,19.69,97663
292,0.599,BARO1,19.7,97703
293,0.599,BARO2,19.87,97753
294,0.609,BARO0,19.7,97657
295,0.609,BARO1,19.71,97706
296,0.609,BARO2,19.86,97746
297,0.619,BARO0,19.69,97658
298,0.619,BARO1,19.7,97702
299,0.619,BARO2,19.86,97755
300,0.629,BARO0,19.69,97650
301,0.629,BARO1,19.7,97701
302,0.629,BARO2,19.86,97750
303,0.639,BARO0,19.68,97656
304,0.639,BARO1,19.7,97697
305,0.639,BARO2,19.87,97755
306,0.649,BARO0,19.69,97642
307,0.649,BARO1,19.7,97699
308,0.649,BARO2,19.87,97741
309,0.659,BARO0,19.69,97636
310,0.659,BARO1,19.7,97692
311,0.659,BARO2,19.87,97746
312,0.669,BARO0,19.68,97632
313,0.669,BARO1,19.7,97699
314,0.669,BARO2,19.87,97736
315,0.679,BARO0,19.68,97657
316,0.679,BARO1,19.7,97694
317,0.679,BARO2,19.87,97750
318,0.689,BARO0,19.68,97643
319,0.689,BARO1,19.7,97696
320,0.689,BARO2,19.87,97753
321,0.699,BARO0,19.69,97645
322,0.699,BARO1,19.7,97696
323,0.699,BARO2,19.87,97749
324,0.709,BARO0,19.68,97651
325,0.709,BARO1,19.7,97691
326,0.709,BARO2,19.87,97742
327,0.719,BARO0,19.68,97636
328,0.719,BARO1,19.7,97688
329,0.719,BARO2,19.87,97742
330,0.729,BARO0,19.67,97633
331,0.729,BARO1,19.7,97688
332,0.729,BARO2,19.87,97742
333,0.739,BARO0,19.68,97638
334,0.739,BARO1,19.7,97681
335,0.739,BARO2,19.87,97733
336,0.749,BARO0,19.67,97653
337,0.749,BARO1,19.7,97692
338,0.749,BARO2,19.87,97732
339,0.759,BARO0,19.67,97636
340,0.759,BARO1,19.7,97682
341,0.759,BARO2,19.87,97733
342,0.769,BARO0,19.67,97634
343,0.769,BARO1,19.7,97689
344,0.769,BARO2,19.87,97729
345,0.779,BARO0,19.67,97651
346,0.779,BARO1,19.7,97691
