,ts,id,T,P
0,-0.002,BARO0,24.11,96086
1,-0.002,BARO1,24.51,96156
2,-0.002,BARO2,24.45,96295
3,0.008,BARO0,24.11,96128
4,0.008,BARO1,24.51,96136
5,0.008,BARO2,24.45,96274
6,0.018,BARO0,24.09,96103
7,0.018,BARO1,24.51,96136
8,0.018,BARO2,24.47,96298
9,0.028,BARO0,24.09,96145
10,0.028,BARO1,24.51,96156
11,0.028,BARO2,24.45,96274
12,0.038,BARO0,24.09,96103
13,0.038,BARO1,24.51,96136
14,0.038,BARO2,24.45,96316
15,0.048,BARO0,24.09,96083
16,0.048,BARO1,24.51,96136
17,0.048,BARO2,24.45,96295
18,0.058,BARO0,24.11,96107
19,0.058,BARO1,24.51,96136
20,0.058,BARO2,24.44,96291
21,0.068,BARO0,24.11,96086
22,0.068,BARO1,24.51,96136
23,0.068,BARO2,24.47,96319
24,0.078,BARO0,24.11,96128
25,0.078,BARO1,24.53,96139
26,0.078,BARO2,24.45,96274
27,0.088,BARO0,24.09,96083
28,0.088,BARO1,24.51,96156
29,0.088,BARO2,24.47,96277
30,0.098,BARO0,24.09,96166
31,0.098,BARO1,24.51,96136
32,0.098,BARO2,24.47,96236
33,0.108,BARO0,24.09,96103
34,0.108,BARO1,24.51,96116
35,0.108,BARO2,24.47,96257
36,0.118,BARO0,24.11,96128
37,0.118,BARO1,24.51,96177
38,0.118,BARO2,24.45,96274
39,0.128,BARO0,24.11,96107
40,0.128,BARO1,24.51,96177
41,0.128,BARO2,24.47,96257
42,0.138,BARO0,24.09,96166
43,0.138,BARO1,24.51,96156
44,0.138,BARO2,24.47,96257
45,0.148,BARO0,24.11,96086
46,0.148,BARO1,24.51,96136
47,0.148,BARO2,24.45,96253
48,0.158,BARO0,24.13,96152
49,0.158,BARO1,24.51,96177
50,0.158,BARO2,24.47,96257
51,0.168,BARO0,24.09,96124
52,0.168,BARO1,24.51,96156
53,0.168,BARO2,24.45,96253
54,0.178,BARO0,24.11,96107
55,0.178,BARO1,24.51,96116
56,0.178,BARO2,24.45,96253
57,0.188,BARO0,24.11,96148
58,0.188,BARO1,24.5,96153
59,0.188,BARO2,24.45,96253
60,0.198,BARO0,24.09,96083
61,0.198,BARO1,24.51,96197
62,0.198,BARO2,24.45,96295
63,0.208,BARO0,24.11,96086
64,0.208,BARO1,24.51,96177
65,0.208,BARO2,24.45,96274
66,0.218,BARO0,24.11,96148
67,0.218,BARO1,24.51,96156
68,0.218,BARO2,24.45,96295
69,0.228,BARO0,24.09,96166
70,0.228,BARO1,24.51,96217
71,0.228,BARO2,24.45,96316
72,0.238,BARO0,24.09,96207
73,0.238,BARO1,24.51,96278
74,0.238,BARO2,24.45,96399
75,0.248,BARO0,24.11,96169
76,0.248,BARO1,24.51,96217
77,0.248,BARO2,24.45,96316
78,0.258,BARO0,24.11,96169
79,0.258,BARO1,24.51,96217
80,0.258,BARO2,24.45,96316
81,0.268,BARO0,24.09,96145
82,0.268,BARO1,24.53,96200
83,0.268,BARO2,24.45,96295
84,0.278,BARO0,24.09,96103
85,0.278,BARO1,24.51,96156
86,0.278,BARO2,24.47,96319
87,0.288,BARO0,24.09,96083
88,0.288,BARO1,24.51,96116
89,0.288,BARO2,24.45,96295
90,0.298,BARO0,24.11,96107
91,0.298,BARO1,24.51,96156
92,0.298,BARO2,24.45,96253
93,0.308,BARO0,24.09,96103
94,0.308,BARO1,24.51,96156
95,0.308,BARO2,24.45,96295
96,0.318,BARO0,24.11,96107
97,0.318,BARO1,24.51,96136
98,0.318,BARO2,24.47,96236
99,0.328,BARO0,24.11,96066
100,0.328,BARO1,24.51,96095
101,0.328,BARO2,24.45,96253
