,ts,height,velocity,acceleration,altitude_agl,lower_bound,upper_bound
0,-0.032,3.759554862976074,10.905109405517578,30.20122528076172,11.18927001953125,4.517626939146484,3.0014827868056644
1,-0.022,4.093946933746338,11.662513732910156,31.12670135498047,11.18927001953125,4.851949171519059,3.335944695973617
2,-0.012,4.326570510864258,12.213459968566895,31.507171630859375,5.411917686462402,5.084503169217849,3.5686378525106663
3,-0.002,4.46528434753418,12.574338912963867,31.72311019897461,2.076470375061035,5.223147729758185,3.7074209653101744
4,0.008,4.812838554382324,13.335492134094238,32.093299865722656,12.996767044067383,5.570632831118417,4.055044277646232
5,0.018,5.084571361541748,13.940352439880371,32.52519226074219,9.381772994995117,5.842296836221413,4.326845886862083
6,0.028,5.332453727722168,14.495888710021973,33.39924621582031,7.579654216766357,6.0901106153561395,4.574796840088196
7,0.038,5.623296737670898,15.13070011138916,34.07792663574219,7.219476699829102,6.380885341839709,4.865708133502088
8,0.048,5.89988374710083,15.72700023651123,34.05735778808594,12.363255500793457,6.657404327207437,5.142363166994223
9,0.058,6.251911640167236,16.462366104125977,34.427547454833984,10.920668601989746,7.009364455684484,5.494458824649989
10,0.068,6.526686668395996,17.032663345336914,34.28358459472656,10.920668601989746,7.284071934598796,5.7693014021931965
11,0.078,6.885646820068359,17.75420570373535,34.26301956176758,11.18927001953125,7.6429648851037655,6.128328755032953
12,0.088,7.052577495574951,18.08989143371582,34.12934112548828,1.8021793365478516,7.809828574856442,6.29532641629346
13,0.098,7.470612049102783,18.901878356933594,33.87226486206055,20.312829971313477,8.227796446659662,6.7134276515459055
14,0.108,7.8126325607299805,19.551219940185547,33.759151458740234,12.722848892211914,8.56975044782225,7.055514673637711
15,0.118,8.170866966247559,20.217819213867188,33.53292465209961,9.381772994995117,8.927918558467455,7.413815374027662
16,0.128,8.502434730529785,20.817310333251953,33.18330383300781,11.18927001953125,9.259420332108094,7.745449128951475
17,0.138,8.823702812194824,21.38461685180664,33.08047103881836,10.920668601989746,9.58062263885231,8.066782985537339
18,0.148,9.060380935668945,21.775911331176758,32.854244232177734,7.219476699829102,9.81723520318261,8.30352666815528
19,0.158,9.304630279541016,22.172470092773438,32.68971633911133,3.970039129257202,10.06141929234886,8.54784126673317
20,0.168,9.63168716430664,22.715805053710938,32.13443374633789,10.920668601989746,10.3884111383129,8.874963190300381
21,0.178,10.0692138671875,23.45777130126953,31.70254898071289,22.125707626342773,10.825873018352082,9.312554716022918
22,0.188,10.488944053649902,24.147459030151367,31.23981475830078,21.760643005371094,11.245538686615909,9.732349420683896
23,0.198,10.831730842590332,24.67104721069336,30.77707290649414,16.337966918945312,11.588261173443597,10.075200511737068
24,0.208,11.237459182739258,25.301374435424805,30.242359161376953,14.530406951904297,11.99392542762072,10.480992937857796
25,0.218,11.711759567260742,26.04603385925293,29.594528198242188,16.337966918945312,12.468161986691381,10.955357147830103
