,ts,id,T,P
0,-0.034,BARO1,20.17,95083
1,-0.034,BARO2,20.05,95217
2,-0.024,BARO0,20.34,95058
3,-0.024,BARO1,20.17,95083
4,-0.024,BARO2,20.05,95156
5,-0.014,BARO0,20.34,95099
6,-0.014,BARO1,20.18,95147
7,-0.014,BARO2,20.05,95135
8,-0.004,BARO0,20.34,95120
9,-0.004,BARO1,20.17,95184
10,-0.004,BARO2,20.05,95156
11,0.006,BARO0,20.34,95099
12,0.006,BARO1,20.17,95063
13,0.006,BARO2,20.05,95114
14,0.016,BARO0,20.34,95099
15,0.016,BARO1,20.17,95103
16,0.016,BARO2,20.05,95135
17,0.026,BARO0,20.32,95075
18,0.026,BARO1,20.17,95123
19,0.026,BARO2,20.05,95156
20,0.036,BARO0,20.32,95034
21,0.036,BARO1,20.18,95127
22,0.036,BARO2,20.04,95152
23,0.046,BARO0,20.34,95099
24,0.046,BARO1,20.2,95070
25,0.046,BARO2,20.04,95152
26,0.056,BARO0,20.32,95034
27,0.056,BARO1,20.18,95086
28,0.056,BARO2,20.04,95131
29,0.066,BARO0,20.32,95054
30,0.066,BARO1,20.18,95086
31,0.066,BARO2,20.04,95173
32,0.076,BARO0,20.34,95058
33,0.076,BARO1,20.17,95083
34,0.076,BARO2,20.05,95094
35,0.086,BARO0,20.32,95054
36,0.086,BARO1,20.18,95187
37,0.086,BARO2,20.05,95156
38,0.096,BARO0,20.34,94996
39,0.096,BARO1,20.17,94982
40,0.096,BARO2,20.05,95197
41,0.106,BARO0,20.32,95116
42,0.106,BARO1,20.18,95066
43,0.106,BARO2,20.05,95052
44,0.116,BARO0,20.34,95017
45,0.116,BARO1,20.17,95103
46,0.116,BARO2,20.05,95094
47,0.126,BARO0,20.34,95037
48,0.126,BARO1,20.17,95083
49,0.126,BARO2,20.04,95111
50,0.136,BARO0,20.34,95079
51,0.136,BARO1,20.18,95086
52,0.136,BARO2,20.04,95069
53,0.146,BARO0,20.34,95099
54,0.146,BARO1,20.18,95127
55,0.146,BARO2,20.07,95076
56,0.156,BARO0,20.32,94993
57,0.156,BARO1,20.17,95163
58,0.156,BARO2,20.05,95135
59,0.166,BARO0,20.32,94931
60,0.166,BARO1,20.18,95086
61,0.166,BARO2,20.05,95197
62,0.176,BARO0,20.34,94976
63,0.176,BARO1,20.17,94962
64,0.176,BARO2,20.04,95173
65,0.186,BARO0,20.34,95079
66,0.186,BARO1,20.18,94966
67,0.186,BARO2,20.05,95073
68,0.196,BARO0,20.34,95099
69,0.196,BARO1,20.18,95026
70,0.196,BARO2,20.05,95052
71,0.206,BARO0,20.34,95017
72,0.206,BARO1,20.18,95046
73,0.206,BARO2,20.05,95052
74,0.216,BARO0,20.32,94931
75,0.216,BARO1,20.18,95026
76,0.216,BARO2,20.04,95090
77,0.226,BARO0,20.32,94972
78,0.226,BARO1,20.18,94986
79,0.226,BARO2,20.05,95073
80,0.236,BARO0,20.34,95058
81,0.236,BARO1,20.17,94982
82,0.236,BARO2,20.05,95032
83,0.246,BARO0,20.32,95034
84,0.246,BARO1,20.18,94986
85,0.246,BARO2,20.05,95011
86,0.256,BARO0,20.32,95096
87,0.256,BARO1,20.18,95006
88,0.256,BARO2,20.04,94987
89,0.266,BARO0,20.34,95079
90,0.266,BARO1,20.18,95006
91,0.266,BARO2,20.05,94990
92,0.276,BARO0,20.32,95075
93,0.276,BARO1,20.17,95002
94,0.276,BARO2,20.05,94990
95,0.286,BARO0,20.32,95054
96,0.286,BARO1,20.17,95002
97,0.286,BARO2,20.05,95032
98,0.296,BARO0,20.34,95017
99,0.296,BARO1,20.18,95026
100,0.296,BARO2,20.05,95073
101,0.306,BARO0,20.32,94931
102,0.306,BARO1,20.18,95026
103,0.306,BARO2,20.05,95052
104,0.316,BARO0,20.32,94890
105,0.316,BARO1,20.17,95002
106,0.316,BARO2,20.05,95073
107,0.326,BARO0,20.32,94911
108,0.326,BARO1,20.18,94946
109,0.326,BARO2,20.05,95156
110,0.336,BARO0,20.32,94870
111,0.336,BARO1,20.18,94905
112,0.336,BARO2,20.05,95135
113,0.346,BARO0,20.34,94894
114,0.346,BARO1,20.18,95006
115,0.346,BARO2,20.05,95135
116,0.356,BARO0,20.34,94894
117,0.356,BARO1,20.18,95026
118,0.356,BARO2,20.05,95094
119,0.366,BARO0,20.34,94894
120,0.366,BARO1,20.18,95026
121,0.366,BARO2,20.05,95114
122,0.376,BARO0,20.34,94935
123,0.376,BARO1,20.18,95026
124,0.376,BARO2,20.05,95073
125,0.386,BARO0,20.34,94935
126,0.386,BARO1,20.17,94962
127,0.386,BARO2,20.05,95032
128,0.396,BARO0,20.34,94955
129,0.396,BARO1,20.18,94925
130,0.396,BARO2,20.05,95052
131,0.406,BARO0,20.34,94914
132,0.406,BARO1,20.18,94885
133,0.406,BARO2,20.04,95049
134,0.416,BARO0,20.34,94976
135,0.416,BARO1,20.18,94905
136,0.416,BARO2,20.05,95073
137,0.426,BARO0,20.32,95034
138,0.426,BARO1,20.18,95026
139,0.426,BARO2,20.05,94990
140,0.436,BARO0,20.34,95037
141,0.436,BARO1,20.18,95046
142,0.436,BARO2,20.05,94970
143,0.446,BARO0,20.32,94931
144,0.446,BARO1,20.18,95066
145,0.446,BARO2,20.05,95011
146,0.456,BARO0,20.32,94911
147,0.456,BARO1,20.18,95006
148,0.456,BARO2,20.05,95032
149,0.466,BARO0,20.34,94873
150,0.466,BARO1,20.18,95006
151,0.466,BARO2,20.05,95011
152,0.476,BARO0,20.34,94873
153,0.476,BARO1,20.18,94966
154,0.476,BARO2,20.05,95052
155,0.486,BARO0,20.34,94873
156,0.486,BARO1,20.18,94986
157,0.486,BARO2,20.05,95073
158,0.496,BARO0,20.34,94853
159,0.496,BARO1,20.18,95006
160,0.496,BARO2,20.05,95052
161,0.506,BARO0,20.34,94832
162,0.506,BARO1,20.18,95006
163,0.506,BARO2,20.05,95073
164,0.516,BARO0,20.34,95017
165,0.516,BARO1,20.18,94966
166,0.516,BARO2,20.05,94949
167,0.526,BARO0,20.34,94955
168,0.526,BARO1,20.18,94946
169,0.526,BARO2,20.05,95011
170,0.536,BARO0,20.34,94894
171,0.536,BARO1,20.18,95046
172,0.536,BARO2,20.05,95073
173,0.546,BARO0,20.34,94935
174,0.546,BARO1,20.18,94986
175,0.546,BARO2,20.05,95052
176,0.556,BARO0,20.32,94993
177,0.556,BARO1,20.18,95066
178,0.556,BARO2,20.05,95094
179,0.566,BARO0,20.31,94928
180,0.566,BARO1,20.18,94986
181,0.566,BARO2,20.05,95114
182,0.576,BARO0,20.32,95075
183,0.576,BARO1,20.18,95066
184,0.576,BARO2,20.05,95052
185,0.586,BARO0,20.32,95054
186,0.586,BARO1,20.18,95066
187,0.586,BARO2,20.05,95094
188,0.596,BARO0,20.34,95017
189,0.596,BARO1,20.18,95026
190,0.596,BARO2,20.05,95094
191,0.606,BARO0,20.32,95096
192,0.606,BARO1,20.2,95090
193,0.606,BARO2,20.05,95114
194,0.616,BARO0,20.34,95120
195,0.616,BARO1,20.18,95086
196,0.616,BARO2,20.05,95094
197,0.626,BARO0,20.34,95079
198,0.626,BARO1,20.18,95086
199,0.626,BARO2,20.05,95114
200,0.636,BARO0,20.32,95096
201,0.636,BARO1,20.18,95086
202,0.636,BARO2,20.05,95114
203,0.646,BARO0,20.32,95075
204,0.646,BARO1,20.18,95066
205,0.646,BARO2,20.05,95114
206,0.656,BARO0,20.34,95099
207,0.656,BARO1,20.18,95066
208,0.656,BARO2,20.05,95094
209,0.666,BARO0,20.32,95054
210,0.666,BARO1,20.18,95046
211,0.666,BARO2,20.05,95073
212,0.676,BARO0,20.34,95037
213,0.676,BARO1,20.18,95046
214,0.676,BARO2,20.05,95094
215,0.686,BARO0,20.34,95058
216,0.686,BARO1,20.18,95046
217,0.686,BARO2,20.04,95090
218,0.696,BARO0,20.32,95034
219,0.696,BARO1,20.18,95046
220,0.696,BARO2,20.05,95094
221,0.706,BARO0,20.32,95013
222,0.706,BARO1,20.18,95066
223,0.706,BARO2,20.05,95073
224,0.716,BARO0,20.32,94993
225,0.716,BARO1,20.18,95026
226,0.716,BARO2,20.05,95052
227,0.726,BARO0,20.32,94972
228,0.726,BARO1,20.18,94986
229,0.726,BARO2,20.05,95032
230,0.736,BARO0,20.32,94993
231,0.736,BARO1,20.2,95030
232,0.736,BARO2,20.05,95032
233,0.746,BARO0,20.32,95013
234,0.746,BARO1,20.18,94986
235,0.746,BARO2,20.05,95032
236,0.756,BARO0,20.34,94996
237,0.756,BARO1,20.18,95006
238,0.756,BARO2,20.05,95073
239,0.766,BARO0,20.32,94972
240,0.766,BARO1,20.18,95026
241,0.766,BARO2,20.05,95052
242,0.776,BARO0,20.32,94993
243,0.776,BARO1,20.18,95006
244,0.776,BARO2,20.04,95049
245,0.786,BARO0,20.32,94993
246,0.786,BARO1,20.18,95026
247,0.786,BARO2,20.05,95052
248,0.796,BARO0,20.32,94972
249,0.796,BARO1,20.18,94986
250,0.796,BARO2,20.05,95032
251,0.806,BARO0,20.32,94931
252,0.806,BARO1,20.18,95006
253,0.806,BARO2,20.04,95028
254,0.816,BARO0,20.34,94976
255,0.816,BARO1,20.2,95030
256,0.816,BARO2,20.05,95052
257,0.826,BARO0,20.32,94911
258,0.826,BARO1,20.2,94969
259,0.826,BARO2,20.05,95011
260,0.836,BARO0,20.34,94955
261,0.836,BARO1,20.2,95010
262,0.836,BARO2,20.05,95032
263,0.846,BARO0,20.32,94931
264,0.846,BARO1,20.2,94989
265,0.846,BARO2,20.05,95011
266,0.856,BARO0,20.31,94907
267,0.856,BARO1,20.18,94966
268,0.856,BARO2,20.04,94987
269,0.866,BARO0,20.34,94955
270,0.866,BARO1,20.18,95006
271,0.866,BARO2,20.05,95052
272,0.876,BARO0,20.32,94972
