,ts,q0_estimated,q1_estimated,q2_estimated,q3_estimated
175,343758,-6636,-4301,-2195,-5712
176,343768,-6481,-4465,-2244,-5745
177,343778,-6324,-4629,-2287,-5773
178,343788,-6167,-4793,-2325,-5794
179,343798,-6010,-4956,-2357,-5808
180,343808,-5854,-5119,-2385,-5816
181,343818,-5699,-5280,-2407,-5817
182,343828,-5546,-5438,-2425,-5811
183,343838,-5395,-5594,-2438,-5800
184,343848,-5248,-5747,-2449,-5781
185,343858,-5103,-5897,-2457,-5756
186,343868,-4962,-6045,-2462,-5723
187,343878,-4823,-6191,-2465,-5684
188,343888,-4688,-6335,-2466,-5639
189,343898,-4555,-6476,-2466,-5587
190,343908,-4425,-6615,-2464,-5529
191,343918,-4298,-6751,-2462,-5465
192,343928,-4174,-6885,-2459,-5395
193,343938,-4053,-7017,-2455,-5319
194,343948,-3936,-7147,-2451,-5235
195,343958,-3822,-7275,-2447,-5144
196,343968,-3712,-7401,-2442,-5047
197,343978,-3606,-7524,-2436,-4943
198,343988,-3502,-7645,-2431,-4833
199,343998,-3403,-7764,-2425,-4716
200,344008,-3307,-7879,-2421,-4593
201,344018,-3215,-7992,-2417,-4464
202,344028,-3126,-8102,-2414,-4330
203,344038,-3040,-8207,-2412,-4191
204,344048,-2957,-8309,-2411,-4047
205,344058,-2878,-8408,-2411,-3899
206,344068,-2801,-8502,-2412,-3748
207,344078,-2727,-8591,-2413,-3595
208,344088,-2655,-8675,-2416,-3441
209,344098,-2586,-8754,-2421,-3287
210,344108,-2518,-8829,-2427,-3132
211,344118,-2453,-8899,-2434,-2975
212,344128,-2389,-8965,-2443,-2816
213,344138,-2326,-9028,-2454,-2656
214,344148,-2265,-9086,-2466,-2492
215,344158,-2206,-9141,-2480,-2327
216,344168,-2148,-9191,-2495,-2159
217,344178,-2091,-9238,-2512,-1989
218,344188,-2034,-9281,-2531,-1817
219,344198,-1979,-9320,-2551,-1642
220,344208,-1924,-9355,-2573,-1465
221,344218,-1869,-9386,-2597,-1286
222,344228,-1815,-9412,-2623,-1106
223,344238,-1761,-9434,-2651,-923
224,344248,-1707,-9451,-2683,-740
225,344258,-1653,-9464,-2717,-556
226,344268,-1598,-9471,-2754,-370
227,344278,-1543,-9474,-2795,-183
228,344288,-1487,-9472,-2840,3
229,344298,-1429,-9464,-2889,191
230,344308,-1369,-9451,-2942,380
231,344318,-1307,-9432,-3000,569
232,344328,-1243,-9406,-3063,759
233,344338,-1176,-9375,-3133,948
234,344348,-1105,-9337,-3209,1138
235,344358,-1030,-9291,-3292,1327
236,344368,-951,-9238,-3383,1516
237,344378,-866,-9176,-3483,1705
238,344388,-775,-9105,-3592,1894
239,344398,-677,-9023,-3711,2082
240,344408,-571,-8930,-3842,2268
241,344418,-455,-8825,-3986,2452
242,344428,-328,-8705,-4143,2633
243,344438,-189,-8570,-4314,2810
244,344448,-37,-8418,-4499,2981
245,344458,129,-8246,-4699,3145
246,344468,311,-8055,-4911,3300
247,344478,509,-7841,-5135,3445
248,344488,725,-7606,-5368,3577
249,344498,957,-7347,-5607,3695
250,344508,1204,-7066,-5847,3797
251,344518,1466,-6765,-6082,3881
252,344528,1738,-6448,-6309,3947
253,344538,2019,-6117,-6522,3995
254,344548,2304,-5778,-6716,4024
255,344558,2591,-5435,-6888,4036
256,344568,2877,-5092,-7036,4033
257,344578,3159,-4755,-7160,4017
258,344588,3435,-4426,-7258,3990
259,344598,3703,-4108,-7332,3954
260,344608,3963,-3805,-7383,3911
261,344618,4213,-3516,-7412,3863
262,344628,4454,-3245,-7422,3811
263,344638,4685,-2990,-7415,3758
264,344648,4906,-2751,-7391,3705
265,344658,5117,-2528,-7353,3652
266,344668,5320,-2321,-7302,3601
267,344678,5514,-2129,-7240,3552
268,344688,5701,-1950,-7168,3506
269,344698,5881,-1784,-7087,3463
270,344708,6053,-1630,-6998,3422
271,344718,6219,-1487,-6902,3384
272,344728,6378,-1354,-6801,3350
273,344738,6531,-1230,-6693,3319
274,344748,6679,-1114,-6581,3290
275,344758,6821,-1006,-6464,3265
276,344768,6957,-905,-6343,3243
277,344778,7089,-810,-6218,3225
278,344788,7217,-720,-6090,3209
279,344798,7339,-635,-5959,3196
280,344808,7457,-555,-5824,3186
281,344818,7570,-480,-5687,3178
282,344828,7680,-408,-5547,3173
283,344838,7785,-340,-5404,3170
284,344848,7887,-274,-5259,3170
285,344858,7984,-212,-5112,3171
286,344868,8077,-152,-4963,3176
287,344878,8167,-94,-4811,3183
288,344888,8252,-38,-4658,3191
289,344898,8334,15,-4504,3202
290,344908,8411,68,-4348,3215
291,344918,8484,121,-4191,3229
292,344928,8553,172,-4034,3246
293,344938,8617,223,-3876,3264
294,344948,8678,273,-3717,3284
295,344958,8735,323,-3557,3305
296,344968,8788,372,-3397,3329
297,344978,8836,422,-3237,3354
298,344988,8881,473,-3076,3380
299,344998,8921,523,-2915,3409
300,345008,8958,574,-2755,3439
301,345018,8990,625,-2594,3471
302,345028,9018,678,-2433,3504
303,345038,9042,731,-2274,3540
304,345048,9061,786,-2114,3576
305,345058,9077,842,-1956,3615
306,345068,9088,899,-1798,3655
307,345078,9094,958,-1642,3697
308,345088,9096,1018,-1486,3742
309,345098,9094,1079,-1331,3788
310,345108,9087,1141,-1177,3837
311,345118,9076,1206,-1024,3888
312,345128,9060,1271,-873,3941
313,345138,9039,1339,-723,3996
314,345148,9014,1408,-576,4053
315,345158,8984,1479,-431,4112
316,345168,8949,1552,-288,4173
317,345178,8909,1627,-147,4235
318,345188,8865,1705,-9,4300
319,345198,8816,1784,126,4366
320,345208,8762,1865,258,4434
321,345218,8704,1948,386,4504
322,345228,8641,2033,512,4575
323,345238,8573,2120,634,4647
324,345248,8500,2210,753,4720
325,345258,8424,2302,867,4794
326,345268,8342,2396,978,4867
327,345278,8257,2494,1084,4941
328,345288,8167,2593,1187,5015
329,345298,8073,2695,1286,5088
330,345308,7975,2800,1381,5160
331,345318,7874,2908,1473,5231
332,345328,7768,3017,1559,5301
333,345338,7659,3130,1642,5369
334,345348,7547,3244,1721,5435
335,345358,7431,3361,1795,5499
336,345368,7312,3480,1865,5561
337,345378,7191,3601,1931,5619
338,345388,7067,3723,1993,5675
339,345398,6941,3848,2050,5726
340,345408,6813,3974,2104,5774
341,345418,6684,4103,2153,5817
342,345428,6552,4233,2199,5856
343,345438,6420,4364,2240,5891
344,345448,6287,4497,2278,5920
345,345458,6153,4630,2312,5945
346,345468,6019,4764,2342,5964
347,345478,5885,4899,2369,5978
348,345488,5752,5035,2393,5985
349,345498,5618,5173,2414,5986
350,345508,5485,5310,2432,5982
351,345518,5354,5447,2447,5971
352,345528,5224,5584,2460,5955
353,345538,5095,5719,2470,5933
354,345548,4970,5854,2477,5906
355,345558,4847,5987,2482,5873
356,345568,4726,6118,2485,5834
357,345578,4608,6247,2486,5791
358,345588,4494,6375,2485,5742
359,345598,4382,6500,2483,5689
360,345608,4274,6623,2480,5631
361,345618,4168,6743,2476,5568
362,345628,4065,6862,2471,5501
363,345638,3966,6978,2466,5430
364,345648,3869,7092,2461,5354
365,345658,3775,7203,2455,5274
366,345668,3684,7313,2449,5190
367,345678,3596,7419,2444,5102
368,345688,3510,7524,2438,5011
369,345698,3427,7625,2432,4917
370,345708,3347,7724,2427,4819
371,345718,3270,7820,2422,4719
372,345728,3195,7914,2418,4616
373,345738,3122,8005,2413,4509
374,345748,3051,8093,2410,4401
375,345758,2982,8179,2406,4290
376,345768,2914,8262,2404,4177
377,345778,2848,8343,2402,4062
378,345788,2784,8420,2402,3945
379,345798,2720,8496,2402,3826
380,345808,2659,8569,2403,3704
381,345818,2598,8639,2405,3580
382,345828,2540,8707,2407,3453
383,345838,2483,8773,2409,3324
384,345848,2427,8836,2413,3194
385,345858,2372,8896,2418,3062
386,345868,2317,8953,2424,2930
387,345878,2264,9007,2432,2796
388,345888,2211,9058,2441,2661
389,345898,2160,9107,2452,2525
390,345908,2110,9152,2464,2388
391,345918,2060,9195,2477,2250
392,345928,2012,9234,2492,2111
393,345938,1964,9271,2508,1972
394,345948,1916,9304,2527,1832
395,345958,1869,9335,2547,1692
396,345968,1823,9363,2568,1552
397,345978,1777,9387,2591,1412
398,345988,1731,9409,2616,1271
399,345998,1687,9427,2643,1130
400,346008,1643,9443,2671,990
401,346018,1599,9455,2702,851
402,346028,1556,9465,2734,713
403,346038,1512,9471,2768,575
404,346048,1469,9475,2803,439
405,346058,1427,9476,2841,303
406,346068,1384,9473,2881,168
407,346078,1342,9468,2922,34
408,346088,1300,9460,2965,-98
409,346098,1258,9449,3010,-231
410,346108,1216,9435,3058,-362
411,346118,1173,9419,3107,-493
412,346128,1130,9399,3158,-623
413,346138,1086,9377,3211,-752
414,346148,1042,9352,3266,-880
415,346158,997,9324,3323,-1007
416,346168,951,9292,3383,-1134
417,346178,904,9258,3446,-1261
418,346188,855,9220,3511,-1387
419,346198,804,9178,3579,-1513
420,346208,752,9133,3651,-1637
421,346218,696,9084,3726,-1761
422,346228,639,9031,3804,-1884
423,346238,578,8974,3885,-2006
424,346248,514,8912,3970,-2128
425,346258,445,8845,4061,-2248
426,346268,371,8773,4156,-2367
427,346278,291,8695,4258,-2484
428,346288,207,8611,4365,-2598
429,346298,117,8519,4477,-2710
430,346308,21,8421,4596,-2819
431,346318,-81,8315,4721,-2925
432,346328,-191,8200,4851,-3027
433,346338,-307,8077,4988,-3126
434,346348,-431,7944,5130,-3221
435,346358,-562,7801,5277,-3311
436,346368,-701,7648,5428,-3396
437,346378,-847,7485,5582,-3475
438,346388,-1001,7312,5738,-3549
439,346398,-1161,7129,5895,-3615
440,346408,-1328,6935,6051,-3674
441,346418,-1501,6733,6206,-3726
442,346428,-1680,6523,6356,-3770
443,346438,-1864,6305,6502,-3805
444,346448,-2051,6082,6641,-3833
445,346458,-2240,5854,6771,-3853
