,ts,id,T,P
0,-0.334,BARO1,20.6,95175
1,-0.334,BARO2,20.39,95206
2,-0.324,BARO0,20.64,95122
3,-0.324,BARO1,20.6,95155
4,-0.324,BARO2,20.39,95206
5,-0.314,BARO0,20.63,95119
6,-0.314,BARO1,20.6,95155
7,-0.314,BARO2,20.39,95206
8,-0.304,BARO0,20.64,95143
9,-0.304,BARO1,20.6,95175
10,-0.304,BARO2,20.39,95206
11,-0.294,BARO0,20.63,95119
12,-0.294,BARO1,20.61,95158
13,-0.294,BARO2,20.41,95189
14,-0.284,BARO0,20.64,95122
15,-0.284,BARO1,20.6,95155
16,-0.284,BARO2,20.41,95210
17,-0.274,BARO0,20.63,95098
18,-0.274,BARO1,20.6,95134
19,-0.274,BARO2,20.39,95185
20,-0.264,BARO0,20.64,95102
21,-0.264,BARO1,20.6,95155
22,-0.264,BARO2,20.39,95185
23,-0.254,BARO0,20.63,95098
24,-0.254,BARO1,20.6,95134
25,-0.254,BARO2,20.41,95168
26,-0.244,BARO0,20.64,95102
27,-0.244,BARO1,20.6,95114
28,-0.244,BARO2,20.39,95144
29,-0.234,BARO0,20.63,95119
30,-0.234,BARO1,20.6,95094
31,-0.234,BARO2,20.39,95165
32,-0.224,BARO0,20.64,95081
33,-0.224,BARO1,20.6,95094
34,-0.224,BARO2,20.39,95165
35,-0.214,BARO0,20.63,95078
36,-0.214,BARO1,20.6,95114
37,-0.214,BARO2,20.39,95165
38,-0.204,BARO0,20.63,95119
39,-0.204,BARO1,20.6,95094
40,-0.204,BARO2,20.41,95127
41,-0.194,BARO0,20.63,95037
42,-0.194,BARO1,20.6,95134
43,-0.194,BARO2,20.39,95206
44,-0.184,BARO0,20.64,95081
45,-0.184,BARO1,20.6,95074
46,-0.184,BARO2,20.39,95103
47,-0.174,BARO0,20.64,94978
48,-0.174,BARO1,20.6,95094
49,-0.174,BARO2,20.39,95144
50,-0.164,BARO0,20.63,95016
51,-0.164,BARO1,20.6,95074
52,-0.164,BARO2,20.39,95144
53,-0.154,BARO0,20.64,95081
54,-0.154,BARO1,20.58,95070
55,-0.154,BARO2,20.41,95127
56,-0.144,BARO0,20.63,94975
57,-0.144,BARO1,20.61,95057
58,-0.144,BARO2,20.39,95123
59,-0.134,BARO0,20.63,94975
60,-0.134,BARO1,20.6,95014
61,-0.134,BARO2,20.41,95086
62,-0.124,BARO0,20.63,94975
63,-0.124,BARO1,20.61,94977
64,-0.124,BARO2,20.41,95003
65,-0.114,BARO0,20.64,94937
66,-0.114,BARO1,20.6,95054
67,-0.114,BARO2,20.41,95065
68,-0.104,BARO0,20.63,94934
69,-0.104,BARO1,20.6,95074
70,-0.104,BARO2,20.39,95165
71,-0.094,BARO0,20.63,95016
72,-0.094,BARO1,20.6,95074
73,-0.094,BARO2,20.41,95189
74,-0.084,BARO0,20.64,95122
75,-0.084,BARO1,20.6,95074
76,-0.084,BARO2,20.39,95165
77,-0.074,BARO0,20.64,94999
78,-0.074,BARO1,20.6,95074
79,-0.074,BARO2,20.39,95206
80,-0.064,BARO0,20.64,95102
81,-0.064,BARO1,20.6,95134
82,-0.064,BARO2,20.39,95144
83,-0.054,BARO0,20.63,94975
84,-0.054,BARO1,20.6,95034
85,-0.054,BARO2,20.41,95127
86,-0.044,BARO0,20.63,94975
87,-0.044,BARO1,20.61,95077
88,-0.044,BARO2,20.39,95123
89,-0.034,BARO0,20.64,95040
90,-0.034,BARO1,20.6,95014
91,-0.034,BARO2,20.39,95144
92,-0.024,BARO0,20.64,95040
93,-0.024,BARO1,20.6,94993
94,-0.024,BARO2,20.41,95127
95,-0.014,BARO0,20.64,94958
