,ts,event,out_idx
0,0.0,EV_LIFTOFF,0
1,6.002,EV_TIMER_1,0
2,6.019,EV_APOGEE,0
3,12.68,EV_POST_APOGEE,0
4,15.002,EV_TIMER_2,0
