,ts,height,velocity,acceleration,lower_bound,upper_bound
0,376782,0.386954665184021,0.09705136716365814,-0.029519077390432358,1.3789096103550715,-0.6050002799870295
1,376792,0.38642871379852295,0.09505943208932877,-0.029550865292549133,1.3783836589695735,-0.6055262313725276
2,376802,0.3858974575996399,0.09308706223964691,-0.029582343995571136,1.3778524027706904,-0.6060574875714106
3,376812,0.3853614926338196,0.0911826491355896,-0.026401210576295853,1.3773164378048701,-0.606593452537231
4,376822,0.3848213851451874,0.08929814398288727,-0.026432059705257416,1.376776330316238,-0.6071335600258632
5,376832,0.3842774033546448,0.08743369579315186,-0.02646258845925331,1.3762323485256953,-0.6076775418164058
6,376842,0.38372987508773804,0.0855894535779953,-0.02328050509095192,1.3756848202587886,-0.6082250700833125
7,376852,0.38317930698394775,0.08381370455026627,-0.02009809948503971,1.3751342521549983,-0.6087756381871028
8,376862,0.3826262056827545,0.0820583775639534,-0.013703396543860435,1.374581150853805,-0.609328739488296
9,376872,0.3820708692073822,0.08032353967428207,-0.013732636347413063,1.3740258143784327,-0.6098840759636683
10,376882,0.3815135359764099,0.07860928773880005,-0.013761548325419426,1.3734684811474605,-0.6104414091946406
11,376892,0.36374548077583313,0.053528279066085815,-0.014155643060803413,1.3557004259468837,-0.6282094643952174
12,376902,0.3462097644805908,0.02909998968243599,-0.014539474621415138,1.3381647096516414,-0.6457451806904597
13,376912,0.3289065361022949,0.005315842106938362,-0.021337443962693214,1.3208614812733455,-0.6630484090687556
14,376922,0.3290446102619171,0.005506427027285099,-0.027760233730077744,1.3209995554329677,-0.6629103349091334
15,376932,0.32918083667755127,0.005691948346793652,-0.027758516371250153,1.3211357818486018,-0.6627741084934993
16,376942,0.3293152153491974,0.005872442852705717,-0.027756880968809128,1.321270160520248,-0.6626397298218532
17,376952,0.32944774627685547,0.006047991570085287,-0.027755320072174072,1.321402691447906,-0.6625071988941951
18,376962,0.3295783996582031,0.006218661088496447,-0.027753837406635284,1.3215333448292537,-0.6623765455128474
19,376972,0.32970863580703735,0.006673574447631836,-0.002054404467344284,1.321663580978088,-0.6622463093640132
20,376982,0.3126359283924103,-0.01601758971810341,0.026490550488233566,1.3045908735634608,-0.6793190167786403
21,376992,0.28106075525283813,-0.05792171508073807,0.04509666934609413,1.2730157004238887,-0.7108941899182124
22,377002,0.2499629557132721,-0.09076602011919022,0.9181603789329529,1.2419179008843226,-0.7419919894577784
23,377012,-0.10863271355628967,-0.364144504070282,21.500619888305664,0.8833222316147609,-1.1005876587273402
24,377022,-0.9380266666412354,-0.930012047290802,56.53755187988281,0.05392827852981519,-1.929981611812286
25,377032,-1.7497081756591797,-1.2644007205963135,76.27534484863281,-0.7577532304881291,-2.7416631208302302
26,377042,-2.54258131980896,-1.5081737041473389,82.16267395019531,-1.5506263746379094,-3.5345362649800105
27,377052,-3.3165640830993652,-1.7227920293807983,82.16895294189453,-2.3246091379283147,-4.308519028270416
28,377062,-4.071881294250488,-1.909287452697754,82.15319061279297,-3.0799263490794377,-5.063836239421539
29,377072,-4.3464813232421875,-1.4400988817214966,82.14767456054688,-3.354526378071137,-5.338436268413238
30,377082,-4.228543758392334,-0.44387388229370117,82.15039825439453,-3.2365888132212834,-5.2204987035633845
31,377092,-4.100795269012451,0.5514066219329834,82.09208679199219,-3.1088403238414006,-5.092750214183502
32,377102,-3.96681809425354,1.535048007965088,81.38805389404297,-2.9748631490824895,-4.958773039424591
33,377112,-3.80070424079895,2.542705535888672,80.80654907226562,-2.8087492956278997,-4.792659185970001
34,377122,-3.6292765140533447,3.536216974258423,80.012939453125,-2.637321568882294,-4.621231459224395
35,377132,-3.4642746448516846,4.496947288513184,78.97808074951172,-2.472319699680634,-4.456229590022735
36,377142,-3.2943954467773438,5.441561698913574,77.98487091064453,-2.302440501606293,-4.286350391948394
37,377152,-3.119934558868408,6.36820125579834,76.81168365478516,-2.1279796136973577,-4.111889504039459
38,377162,-2.9273102283477783,7.290972709655762,75.2371597290039,-1.9353552831767278,-3.919265173518829
39,377172,-2.7309091091156006,8.198561668395996,74.1475601196289,-1.73895416394455,-3.722864054286651
40,377182,-2.5310592651367188,9.074552536010742,72.00425720214844,-1.5391043199656682,-3.5230142103077693
41,377192,-2.328143358230591,9.922539710998535,69.9764633178711,-1.3361884130595403,-3.3200983034016414
42,377202,-2.122497081756592,10.746177673339844,68.30831909179688,-1.1305421365855413,-3.1144520269276423
43,377212,-1.91439688205719,11.552408218383789,67.38206481933594,-0.9224419368861394,-2.9063518272282405
44,377222,-1.6901432275772095,12.365970611572266,66.92495727539062,-0.6981882824061589,-2.68209817274826
45,377232,-1.4640471935272217,13.158415794372559,65.73855590820312,-0.47209224835617114,-2.456002138698272
46,377242,-1.233832597732544,13.939680099487305,65.15275573730469,-0.2418776525614934,-2.2257875429035945
47,377252,-1.0021889209747314,14.712145805358887,65.12894439697266,-0.010233975803680906,-1.994143866145782
48,377262,-0.7668014168739319,15.478598594665527,65.06330108642578,0.22515352829711865,-1.7587563620449824
49,377272,-0.5302801132202148,16.2335147857666,64.80799102783203,0.4616748319508357,-1.5222350583912654
50,377282,-0.2927575707435608,16.978923797607422,64.7420654296875,0.6991973744274897,-1.2847125159146113
51,377292,-0.03956228494644165,17.734561920166016,64.6506118774414,0.9523926602246089,-1.0315172301174922
52,377302,0.2313564419746399,18.502023696899414,64.45980072021484,1.2233113871456904,-0.7605985031964106
53,377312,0.5024694800376892,19.257375717163086,64.24634552001953,1.4944244252087397,-0.48948546513336133
