,ts,height,velocity,acceleration,altitude_agl,lower_bound,upper_bound
0,32541,0.07022751122713089,0.36361825466156006,-0.07014274597167969,-1.3460606336593628,1.0936296445868237,-0.9531746221325619
1,32551,0.0776868611574173,0.36908289790153503,-0.08016300201416016,-1.6164541244506836,1.1010508928382567,-0.9456771705234222
2,32561,0.07091940939426422,0.3547382950782776,-0.06012248992919922,-1.6164541244506836,1.0942454362677287,-0.9524066174792003
3,32571,0.08073994517326355,0.3635272681713104,-0.1002044677734375,-1.6164541244506836,1.1040280641216245,-0.9425481737750974
4,32581,0.05973595753312111,0.3292407691478729,-0.08016300201416016,-3.412216901779175,1.082986232683619,-0.9635143176173768
5,32591,0.055510468780994415,0.31904536485671997,-0.06012248992919922,-1.6164541244506836,1.0787229642679852,-0.9677020267059964
6,32601,0.053831469267606735,0.31218627095222473,-0.1002044677734375,-1.3460606336593628,1.0770062820007666,-0.9693433434655532
7,32611,0.066205695271492,0.3253389894962311,-0.06012248992919922,-1.6164541244506836,1.089342922171205,-0.956931531628221
8,32621,0.06176372990012169,0.31492501497268677,-0.05010223388671875,-1.3460606336593628,1.0848634351268331,-0.9613359753265898
9,32631,0.04331056773662567,0.28461945056915283,-0.09018421173095703,-3.141700267791748,1.0663727826860185,-0.9797516472127672
10,32641,0.055693384259939194,0.29837435483932495,-0.04008197784423828,0.5405651330947876,1.0787182386502092,-0.9673314701303308
11,32651,0.06790859997272491,0.3117472529411316,-0.04008197784423828,-1.3460606336593628,1.0908961579878553,-0.9550789580424055
12,32661,0.07988830655813217,0.3245484232902527,-0.05010223388671875,-1.6164541244506836,1.102838665164532,-0.9430620520482678
13,32671,0.09166208654642105,0.33715853095054626,-0.020041465759277344,-1.6164541244506836,1.114575309944484,-0.9312511368516418
14,32681,0.10322988778352737,0.3488832414150238,-0.06012248992919922,-1.3460606336593628,1.1261060074028553,-0.9196462318358005
15,32691,0.114591583609581,0.3601987063884735,-0.05010223388671875,-1.3460606336593628,1.137430696441139,-0.9082475292219769
16,32701,0.12078922986984253,0.36413276195526123,-0.05010223388671875,-1.6164541244506836,1.1435914001349696,-0.9020129403952846
17,32711,0.12934580445289612,0.3711199462413788,-0.06012248992919922,-1.3460606336593628,1.152111129161226,-0.8934195202554338
18,32721,0.14021261036396027,0.3838050365447998,0.21042823791503906,-1.6164541244506836,1.1629411537530983,-0.8825159330251777
19,32731,0.1956273466348648,0.4582134485244751,0.1703472137451172,0.17663240432739258,1.2183191401656555,-0.8270644468959258
