,ts,id,T,P
0,-0.371,BARO0,24.78,93660
1,-0.371,BARO1,24.92,93625
2,-0.371,BARO2,25.61,93659
3,-0.361,BARO0,24.78,93655
4,-0.361,BARO1,24.91,93628
5,-0.361,BARO2,25.61,93659
6,-0.351,BARO0,24.78,93654
7,-0.351,BARO1,24.91,93623
8,-0.351,BARO2,25.61,93656
9,-0.341,BARO0,24.78,93653
10,-0.341,BARO1,24.91,93629
11,-0.341,BARO2,25.61,93648
12,-0.331,BARO0,24.78,93657
13,-0.331,BARO1,24.91,93628
14,-0.331,BARO2,25.61,93659
15,-0.321,BARO0,24.78,93655
16,-0.321,BARO1,24.91,93632
17,-0.321,BARO2,25.61,93664
18,-0.311,BARO0,24.78,93669
19,-0.311,BARO1,24.92,93633
20,-0.311,BARO2,25.61,93658
21,-0.301,BARO0,24.77,93649
22,-0.301,BARO1,24.91,93627
23,-0.301,BARO2,25.61,93656
24,-0.291,BARO0,24.78,93650
25,-0.291,BARO1,24.91,93633
26,-0.291,BARO2,25.61,93648
27,-0.281,BARO0,24.78,93659
28,-0.281,BARO1,24.91,93627
29,-0.281,BARO2,25.61,93657
30,-0.271,BARO0,24.78,93644
31,-0.271,BARO1,24.92,93634
32,-0.271,BARO2,25.61,93664
33,-0.261,BARO0,24.78,93655
34,-0.261,BARO1,24.91,93625
35,-0.261,BARO2,25.61,93657
36,-0.251,BARO0,24.77,93657
37,-0.251,BARO1,24.91,93625
38,-0.251,BARO2,25.61,93655
39,-0.241,BARO0,24.78,93658
40,-0.241,BARO1,24.91,93637
41,-0.241,BARO2,25.61,93657
42,-0.231,BARO0,24.78,93654
43,-0.231,BARO1,24.91,93626
44,-0.231,BARO2,25.61,93654
45,-0.221,BARO0,24.77,93654
46,-0.221,BARO1,24.92,93635
47,-0.221,BARO2,25.61,93658
48,-0.211,BARO0,24.78,93660
49,-0.211,BARO1,24.91,93629
50,-0.211,BARO2,25.61,93659
51,-0.201,BARO0,24.78,93653
52,-0.201,BARO1,24.92,93632
53,-0.201,BARO2,25.61,93662
54,-0.191,BARO0,24.78,93660
55,-0.191,BARO1,24.92,93631
56,-0.191,BARO2,25.61,93650
57,-0.181,BARO0,24.78,93654
58,-0.181,BARO1,24.91,93634
59,-0.181,BARO2,25.61,93663
60,-0.171,BARO0,24.78,93655
61,-0.171,BARO1,24.92,93633
62,-0.171,BARO2,25.61,93656
63,-0.161,BARO0,24.78,93658
64,-0.161,BARO1,24.91,93620
65,-0.161,BARO2,25.61,93654
66,-0.151,BARO0,24.78,93652
67,-0.151,BARO1,24.91,93622
68,-0.151,BARO2,25.61,93661
69,-0.141,BARO0,24.78,93657
70,-0.141,BARO1,24.92,93629
71,-0.141,BARO2,25.61,93656
72,-0.131,BARO0,24.78,93647
73,-0.131,BARO1,24.92,93632
74,-0.131,BARO2,25.61,93661
75,-0.121,BARO0,24.78,93664
76,-0.121,BARO1,24.91,93637
77,-0.121,BARO2,25.61,93670
78,-0.111,BARO0,24.78,93738
79,-0.111,BARO1,24.91,93713
80,-0.111,BARO2,25.61,93743
81,-0.101,BARO0,24.78,93686
82,-0.101,BARO1,24.91,93655
83,-0.101,BARO2,25.61,93685
84,-0.091,BARO0,24.78,93612
85,-0.091,BARO1,24.92,93584
86,-0.091,BARO2,25.61,93619
87,-0.081,BARO0,24.78,93585
88,-0.081,BARO1,24.92,93563
89,-0.081,BARO2,25.61,93590
90,-0.071,BARO0,24.78,93579
91,-0.071,BARO1,24.92,93553
92,-0.071,BARO2,25.61,93576
93,-0.061,BARO0,24.78,93613
94,-0.061,BARO1,24.91,93581
95,-0.061,BARO2,25.61,93608
96,-0.051,BARO0,24.78,93620
97,-0.051,BARO1,24.92,93594
98,-0.051,BARO2,25.61,93622
99,-0.041,BARO0,24.78,93624
100,-0.041,BARO1,24.92,93602
101,-0.041,BARO2,25.61,93626
102,-0.031,BARO0,24.78,93620
103,-0.031,BARO1,24.92,93588
104,-0.031,BARO2,25.61,93617
105,-0.021,BARO0,24.78,93611
106,-0.021,BARO1,24.92,93586
107,-0.021,BARO2,25.61,93614
108,-0.011,BARO0,24.78,93606
109,-0.011,BARO1,24.92,93582
110,-0.011,BARO2,25.61,93613
111,-0.001,BARO0,24.78,93605
112,-0.001,BARO1,24.92,93580
113,-0.001,BARO2,25.61,93608
114,0.009,BARO0,24.78,93597
115,0.009,BARO1,24.92,93573
116,0.009,BARO2,25.61,93596
117,0.019,BARO0,24.78,93589
118,0.019,BARO1,24.91,93556
119,0.019,BARO2,25.61,93593
120,0.029,BARO0,24.78,93591
121,0.029,BARO1,24.92,93559
122,0.029,BARO2,25.61,93590
123,0.039,BARO0,24.78,93567
124,0.039,BARO1,24.92,93541
125,0.039,BARO2,25.61,93571
126,0.049,BARO0,24.78,93558
127,0.049,BARO1,24.92,93534
128,0.049,BARO2,25.61,93564
129,0.059,BARO0,24.78,93551
130,0.059,BARO1,24.92,93528
131,0.059,BARO2,25.61,93559
132,0.069,BARO0,24.78,93545
133,0.069,BARO1,24.92,93526
134,0.069,BARO2,25.61,93546
135,0.079,BARO0,24.78,93534
136,0.079,BARO1,24.92,93511
137,0.079,BARO2,25.61,93535
