,ts,mx,my,mz
0,40864,7.880181789398193,8.226449012756348,7.8361124992370605
1,40874,7.880181789398193,8.226449012756348,7.8361124992370605
2,40884,7.880181789398193,8.226449012756348,7.8361124992370605
3,40894,7.880181789398193,8.226449012756348,7.8361124992370605
4,40904,7.880181789398193,8.226449012756348,7.8361124992370605
5,40914,7.880181789398193,8.226449012756348,7.8361124992370605
6,40924,7.880181789398193,8.226449012756348,7.8361124992370605
7,40934,7.880181789398193,8.226449012756348,7.8361124992370605
8,40944,7.880181789398193,8.226449012756348,7.8361124992370605
9,40954,7.880181789398193,8.226449012756348,7.8361124992370605
10,40964,7.880181789398193,8.226449012756348,7.8361124992370605
11,40974,7.880181789398193,8.226449012756348,7.8361124992370605
12,40984,7.880181789398193,8.226449012756348,7.8361124992370605
13,40994,7.880181789398193,8.226449012756348,7.8361124992370605
14,41004,7.880181789398193,8.226449012756348,7.8361124992370605
15,41014,7.880181789398193,8.226449012756348,7.8361124992370605
16,41024,7.880181789398193,8.226449012756348,7.8361124992370605
17,41034,7.880181789398193,8.226449012756348,7.8361124992370605
18,41044,7.880181789398193,8.226449012756348,7.8361124992370605
19,41054,7.880181789398193,8.226449012756348,7.8361124992370605
20,41064,7.880181789398193,8.226449012756348,7.8361124992370605
21,41074,7.880181789398193,8.226449012756348,7.8361124992370605
22,41084,7.880181789398193,8.226449012756348,7.8361124992370605
23,41094,7.880181789398193,8.226449012756348,7.8361124992370605
24,41104,7.880181789398193,8.226449012756348,7.8361124992370605
25,41114,7.880181789398193,8.226449012756348,7.8361124992370605
26,41124,7.880181789398193,8.226449012756348,7.8361124992370605
27,41134,7.880181789398193,8.226449012756348,7.8361124992370605
28,41144,7.880181789398193,8.226449012756348,7.8361124992370605
29,41154,7.880181789398193,8.226449012756348,7.8361124992370605
30,41164,7.880181789398193,8.226449012756348,7.8361124992370605
31,41174,7.880181789398193,8.226449012756348,7.8361124992370605
32,41184,7.880181789398193,8.226449012756348,7.8361124992370605
33,41194,7.880181789398193,8.226449012756348,7.8361124992370605
34,41204,7.880181789398193,8.226449012756348,7.8361124992370605
35,41214,7.880181789398193,8.226449012756348,7.8361124992370605
36,41224,7.880181789398193,8.226449012756348,7.8361124992370605
37,41234,7.880181789398193,8.226449012756348,7.8361124992370605
38,41244,7.880181789398193,8.226449012756348,7.8361124992370605
39,41254,7.880181789398193,8.226449012756348,7.8361124992370605
40,41264,7.880181789398193,8.226449012756348,7.8361124992370605
41,41274,7.880181789398193,8.226449012756348,7.8361124992370605
42,41284,7.880181789398193,8.226449012756348,7.8361124992370605
43,41294,7.880181789398193,8.226449012756348,7.8361124992370605
44,41304,7.880181789398193,8.226449012756348,7.8361124992370605
45,41314,7.880181789398193,8.226449012756348,7.8361124992370605
46,41324,7.880181789398193,8.226449012756348,7.8361124992370605
47,41334,7.880181789398193,8.226449012756348,7.8361124992370605
48,41344,7.880181789398193,8.226449012756348,7.8361124992370605
49,41354,7.880181789398193,8.226449012756348,7.8361124992370605
50,41364,7.880181789398193,8.226449012756348,7.8361124992370605
51,41374,7.880181789398193,8.226449012756348,7.8361124992370605
52,41384,7.880181789398193,8.226449012756348,7.8361124992370605
53,41394,7.880181789398193,8.226449012756348,7.8361124992370605
54,41404,7.880181789398193,8.226449012756348,7.8361124992370605
55,41414,7.880181789398193,8.226449012756348,7.8361124992370605
56,41424,7.880181789398193,8.226449012756348,7.8361124992370605
57,41434,7.880181789398193,8.226449012756348,7.8361124992370605
58,41444,7.880181789398193,8.226449012756348,7.8361124992370605
59,41454,7.880181789398193,8.226449012756348,7.8361124992370605
60,41464,7.880181789398193,8.226449012756348,7.8361124992370605
61,41474,7.880181789398193,8.226449012756348,7.8361124992370605
62,41484,7.880181789398193,8.226449012756348,7.8361124992370605
