,ts,height,velocity,acceleration
1382,54675,47.87698745727539,-18.184669494628906,-1.1381434202194214
1383,54685,47.75840759277344,-18.129106521606445,-1.1341813802719116
1384,54695,47.64224624633789,-18.071537017822266,-1.1301052570343018
1385,54705,47.52006149291992,-18.020904541015625,-1.126443862915039
1386,54715,47.39307403564453,-17.975849151611328,-1.123116135597229
1387,54725,47.26132583618164,-17.936264038085938,-1.1201153993606567
1388,54735,47.13090133666992,-17.895675659179688,-1.1170587539672852
1389,54745,46.989166259765625,-17.867443084716797,-1.1147345304489136
1390,54755,46.845252990722656,-17.841787338256836,-1.1125649213790894
1391,54765,46.700950622558594,-17.81679344177246,-1.1104366779327393
1392,54775,46.54060363769531,-17.808998107910156,-1.1093236207962036
1393,54785,46.382530212402344,-17.798873901367188,-1.1080747842788696
1394,54795,46.22183609008789,-17.791616439819336,-1.106995940208435
1395,54805,46.05672073364258,-17.789094924926758,-1.1061968803405762
1396,54815,45.88784408569336,-17.790573120117188,-1.1056337356567383
1397,54825,45.698978424072266,-17.813156127929688,-1.1063106060028076
1398,54835,45.51384353637695,-17.831560134887695,-1.1067415475845337
1399,54845,45.32941818237305,-17.849027633666992,-1.107116937637329
1400,54855,45.140220642089844,-17.871356964111328,-1.1077769994735718
1401,54865,44.950557708740234,-17.893945693969727,-1.10845148563385
1402,54875,44.763427734375,-17.913623809814453,-1.108954906463623
1403,54885,44.58002471923828,-17.929162979125977,-1.1092153787612915
1404,54895,44.3948860168457,-17.946372985839844,-1.1095733642578125
1405,54905,44.20864486694336,-17.964570999145508,-1.1099886894226074
1406,54915,44.0224723815918,-17.98250961303711,-1.1103882789611816
1407,54925,43.833438873291016,-18.003284454345703,-1.1109530925750732
1408,54935,43.63908767700195,-18.029462814331055,-1.1118327379226685
1409,54945,43.448551177978516,-18.05134391784668,-1.112460732460022
1410,54955,43.261783599853516,-18.069011688232422,-1.112842321395874
1411,54965,43.07875442504883,-18.082550048828125,-1.1129827499389648
1412,54975,42.9096565246582,-18.081228256225586,-1.112257480621338
1413,54985,42.74410629272461,-18.076160430908203,-1.1113150119781494
1414,54995,42.584503173828125,-18.06485366821289,-1.1100105047225952
1415,55005,42.42835235595703,-18.05000877380371,-1.108501672744751
1416,55015,42.27804946899414,-18.029129028320312,-1.106643795967102
1417,55025,42.13225555419922,-18.003684997558594,-1.104522943496704
1418,55035,41.99219512939453,-17.97243309020996,-1.1020673513412476
1419,55045,41.86140060424805,-17.931699752807617,-1.0990643501281738
1420,55055,41.74700927734375,-17.874034881591797,-1.0950827598571777
1421,55065,41.63557815551758,-17.81381607055664,-1.0909576416015625
1422,55075,41.53972625732422,-17.73773193359375,-1.0859179496765137
1423,55085,41.452598571777344,-17.653188705444336,-1.0803941488265991
1424,55095,41.37176513671875,-17.562829971313477,-1.0745400190353394
1425,55105,41.29350662231445,-17.470651626586914,-1.068587064743042
1426,55115,41.21778869628906,-17.376705169677734,-1.062538743019104
1427,55125,41.14457321166992,-17.281049728393555,-1.0563982725143433
1428,55135,41.07382583618164,-17.183740615844727,-1.0501691102981567
1429,55145,41.00550842285156,-17.084829330444336,-1.0438544750213623
1430,55155,40.9395866394043,-16.984371185302734,-1.0374577045440674
1431,55165,40.862754821777344,-16.89643096923828,-1.031789779663086
1432,55175,40.788394927978516,-16.806760787963867,-1.0260283946990967
1433,55185,40.716468811035156,-16.715412139892578,-1.0201767683029175
1434,55195,40.646942138671875,-16.622440338134766,-1.0142382383346558
1435,55205,40.58458709716797,-16.522815704345703,-1.0079236030578613
1436,55215,40.52450942993164,-16.42177391052246,-1.0015345811843872
1437,55225,40.46910858154297,-16.31679916381836,-0.9949265718460083
1438,55235,40.416500091552734,-16.209917068481445,-0.9882164597511292
1439,55245,40.36603927612305,-16.10183334350586,-0.981444776058197
1440,55255,40.32493209838867,-15.984947204589844,-0.9741755127906799
1441,55265,40.285823822021484,-15.867109298706055,-0.966859757900238
1442,55275,40.24564743041992,-15.751575469970703,-0.9596841335296631
1443,55285,40.20743942260742,-15.635111808776855,-0.9524632096290588
1444,55295,40.166969299316406,-15.522197723388672,-0.9454535245895386
1445,55305,40.12784194946289,-15.408990859985352,-0.9384347796440125
1446,55315,40.08340072631836,-15.30252456665039,-0.9318093061447144
1447,55325,40.02528762817383,-15.211556434631348,-0.9260770082473755
1448,55335,39.96685028076172,-15.121838569641113,-0.9204224348068237
1449,55345,39.908687591552734,-15.032721519470215,-0.914808452129364
1450,55355,39.82674789428711,-14.969600677490234,-0.9106842279434204
1451,55365,39.74713897705078,-14.904644966125488,-0.9064598679542542
1452,55375,39.65419006347656,-14.854421615600586,-0.9030799865722656
1453,55385,39.560691833496094,-14.805274963378906,-0.8997652530670166
1454,55395,39.46178436279297,-14.762330055236816,-0.8968073129653931
1455,55405,39.34911346435547,-14.734338760375977,-0.8947036862373352
1456,55415,39.20597457885742,-14.738799095153809,-0.8944483995437622
1457,55425,39.05854415893555,-14.7477388381958,-0.8944481015205383
1458,55435,38.909912109375,-14.757855415344238,-0.8945146799087524
1459,55445,38.75826644897461,-14.771048545837402,-0.8947558999061584
1460,55455,38.58982467651367,-14.801837921142578,-0.8959957957267761
1461,55465,38.42217254638672,-14.831480026245117,-0.8971692323684692
1462,55475,38.24933624267578,-14.866292953491211,-0.8986346125602722
1463,55485,38.07496643066406,-14.902371406555176,-0.900170087814331
1464,55495,37.884605407714844,-14.95496654510498,-0.9026395082473755
1465,55505,37.68870544433594,-15.012880325317383,-0.9054073095321655
1466,55515,37.4932975769043,-15.069690704345703,-0.9081096649169922
1467,55525,37.28821563720703,-15.136141777038574,-0.9113543033599854
1468,55535,37.0855598449707,-15.19936466217041,-0.9144129753112793
1469,55545,36.8666877746582,-15.279068946838379,-0.918399453163147
1470,55555,36.643211364746094,-15.362828254699707,-0.9226105213165283
1471,55565,36.42298126220703,-15.442317008972168,-0.9265760183334351
1472,55575,36.20475769042969,-15.518889427185059,-0.9303727149963379
1473,55585,35.9903450012207,-15.590664863586426,-0.9338947534561157
1474,55595,35.7767333984375,-15.660874366760254,-0.9373247623443604
1475,55605,35.5656852722168,-15.727668762207031,-0.9405587315559387
1476,55615,35.359004974365234,-15.789178848266602,-0.9434917569160461
1477,55625,35.15665054321289,-15.845500946044922,-0.9461296796798706
1478,55635,34.957977294921875,-15.897370338439941,-0.9485143423080444
1479,55645,34.76593017578125,-15.941717147827148,-0.9504736661911011
1480,55655,34.57746505737305,-15.981834411621094,-0.9521932601928711
1481,55665,34.39194107055664,-16.018442153930664,-0.9537139534950256
1482,55675,34.20695114135742,-16.054109573364258,-0.955180287361145
1483,55685,34.02547836303711,-16.085702896118164,-0.9564164280891418
1484,55695,33.84748840332031,-16.11329460144043,-0.9574270248413086
1485,55705,33.66693115234375,-16.143320083618164,-0.9585727453231812
1486,55715,33.477203369140625,-16.182716369628906,-0.960241973400116
1487,55725,33.29105758666992,-16.217931747436523,-0.9616755247116089
1488,55735,33.097633361816406,-16.260473251342773,-0.9635173082351685
1489,55745,32.9078369140625,-16.298755645751953,-0.965118944644928
1490,55755,32.730690002441406,-16.32329750061035,-0.9659510254859924
1491,55765,32.5570068359375,-16.34393310546875,-0.9665641188621521
1492,55775,32.386749267578125,-16.360740661621094,-0.9669626951217651
1493,55785,32.221656799316406,-16.37192726135254,-0.9670472741127014
1494,55795,32.059906005859375,-16.37946891784668,-0.9669285416603088
1495,55805,31.915325164794922,-16.368810653686523,-0.9657955765724182
1496,55815,31.77387046813965,-16.354955673217773,-0.9644857048988342
1497,55825,31.637882232666016,-16.335464477539062,-0.9628634452819824
1498,55835,31.51094627380371,-16.306610107421875,-0.9607219099998474
1499,55845,31.389373779296875,-16.27237892150879,-0.958283543586731
1500,55855,31.28266143798828,-16.22280502319336,-0.9549948573112488
1501,55865,31.17866325378418,-16.17085838317871,-0.9515777826309204
1502,55875,31.077346801757812,-16.116596221923828,-0.9480358362197876
1503,55885,30.97867774963379,-16.060077667236328,-0.9443724751472473
1504,55895,30.8790340423584,-16.00514793395996,-0.940801203250885
1505,55905,30.78200912475586,-15.948001861572266,-0.9371107220649719
1506,55915,30.687572479248047,-15.888691902160645,-0.9333043694496155
1507,55925,30.59568977355957,-15.827277183532715,-0.9293854236602783
1508,55935,30.49793243408203,-15.772668838500977,-0.9258475303649902
1509,55945,30.3967342376709,-15.722233772277832,-0.9225443005561829
1510,55955,30.297536849975586,-15.670188903808594,-0.9191555380821228
1511,55965,30.20754623413086,-15.6089448928833,-0.9152619242668152
1512,55975,30.12003517150879,-15.545693397521973,-0.9112614989280701
1513,55985,30.046953201293945,-15.46784782409668,-0.906459391117096
1514,55995,29.97676658630371,-15.38772201538086,-0.9015365839004517
1515,56005,29.908222198486328,-15.306660652160645,-0.8965674042701721
1516,56015,29.841901779174805,-15.224059104919434,-0.8915185332298279
1517,56025,29.778383255004883,-15.139325141906738,-0.8863575458526611
1518,56035,29.717626571655273,-15.052519798278809,-0.8810879588127136
1519,56045,29.66379165649414,-14.959278106689453,-0.8754695653915405
1520,56055,29.638437271118164,-14.836918830871582,-0.8682548999786377
1521,56065,29.623807907104492,-14.704465866088867,-0.8604927659034729
1522,56075,29.61077880859375,-14.571646690368652,-0.852718710899353
1523,56085,29.603574752807617,-14.434011459350586,-0.8446882963180542
1524,56095,29.59786605834961,-14.296171188354492,-0.8366551399230957
1525,56105,29.593624114990234,-14.158160209655762,-0.8286210298538208
1526,56115,29.58656883239746,-14.024494171142578,-0.8208338022232056
1527,56125,29.571969985961914,-13.900118827819824,-0.8135642409324646
1528,56135,29.55889320373535,-13.775381088256836,-0.8062824606895447
1529,56145,29.532901763916016,-13.665510177612305,-0.7998226881027222
1530,56155,29.506099700927734,-13.557591438293457,-0.7934765815734863
1531,56165,29.462310791015625,-13.468667030334473,-0.7881765365600586
1532,56175,29.409486770629883,-13.390158653259277,-0.7834517359733582
1533,56185,29.35853385925293,-13.31045913696289,-0.7786667943000793
1534,56195,29.295021057128906,-13.244803428649902,-0.7746542096138
1535,56205,29.229888916015625,-13.181509017944336,-0.770774781703949
1536,56215,29.164915084838867,-13.118678092956543,-0.7669246792793274
