,ts,acc_x,acc_y,acc_z
0,40864,0,-1,0
1,40874,0,-1,0
2,40884,0,-1,0
3,40894,0,0,0
4,40904,0,-1,0
5,40914,0,-1,0
6,40924,0,-1,0
7,40934,0,-1,0
8,40944,0,-1,0
9,40954,0,-1,0
10,40964,0,-1,0
11,40974,0,-1,0
12,40984,0,-1,0
13,40994,0,0,0
14,41004,0,-1,0
15,41014,0,-1,0
16,41024,0,-1,0
17,41034,0,-1,0
18,41044,0,-1,0
19,41054,0,-1,0
20,41064,0,-1,0
21,41074,0,-1,0
22,41084,-1,-1,0
23,41094,0,-1,0
24,41104,0,-1,0
25,41114,0,-1,0
26,41124,-1,-1,0
27,41134,-1,-1,0
28,41144,-1,-1,0
29,41154,-1,-1,0
30,41164,-1,-1,0
31,41174,0,0,0
32,41184,0,0,0
33,41194,-1,-1,0
34,41204,0,-1,0
35,41214,0,-1,0
36,41224,0,-1,0
37,41234,0,-1,0
38,41244,0,-1,0
39,41254,0,-1,0
40,41264,-1,-1,0
41,41274,-1,0,0
42,41284,0,0,0
43,41294,0,-1,0
44,41304,0,-1,0
45,41314,0,0,0
46,41324,-1,0,0
47,41334,0,0,0
48,41344,0,-1,0
49,41354,-1,0,0
50,41364,-1,0,0
51,41374,0,-1,0
52,41384,0,-1,0
53,41394,0,0,0
54,41404,-1,0,0
55,41414,0,-1,0
56,41424,-1,0,0
57,41434,-1,0,0
58,41444,0,-1,0
59,41454,0,0,0
60,41464,0,-1,0
61,41474,0,-1,0
62,41484,0,0,0
63,41494,0,-1,0
64,41504,0,-1,0
65,41514,-1,-1,0
66,41524,0,-1,0
67,41534,-1,0,0
68,41544,0,-1,0
69,41554,0,0,0
70,41564,0,-1,0
71,41574,0,-1,0
72,41584,-1,-1,0
73,41594,0,-1,0
74,41604,-1,0,0
75,41614,0,-1,0
76,41624,0,0,0
77,41634,0,-2,0
78,41644,0,0,0
79,41654,0,-1,0
80,41664,0,0,0
81,41674,0,-1,0
82,41684,0,0,0
83,41694,0,-1,0
84,41704,0,-1,0
85,41714,0,0,0
86,41724,0,-1,0
87,41734,0,0,0
88,41744,0,-1,0
89,41754,0,0,0
90,41764,0,-1,0
91,41774,0,-1,0
92,41784,0,-1,0
93,41794,0,-1,0
94,41804,0,-1,0
95,41814,0,0,0
96,41824,0,-1,0
97,41834,0,0,0
98,41844,0,-1,0
99,41854,0,-1,0
100,41864,0,-1,0
101,41874,-1,0,0
102,41884,-1,-1,0
103,41894,-1,0,0
104,41904,0,-1,0
105,41914,-1,0,0
106,41924,-1,-1,0
107,41934,0,0,0
108,41944,0,-1,0
109,41954,0,-1,0
110,41964,0,-1,0
111,41974,0,-1,0
112,41984,0,0,0
113,41994,-1,-1,0
114,42004,0,-1,0
115,42014,-1,-1,0
116,42024,-1,0,0
117,42034,0,-1,0
118,42044,-1,0,0
119,42054,0,-1,0
120,42064,0,-1,0
121,42074,0,0,0
122,42084,0,-1,0
123,42094,-1,0,0
124,42104,-1,-1,0
125,42114,-1,-1,0
126,42124,0,-1,0
127,42134,0,-1,0
128,42144,0,-1,0
129,42154,-1,-1,0
130,42164,-1,0,0
131,42174,0,-1,0
132,42184,0,0,0
133,42194,0,-1,0
134,42204,-1,-1,0
135,42214,-1,-1,0
136,42224,0,-1,0
137,42234,-1,0,0
138,42244,0,-1,0
139,42254,-1,-1,0
140,42264,-1,-1,0
141,42274,-1,-1,0
142,42284,-1,-1,0
143,42294,-1,0,0
144,42304,-1,-1,0
145,42314,-1,-1,0
146,42324,0,-1,0
147,42334,-1,-1,0
148,42344,-1,0,0
149,42354,-1,0,0
150,42364,-1,-1,0
151,42374,-1,0,0
152,42384,0,-1,0
153,42394,0,-1,0
154,42404,-1,0,0
155,42414,0,0,0
156,42424,-1,-1,0
157,42434,-1,-1,0
158,42444,0,-1,0
159,42454,-1,-1,0
160,42464,-1,-1,0
161,42474,0,0,0
162,42484,-1,-1,0
163,42494,-1,-1,0
164,42504,0,-1,0
165,42514,-1,-1,0
166,42524,-1,-1,0
167,42534,0,0,0
168,42544,-1,0,0
169,42554,0,-1,0
170,42564,0,-1,0
171,42574,-1,-1,0
172,42584,-1,-1,0
173,42594,0,-1,0
174,42604,-1,-1,0
