,ts,id,T,P
0,40864,BARO0,1911,97973
1,40864,BARO1,1994,98102
2,40864,BARO2,2096,98069
3,40874,BARO0,1911,97979
4,40874,BARO1,1993,98097
5,40874,BARO2,2096,98064
6,40884,BARO0,1912,97980
7,40884,BARO1,1994,98098
8,40884,BARO2,2096,98073
9,40894,BARO0,1912,97980
10,40894,BARO1,1994,98107
11,40894,BARO2,2096,98074
12,40904,BARO0,1911,97988
13,40904,BARO1,1993,98104
14,40904,BARO2,2096,98071
15,40914,BARO0,1911,97966
16,40914,BARO1,1994,98103
17,40914,BARO2,2096,98072
18,40924,BARO0,1911,97985
19,40924,BARO1,1994,98106
20,40924,BARO2,2096,98078
21,40934,BARO0,1912,97972
22,40934,BARO1,1994,98097
23,40934,BARO2,2096,98066
24,40944,BARO0,1911,97982
25,40944,BARO1,1994,98096
26,40944,BARO2,2096,98066
27,40954,BARO0,1912,97973
28,40954,BARO1,1994,98091
29,40954,BARO2,2096,98069
30,40964,BARO0,1912,97976
31,40964,BARO1,1994,98097
32,40964,BARO2,2096,98068
33,40974,BARO0,1912,97967
34,40974,BARO1,1994,98108
35,40974,BARO2,2096,98065
36,40984,BARO0,1912,97984
37,40984,BARO1,1994,98106
38,40984,BARO2,2097,98066
39,40994,BARO0,1912,97972
40,40994,BARO1,1994,98102
41,40994,BARO2,2097,98067
42,41004,BARO0,1912,97977
43,41004,BARO1,1994,98101
44,41004,BARO2,2097,98065
45,41014,BARO0,1912,97972
46,41014,BARO1,1994,98105
47,41014,BARO2,2097,98067
48,41024,BARO0,1912,97973
49,41024,BARO1,1994,98104
50,41024,BARO2,2097,98073
51,41034,BARO0,1912,97974
52,41034,BARO1,1994,98100
53,41034,BARO2,2096,98065
54,41044,BARO0,1912,97974
55,41044,BARO1,1994,98105
56,41044,BARO2,2096,98071
57,41054,BARO0,1912,97976
58,41054,BARO1,1994,98095
59,41054,BARO2,2097,98070
60,41064,BARO0,1913,97963
61,41064,BARO1,1994,98099
62,41064,BARO2,2096,98059
63,41074,BARO0,1913,97968
64,41074,BARO1,1994,98090
65,41074,BARO2,2097,98058
66,41084,BARO0,1913,97972
67,41084,BARO1,1994,98090
68,41084,BARO2,2096,98062
69,41094,BARO0,1913,97972
70,41094,BARO1,1994,98081
71,41094,BARO2,2096,98066
72,41104,BARO0,1913,97976
73,41104,BARO1,1994,98090
74,41104,BARO2,2097,98054
75,41114,BARO0,1912,97980
76,41114,BARO1,1994,98089
77,41114,BARO2,2096,98073
78,41124,BARO0,1913,97978
79,41124,BARO1,1994,98072
80,41124,BARO2,2097,98055
81,41134,BARO0,1913,97954
82,41134,BARO1,1994,98062
83,41134,BARO2,2097,98048
84,41144,BARO0,1912,97971
85,41144,BARO1,1994,98078
86,41144,BARO2,2097,98051
