,ts,latitude,longitude,satellites
57,12.76,39.38791275024414,-8.28744125366211,7
58,13.06,39.387779235839844,-8.287517547607422,7
59,13.26,39.38772201538086,-8.287519454956055,5
60,13.66,39.38772201538086,-8.287519454956055,5
61,14.26,39.3874397277832,-8.287602424621582,5
62,14.46,39.38739776611328,-8.287591934204102,5
63,14.76,39.387351989746094,-8.287601470947266,5
64,14.86,39.387298583984375,-8.28763198852539,5
65,15.06,39.38725280761719,-8.287654876708984,3
66,15.26,39.38719940185547,-8.287665367126465,3
67,15.46,39.38714599609375,-8.287680625915527,3
68,15.66,39.38714599609375,-8.287680625915527,3
69,15.76,39.3870964050293,-8.287704467773438,3
70,16.06,39.386985778808594,-8.287811279296875,3
71,16.26,39.38692855834961,-8.287840843200684,4
72,16.46,39.38687515258789,-8.287869453430176,4
73,16.86,39.38676834106445,-8.287939071655273,4
74,17.06,39.38671112060547,-8.28798770904541,4
75,17.26,39.386661529541016,-8.288017272949219,4
76,17.46,39.38660430908203,-8.28804874420166,5
77,17.66,39.38660430908203,-8.28804874420166,5
78,17.76,39.38655090332031,-8.288080215454102,5
79,18.06,39.386436462402344,-8.288152694702148,5
80,18.26,39.386383056640625,-8.288183212280273,6
81,18.46,39.386329650878906,-8.288213729858398,5
82,18.66,39.386329650878906,-8.288213729858398,6
83,18.86,39.386329650878906,-8.288213729858398,0
84,19.06,39.386329650878906,-8.288213729858398,8
85,19.26,39.386329650878906,-8.288213729858398,7
86,19.86,39.386329650878906,-8.288213729858398,9
87,20.66,39.386329650878906,-8.288213729858398,4
88,21.26,39.385719299316406,-8.287880897521973,5
89,21.66,39.385719299316406,-8.287880897521973,6
90,22.06,39.385719299316406,-8.287880897521973,5
91,22.26,39.38548278808594,-8.287801742553711,7
92,22.76,39.38548278808594,-8.287801742553711,8
93,23.06,39.385292053222656,-8.287725448608398,5
94,23.56,39.385292053222656,-8.287725448608398,5
95,23.86,39.38510513305664,-8.287639617919922,5
96,24.06,39.38510513305664,-8.287639617919922,5
97,24.46,39.38510513305664,-8.287639617919922,6
98,24.86,39.384918212890625,-8.28754711151123,7
99,25.56,39.384918212890625,-8.28754711151123,4
100,25.86,39.3846435546875,-8.287395477294922,4
101,26.06,39.3846435546875,-8.287395477294922,5
102,26.46,39.3846435546875,-8.287395477294922,6
103,26.86,39.3846435546875,-8.287395477294922,9
104,27.06,39.38439178466797,-8.287229537963867,5
105,27.46,39.38433837890625,-8.287198066711426,5
106,27.56,39.38433837890625,-8.287198066711426,6
107,27.76,39.38433074951172,-8.287199020385742,6
108,28.06,39.38433837890625,-8.287182807922363,6
109,28.26,39.384342193603516,-8.287158012390137,6
110,28.46,39.384342193603516,-8.287158012390137,6
111,28.76,39.384342193603516,-8.287158012390137,7
112,29.06,39.38434600830078,-8.287068367004395,5
113,29.46,39.38434600830078,-8.287068367004395,5
114,29.56,39.38434600830078,-8.287068367004395,6
115,30.06,39.38434600830078,-8.287068367004395,4
116,30.26,39.384376525878906,-8.286930084228516,5
117,30.46,39.38438415527344,-8.286906242370605,5
118,30.86,39.38438415527344,-8.286906242370605,6
119,31.06,39.38440704345703,-8.286833763122559,4
120,31.26,39.38440704345703,-8.286833763122559,5
121,31.56,39.38440704345703,-8.286833763122559,6
122,32.76,39.38446807861328,-8.286676406860352,6
123,34.06,39.38457107543945,-8.286527633666992,4
124,34.26,39.38458251953125,-8.286505699157715,6
125,34.46,39.38458251953125,-8.286505699157715,6
126,34.76,39.384613037109375,-8.286470413208008,6
127,35.06,39.3846549987793,-8.286437034606934,6
128,35.56,39.3846549987793,-8.286437034606934,5
129,36.06,39.3846549987793,-8.286437034606934,4
130,36.26,39.384700775146484,-8.286271095275879,5
131,36.46,39.384708404541016,-8.286242485046387,6
132,36.86,39.38471984863281,-8.286184310913086,7
133,37.06,39.38473892211914,-8.28615665435791,6
134,37.16,39.38473892211914,-8.28615665435791,6
135,37.26,39.38475036621094,-8.286127090454102,7
136,37.46,39.384761810302734,-8.286094665527344,7
137,37.56,39.384761810302734,-8.286094665527344,7
138,38.66,39.384761810302734,-8.286094665527344,4
139,39.76,39.38490295410156,-8.285841941833496,4
140,39.86,39.38492202758789,-8.285812377929688,4
141,40.06,39.38492965698242,-8.285773277282715,8
142,40.26,39.38494110107422,-8.285746574401855,9
143,40.46,39.38494110107422,-8.285746574401855,9
144,40.86,39.384971618652344,-8.28565788269043,8
145,41.06,39.38498306274414,-8.285634994506836,6
146,41.26,39.3849983215332,-8.285612106323242,7
147,41.46,39.385013580322266,-8.285589218139648,7
148,41.56,39.385013580322266,-8.285589218139648,7
149,41.86,39.385047912597656,-8.285541534423828,7
150,42.06,39.38505935668945,-8.285517692565918,3
151,42.26,39.38507080078125,-8.285493850708008,5
152,42.46,39.38508605957031,-8.285470962524414,6
153,42.86,39.38510513305664,-8.285429954528809,6
154,43.06,39.38511276245117,-8.285412788391113,3
155,43.26,39.38512420654297,-8.285394668579102,3
156,43.46,39.385128021240234,-8.285374641418457,3
157,43.56,39.385128021240234,-8.285374641418457,3
158,43.66,39.38512420654297,-8.285346031188965,3
159,43.76,39.38512420654297,-8.285346031188965,3
160,43.86,39.38512420654297,-8.285346031188965,4
161,44.06,39.38512420654297,-8.285346031188965,6
162,44.26,39.385108947753906,-8.285260200500488,7
163,44.46,39.38511276245117,-8.285236358642578,8
164,44.66,39.38511276245117,-8.285236358642578,6
165,44.76,39.38510513305664,-8.285204887390137,6
166,44.86,39.38510513305664,-8.285204887390137,7
167,45.06,39.38510513305664,-8.285204887390137,4
168,45.56,39.38510513305664,-8.285204887390137,5
169,46.06,39.385093688964844,-8.285027503967285,4
170,46.26,39.38508605957031,-8.284998893737793,5
171,47.06,39.38507080078125,-8.284895896911621,4
172,47.26,39.385066986083984,-8.284870147705078,5
173,47.46,39.38506317138672,-8.284844398498535,7
174,47.56,39.38506317138672,-8.284844398498535,8
175,47.76,39.38505935668945,-8.284820556640625,8
176,47.86,39.38505935668945,-8.284795761108398,8
177,48.26,39.38505554199219,-8.284754753112793,5
178,48.46,39.38505554199219,-8.2847318649292,6
179,48.76,39.38505172729492,-8.284708976745605,6
180,49.56,39.38505172729492,-8.284708976745605,6
181,49.86,39.38503646850586,-8.284584045410156,6
182,50.06,39.38503646850586,-8.284584045410156,5
183,50.46,39.38502502441406,-8.284517288208008,7
184,50.86,39.38500213623047,-8.284479141235352,7
185,51.56,39.38500213623047,-8.284479141235352,5
186,52.86,39.38500213623047,-8.284479141235352,5
187,53.46,39.3849983215332,-8.284202575683594,4
188,53.56,39.3849983215332,-8.284202575683594,5
189,53.86,39.3849983215332,-8.284183502197266,5
190,54.06,39.385009765625,-8.284151077270508,4
191,54.26,39.3850212097168,-8.28414249420166,5
192,54.46,39.385040283203125,-8.284139633178711,6
193,54.76,39.385040283203125,-8.284139633178711,6
194,55.56,39.385040283203125,-8.284139633178711,4
195,56.06,39.385074615478516,-8.284025192260742,4
196,56.26,39.38507843017578,-8.284012794494629,5
197,56.46,39.38508605957031,-8.284002304077148,5
198,57.26,39.38509750366211,-8.283927917480469,5
199,57.46,39.385093688964844,-8.283905029296875,6
200,57.56,39.385093688964844,-8.283905029296875,6
201,57.86,39.38509750366211,-8.283867835998535,6
202,58.46,39.385093688964844,-8.28378963470459,5
203,58.76,39.385093688964844,-8.28376293182373,5
204,59.46,39.38508224487305,-8.28365707397461,6
205,59.56,39.38508224487305,-8.28365707397461,6
206,59.76,39.38507843017578,-8.2836332321167,6
207,60.06,39.385066986083984,-8.283592224121094,6
208,60.26,39.385066986083984,-8.283570289611816,6
209,60.56,39.385066986083984,-8.283549308776855,6
210,60.86,39.38506317138672,-8.283510208129883,9
211,61.06,39.38506317138672,-8.283510208129883,7
212,61.16,39.38505935668945,-8.283489227294922,7
213,61.26,39.38505935668945,-8.283463478088379,7
214,61.86,39.38505172729492,-8.283409118652344,7
215,62.06,39.38505172729492,-8.283409118652344,8
216,62.26,39.38395690917969,-8.281679153442383,9
217,62.46,39.38395690917969,-8.281679153442383,9
218,62.56,39.38395309448242,-8.281648635864258,9
219,62.86,39.383949279785156,-8.281584739685059,9
220,63.06,39.383949279785156,-8.281554222106934,9
221,63.26,39.383949279785156,-8.281554222106934,10
222,63.36,39.38394546508789,-8.281523704528809,10
223,63.46,39.383941650390625,-8.281492233276367,11
224,63.86,39.38393783569336,-8.281460762023926,11
225,63.96,39.38393020629883,-8.2814302444458,11
226,64.06,39.38393020629883,-8.2814302444458,12
227,64.16,39.38392639160156,-8.281405448913574,12
228,64.26,39.3839225769043,-8.281379699707031,12
229,64.56,39.38391876220703,-8.281354904174805,12
230,64.86,39.383914947509766,-8.281331062316895,12
231,64.96,39.3839111328125,-8.281310081481934,12
232,65.06,39.3839111328125,-8.281310081481934,12
233,65.16,39.3839111328125,-8.281289100646973,12
234,65.26,39.3839111328125,-8.281289100646973,12
235,65.36,39.383914947509766,-8.281271934509277,12
236,65.56,39.383914947509766,-8.281254768371582,12
237,65.86,39.3839111328125,-8.281238555908203,12
238,65.96,39.3839111328125,-8.281221389770508,12
239,66.06,39.3839111328125,-8.281221389770508,12
240,66.16,39.3839111328125,-8.281205177307129,12
241,66.26,39.383914947509766,-8.28118896484375,12
242,66.56,39.383914947509766,-8.281171798706055,12
243,66.86,39.383914947509766,-8.281150817871094,12
244,66.96,39.383914947509766,-8.2811279296875,12
245,67.06,39.383914947509766,-8.2811279296875,12
246,67.16,39.383914947509766,-8.28110408782959,12
247,67.26,39.38391876220703,-8.281078338623047,12
248,67.56,39.38391876220703,-8.281049728393555,12
249,67.86,39.38391876220703,-8.281020164489746,12
250,67.96,39.38391876220703,-8.280988693237305,12
251,68.06,39.38391876220703,-8.280988693237305,12
252,68.16,39.38391876220703,-8.280954360961914,12
253,68.26,39.38391876220703,-8.280954360961914,12
254,68.36,39.3839225769043,-8.28091812133789,12
255,68.56,39.3839225769043,-8.280882835388184,12
256,68.86,39.38392639160156,-8.28084945678711,12
257,68.96,39.38392639160156,-8.280815124511719,12
258,69.06,39.38392639160156,-8.280815124511719,12
259,69.16,39.38392639160156,-8.280782699584961,12
260,69.26,39.38392639160156,-8.280782699584961,12
261,69.36,39.38392639160156,-8.28074836730957,12
262,69.56,39.38392639160156,-8.280715942382812,12
263,69.86,39.3839225769043,-8.280684471130371,12
264,69.96,39.3839225769043,-8.280656814575195,12
265,70.06,39.3839225769043,-8.280656814575195,12
266,70.16,39.3839225769043,-8.280630111694336,12
267,70.26,39.3839225769043,-8.280630111694336,12
268,70.36,39.38391876220703,-8.280604362487793,12
269,70.46,39.38391876220703,-8.280604362487793,12
270,70.56,39.383914947509766,-8.28057861328125,12
271,70.86,39.383914947509766,-8.280552864074707,12
272,70.96,39.3839111328125,-8.28052806854248,12
273,71.06,39.3839111328125,-8.28052806854248,12
274,71.16,39.383907318115234,-8.280501365661621,12
275,71.26,39.383907318115234,-8.280501365661621,12
276,71.36,39.383907318115234,-8.280475616455078,12
277,71.56,39.38390350341797,-8.280447959899902,12
278,71.86,39.38390350341797,-8.280420303344727,12
279,71.96,39.3838996887207,-8.28039264678955,12
280,72.06,39.3838996887207,-8.28039264678955,12
281,72.16,39.3838996887207,-8.280364036560059,12
282,72.26,39.3838996887207,-8.280364036560059,12
283,72.36,39.38389587402344,-8.280335426330566,12
284,72.46,39.38389587402344,-8.280335426330566,12
285,72.56,39.38389587402344,-8.280305862426758,12
286,72.86,39.38389205932617,-8.280275344848633,12
287,72.96,39.38389205932617,-8.28024673461914,12
288,73.06,39.38389205932617,-8.28024673461914,12
289,73.16,39.383888244628906,-8.280217170715332,12
290,73.26,39.383888244628906,-8.280217170715332,12
291,73.36,39.383888244628906,-8.280187606811523,12
292,73.56,39.38388442993164,-8.280158042907715,12
293,73.86,39.383880615234375,-8.280128479003906,12
294,73.96,39.383880615234375,-8.280101776123047,12
295,74.06,39.383880615234375,-8.280101776123047,12
296,74.16,39.38387680053711,-8.280075073242188,12
297,74.26,39.38387680053711,-8.280075073242188,12
298,74.36,39.383872985839844,-8.280050277709961,12
299,74.46,39.383872985839844,-8.280050277709961,12
300,74.56,39.383872985839844,-8.280025482177734,12
301,74.86,39.38386917114258,-8.280001640319824,12
302,74.96,39.38386917114258,-8.279977798461914,12
303,75.06,39.38386917114258,-8.279977798461914,12
304,75.16,39.38386535644531,-8.27995491027832,12
305,75.26,39.38386535644531,-8.27995491027832,12
306,75.36,39.38386154174805,-8.27993392944336,12
307,75.46,39.38386154174805,-8.27993392944336,12
308,75.56,39.38385772705078,-8.279912948608398,12
309,75.86,39.38385772705078,-8.279891967773438,12
310,75.96,39.383853912353516,-8.279869079589844,12
311,76.06,39.383853912353516,-8.279869079589844,12
312,76.16,39.38385009765625,-8.27984619140625,12
313,76.26,39.38385009765625,-8.27984619140625,12
314,76.36,39.38385009765625,-8.27982234954834,12
315,76.46,39.38385009765625,-8.27982234954834,12
316,76.56,39.383846282958984,-8.279796600341797,12
317,76.86,39.38384246826172,-8.279769897460938,12
318,76.96,39.38384246826172,-8.279744148254395,12
319,77.06,39.38384246826172,-8.279744148254395,12
320,77.16,39.38383865356445,-8.279718399047852,12
321,77.26,39.38383865356445,-8.279718399047852,12
322,77.36,39.38383483886719,-8.279693603515625,12
323,77.56,39.38383102416992,-8.279669761657715,12
324,77.86,39.383827209472656,-8.279645919799805,12
325,77.96,39.383827209472656,-8.279623985290527,12
326,78.06,39.383827209472656,-8.279623985290527,12
327,78.16,39.383827209472656,-8.2796049118042,12
328,78.26,39.383827209472656,-8.2796049118042,12
329,78.36,39.38383102416992,-8.279585838317871,12
330,78.46,39.38383102416992,-8.279585838317871,12
331,78.56,39.38383102416992,-8.279569625854492,12
332,78.86,39.38383865356445,-8.27955436706543,12
333,78.96,39.38384246826172,-8.279540061950684,12
334,79.06,39.38384246826172,-8.279540061950684,12
335,79.16,39.38385009765625,-8.279526710510254,12
336,79.26,39.38385009765625,-8.279526710510254,12
337,79.36,39.38385772705078,-8.279513359069824,12
338,79.56,39.38386917114258,-8.279500007629395,12
339,79.86,39.383880615234375,-8.279487609863281,12
340,79.96,39.38389587402344,-8.279475212097168,12
341,80.06,39.38389587402344,-8.279475212097168,12
342,80.16,39.383907318115234,-8.279461860656738,12
343,80.26,39.383907318115234,-8.279461860656738,12
344,80.36,39.3839225769043,-8.279446601867676,12
345,80.46,39.38393783569336,-8.27942943572998,12
346,80.86,39.38395309448242,-8.279415130615234,12
347,80.96,39.383968353271484,-8.279400825500488,12
348,81.06,39.383968353271484,-8.279400825500488,12
349,81.16,39.38397979736328,-8.279387474060059,12
350,81.26,39.38397979736328,-8.279387474060059,12
351,81.36,39.383995056152344,-8.279373168945312,12
352,81.56,39.38400650024414,-8.279359817504883,12
353,81.86,39.38401794433594,-8.279346466064453,12
354,81.96,39.384029388427734,-8.279335975646973,12
355,82.06,39.384029388427734,-8.279335975646973,12
356,82.16,39.384037017822266,-8.279324531555176,12
357,82.26,39.384037017822266,-8.279324531555176,12
358,82.36,39.38404846191406,-8.279314994812012,12
359,82.46,39.38404846191406,-8.279314994812012,12
360,82.56,39.38405227661133,-8.279305458068848,12
361,82.86,39.384056091308594,-8.279294967651367,12
362,82.96,39.384063720703125,-8.279285430908203,12
363,83.06,39.384063720703125,-8.279285430908203,12
364,83.16,39.38406753540039,-8.279276847839355,12
365,83.26,39.38406753540039,-8.279276847839355,12
366,83.36,39.384071350097656,-8.279266357421875,12
367,83.56,39.38407516479492,-8.279256820678711,12
368,83.86,39.38407516479492,-8.27924633026123,12
369,83.96,39.38407897949219,-8.279236793518066,12
370,84.06,39.38407897949219,-8.279236793518066,12
371,84.16,39.38407897949219,-8.279226303100586,12
372,84.26,39.38407897949219,-8.279226303100586,12
373,84.36,39.38407897949219,-8.279215812683105,12
374,84.46,39.38407897949219,-8.279215812683105,12
375,84.56,39.38407897949219,-8.279203414916992,12
376,84.86,39.38408279418945,-8.279191017150879,12
377,84.96,39.38408279418945,-8.279178619384766,12
378,85.06,39.38408279418945,-8.279178619384766,12
379,85.16,39.38407897949219,-8.279163360595703,12
380,85.26,39.38407897949219,-8.279163360595703,12
381,85.36,39.38407897949219,-8.279147148132324,12
382,85.56,39.38407897949219,-8.279129981994629,12
383,85.86,39.38407897949219,-8.2791109085083,12
384,85.96,39.38407516479492,-8.279092788696289,12
385,86.06,39.38407516479492,-8.279092788696289,12
386,86.16,39.38407516479492,-8.279073715209961,12
387,86.36,39.384071350097656,-8.279051780700684,12
388,86.46,39.384071350097656,-8.279051780700684,12
389,86.56,39.38406753540039,-8.279030799865723,12
390,86.86,39.38406753540039,-8.279010772705078,12
391,86.96,39.384063720703125,-8.27899169921875,12
392,87.16,39.38405990600586,-8.278971672058105,12
393,87.26,39.38405990600586,-8.278971672058105,12
394,87.36,39.38405990600586,-8.278951644897461,12
395,87.56,39.384056091308594,-8.2789306640625,12
396,87.86,39.38405227661133,-8.278910636901855,12
397,87.96,39.38404846191406,-8.27889347076416,12
398,88.06,39.38404846191406,-8.27889347076416,12
399,88.16,39.38404846191406,-8.278876304626465,12
400,88.26,39.38404846191406,-8.278860092163086,12
401,88.46,39.38404846191406,-8.278860092163086,12
402,88.56,39.3840446472168,-8.27884578704834,12
403,88.86,39.3840446472168,-8.278830528259277,12
404,88.96,39.38404846191406,-8.278817176818848,12
405,89.06,39.38404846191406,-8.278817176818848,12
406,89.16,39.38404846191406,-8.278804779052734,12
407,89.26,39.38404846191406,-8.278792381286621,12
408,89.56,39.38405227661133,-8.278780937194824,12
409,89.86,39.384056091308594,-8.278770446777344,12
410,89.96,39.384056091308594,-8.278759956359863,12
411,90.06,39.384056091308594,-8.278759956359863,12
412,90.16,39.38405990600586,-8.278749465942383,12
413,90.26,39.384063720703125,-8.278739929199219,12
414,90.46,39.384063720703125,-8.278739929199219,12
415,90.56,39.38406753540039,-8.278728485107422,12
416,90.86,39.384071350097656,-8.278717994689941,12
417,90.96,39.384071350097656,-8.278706550598145,12
418,91.06,39.384071350097656,-8.278706550598145,12
419,91.16,39.38407516479492,-8.27869701385498,12
420,91.26,39.38407516479492,-8.27869701385498,12
421,91.36,39.38407897949219,-8.278687477111816,12
422,91.56,39.38408279418945,-8.278677940368652,12
423,91.86,39.38408660888672,-8.278667449951172,12
424,91.96,39.38408660888672,-8.278657913208008,12
425,92.06,39.38408660888672,-8.278657913208008,12
426,92.16,39.384090423583984,-8.278648376464844,12
427,92.26,39.384090423583984,-8.278648376464844,12
428,92.36,39.38409423828125,-8.278640747070312,12
429,92.46,39.38409423828125,-8.278640747070312,12
430,92.56,39.384098052978516,-8.278632164001465,12
431,92.86,39.38410186767578,-8.278624534606934,12
432,92.96,39.38410568237305,-8.278615951538086,12
433,93.06,39.38410568237305,-8.278615951538086,12
434,93.16,39.38410949707031,-8.278608322143555,12
435,93.26,39.38410949707031,-8.278608322143555,12
436,93.36,39.384117126464844,-8.278600692749023,12
437,93.56,39.384124755859375,-8.278594017028809,12
438,93.86,39.38412857055664,-8.278585433959961,12
439,93.96,39.38413619995117,-8.278578758239746,12
440,94.06,39.38413619995117,-8.278578758239746,12
441,94.16,39.3841438293457,-8.278571128845215,12
442,94.26,39.3841438293457,-8.278571128845215,12
443,94.36,39.38414764404297,-8.278564453125,12
444,94.46,39.38414764404297,-8.278564453125,12
445,94.56,39.3841552734375,-8.278557777404785,12
446,94.86,39.3841667175293,-8.27855110168457,12
447,94.96,39.38417434692383,-8.278544425964355,12
448,95.06,39.38417434692383,-8.278544425964355,12
449,95.16,39.384185791015625,-8.27853775024414,12
450,95.26,39.384185791015625,-8.27853775024414,12
451,95.36,39.38419723510742,-8.278531074523926,12
452,95.56,39.38420867919922,-8.278523445129395,12
453,95.86,39.384220123291016,-8.278515815734863,12
454,95.96,39.38423156738281,-8.278508186340332,12
455,96.06,39.38423156738281,-8.278508186340332,12
456,96.16,39.384246826171875,-8.278499603271484,12
457,96.26,39.384246826171875,-8.278499603271484,12
458,96.36,39.38426208496094,-8.27849006652832,12
459,96.46,39.38426208496094,-8.27849006652832,12
460,96.56,39.38427734375,-8.278478622436523,12
461,96.86,39.38429641723633,-8.27846622467041,12
462,96.96,39.384315490722656,-8.278451919555664,12
463,97.06,39.384315490722656,-8.278451919555664,12
464,97.16,39.38433074951172,-8.278435707092285,12
465,97.26,39.38433074951172,-8.278435707092285,12
466,97.36,39.38434982299805,-8.278417587280273,12
467,97.56,39.384368896484375,-8.278397560119629,12
468,97.86,39.3843879699707,-8.278375625610352,12
469,97.96,39.38440704345703,-8.278351783752441,12
470,98.06,39.38440704345703,-8.278351783752441,12
471,98.16,39.38442611694336,-8.278326988220215,12
472,98.26,39.38442611694336,-8.278326988220215,12
473,98.36,39.38444519042969,-8.278303146362305,12
474,98.46,39.38444519042969,-8.278303146362305,12
475,98.56,39.384464263916016,-8.278277397155762,12
476,98.86,39.384483337402344,-8.278249740600586,12
477,98.96,39.38450241088867,-8.278221130371094,12
478,99.06,39.38450241088867,-8.278221130371094,12
479,99.16,39.384521484375,-8.278192520141602,12
480,99.26,39.384521484375,-8.278192520141602,12
481,99.36,39.384544372558594,-8.278164863586426,12
482,99.56,39.38456344604492,-8.27813720703125,12
483,99.86,39.384586334228516,-8.278109550476074,12
484,99.96,39.384605407714844,-8.278080940246582,12
485,100.06,39.384605407714844,-8.278080940246582,12
486,100.16,39.38462829589844,-8.27805233001709,12
487,100.26,39.38462829589844,-8.27805233001709,12
488,100.36,39.384647369384766,-8.278024673461914,12
489,100.46,39.384647369384766,-8.278024673461914,12
490,100.56,39.38467025756836,-8.277996063232422,12
491,100.86,39.38469314575195,-8.277969360351562,12
492,100.96,39.38471221923828,-8.277945518493652,12
493,101.06,39.384735107421875,-8.277921676635742,12
494,101.26,39.384735107421875,-8.277921676635742,12
495,101.36,39.3847541809082,-8.277898788452148,12
496,101.56,39.3847770690918,-8.277874946594238,12
497,101.86,39.38479995727539,-8.277853012084961,12
498,101.96,39.384822845458984,-8.27783203125,12
499,102.06,39.384822845458984,-8.27783203125,12
500,102.16,39.38484573364258,-8.277812957763672,12
501,102.26,39.38484573364258,-8.277812957763672,12
502,102.36,39.384864807128906,-8.277792930603027,12
503,102.46,39.384864807128906,-8.277792930603027,12
504,102.56,39.3848876953125,-8.277771949768066,12
505,102.86,39.384910583496094,-8.277751922607422,12
506,102.96,39.38493347167969,-8.277729034423828,12
507,103.06,39.38493347167969,-8.277729034423828,12
508,103.16,39.384952545166016,-8.27770709991455,12
509,103.26,39.384952545166016,-8.27770709991455,12
510,103.36,39.38497543334961,-8.277684211730957,12
511,103.56,39.38499450683594,-8.277658462524414,12
512,103.96,39.385032653808594,-8.277603149414062,12
513,104.06,39.385032653808594,-8.277603149414062,12
514,104.16,39.38505172729492,-8.277573585510254,12
515,104.26,39.38505172729492,-8.277573585510254,12
516,104.36,39.38507080078125,-8.277543067932129,12
517,104.46,39.38508605957031,-8.277511596679688,12
518,104.86,39.385101318359375,-8.277478218078613,12
519,104.96,39.38511276245117,-8.277443885803223,12
520,105.06,39.38511276245117,-8.277443885803223,12
521,105.16,39.38512420654297,-8.277409553527832,12
522,105.26,39.38512420654297,-8.277409553527832,12
523,105.36,39.385135650634766,-8.277374267578125,12
524,105.56,39.38514709472656,-8.277339935302734,12
525,105.86,39.385154724121094,-8.277307510375977,12
526,105.96,39.38516616821289,-8.277273178100586,12
527,106.06,39.38516616821289,-8.277273178100586,12
528,106.16,39.385169982910156,-8.277239799499512,12
529,106.26,39.385169982910156,-8.277239799499512,12
530,106.36,39.38517761230469,-8.277205467224121,12
531,106.46,39.38517761230469,-8.277205467224121,12
532,106.56,39.38518142700195,-8.277172088623047,12
533,106.86,39.38518524169922,-8.277138710021973,12
534,106.96,39.385189056396484,-8.277107238769531,12
535,107.06,39.385189056396484,-8.277107238769531,12
536,107.16,39.38519287109375,-8.277074813842773,12
537,107.26,39.38519287109375,-8.277074813842773,12
538,107.36,39.385196685791016,-8.2770414352417,12
539,107.56,39.38520050048828,-8.277009010314941,12
540,107.86,39.38520431518555,-8.276947975158691,12
541,108.06,39.38520431518555,-8.276947975158691,12
542,108.16,39.38520812988281,-8.276918411254883,12
543,108.26,39.38520812988281,-8.276918411254883,12
544,108.36,39.38520812988281,-8.276890754699707,12
545,108.46,39.38520812988281,-8.276890754699707,12
546,108.56,39.38520812988281,-8.27686595916748,12
547,108.86,39.38521194458008,-8.276841163635254,12
548,108.96,39.38521194458008,-8.276817321777344,12
549,109.06,39.38521194458008,-8.276817321777344,12
550,109.16,39.38521194458008,-8.2767972946167,12
551,109.26,39.38521194458008,-8.2767972946167,12
552,109.36,39.385215759277344,-8.276779174804688,12
553,109.56,39.385215759277344,-8.276762008666992,12
554,109.86,39.38521957397461,-8.276745796203613,12
555,109.96,39.385223388671875,-8.276729583740234,12
556,110.06,39.385223388671875,-8.276729583740234,12
557,110.16,39.38522720336914,-8.276715278625488,12
