,ts,q0_estimated,q1_estimated,q2_estimated,q3_estimated
73,0.36,-0.697,9.082,3.981,1.083
74,0.37,-0.702,9.081,3.978,1.092
75,0.38,-0.708,9.081,3.975,1.103
76,0.39,-0.716,9.08,3.972,1.114
77,0.4,-0.725,9.079,3.969,1.126
78,0.41,-0.737,9.078,3.967,1.137
79,0.42,-0.75,9.077,3.964,1.147
80,0.43,-0.766,9.075,3.962,1.156
81,0.44,-0.783,9.073,3.961,1.162
82,0.45,-0.802,9.071,3.962,1.165
83,0.46,-0.824,9.069,3.963,1.164
84,0.47,-0.848,9.066,3.965,1.161
85,0.48,-0.874,9.063,3.969,1.154
86,0.49,-0.901,9.059,3.974,1.143
87,0.5,-0.93,9.055,3.981,1.129
88,0.51,-0.962,9.05,3.989,1.113
89,0.52,-1.642,8.917,4.19,0.29
90,0.53,-3.231,7.978,4.626,-1.961
91,0.54,-4.312,6.163,5.108,-4.134
92,0.55,-4.203,5.002,5.953,-4.694
93,0.56,-4.31,3.997,6.482,-4.857
94,0.57,-4.666,3.526,6.704,-4.564
95,0.58,-4.955,3.132,6.855,-4.317
96,0.59,-5.192,2.803,6.95,-4.107
97,0.6,-5.391,2.527,7.004,-3.934
98,0.61,-5.563,2.293,7.028,-3.792
99,0.62,-5.717,2.095,7.028,-3.676
100,0.63,-5.857,1.925,7.011,-3.582
101,0.64,-5.987,1.776,6.978,-3.506
102,0.65,-6.109,1.645,6.935,-3.444
103,0.66,-6.226,1.529,6.883,-3.391
104,0.67,-6.336,1.431,6.823,-3.352
105,0.68,-6.447,1.345,6.748,-3.328
106,0.69,-6.555,1.251,6.675,-3.299
107,0.7,-6.665,1.17,6.591,-3.279
108,0.71,-6.771,1.086,6.506,-3.26
109,0.72,-6.878,1.011,6.413,-3.245
110,0.73,-6.982,0.935,6.318,-3.232
111,0.74,-7.084,0.863,6.219,-3.222
112,0.75,-7.186,0.793,6.115,-3.214
113,0.76,-7.286,0.725,6.007,-3.207
114,0.77,-7.386,0.658,5.896,-3.2
115,0.78,-7.484,0.593,5.781,-3.195
116,0.79,-7.581,0.53,5.662,-3.19
117,0.8,-7.676,0.468,5.54,-3.186
118,0.81,-7.769,0.406,5.415,-3.183
119,0.82,-7.861,0.346,5.287,-3.181
120,0.83,-7.951,0.287,5.156,-3.179
121,0.84,-8.039,0.229,5.021,-3.178
122,0.85,-8.124,0.172,4.884,-3.178
123,0.86,-8.207,0.115,4.744,-3.178
124,0.87,-8.288,0.06,4.602,-3.18
125,0.88,-8.365,0.005,4.458,-3.184
126,0.89,-8.439,-0.049,4.311,-3.189
127,0.9,-8.51,-0.103,4.163,-3.196
128,0.91,-8.578,-0.157,4.013,-3.205
129,0.92,-8.642,-0.211,3.86,-3.216
130,0.93,-8.703,-0.264,3.706,-3.229
131,0.94,-8.76,-0.317,3.551,-3.245
132,0.95,-8.814,-0.369,3.394,-3.262
133,0.96,-8.863,-0.422,3.237,-3.282
134,0.97,-8.909,-0.475,3.077,-3.305
135,0.98,-8.951,-0.528,2.916,-3.329
136,0.99,-8.988,-0.581,2.754,-3.357
137,1.0,-9.022,-0.635,2.589,-3.389
138,1.01,-9.051,-0.689,2.423,-3.423
139,1.02,-9.075,-0.743,2.258,-3.461
140,1.03,-9.094,-0.796,2.094,-3.502
141,1.04,-9.107,-0.851,1.934,-3.547
142,1.05,-9.115,-0.905,1.775,-3.595
143,1.06,-9.119,-0.959,1.62,-3.646
144,1.07,-9.117,-1.014,1.468,-3.7
145,1.08,-9.11,-1.069,1.32,-3.756
146,1.09,-9.099,-1.126,1.174,-3.813
147,1.1,-9.085,-1.183,1.03,-3.872
148,1.11,-9.066,-1.243,0.888,-3.932
149,1.12,-9.043,-1.305,0.746,-3.994
150,1.13,-9.016,-1.371,0.605,-4.056
151,1.14,-8.985,-1.439,0.463,-4.119
152,1.15,-8.95,-1.511,0.322,-4.183
153,1.16,-8.91,-1.587,0.18,-4.249
154,1.17,-8.865,-1.668,0.039,-4.315
155,1.18,-8.814,-1.753,-0.099,-4.383
156,1.19,-8.758,-1.843,-0.237,-4.452
157,1.2,-8.696,-1.938,-0.374,-4.523
158,1.21,-8.63,-2.035,-0.508,-4.595
159,1.22,-8.558,-2.135,-0.642,-4.667
160,1.23,-8.48,-2.24,-0.773,-4.739
161,1.24,-8.396,-2.348,-0.902,-4.812
162,1.25,-8.306,-2.461,-1.027,-4.887
163,1.26,-8.21,-2.577,-1.147,-4.962
164,1.27,-8.107,-2.698,-1.264,-5.038
165,1.28,-7.999,-2.822,-1.377,-5.112
166,1.29,-7.885,-2.952,-1.484,-5.185
167,1.3,-7.766,-3.086,-1.586,-5.257
168,1.31,-7.64,-3.225,-1.683,-5.327
169,1.32,-7.509,-3.369,-1.774,-5.394
170,1.33,-7.373,-3.516,-1.86,-5.459
171,1.34,-7.233,-3.667,-1.939,-5.519
172,1.35,-7.089,-3.821,-2.012,-5.575
173,1.36,-6.941,-3.979,-2.079,-5.626
174,1.37,-6.79,-4.139,-2.14,-5.672
175,1.38,-6.636,-4.301,-2.195,-5.712
176,1.39,-6.481,-4.465,-2.244,-5.745
177,1.4,-6.324,-4.629,-2.287,-5.773
178,1.41,-6.167,-4.793,-2.325,-5.794
179,1.42,-6.01,-4.956,-2.357,-5.808
180,1.43,-5.854,-5.119,-2.385,-5.816
181,1.44,-5.699,-5.28,-2.407,-5.817
182,1.45,-5.546,-5.438,-2.425,-5.811
183,1.46,-5.395,-5.594,-2.438,-5.8
184,1.47,-5.248,-5.747,-2.449,-5.781
185,1.48,-5.103,-5.897,-2.457,-5.756
186,1.49,-4.962,-6.045,-2.462,-5.723
187,1.5,-4.823,-6.191,-2.465,-5.684
188,1.51,-4.688,-6.335,-2.466,-5.639
189,1.52,-4.555,-6.476,-2.466,-5.587
190,1.53,-4.425,-6.615,-2.464,-5.529
191,1.54,-4.298,-6.751,-2.462,-5.465
192,1.55,-4.174,-6.885,-2.459,-5.395
193,1.56,-4.053,-7.017,-2.455,-5.319
194,1.57,-3.936,-7.147,-2.451,-5.235
195,1.58,-3.822,-7.275,-2.447,-5.144
196,1.59,-3.712,-7.401,-2.442,-5.047
197,1.6,-3.606,-7.524,-2.436,-4.943
198,1.61,-3.502,-7.645,-2.431,-4.833
199,1.62,-3.403,-7.764,-2.425,-4.716
200,1.63,-3.307,-7.879,-2.421,-4.593
201,1.64,-3.215,-7.992,-2.417,-4.464
202,1.65,-3.126,-8.102,-2.414,-4.33
203,1.66,-3.04,-8.207,-2.412,-4.191
204,1.67,-2.957,-8.309,-2.411,-4.047
205,1.68,-2.878,-8.408,-2.411,-3.899
206,1.69,-2.801,-8.502,-2.412,-3.748
207,1.7,-2.727,-8.591,-2.413,-3.595
208,1.71,-2.655,-8.675,-2.416,-3.441
209,1.72,-2.586,-8.754,-2.421,-3.287
210,1.73,-2.518,-8.829,-2.427,-3.132
211,1.74,-2.453,-8.899,-2.434,-2.975
212,1.75,-2.389,-8.965,-2.443,-2.816
213,1.76,-2.326,-9.028,-2.454,-2.656
214,1.77,-2.265,-9.086,-2.466,-2.492
215,1.78,-2.206,-9.141,-2.48,-2.327
216,1.79,-2.148,-9.191,-2.495,-2.159
217,1.8,-2.091,-9.238,-2.512,-1.989
218,1.81,-2.034,-9.281,-2.531,-1.817
219,1.82,-1.979,-9.32,-2.551,-1.642
220,1.83,-1.924,-9.355,-2.573,-1.465
221,1.84,-1.869,-9.386,-2.597,-1.286
222,1.85,-1.815,-9.412,-2.623,-1.106
223,1.86,-1.761,-9.434,-2.651,-0.923
224,1.87,-1.707,-9.451,-2.683,-0.74
225,1.88,-1.653,-9.464,-2.717,-0.556
226,1.89,-1.598,-9.471,-2.754,-0.37
227,1.9,-1.543,-9.474,-2.795,-0.183
228,1.91,-1.487,-9.472,-2.84,0.003
229,1.92,-1.429,-9.464,-2.889,0.191
230,1.93,-1.369,-9.451,-2.942,0.38
231,1.94,-1.307,-9.432,-3.0,0.569
232,1.95,-1.243,-9.406,-3.063,0.759
233,1.96,-1.176,-9.375,-3.133,0.948
234,1.97,-1.105,-9.337,-3.209,1.138
235,1.98,-1.03,-9.291,-3.292,1.327
236,1.99,-0.951,-9.238,-3.383,1.516
237,2.0,-0.866,-9.176,-3.483,1.705
238,2.01,-0.775,-9.105,-3.592,1.894
239,2.02,-0.677,-9.023,-3.711,2.082
240,2.03,-0.571,-8.93,-3.842,2.268
241,2.04,-0.455,-8.825,-3.986,2.452
242,2.05,-0.328,-8.705,-4.143,2.633
243,2.06,-0.189,-8.57,-4.314,2.81
244,2.07,-0.037,-8.418,-4.499,2.981
245,2.08,0.129,-8.246,-4.699,3.145
246,2.09,0.311,-8.055,-4.911,3.3
247,2.1,0.509,-7.841,-5.135,3.445
248,2.11,0.725,-7.606,-5.368,3.577
249,2.12,0.957,-7.347,-5.607,3.695
250,2.13,1.204,-7.066,-5.847,3.797
251,2.14,1.466,-6.765,-6.082,3.881
252,2.15,1.738,-6.448,-6.309,3.947
253,2.16,2.019,-6.117,-6.522,3.995
254,2.17,2.304,-5.778,-6.716,4.024
255,2.18,2.591,-5.435,-6.888,4.036
256,2.19,2.877,-5.092,-7.036,4.033
257,2.2,3.159,-4.755,-7.16,4.017
258,2.21,3.435,-4.426,-7.258,3.99
259,2.22,3.703,-4.108,-7.332,3.954
260,2.23,3.963,-3.805,-7.383,3.911
261,2.24,4.213,-3.516,-7.412,3.863
262,2.25,4.454,-3.245,-7.422,3.811
263,2.26,4.685,-2.99,-7.415,3.758
264,2.27,4.906,-2.751,-7.391,3.705
265,2.28,5.117,-2.528,-7.353,3.652
266,2.29,5.32,-2.321,-7.302,3.601
267,2.3,5.514,-2.129,-7.24,3.552
268,2.31,5.701,-1.95,-7.168,3.506
269,2.32,5.881,-1.784,-7.087,3.463
270,2.33,6.053,-1.63,-6.998,3.422
271,2.34,6.219,-1.487,-6.902,3.384
272,2.35,6.378,-1.354,-6.801,3.35
273,2.36,6.531,-1.23,-6.693,3.319
274,2.37,6.679,-1.114,-6.581,3.29
275,2.38,6.821,-1.006,-6.464,3.265
276,2.39,6.957,-0.905,-6.343,3.243
277,2.4,7.089,-0.81,-6.218,3.225
278,2.41,7.217,-0.72,-6.09,3.209
279,2.42,7.339,-0.635,-5.959,3.196
280,2.43,7.457,-0.555,-5.824,3.186
281,2.44,7.57,-0.48,-5.687,3.178
282,2.45,7.68,-0.408,-5.547,3.173
283,2.46,7.785,-0.34,-5.404,3.17
284,2.47,7.887,-0.274,-5.259,3.17
285,2.48,7.984,-0.212,-5.112,3.171
286,2.49,8.077,-0.152,-4.963,3.176
287,2.5,8.167,-0.094,-4.811,3.183
288,2.51,8.252,-0.038,-4.658,3.191
289,2.52,8.334,0.015,-4.504,3.202
290,2.53,8.411,0.068,-4.348,3.215
291,2.54,8.484,0.121,-4.191,3.229
292,2.55,8.553,0.172,-4.034,3.246
293,2.56,8.617,0.223,-3.876,3.264
294,2.57,8.678,0.273,-3.717,3.284
295,2.58,8.735,0.323,-3.557,3.305
296,2.59,8.788,0.372,-3.397,3.329
297,2.6,8.836,0.422,-3.237,3.354
298,2.61,8.881,0.473,-3.076,3.38
299,2.62,8.921,0.523,-2.915,3.409
300,2.63,8.958,0.574,-2.755,3.439
301,2.64,8.99,0.625,-2.594,3.471
302,2.65,9.018,0.678,-2.433,3.504
303,2.66,9.042,0.731,-2.274,3.54
304,2.67,9.061,0.786,-2.114,3.576
305,2.68,9.077,0.842,-1.956,3.615
306,2.69,9.088,0.899,-1.798,3.655
307,2.7,9.094,0.958,-1.642,3.697
308,2.71,9.096,1.018,-1.486,3.742
309,2.72,9.094,1.079,-1.331,3.788
310,2.73,9.087,1.141,-1.177,3.837
311,2.74,9.076,1.206,-1.024,3.888
312,2.75,9.06,1.271,-0.873,3.941
313,2.76,9.039,1.339,-0.723,3.996
314,2.77,9.014,1.408,-0.576,4.053
315,2.78,8.984,1.479,-0.431,4.112
316,2.79,8.949,1.552,-0.288,4.173
317,2.8,8.909,1.627,-0.147,4.235
318,2.81,8.865,1.705,-0.009,4.3
319,2.82,8.816,1.784,0.126,4.366
320,2.83,8.762,1.865,0.258,4.434
321,2.84,8.704,1.948,0.386,4.504
322,2.85,8.641,2.033,0.512,4.575
323,2.86,8.573,2.12,0.634,4.647
324,2.87,8.5,2.21,0.753,4.72
325,2.88,8.424,2.302,0.867,4.794
326,2.89,8.342,2.396,0.978,4.867
327,2.9,8.257,2.494,1.084,4.941
328,2.91,8.167,2.593,1.187,5.015
329,2.92,8.073,2.695,1.286,5.088
330,2.93,7.975,2.8,1.381,5.16
331,2.94,7.874,2.908,1.473,5.231
332,2.95,7.768,3.017,1.559,5.301
333,2.96,7.659,3.13,1.642,5.369
334,2.97,7.547,3.244,1.721,5.435
335,2.98,7.431,3.361,1.795,5.499
336,2.99,7.312,3.48,1.865,5.561
337,3.0,7.191,3.601,1.931,5.619
338,3.01,7.067,3.723,1.993,5.675
339,3.02,6.941,3.848,2.05,5.726
340,3.03,6.813,3.974,2.104,5.774
341,3.04,6.684,4.103,2.153,5.817
342,3.05,6.552,4.233,2.199,5.856
343,3.06,6.42,4.364,2.24,5.891
344,3.07,6.287,4.497,2.278,5.92
345,3.08,6.153,4.63,2.312,5.945
346,3.09,6.019,4.764,2.342,5.964
347,3.1,5.885,4.899,2.369,5.978
348,3.11,5.752,5.035,2.393,5.985
349,3.12,5.618,5.173,2.414,5.986
350,3.13,5.485,5.31,2.432,5.982
351,3.14,5.354,5.447,2.447,5.971
352,3.15,5.224,5.584,2.46,5.955
353,3.16,5.095,5.719,2.47,5.933
354,3.17,4.97,5.854,2.477,5.906
355,3.18,4.847,5.987,2.482,5.873
356,3.19,4.726,6.118,2.485,5.834
357,3.2,4.608,6.247,2.486,5.791
358,3.21,4.494,6.375,2.485,5.742
359,3.22,4.382,6.5,2.483,5.689
360,3.23,4.274,6.623,2.48,5.631
361,3.24,4.168,6.743,2.476,5.568
362,3.25,4.065,6.862,2.471,5.501
363,3.26,3.966,6.978,2.466,5.43
364,3.27,3.869,7.092,2.461,5.354
365,3.28,3.775,7.203,2.455,5.274
366,3.29,3.684,7.313,2.449,5.19
367,3.3,3.596,7.419,2.444,5.102
368,3.31,3.51,7.524,2.438,5.011
369,3.32,3.427,7.625,2.432,4.917
370,3.33,3.347,7.724,2.427,4.819
371,3.34,3.27,7.82,2.422,4.719
372,3.35,3.195,7.914,2.418,4.616
373,3.36,3.122,8.005,2.413,4.509
374,3.37,3.051,8.093,2.41,4.401
375,3.38,2.982,8.179,2.406,4.29
376,3.39,2.914,8.262,2.404,4.177
377,3.4,2.848,8.343,2.402,4.062
378,3.41,2.784,8.42,2.402,3.945
379,3.42,2.72,8.496,2.402,3.826
380,3.43,2.659,8.569,2.403,3.704
381,3.44,2.598,8.639,2.405,3.58
382,3.45,2.54,8.707,2.407,3.453
383,3.46,2.483,8.773,2.409,3.324
384,3.47,2.427,8.836,2.413,3.194
385,3.48,2.372,8.896,2.418,3.062
386,3.49,2.317,8.953,2.424,2.93
387,3.5,2.264,9.007,2.432,2.796
388,3.51,2.211,9.058,2.441,2.661
389,3.52,2.16,9.107,2.452,2.525
390,3.53,2.11,9.152,2.464,2.388
391,3.54,2.06,9.195,2.477,2.25
392,3.55,2.012,9.234,2.492,2.111
393,3.56,1.964,9.271,2.508,1.972
394,3.57,1.916,9.304,2.527,1.832
395,3.58,1.869,9.335,2.547,1.692
396,3.59,1.823,9.363,2.568,1.552
397,3.6,1.777,9.387,2.591,1.412
398,3.61,1.731,9.409,2.616,1.271
399,3.62,1.687,9.427,2.643,1.13
400,3.63,1.643,9.443,2.671,0.99
401,3.64,1.599,9.455,2.702,0.851
402,3.65,1.556,9.465,2.734,0.713
403,3.66,1.512,9.471,2.768,0.575
404,3.67,1.469,9.475,2.803,0.439
405,3.68,1.427,9.476,2.841,0.303
406,3.69,1.384,9.473,2.881,0.168
407,3.7,1.342,9.468,2.922,0.034
408,3.71,1.3,9.46,2.965,-0.098
409,3.72,1.258,9.449,3.01,-0.231
410,3.73,1.216,9.435,3.058,-0.362
411,3.74,1.173,9.419,3.107,-0.493
412,3.75,1.13,9.399,3.158,-0.623
413,3.76,1.086,9.377,3.211,-0.752
414,3.77,1.042,9.352,3.266,-0.88
415,3.78,0.997,9.324,3.323,-1.007
416,3.79,0.951,9.292,3.383,-1.134
417,3.8,0.904,9.258,3.446,-1.261
418,3.81,0.855,9.22,3.511,-1.387
419,3.82,0.804,9.178,3.579,-1.513
420,3.83,0.752,9.133,3.651,-1.637
421,3.84,0.696,9.084,3.726,-1.761
422,3.85,0.639,9.031,3.804,-1.884
423,3.86,0.578,8.974,3.885,-2.006
424,3.87,0.514,8.912,3.97,-2.128
425,3.88,0.445,8.845,4.061,-2.248
426,3.89,0.371,8.773,4.156,-2.367
427,3.9,0.291,8.695,4.258,-2.484
428,3.91,0.207,8.611,4.365,-2.598
429,3.92,0.117,8.519,4.477,-2.71
430,3.93,0.021,8.421,4.596,-2.819
431,3.94,-0.081,8.315,4.721,-2.925
432,3.95,-0.191,8.2,4.851,-3.027
433,3.96,-0.307,8.077,4.988,-3.126
434,3.97,-0.431,7.944,5.13,-3.221
435,3.98,-0.562,7.801,5.277,-3.311
436,3.99,-0.701,7.648,5.428,-3.396
437,4.0,-0.847,7.485,5.582,-3.475
438,4.01,-1.001,7.312,5.738,-3.549
439,4.02,-1.161,7.129,5.895,-3.615
440,4.03,-1.328,6.935,6.051,-3.674
441,4.04,-1.501,6.733,6.206,-3.726
442,4.05,-1.68,6.523,6.356,-3.77
443,4.06,-1.864,6.305,6.502,-3.805
444,4.07,-2.051,6.082,6.641,-3.833
445,4.08,-2.24,5.854,6.771,-3.853
446,4.09,-2.432,5.624,6.892,-3.865
447,4.1,-2.624,5.393,7.003,-3.869
448,4.11,-2.815,5.162,7.103,-3.867
449,4.12,-3.005,4.934,7.191,-3.859
450,4.13,-3.194,4.709,7.268,-3.845
451,4.14,-3.38,4.49,7.332,-3.826
452,4.15,-3.563,4.276,7.385,-3.802
453,4.16,-3.741,4.07,7.427,-3.776
454,4.17,-3.916,3.871,7.458,-3.747
455,4.18,-4.086,3.68,7.479,-3.716
456,4.19,-4.252,3.497,7.49,-3.684
457,4.2,-4.413,3.323,7.493,-3.65
458,4.21,-4.569,3.158,7.487,-3.616
459,4.22,-4.72,3.001,7.474,-3.582
460,4.23,-4.866,2.852,7.455,-3.549
461,4.24,-5.006,2.71,7.43,-3.517
462,4.25,-5.142,2.576,7.4,-3.486
463,4.26,-5.273,2.449,7.365,-3.456
464,4.27,-5.4,2.328,7.325,-3.426
465,4.28,-5.524,2.213,7.282,-3.398
466,4.29,-5.644,2.104,7.234,-3.372
467,4.3,-5.761,2.0,7.182,-3.347
468,4.31,-5.876,1.901,7.127,-3.323
469,4.32,-5.987,1.807,7.07,-3.301
470,4.33,-6.095,1.717,7.009,-3.279
471,4.34,-6.201,1.631,6.946,-3.26
472,4.35,-6.304,1.549,6.88,-3.241
473,4.36,-6.404,1.471,6.813,-3.224
474,4.37,-6.502,1.396,6.743,-3.208
475,4.38,-6.597,1.324,6.671,-3.194
476,4.39,-6.69,1.255,6.598,-3.18
477,4.4,-6.78,1.188,6.524,-3.168
478,4.41,-6.868,1.124,6.448,-3.157
479,4.42,-6.953,1.063,6.372,-3.148
480,4.43,-7.036,1.004,6.294,-3.139
481,4.44,-7.116,0.946,6.216,-3.132
482,4.45,-7.195,0.891,6.137,-3.125
483,4.46,-7.271,0.838,6.057,-3.12
484,4.47,-7.345,0.786,5.976,-3.115
485,4.48,-7.417,0.735,5.894,-3.112
486,4.49,-7.488,0.686,5.812,-3.109
487,4.5,-7.556,0.638,5.729,-3.108
488,4.51,-7.623,0.591,5.645,-3.107
489,4.52,-7.688,0.545,5.561,-3.107
490,4.53,-7.752,0.501,5.476,-3.108
491,4.54,-7.814,0.458,5.389,-3.11
492,4.55,-7.875,0.416,5.301,-3.112
493,4.56,-7.935,0.376,5.213,-3.116
494,4.57,-7.992,0.336,5.124,-3.12
495,4.58,-8.048,0.296,5.035,-3.125
496,4.59,-8.103,0.258,4.946,-3.131
497,4.6,-8.155,0.22,4.856,-3.138
498,4.61,-8.207,0.183,4.765,-3.145
499,4.62,-8.257,0.147,4.674,-3.153
500,4.63,-8.306,0.111,4.582,-3.161
501,4.64,-8.353,0.076,4.49,-3.17
502,4.65,-8.399,0.042,4.396,-3.18
503,4.66,-8.444,0.009,4.302,-3.191
504,4.67,-8.487,-0.023,4.207,-3.202
505,4.68,-8.529,-0.056,4.111,-3.214
506,4.69,-8.57,-0.087,4.013,-3.228
507,4.7,-8.61,-0.119,3.916,-3.241
508,4.71,-8.648,-0.15,3.817,-3.256
509,4.72,-8.685,-0.181,3.717,-3.272
510,4.73,-8.72,-0.211,3.617,-3.288
511,4.74,-8.754,-0.241,3.516,-3.306
512,4.75,-8.787,-0.272,3.413,-3.324
513,4.76,-8.818,-0.301,3.31,-3.343
514,4.77,-8.848,-0.331,3.206,-3.363
515,4.78,-8.877,-0.36,3.101,-3.383
516,4.79,-8.904,-0.389,2.995,-3.404
517,4.8,-8.929,-0.418,2.889,-3.426
518,4.81,-8.952,-0.447,2.783,-3.449
519,4.82,-8.974,-0.476,2.678,-3.472
520,4.83,-8.994,-0.505,2.572,-3.496
521,4.84,-9.012,-0.534,2.466,-3.521
522,4.85,-9.029,-0.563,2.36,-3.546
523,4.86,-9.044,-0.592,2.254,-3.572
524,4.87,-9.057,-0.622,2.148,-3.598
525,4.88,-9.069,-0.653,2.043,-3.625
526,4.89,-9.079,-0.683,1.937,-3.653
527,4.9,-9.087,-0.713,1.832,-3.681
528,4.91,-9.093,-0.744,1.726,-3.71
529,4.92,-9.098,-0.776,1.62,-3.74
530,4.93,-9.1,-0.809,1.514,-3.771
531,4.94,-9.1,-0.844,1.409,-3.804
532,4.95,-9.098,-0.88,1.304,-3.838
533,4.96,-9.094,-0.917,1.199,-3.873
534,4.97,-9.088,-0.956,1.094,-3.908
535,4.98,-9.08,-0.996,0.99,-3.945
536,4.99,-9.07,-1.036,0.886,-3.982
537,5.0,-9.058,-1.078,0.783,-4.021
538,5.01,-9.043,-1.12,0.683,-4.06
539,5.02,-9.027,-1.165,0.585,-4.099
540,5.03,-9.008,-1.212,0.489,-4.139
541,5.04,-8.987,-1.262,0.395,-4.179
542,5.05,-8.964,-1.314,0.302,-4.221
543,5.06,-8.938,-1.367,0.21,-4.264
544,5.07,-8.91,-1.423,0.12,-4.308
545,5.08,-8.879,-1.481,0.03,-4.353
546,5.09,-8.847,-1.539,-0.055,-4.398
547,5.1,-8.814,-1.596,-0.14,-4.442
548,5.11,-8.779,-1.654,-0.223,-4.486
549,5.12,-8.742,-1.711,-0.303,-4.532
550,5.13,-8.703,-1.768,-0.38,-4.58
551,5.14,-8.661,-1.827,-0.455,-4.628
552,5.15,-8.618,-1.886,-0.528,-4.677
553,5.16,-8.573,-1.947,-0.6,-4.725
554,5.17,-8.527,-2.008,-0.671,-4.773
555,5.18,-8.48,-2.07,-0.741,-4.821
556,5.19,-8.43,-2.133,-0.81,-4.869
557,5.2,-8.379,-2.196,-0.876,-4.918
558,5.21,-8.326,-2.259,-0.942,-4.967
559,5.22,-8.272,-2.323,-1.008,-5.015
560,5.23,-8.215,-2.388,-1.073,-5.063
561,5.24,-8.157,-2.453,-1.137,-5.112
562,5.25,-8.097,-2.519,-1.202,-5.16
563,5.26,-8.036,-2.585,-1.265,-5.209
564,5.27,-7.972,-2.652,-1.327,-5.257
565,5.28,-7.906,-2.719,-1.388,-5.306
566,5.29,-7.84,-2.786,-1.447,-5.355
567,5.3,-7.771,-2.852,-1.503,-5.403
568,5.31,-7.702,-2.918,-1.558,-5.452
569,5.32,-7.631,-2.983,-1.61,-5.5
570,5.33,-7.56,-3.048,-1.661,-5.549
571,5.34,-7.487,-3.112,-1.709,-5.596
572,5.35,-7.414,-3.176,-1.755,-5.643
573,5.36,-7.341,-3.239,-1.8,-5.689
574,5.37,-7.267,-3.301,-1.842,-5.735
575,5.38,-7.193,-3.363,-1.883,-5.779
576,5.39,-7.119,-3.424,-1.922,-5.822
577,5.4,-7.044,-3.484,-1.959,-5.864
578,5.41,-6.97,-3.544,-1.994,-5.905
