,ts,id,T,P
0,-0.334,BARO1,19.82,95089
1,-0.334,BARO2,19.82,95126
2,-0.324,BARO0,20.12,95032
3,-0.324,BARO1,19.8,95106
4,-0.324,BARO2,19.82,95126
5,-0.314,BARO0,20.12,95032
6,-0.314,BARO1,19.8,95106
7,-0.314,BARO2,19.82,95126
8,-0.304,BARO0,20.12,95012
9,-0.304,BARO1,19.82,95089
10,-0.304,BARO2,19.82,95126
11,-0.294,BARO0,20.1,95029
12,-0.294,BARO1,19.82,95109
13,-0.294,BARO2,19.8,95123
14,-0.284,BARO0,20.1,95049
15,-0.284,BARO1,19.82,95089
16,-0.284,BARO2,19.82,95126
17,-0.274,BARO0,20.1,95029
18,-0.274,BARO1,19.82,95089
19,-0.274,BARO2,19.82,95147
20,-0.264,BARO0,20.12,95032
21,-0.264,BARO1,19.82,95109
22,-0.264,BARO2,19.82,95126
23,-0.254,BARO0,20.1,95029
24,-0.254,BARO1,19.82,95109
25,-0.254,BARO2,19.8,95143
26,-0.244,BARO0,20.12,95032
27,-0.244,BARO1,19.82,95109
28,-0.244,BARO2,19.82,95147
29,-0.234,BARO0,20.12,95032
30,-0.234,BARO1,19.8,95106
31,-0.234,BARO2,19.82,95147
32,-0.224,BARO0,20.1,95029
33,-0.224,BARO1,19.82,95109
34,-0.224,BARO2,19.82,95147
35,-0.214,BARO0,20.12,95012
36,-0.214,BARO1,19.82,95109
37,-0.214,BARO2,19.82,95106
38,-0.204,BARO0,20.1,95029
39,-0.204,BARO1,19.82,95089
40,-0.204,BARO2,19.82,95147
41,-0.194,BARO0,20.12,94991
42,-0.194,BARO1,19.82,95069
43,-0.194,BARO2,19.82,95106
44,-0.184,BARO0,20.1,95008
45,-0.184,BARO1,19.82,95089
46,-0.184,BARO2,19.82,95126
47,-0.174,BARO0,20.12,95012
48,-0.174,BARO1,19.82,95089
49,-0.174,BARO2,19.82,95106
50,-0.164,BARO0,20.1,94987
51,-0.164,BARO1,19.82,95049
52,-0.164,BARO2,19.82,95085
53,-0.154,BARO0,20.12,95012
54,-0.154,BARO1,19.82,95069
55,-0.154,BARO2,19.82,95085
56,-0.144,BARO0,20.12,94991
57,-0.144,BARO1,19.82,95089
58,-0.144,BARO2,19.82,95085
59,-0.134,BARO0,20.12,94971
60,-0.134,BARO1,19.82,95029
61,-0.134,BARO2,19.82,95085
62,-0.124,BARO0,20.12,94991
63,-0.124,BARO1,19.82,95049
64,-0.124,BARO2,19.82,95064
65,-0.114,BARO0,20.12,94971
66,-0.114,BARO1,19.82,95069
67,-0.114,BARO2,19.82,95085
68,-0.104,BARO0,20.12,94991
69,-0.104,BARO1,19.82,95049
70,-0.104,BARO2,19.82,95085
71,-0.094,BARO0,20.12,94991
72,-0.094,BARO1,19.82,95049
73,-0.094,BARO2,19.82,95044
74,-0.084,BARO0,20.12,94971
75,-0.084,BARO1,19.82,95069
76,-0.084,BARO2,19.82,95085
77,-0.074,BARO0,20.12,94950
78,-0.074,BARO1,19.82,95069
79,-0.074,BARO2,19.82,95064
80,-0.064,BARO0,20.12,94950
81,-0.064,BARO1,19.82,94969
82,-0.064,BARO2,19.82,95002
83,-0.054,BARO0,20.12,94971
84,-0.054,BARO1,19.82,95049
85,-0.054,BARO2,19.82,95044
86,-0.044,BARO0,20.12,94950
87,-0.044,BARO1,19.82,95049
88,-0.044,BARO2,19.82,95064
89,-0.034,BARO0,20.12,94950
90,-0.034,BARO1,19.82,95029
91,-0.034,BARO2,19.82,95044
92,-0.024,BARO0,20.12,94971
93,-0.024,BARO1,19.82,95029
