,ts,height,velocity,acceleration,altitude_agl,lower_bound,upper_bound
0,-0.332,0.9638993144035339,0.3390182852745056,-0.070648193359375,0.7199870347976685,1.9815924595710106,-0.05379383076394273
1,-0.322,0.9630787968635559,0.3333798348903656,-0.070648193359375,-0.8112732172012329,1.9807446304941427,-0.054587036767030916
2,-0.312,0.9622268676757812,0.3279050588607788,-0.06055641174316406,-0.8112732172012329,1.9798654549294556,-0.05541171957789315
3,-0.302,0.991966962814331,0.3649386465549469,-0.070648193359375,0.7199870347976685,2.0095783688563045,-0.025644443227642366
4,-0.292,0.9931400418281555,0.3617717921733856,-0.070648193359375,-1.0826671123504639,2.0107242659323767,-0.024444182276065707
5,-0.282,0.9917194843292236,0.35506516695022583,-0.06055641174316406,0.7199870347976685,2.009276624616949,-0.02583765595850185
6,-0.272,0.9895004034042358,0.3473670184612274,-0.06055641174316406,0.7199870347976685,2.00703045915457,-0.02802965234609811
7,-0.262,0.9855700731277466,0.3376522362232208,-0.030277252197265625,-1.0826671123504639,2.0030731424723545,-0.0319329962168613
8,-0.252,0.9701235294342041,0.31198275089263916,-0.030277252197265625,-1.0826671123504639,1.987599677560817,-0.0473526186924087
9,-0.242,0.9490321278572083,0.2778822183609009,-0.12111091613769531,-1.0826671123504639,1.966481387006118,-0.06841713129170146
10,-0.232,0.9306842088699341,0.24912208318710327,0.030277252197265625,-0.8112732172012329,1.948106644237472,-0.08673822649760377
11,-0.222,0.912600040435791,0.22424735128879547,0.34314823150634766,-1.0826671123504639,1.9299956513147447,-0.10479557044316268
12,-0.212,0.9426944255828857,0.26392248272895813,0.020185470581054688,-1.0826671123504639,1.9600632771764248,-0.07467442601065333
13,-0.202,0.9409334659576416,0.25705212354660034,-0.17157363891601562,0.7199870347976685,1.958275590517998,-0.07640865860271484
14,-0.192,1.021066665649414,0.36698442697525024,0.070648193359375,2.5253279209136963,2.0383821283883097,0.0037512029105184475
15,-0.182,1.0528805255889893,0.4107525944709778,0.32296276092529297,0.7199870347976685,2.0701693917232737,0.03559165945470477
16,-0.172,1.0975621938705444,0.4897764325141907,2.0387039184570312,0.7199870347976685,2.1148244956635125,0.08029989207757637
17,-0.162,1.2130035161972046,0.6795575618743896,3.6131486892700195,4.3306684494018555,2.2302392859146796,0.19576774647972983
18,-0.152,1.2899231910705566,0.8274790048599243,4.945370674133301,2.5253279209136963,2.3071324939412734,0.2727138881998399
19,-0.142,1.3670949935913086,0.9892016649246216,6.5198163986206055,0.7199870347976685,2.384277861887851,0.34991212529476634
20,-0.132,1.5100127458572388,1.2548037767410278,7.932778358459473,6.136009216308594,2.5271692118547064,0.4928562798597711
21,-0.122,1.635885238647461,1.5006552934646606,8.639260292053223,4.3306684494018555,2.653015334623467,0.6187551426714548
22,-0.112,1.7433252334594727,1.7201666831970215,9.01268482208252,2.5253279209136963,2.7604290576217543,0.726221409297191
23,-0.102,1.850014328956604,1.9537148475646973,10.819258689880371,4.3306684494018555,2.867091913591199,0.832936744322009
24,-0.092,1.9900403022766113,2.243406057357788,12.060648918151855,4.3306684494018555,3.0070916467065496,0.9729889578466728
25,-0.082,2.0951790809631348,2.4948949813842773,13.604815483093262,2.5253279209136963,3.1122042504441065,1.078153911482163
26,-0.072,2.234794855117798,2.8180203437805176,16.24907684326172,2.5253279209136963,3.25179388194333,1.2177958282922658
27,-0.062,2.507769823074341,3.340461254119873,17.985000610351562,11.546658515930176,3.5247427725084983,1.4907968736401833
28,-0.052,2.660125494003296,3.7052581310272217,19.741111755371094,4.3306684494018555,3.6770723983462736,1.6431785896603182
29,-0.042,2.812697172164917,4.0665388107299805,19.81175994873047,4.3306684494018555,3.829618096689126,1.795776247640708
30,-0.032,2.9977071285247803,4.473570346832275,20.33657455444336,6.136009216308594,4.01460210553706,1.9808121515125008
31,-0.022,3.147660255432129,4.831441402435303,20.94213104248047,6.136009216308594,4.16452931724179,2.1307911936224673
32,-0.012,3.3474931716918945,5.262628078460693,21.840373992919922,7.935976505279541,4.364336350610721,2.3306499927730684
33,-0.002,3.496410608291626,5.620070457458496,22.05231475830078,4.3306684494018555,4.5132280025800515,2.4795932140032004
34,0.008,3.6942825317382812,6.037773132324219,21.70916748046875,7.935976505279541,4.711074173716365,2.6774908897601977
35,0.018,3.7460920810699463,6.245335102081299,21.699077606201172,-2.9739763736724854,4.762858003060203,2.7293261590796893
36,0.028,3.8267292976379395,6.496788501739502,22.38536834716797,-2.613804340362549,4.84346956494093,2.8099890303349486
37,0.038,4.044908046722412,6.957170486450195,24.393795013427734,8.300775527954102,5.0616226916672185,3.0281934017776058
38,0.048,4.245041370391846,7.404417037963867,26.30129623413086,6.495558738708496,5.261730392332739,3.228352348450953
39,0.058,4.339914321899414,7.715240001678467,27.895923614501953,0.7199870347976685,5.356577786146785,3.323250857652043
40,0.068,4.5692596435546875,8.218887329101562,28.90518569946289,7.935976505279541,5.585897582444943,3.552621704664432
41,0.078,4.868392467498779,8.824782371520996,30.065834045410156,11.911211013793945,5.8850049463505,3.851779988647059
42,0.088,5.165236949920654,9.428839683532715,31.064998626708984,11.911211013793945,6.181824034057327,4.148649865783981
43,0.098,5.356587886810303,9.89072322845459,32.35685348510742,2.5253279209136963,6.373149608578927,4.340026165041678
44,0.108,5.56619930267334,10.378384590148926,32.97249984741211,8.300775527954102,6.582735694423338,4.549662910923342
45,0.118,5.620093822479248,10.644679069519043,33.22481155395508,-1.0826671123504639,6.636604883579431,4.603582761379065
46,0.128,5.8593831062316895,11.164119720458984,33.1238899230957,11.546658515930176,6.875868935002366,4.842897277461013
47,0.138,6.031322479248047,11.584206581115723,33.3055534362793,2.5253279209136963,7.047783075062858,5.014861883433236
48,0.148,6.285008430480957,12.110042572021484,33.05323791503906,13.357372283935547,7.301443825698978,5.268573035262936
49,0.158,6.5221171379089355,12.608465194702148,33.28537368774414,4.3306684494018555,7.538527430864249,5.505706844953622
50,0.168,6.6764984130859375,12.987010955810547,33.51750183105469,2.5253279209136963,7.692883603158579,5.660113223013296
51,0.178,6.927221298217773,13.49880599975586,33.931297302246094,9.746689796447754,7.943581450763583,5.910861145671964
52,0.188,7.142086982727051,13.948110580444336,33.386295318603516,7.935976505279541,8.158422130117964,6.125751835336137
53,0.198,7.322063446044922,14.337933540344238,32.91194534301758,4.3306684494018555,8.338373620655263,6.305753271434581
