,ts,height_cov,velocity_cov
0,-0.009,0.12319133430719376,0.05304812639951706
1,0.001,0.12314534187316895,0.052914202213287354
2,0.011,0.12309955805540085,0.05278118699789047
3,0.021,0.12305395305156708,0.05264907702803612
4,0.031,0.12300857156515121,0.05251787602901459
5,0.041,0.12296339124441147,0.052387580275535583
6,0.051,0.12291844189167023,0.05225818604230881
7,0.061,0.1228737160563469,0.05212968960404396
8,0.071,0.12282923609018326,0.05200209096074104
9,0.081,0.12278496474027634,0.051875390112400055
10,0.091,0.12274094671010971,0.0517495796084404
11,0.101,0.12269717454910278,0.051624659448862076
12,0.111,0.12265366315841675,0.051500625908374786
13,0.121,0.12261039763689041,0.05137747526168823
14,0.131,0.12256738543510437,0.051255203783512115
15,0.141,0.12252464145421982,0.05113380774855614
16,0.151,0.12248216569423676,0.05101328343153
17,0.161,0.12243994325399399,0.0508936271071434
18,0.171,0.1223980039358139,0.05077483132481575
19,0.181,0.1223563402891159,0.05065689608454704
20,0.191,0.1223149523139,0.05053981393575668
21,0.201,0.12227384001016617,0.05042358115315437
22,0.211,0.12223301082849503,0.050308194011449814
23,0.221,0.12219246476888657,0.05019364506006241
24,0.231,0.12215219438076019,0.05007993057370186
25,0.241,0.1221122071146965,0.04996704310178757
26,0.251,0.12207251042127609,0.049854978919029236
27,0.261,0.12203310430049896,0.04974373057484627
28,0.271,0.12199398875236511,0.04963329806923866
29,0.281,0.12195516377687454,0.049523670226335526
30,0.291,0.12191662192344666,0.04941484332084656
31,0.301,0.12187838554382324,0.04930680990219116
32,0.311,0.12184040993452072,0.04919956624507904
33,0.321,0.12180273234844208,0.049093104898929596
34,0.331,0.1217653676867485,0.04898742213845253
35,0.341,0.12172827869653702,0.048882510513067245
36,0.351,0.12169148772954941,0.04877835884690285
37,0.361,0.12165497988462448,0.048674967139959335
38,0.371,0.12161877006292343,0.04857232794165611
39,0.381,0.12158284336328506,0.04847043380141258
40,0.391,0.12154720723628998,0.04836927726864815
41,0.401,0.12151186913251877,0.04826885834336281
42,0.411,0.12147682160139084,0.04816916212439537
43,0.421,0.12144205719232559,0.048070188611745834
44,0.431,0.12140758335590363,0.047971926629543304
45,0.441,0.12137339264154434,0.04787437245249748
46,0.451,0.12133948504924774,0.04777751490473747
47,0.461,0.12130586057901382,0.047681353986263275
48,0.471,0.12127251923084259,0.047585878521203995
49,0.481,0.12123944610357285,0.04749108478426933
50,0.491,0.12120665609836578,0.047396961599588394
51,0.501,0.12117414176464081,0.04730350896716118
52,0.511,0.12114191055297852,0.04721071571111679
53,0.521,0.12110995501279831,0.04711857810616493
54,0.531,0.121078260242939,0.047027088701725006
55,0.541,0.12104684114456177,0.04693623632192612
56,0.551,0.12101568281650543,0.046846020966768265
57,0.561,0.12098479270935059,0.046756431460380554
58,0.571,0.12095417082309723,0.04666746407747269
59,0.581,0.12092380970716476,0.046579111367464066
60,0.591,0.12089370936155319,0.04649136960506439
61,0.601,0.12086385488510132,0.04640422761440277
62,0.611,0.12083425372838974,0.0463176853954792
63,0.621,0.12080491334199905,0.04623173177242279
64,0.631,0.12077582627534866,0.04614635929465294
65,0.641,0.12074699252843857,0.04606156423687935
66,0.651,0.12071840465068817,0.04597733914852142
67,0.661,0.12069005519151688,0.045893676578998566
68,0.671,0.12066194415092468,0.04581056907773018
69,0.681,0.12063407152891159,0.04572801664471626
70,0.691,0.1206064447760582,0.04564600810408592
71,0.701,0.1205790564417839,0.04556453973054886
72,0.711,0.12055190652608871,0.045483604073524475
73,0.721,0.12052498012781143,0.045403193682432175
74,0.731,0.12049829214811325,0.04532330483198166
75,0.741,0.12047182023525238,0.04524393007159233
76,0.751,0.12044557929039001,0.04516506567597389
77,0.761,0.12041955441236496,0.04508670046925545
78,0.771,0.12039375305175781,0.0450088307261467
79,0.781,0.12036816775798798,0.044931452721357346
80,0.791,0.12034279853105545,0.04485455900430679
81,0.801,0.12031763792037964,0.04477814584970474
82,0.811,0.12029269337654114,0.044702205806970596
83,0.821,0.12026794999837875,0.04462673142552376
84,0.831,0.12024341523647308,0.04455172270536423
85,0.841,0.12021908164024353,0.04447717219591141
86,0.851,0.1201949343085289,0.0444030687212944
87,0.861,0.12017099559307098,0.044329408556222916
88,0.871,0.12014725059270859,0.044256191700696945
89,0.881,0.12012369930744171,0.044183410704135895
90,0.891,0.12010034918785095,0.04411105811595917
91,0.901,0.12007717788219452,0.044039130210876465
92,0.911,0.12005419284105301,0.04396761953830719
93,0.921,0.12003139406442642,0.04389652609825134
94,0.931,0.12000878155231476,0.04382583871483803
95,0.941,0.11998634040355682,0.043755557388067245
96,0.951,0.11996409296989441,0.0436856709420681
97,0.961,0.11994200944900513,0.04361617937684059
98,0.971,0.11992009729146957,0.04354707524180412
99,0.981,0.11989835649728775,0.043478354811668396
100,0.991,0.11987678706645966,0.04341001436114311
101,1.001,0.11985538899898529,0.043342046439647675
102,1.011,0.11983415484428406,0.043274447321891785
103,1.021,0.11981306970119476,0.043207213282585144
104,1.031,0.1197921484708786,0.043140336871147156
105,1.041,0.11977139115333557,0.04307381808757782
106,1.051,0.11975078284740448,0.04300765320658684
107,1.061,0.11973033845424652,0.04294183477759361
108,1.071,0.1197100430727005,0.04287635535001755
109,1.081,0.11968989670276642,0.04281121492385864
110,1.091,0.11966989189386368,0.0427464060485363
111,1.101,0.11965002864599228,0.04268192872405052
112,1.111,0.11963031440973282,0.04261777549982071
113,1.121,0.1196107417345047,0.04255394637584686
114,1.131,0.11959131807088852,0.04249043017625809
115,1.141,0.11957202106714249,0.04242723062634468
116,1.151,0.1195528581738472,0.04236433655023575
117,1.161,0.11953382939100266,0.04230174794793129
118,1.171,0.11951494216918945,0.04223945736885071
119,1.181,0.1194961816072464,0.042177464812994
120,1.191,0.11947754770517349,0.04211576655507088
121,1.201,0.11945904046297073,0.04205435886979103
122,1.211,0.11944065243005753,0.041993238031864166
123,1.221,0.11942239850759506,0.041932400315999985
124,1.231,0.11940426379442215,0.04187183827161789
125,1.241,0.11938624829053879,0.04181155189871788
126,1.251,0.11936834454536438,0.04175153747200966
127,1.261,0.11935055255889893,0.04169179126620293
128,1.271,0.11933288723230362,0.041632309556007385
129,1.281,0.11931533366441727,0.041573088616132736
130,1.291,0.11929789185523987,0.04151412472128868
131,1.301,0.11928056180477142,0.04145541414618492
132,1.311,0.11926333606243134,0.04139695689082146
133,1.321,0.1192462220788002,0.04133874550461769
134,1.331,0.11922920495271683,0.04128078371286392
135,1.341,0.11921229213476181,0.041223060339689255
136,1.351,0.11919548362493515,0.04116557911038399
137,1.361,0.11917877197265625,0.04110833257436752
138,1.371,0.1191621720790863,0.041051317006349564
139,1.381,0.11914565414190292,0.04099453240633011
140,1.391,0.1191292330622673,0.04093797504901886
141,1.401,0.11911290884017944,0.04088164120912552
142,1.411,0.11909667402505875,0.040825530886650085
143,1.421,0.11908053606748581,0.04076964035630226
144,1.431,0.11906448751688004,0.04071396589279175
145,1.441,0.11904853582382202,0.04065850377082825
146,1.451,0.11903266608715057,0.04060325399041176
147,1.461,0.11901687830686569,0.040548212826251984
148,1.471,0.11900117993354797,0.040493376553058624
149,1.481,0.11898557096719742,0.04043874517083168
150,1.491,0.11897004395723343,0.04038431867957115
151,1.501,0.118954598903656,0.04033008590340614
152,1.511,0.11893923580646515,0.04027605056762695
153,1.521,0.11892394721508026,0.04022220894694328
154,1.531,0.11890874803066254,0.04016856104135513
155,1.541,0.11889361590147018,0.040115103125572205
156,1.551,0.1188785582780838,0.0400618314743042
157,1.561,0.11886358261108398,0.04000874608755112
158,1.571,0.11884867399930954,0.03995584324002266
159,1.581,0.11883383989334106,0.03990311920642853
160,1.591,0.11881908029317856,0.03985057398676872
161,1.601,0.11880438774824142,0.03979820758104324
162,1.611,0.11878976970911026,0.03974601626396179
163,1.621,0.11877521127462387,0.03969399631023407
164,1.631,0.11876071989536285,0.03964214771986008
165,1.641,0.11874629557132721,0.03959047049283981
166,1.651,0.11873194575309753,0.03953895717859268
167,1.661,0.11871764808893204,0.03948761150240898
168,1.671,0.11870342493057251,0.03943642973899841
169,1.681,0.11868926137685776,0.03938540816307068
170,1.691,0.11867515742778778,0.03933454677462578
171,1.701,0.11866111308336258,0.03928384184837341
172,1.711,0.11864712834358215,0.03923329710960388
173,1.721,0.1186332032084465,0.03918290510773659
174,1.731,0.11861934512853622,0.03913266584277153
