,ts,imu_0,imu_1,imu_2,baro_0,baro_1,baro_2
0,-0.332,0,0,0,0,0,0
1,-0.322,0,0,0,0,0,0
2,-0.312,0,0,0,0,0,0
3,-0.302,0,0,0,0,0,0
4,-0.292,0,0,0,0,0,0
5,-0.282,0,0,0,0,0,0
6,-0.272,0,0,0,0,0,0
7,-0.262,0,0,0,0,0,0
8,-0.252,0,0,0,0,0,0
9,-0.242,0,0,0,0,0,0
10,-0.232,0,0,0,0,0,0
11,-0.222,0,0,0,0,0,0
12,-0.212,0,0,0,0,0,0
13,-0.202,0,0,0,0,0,0
14,-0.192,0,0,0,0,0,0
15,-0.182,0,0,0,0,0,0
16,-0.172,0,0,0,0,0,0
17,-0.162,0,0,0,0,0,0
18,-0.152,0,0,0,0,0,0
19,-0.142,0,0,0,0,0,0
20,-0.132,0,0,0,0,0,0
21,-0.122,0,0,0,0,0,0
22,-0.112,0,0,0,0,0,0
23,-0.102,0,0,0,0,0,0
24,-0.092,0,0,0,0,0,0
25,-0.082,0,0,0,0,0,0
26,-0.072,0,0,0,0,0,0
27,-0.062,0,0,0,0,0,0
28,-0.052,0,0,0,0,0,0
29,-0.042,0,0,0,0,0,0
30,-0.032,0,0,0,0,0,0
31,-0.022,0,0,0,0,0,0
32,-0.012,0,0,0,0,0,0
33,-0.002,0,0,0,0,0,0
34,0.008,0,0,0,0,0,0
35,0.018,0,0,0,0,0,0
36,0.028,0,0,0,0,0,0
37,0.038,0,0,0,0,0,0
38,0.048,0,0,0,0,0,0
39,0.058,0,0,0,0,0,0
40,0.068,0,0,0,0,0,0
41,0.078,0,0,0,0,0,0
42,0.088,0,0,0,0,0,0
43,0.098,0,0,0,0,0,0
44,0.108,0,0,0,0,0,0
45,0.118,0,0,0,0,0,0
46,0.128,0,0,0,0,0,0
47,0.138,0,0,0,0,0,0
48,0.148,0,0,0,0,0,0
49,0.158,0,0,0,0,0,0
50,0.168,0,0,0,0,0,0
51,0.178,0,0,0,0,0,0
52,0.188,0,0,0,0,0,0
53,0.198,0,0,0,0,0,0
54,0.208,0,0,0,0,0,0
55,0.218,0,0,0,0,0,0
56,0.228,0,0,0,0,0,0
57,0.238,0,0,0,0,0,0
58,0.248,0,0,0,0,0,0
59,0.258,0,0,0,0,0,0
60,0.268,0,0,0,0,0,0
61,0.278,0,0,0,0,0,0
62,0.288,0,0,0,0,0,0
63,0.298,0,0,0,0,0,0
64,0.308,0,0,0,0,0,0
65,0.318,0,0,0,0,0,0
66,0.328,0,0,0,0,0,0
67,0.338,0,0,0,0,0,0
68,0.348,0,0,0,0,0,0
69,0.358,0,0,0,0,0,0
70,0.368,0,0,0,0,0,0
71,0.378,0,0,0,0,0,0
72,0.388,0,0,0,0,0,0
73,0.398,0,0,0,0,0,0
74,0.408,0,0,0,0,0,0
75,0.418,0,0,0,0,0,0
76,0.428,0,0,0,0,0,0
77,0.438,0,0,0,0,0,0
78,0.448,0,0,0,0,0,0
79,0.458,0,0,0,0,0,0
80,0.468,0,0,0,0,0,0
81,0.478,0,0,0,0,0,0
82,0.488,0,0,0,0,0,0
83,0.498,0,0,0,0,0,0
84,0.508,0,0,0,0,0,0
85,0.518,0,0,0,0,0,0
86,0.528,0,0,0,0,0,0
87,0.538,0,0,0,0,0,0
88,0.548,0,0,0,0,0,0
89,0.558,0,0,0,0,0,0
90,0.568,0,0,0,0,0,0
91,0.578,0,0,0,0,0,0
92,0.588,0,0,0,0,0,0
93,0.598,0,0,0,0,0,0
94,0.608,0,0,0,0,0,0
95,0.618,0,0,0,0,0,0
96,0.628,0,0,0,0,0,0
97,0.638,0,0,0,0,0,0
98,0.648,0,0,0,0,0,0
99,0.658,0,0,0,0,0,0
100,0.668,0,0,0,0,0,0
101,0.678,0,0,0,0,0,0
102,0.688,0,0,0,0,0,0
103,0.698,0,0,0,0,0,0
104,0.708,0,0,0,0,0,0
105,0.718,0,0,0,0,0,0
106,0.728,0,0,0,0,0,0
107,0.738,0,0,0,0,0,0
108,0.748,0,0,0,0,0,0
109,0.758,0,0,0,0,0,0
110,0.768,0,0,0,0,0,0
111,0.778,0,0,0,0,0,0
112,0.788,0,0,0,0,0,0
113,0.798,0,0,0,0,0,0
114,0.808,0,0,0,0,0,0
115,0.818,0,0,0,0,0,0
116,0.828,0,0,0,0,0,0
117,0.838,0,0,0,0,0,0
118,0.848,0,0,0,0,0,0
119,0.858,0,0,0,0,0,0
120,0.868,0,0,0,0,0,0
121,0.878,0,0,0,0,0,0
122,0.888,0,0,0,0,0,0
123,0.898,0,0,0,0,0,0
124,0.908,0,0,0,0,0,0
125,0.918,0,0,0,0,0,0
126,0.928,0,0,0,0,0,0
127,0.938,0,0,0,0,0,0
128,0.948,0,0,0,0,0,0
129,0.958,0,0,0,0,0,0
130,0.968,0,0,0,0,0,0
131,0.978,0,0,0,0,0,0
132,0.988,0,0,0,0,0,0
133,0.998,0,0,0,0,0,0
134,1.008,0,0,0,0,0,0
135,1.018,0,0,0,0,0,0
136,1.028,0,0,0,0,0,0
137,1.038,0,0,0,0,0,0
138,1.048,0,0,0,0,0,0
139,1.058,0,0,0,0,0,0
140,1.068,0,0,0,0,0,0
141,1.078,0,0,0,0,0,0
142,1.088,0,0,0,0,0,0
143,1.098,0,0,0,0,0,0
144,1.108,0,0,0,0,0,0
145,1.118,0,0,0,0,0,0
146,1.128,0,0,0,0,0,0
147,1.138,0,0,0,0,0,0
148,1.148,0,0,0,0,0,0
149,1.158,0,0,0,0,0,0
150,1.168,0,0,0,0,0,0
151,1.178,0,0,0,0,0,0
152,1.188,0,0,0,0,0,0
153,1.198,0,0,0,0,0,0
154,1.208,0,0,0,0,0,0
155,1.218,0,0,0,0,0,0
156,1.228,0,0,0,0,0,0
157,1.238,0,0,0,0,0,0
158,1.248,0,0,0,0,0,0
159,1.258,0,0,0,0,0,0
160,1.268,0,0,0,0,0,0
161,1.278,0,0,0,0,0,0
162,1.288,0,0,0,0,0,0
163,1.298,0,0,0,0,0,0
164,1.308,0,0,0,0,0,0
165,1.318,0,0,0,0,0,0
166,1.328,0,0,0,0,0,0
167,1.338,0,0,0,0,0,0
168,1.348,0,0,0,0,0,0
169,1.358,0,0,0,0,0,0
170,1.368,0,0,0,0,0,0
171,1.378,0,0,0,0,0,0
172,1.388,0,0,0,0,0,0
173,1.398,0,0,0,0,0,0
174,1.408,0,0,0,0,0,0
175,1.418,0,0,0,0,0,0
176,1.428,0,0,0,0,0,0
177,1.438,0,0,0,0,0,0
178,1.448,0,0,0,0,0,0
179,1.458,0,0,0,0,0,0
180,1.468,0,0,0,0,0,0
181,1.478,0,0,0,0,0,0
182,1.488,0,0,0,0,0,0
183,1.498,0,0,0,0,0,0
184,1.508,0,0,0,0,0,0
185,1.518,0,0,0,0,0,0
186,1.528,0,0,0,0,0,0
187,1.538,0,0,0,0,0,0
188,1.548,0,0,0,0,0,0
189,1.558,0,0,0,0,0,0
190,1.568,0,0,0,0,0,0
191,1.578,0,0,0,0,0,0
192,1.588,0,0,0,0,0,0
193,1.598,0,0,0,0,0,0
194,1.608,0,0,0,0,0,0
195,1.618,0,0,0,0,0,0
196,1.628,0,0,0,0,0,0
197,1.638,0,0,0,0,0,0
198,1.648,0,0,0,0,0,0
199,1.658,0,0,0,0,0,0
200,1.668,0,0,0,0,0,0
201,1.678,0,0,0,0,0,0
202,1.688,0,0,0,0,0,0
203,1.698,0,0,0,0,0,0
204,1.708,0,0,0,0,0,0
205,1.718,0,0,0,0,0,0
206,1.728,0,0,0,0,0,0
207,1.738,0,0,0,0,0,0
208,1.748,0,0,0,0,0,0
209,1.758,0,0,0,0,0,0
210,1.768,0,0,0,0,0,0
211,1.778,0,0,0,0,0,0
212,1.788,0,0,0,0,0,0
213,1.798,0,0,0,0,0,0
214,1.808,0,0,0,0,0,0
215,1.818,0,0,0,0,0,0
216,1.828,0,0,0,0,0,0
217,1.838,0,0,0,0,0,0
218,1.848,0,0,0,0,0,0
219,1.858,0,0,0,0,0,0
220,1.868,0,0,0,0,0,0
221,1.878,0,0,0,0,0,0
222,1.888,0,0,0,0,0,0
223,1.898,0,0,0,0,0,0
224,1.908,0,0,0,0,0,0
225,1.918,0,0,0,0,0,0
226,1.928,0,0,0,0,0,0
227,1.938,0,0,0,0,0,0
228,1.948,0,0,0,0,0,0
229,1.958,0,0,0,0,0,0
230,1.968,0,0,0,0,0,0
231,1.978,0,0,0,0,0,0
232,1.988,0,0,0,0,0,0
233,1.998,0,0,0,0,0,0
234,2.008,0,0,0,0,0,0
235,2.018,0,0,0,0,0,0
236,2.028,0,0,0,0,0,0
237,2.038,0,0,0,0,0,0
238,2.048,0,0,0,0,0,0
239,2.058,0,0,0,0,0,0
240,2.068,0,0,0,0,0,0
241,2.078,0,0,0,0,0,0
242,2.088,0,0,0,0,0,0
243,2.098,0,0,0,0,0,0
244,2.108,0,0,0,0,0,0
245,2.118,0,0,0,0,0,0
246,2.128,0,0,0,0,0,0
247,2.138,0,0,0,0,0,0
248,2.148,0,0,0,0,0,0
249,2.158,0,0,0,0,0,0
250,2.168,0,0,0,0,0,0
251,2.178,0,0,0,0,0,0
252,2.188,0,0,0,0,0,0
253,2.198,0,0,0,0,0,0
254,2.208,0,0,0,0,0,0
255,2.218,0,0,0,0,0,0
256,2.228,0,0,0,0,0,0
257,2.238,0,0,0,0,0,0
258,2.248,0,0,0,0,0,0
259,2.258,0,0,0,0,0,0
260,2.268,0,0,0,0,0,0
261,2.278,0,0,0,0,0,0
262,2.288,0,0,0,0,0,0
263,2.298,0,0,0,0,0,0
264,2.308,0,0,0,0,0,0
265,2.318,0,0,0,0,0,0
266,2.328,0,0,0,0,0,0
267,2.338,0,0,0,0,0,0
268,2.348,0,0,0,0,0,0
269,2.358,0,0,0,0,0,0
270,2.368,0,0,0,0,0,0
271,2.378,0,0,0,0,0,0
272,2.388,0,0,0,0,0,0
273,2.398,0,0,0,0,0,0
274,2.408,0,0,0,0,0,0
275,2.418,0,0,0,0,0,0
276,2.428,0,0,0,0,0,0
277,2.438,0,0,0,0,0,0
278,2.448,0,0,0,0,0,0
279,2.458,0,0,0,0,0,0
280,2.468,0,0,0,0,0,0
281,2.478,0,0,0,0,0,0
282,2.488,0,0,0,0,0,0
283,2.498,0,0,0,0,0,0
284,2.508,0,0,0,0,0,0
285,2.518,0,0,0,0,0,0
286,2.528,0,0,0,0,0,0
287,2.538,0,0,0,0,0,0
288,2.548,0,0,0,0,0,0
289,2.558,0,0,0,0,0,0
290,2.568,0,0,0,0,0,0
291,2.578,0,0,0,0,0,0
292,2.588,0,0,0,0,0,0
293,2.598,0,0,0,0,0,0
294,2.608,0,0,0,0,0,0
295,2.618,0,0,0,0,0,0
296,2.628,0,0,0,0,0,0
297,2.638,0,0,0,0,0,0
298,2.648,0,0,0,0,0,0
299,2.658,0,0,0,0,0,0
300,2.668,0,0,0,0,0,0
301,2.678,0,0,0,0,0,0
302,2.688,0,0,0,0,0,0
303,2.698,0,0,0,0,0,0
304,2.708,0,0,0,0,0,0
305,2.718,0,0,0,0,0,0
306,2.728,0,0,0,0,0,0
307,2.738,0,0,0,0,0,0
308,2.748,0,0,0,0,0,0
309,2.758,0,0,0,0,0,0
310,2.768,0,0,0,0,0,0
311,2.778,0,0,0,0,0,0
312,2.788,0,0,0,0,0,0
313,2.798,0,0,0,0,0,0
314,2.808,0,0,0,0,0,0
315,2.818,0,0,0,0,0,0
316,2.828,0,0,0,0,0,0
317,2.838,0,0,0,0,0,0
318,2.848,0,0,0,0,0,0
319,2.858,0,0,0,0,0,0
320,2.868,0,0,0,0,0,0
321,2.878,0,0,0,0,0,0
322,2.888,0,0,0,0,0,0
323,2.898,0,0,0,0,0,0
324,2.908,0,0,0,0,0,0
325,2.918,0,0,0,0,0,0
326,2.928,0,0,0,0,0,0
327,2.938,0,0,0,0,0,0
328,2.948,0,0,0,0,0,0
329,2.958,0,0,0,0,0,0
330,2.968,0,0,0,0,0,0
331,2.978,0,0,0,0,0,0
332,2.988,0,0,0,0,0,0
333,2.998,0,0,0,0,0,0
334,3.008,0,0,0,0,0,0
335,3.018,0,0,0,0,0,0
336,3.028,0,0,0,0,0,0
337,3.038,0,0,0,0,0,0
338,3.048,0,0,0,0,0,0
339,3.058,0,0,0,0,0,0
340,3.068,0,0,0,0,0,0
341,3.078,0,0,0,0,0,0
342,3.088,0,0,0,0,0,0
343,3.098,0,0,0,0,0,0
344,3.108,0,0,0,0,0,0
345,3.118,0,0,0,0,0,0
346,3.128,0,0,0,0,0,0
347,3.138,0,0,0,0,0,0
348,3.148,0,0,0,0,0,0
349,3.158,0,0,0,0,0,0
350,3.168,0,0,0,0,0,0
351,3.178,0,0,0,0,0,0
352,3.188,0,0,0,0,0,0
353,3.198,0,0,0,0,0,0
