,ts,imu_0,imu_1,imu_2,baro_0,baro_1,baro_2
0,46704,0,0,0,0,0,0
1,46714,0,0,0,0,0,0
2,46724,0,0,0,0,0,0
3,46734,0,0,0,0,0,0
4,46744,0,0,0,0,0,0
5,46754,0,0,0,0,0,0
6,46764,0,0,0,0,0,0
7,46774,0,0,0,0,0,0
8,46784,0,0,0,0,0,0
9,46794,0,0,0,0,0,0
10,46804,0,0,0,0,0,0
11,46814,0,0,0,0,0,0
12,46824,0,0,0,0,0,0
13,46834,0,0,0,0,0,0
14,46844,0,0,0,0,0,0
15,46854,0,0,0,0,0,0
16,46864,0,0,0,0,0,0
17,46874,0,0,0,0,0,0
18,46884,0,0,0,0,0,0
19,46894,0,0,0,0,0,0
20,46904,0,0,0,0,0,0
21,46914,0,0,0,0,0,0
22,46924,0,0,0,0,0,0
23,46934,0,0,0,0,0,0
24,46944,0,0,0,0,0,0
25,46954,0,0,0,0,0,0
26,46964,0,0,0,0,0,0
27,46974,0,0,0,0,0,0
28,46984,0,0,0,0,0,0
29,46994,0,0,0,0,0,0
30,47004,0,0,0,0,0,0
31,47014,0,0,0,0,0,0
32,47024,0,0,0,0,0,0
33,47034,0,0,0,0,0,0
34,47044,0,0,0,0,0,0
35,47054,0,0,0,0,0,0
36,47064,0,0,0,0,0,0
37,47074,0,0,0,0,0,0
38,47084,0,0,0,0,0,0
39,47094,0,0,0,0,0,0
40,47104,0,0,0,0,0,0
41,47114,0,0,0,0,0,0
42,47124,0,0,0,0,0,0
43,47134,0,0,0,0,0,0
44,47144,0,0,0,0,0,0
45,47154,0,0,0,0,0,0
46,47164,0,0,0,0,0,0
47,47174,0,0,0,0,0,0
48,47184,0,0,0,0,0,0
49,47194,0,0,0,0,0,0
50,47204,0,0,0,0,0,0
51,47214,0,0,0,0,0,0
52,47224,0,0,0,0,0,0
53,47234,0,0,0,0,0,0
54,47244,0,0,0,0,0,0
55,47254,0,0,0,0,0,0
56,47264,0,0,0,0,0,0
57,47274,0,0,0,0,0,0
58,47284,0,0,0,0,0,0
59,47294,0,0,0,0,0,0
60,47304,0,0,0,0,0,0
61,47314,0,0,0,0,0,0
62,47324,0,0,0,0,0,0
63,47334,0,0,0,0,0,0
64,47344,0,0,0,0,0,0
65,47354,0,0,0,0,0,0
66,47364,0,0,0,0,0,0
67,47374,0,0,0,0,0,0
68,47384,0,0,0,0,0,0
69,47394,0,0,0,0,0,0
70,47404,0,0,0,0,0,0
71,47414,0,0,0,0,0,0
72,47424,0,0,0,0,0,0
73,47434,0,0,0,0,0,0
74,47444,0,0,0,0,0,0
75,47454,0,0,0,0,0,0
76,47464,0,0,0,0,0,0
77,47474,0,0,0,0,0,0
78,47484,0,0,0,0,0,0
79,47494,0,0,0,0,0,0
80,47504,0,0,0,0,0,0
81,47514,0,0,0,0,0,0
82,47524,0,0,0,0,0,0
83,47534,0,0,0,0,0,0
84,47544,0,0,0,0,0,0
85,47554,0,0,0,0,0,0
86,47564,0,0,0,0,0,0
87,47574,0,0,0,0,0,0
88,47584,0,0,0,0,0,0
89,47594,0,0,0,0,0,0
90,47604,0,0,0,0,0,0
91,47614,0,0,0,0,0,0
92,47624,0,0,0,0,0,0
93,47634,0,0,0,0,0,0
94,47644,0,0,0,0,0,0
95,47654,0,0,0,0,0,0
96,47664,0,0,0,0,0,0
97,47674,0,0,0,0,0,0
98,47684,0,0,0,0,0,0
99,47694,0,0,0,0,0,0
100,47704,0,0,0,0,0,0
101,47714,0,0,0,0,0,0
102,47724,0,0,0,0,0,0
103,47734,0,0,0,0,0,0
104,47744,0,0,0,0,0,0
105,47754,0,0,0,0,0,0
106,47764,0,0,0,0,0,0
107,47774,0,0,0,0,0,0
108,47784,0,0,0,0,0,0
109,47794,0,0,0,0,0,0
110,47804,0,0,0,0,0,0
111,47814,0,0,0,0,0,0
112,47824,0,0,0,0,0,0
113,47834,0,0,0,0,0,0
114,47844,0,0,0,0,0,0
115,47854,0,0,0,0,0,0
116,47864,0,0,0,0,0,0
117,47874,0,0,0,0,0,0
118,47884,0,0,0,0,0,0
119,47894,0,0,0,0,0,0
120,47904,0,0,0,0,0,0
