,ts,height,velocity,acceleration,altitude_agl,lower_bound,upper_bound
0,46704,-0.6496404409408569,0.4636504650115967,-0.010548591613769531,-1.5353926420211792,0.5474754991742206,-1.8467563810559344
1,46714,-0.6328551173210144,0.48309916257858276,-0.021096229553222656,0.26936712861061096,0.5642424500684453,-1.8299526847104741
2,46724,-0.6135241389274597,0.5061425566673279,-0.06329059600830078,0.26936712861061096,0.5835550554543982,-1.8106033333093177
3,46734,-0.6373748183250427,0.4582710862159729,-0.031645774841308594,-1.5353926420211792,0.5596860587837718,-1.8344356954338572
4,46744,-0.6045379638671875,0.5045084357261658,0.0,0.0,0.5925045956882906,-1.8015805234226656
5,46754,-0.5927040576934814,0.5154287219047546,-0.021096229553222656,0.26936712861061096,0.6043202960648866,-1.7897284114518495
6,46764,-0.513022780418396,0.6365264654159546,-0.1371288299560547,2.1657118797302246,0.6839833112468452,-1.7100288720836372
7,46774,-0.4591202139854431,0.7137420177459717,-0.06329059600830078,0.26936712861061096,0.7378676713280232,-1.6561080992989095
8,46784,-0.36524173617362976,0.8690098524093628,1.2447099685668945,2.1657118797302246,0.8317279425111361,-1.5622114148583957
9,46794,-0.2338654100894928,1.109854817390442,3.987290382385254,3.9758589267730713,0.9630860616896348,-1.4308168818686204
10,46804,-0.1218213364481926,1.329926609992981,5.411323547363281,5.786005973815918,1.0751120401933938,-1.318754713089779
11,46814,0.025828145444393158,1.617922306060791,6.677128791809082,5.786005973815918,1.2227434266748731,-1.1710871357860868
12,46824,0.15498283505439758,1.889908790588379,8.61803150177002,3.9758589267730713,1.351880020600194,-1.0419143504913988
13,46834,0.299205482006073,2.1966919898986816,10.073710441589355,5.786005973815918,1.496084571593596,-0.89767360758145
14,46844,0.40590059757232666,2.448824167251587,11.265677452087402,2.1657118797302246,1.6027616469538821,-0.7909604518092288
15,46854,0.6273579597473145,2.892838954925537,12.014613151550293,7.590765953063965,1.8242010246777292,-0.5694851051831002
16,46864,0.8870362043380737,3.394753932952881,12.236128807067871,5.786005973815918,2.083861284547099,-0.3097888758709515
17,46874,1.1256458759307861,3.878748893737793,14.714999198913574,7.590765953063965,2.322453027176592,-0.07116127531501992
18,46884,1.3184834718704224,4.301259517669678,16.8563232421875,7.9565629959106445,2.5152726938844174,0.1216942498564273
19,46894,1.6290801763534546,4.922023773193359,18.016647338867188,9.131856918334961,2.825851468867035,0.4323088838398743
20,46904,2.0135672092437744,5.656760215759277,18.269805908203125,13.021207809448242,3.2103206280192707,0.8168137904682784
21,46914,2.5097413063049316,6.576173305511475,19.5672607421875,16.372692108154297,3.706476851075392,1.3130057615344715
22,46924,2.9003920555114746,7.317451000213623,20.548259735107422,9.40091323852539,4.097109782042553,1.703674328980396
23,46934,3.1717705726623535,7.863792896270752,21.866806030273438,7.590765953063965,4.368470536722196,1.9750706086025114
24,46944,3.336390256881714,8.233362197875977,22.54190444946289,7.590765953063965,4.53307245820667,2.1397080555567585
25,46954,3.41941237449646,8.471811294555664,23.396320343017578,7.590765953063965,4.616076756787754,2.222747992205166
26,46964,3.5821006298065186,8.844990730285645,24.250743865966797,7.590765953063965,4.778747248834758,2.3854540107782785
27,46974,3.64460825920105,9.0513916015625,24.577743530273438,2.1657118797302246,4.8412372267761015,2.447979291625998
28,46984,3.9448790550231934,9.657489776611328,25.875194549560547,11.211060523986816,5.141490370884676,2.7482677391617107
29,46994,4.203349590301514,10.194639205932617,26.792903900146484,7.321648120880127,5.399943254189036,3.0067559264139914
30,47004,4.436317443847656,10.689204216003418,27.63677215576172,13.021207809448242,5.6328935115400665,3.239741376155246
31,47014,4.703641891479492,11.250905990600586,29.50383758544922,14.92293930053711,5.900200418758098,3.5070833642008856
32,47024,5.026418209075928,11.90335750579834,30.30551528930664,16.372692108154297,6.222959195683601,3.8298772224682542
33,47034,5.169643878936768,12.258004188537598,31.170482635498047,10.942066192626953,6.366167324616367,3.973120433257168
34,47044,5.310636043548584,12.608664512634277,31.69790267944336,2.1657118797302246,6.507142004085492,4.114130083011676
35,47054,5.473830223083496,12.993825912475586,32.056549072265625,5.786005973815918,6.67031869822219,4.277341747944802
36,47064,5.794418811798096,13.634739875793457,32.37300109863281,11.211060523986816,6.990889745238869,4.597947878357322
37,47074,6.067943572998047,14.184439659118652,32.01435470581055,9.131856918334961,7.2643970205287065,4.871490125467387
38,47084,6.467497825622559,14.926056861877441,31.51858139038086,13.381247520446777,7.663933843033361,5.271061808211757
39,47094,6.696615695953369,15.355052947998047,29.05025863647461,3.9758589267730713,7.893034282990381,5.500197108916358
40,47104,6.961201190948486,15.829334259033203,28.744354248046875,7.590765953063965,8.157602403405205,5.764799978491768
41,47114,7.161533832550049,16.192846298217773,28.976417541503906,5.786005973815918,8.357917670174153,5.965149994925945
42,47124,7.53361177444458,16.82916259765625,28.723255157470703,18.54323387145996,8.729978293032799,6.33724525585636
43,47134,7.764944076538086,17.222593307495117,28.554485321044922,9.40091323852539,8.961293331889577,6.568594821186595
44,47144,8.09614086151123,17.771831512451172,28.343517303466797,9.40091323852539,9.292472853376882,6.899808869645579
45,47154,8.380777359008789,18.226024627685547,27.33087158203125,13.021207809448242,9.57709214319097,7.1844625748266076
46,47164,8.656907081604004,18.65654754638672,27.035518646240234,11.211060523986816,9.853204713907491,7.460609449300516
47,47174,8.948592185974121,19.11748695373535,28.269676208496094,16.73308753967285,10.144872610099899,7.752311761848342
48,47184,9.25674057006836,19.600948333740234,28.586132049560547,7.590765953063965,10.453003841822795,8.060477298313923
49,47194,9.60381031036377,20.139873504638672,28.522842407226562,5.786005973815918,10.800056373446214,8.407564247281325
50,47204,10.036500930786133,20.80666160583496,28.12200164794922,23.979063034057617,11.23272984100454,8.840272020567726
51,47214,10.486593246459961,21.483665466308594,27.394161224365234,22.168914794921875,11.682805003568372,9.29038148935155
52,47224,10.947430610656738,22.170793533325195,27.742259979248047,23.979063034057617,12.1436252704663,9.751235950847176
53,47234,11.157188415527344,22.436870574951172,27.911033630371094,7.590765953063965,12.35336597779368,9.961010853261007
54,47244,11.40660572052002,22.767545700073242,28.30132293701172,7.590765953063965,12.602766297116181,10.210445143923858
55,47254,11.68720817565918,23.142589569091797,28.143096923828125,9.131856918334961,12.883351766343964,10.491064584974396
56,47264,11.884414672851562,23.372234344482422,27.900482177734375,11.211060523986816,13.080541221323445,10.68828812437968
57,47274,12.221693992614746,23.827985763549805,27.900482177734375,14.92293930053711,13.417803554692018,11.025584430537474
58,47284,12.588483810424805,24.32251739501953,27.668418884277344,16.73308753967285,13.784576385866233,11.392391234983377
59,47294,12.967696189880371,24.821918487548828,26.908939361572266,18.54323387145996,14.163771834507408,11.771620545253334
60,47304,13.322871208190918,25.263303756713867,25.85409927368164,13.021207809448242,14.518929977827389,12.126812438554447
61,47314,13.665264129638672,25.667383193969727,24.91529083251953,9.40091323852539,14.861305967982208,12.469222291295136
62,47324,13.942719459533691,25.949466705322266,24.008129119873047,14.92293930053711,15.13874442240968,12.746694496657703
63,47334,14.311426162719727,26.375629425048828,23.92374038696289,23.979063034057617,15.507434249890059,13.115418075549394
64,47344,14.751606941223145,26.908403396606445,23.54399871826172,25.794597625732422,15.947598208516352,13.555615673929937
65,47354,15.089676856994629,27.26064682006836,23.54399871826172,16.73308753967285,16.285651304174163,13.893702409815097
