,ts,imu_0,imu_1,imu_2,baro_0,baro_1,baro_2
0,29182,0,0,0,0,0,0
1,29192,0,0,0,0,0,0
2,29202,0,0,0,0,0,0
3,29212,0,0,0,0,0,0
4,29222,0,0,0,0,0,0
5,29232,0,0,0,0,0,0
6,29242,0,0,0,0,0,0
7,29252,0,0,0,0,0,0
8,29262,0,0,0,0,0,0
9,29272,0,0,0,0,0,0
10,29282,0,0,0,0,0,0
11,29292,0,0,0,0,0,0
12,29302,0,0,0,0,0,0
13,29312,0,0,0,0,0,0
14,29322,0,0,0,0,0,0
15,29332,0,0,0,0,0,0
16,29342,0,0,0,0,0,0
17,29352,0,0,0,0,0,0
18,29362,0,0,0,0,0,0
19,29372,0,0,0,0,0,0
20,29382,0,0,0,0,0,0
21,29392,0,0,0,0,0,0
22,29402,0,0,0,0,0,0
23,29412,0,0,0,0,0,0
24,29422,0,0,0,0,0,0
25,29432,0,0,0,0,0,0
26,29442,0,0,0,0,0,0
27,29452,0,0,0,0,0,0
28,29462,0,0,0,0,0,0
29,29472,0,0,0,0,0,0
30,29482,0,0,0,0,0,0
31,29492,0,0,0,0,0,0
32,29502,0,0,0,0,0,0
33,29512,0,0,0,0,0,0
34,29522,0,0,0,0,0,0
35,29532,0,0,0,0,0,0
36,29542,0,0,0,0,0,0
37,29552,0,0,0,0,0,0
38,29562,0,0,0,0,0,0
39,29572,0,0,0,0,0,0
40,29582,0,0,0,0,0,0
41,29592,0,0,0,0,0,0
42,29602,0,0,0,0,0,0
43,29612,0,0,0,0,0,0
44,29622,0,0,0,0,0,0
45,29632,0,0,0,0,0,0
46,29642,0,0,0,0,0,0
47,29652,0,0,0,0,0,0
48,29662,0,0,0,0,0,0
49,29672,0,0,0,0,0,0
50,29682,0,0,0,0,0,0
51,29692,0,0,0,0,0,0
52,29702,0,0,0,0,0,0
53,29712,0,0,0,0,0,0
54,29722,0,0,0,0,0,0
55,29732,0,0,0,0,0,0
56,29742,0,0,0,0,0,0
57,29752,0,0,0,0,0,0
