,ts,error
124,40016,1040
125,40056,1024
126,40096,1040
127,40185,3088
128,40225,1040
129,40396,1024
130,40406,1040
131,40416,1024
132,40466,1040
133,40496,1024
134,40516,1040
135,40526,1024
136,40546,1040
137,40556,1024
138,40576,1040
139,40586,1024
140,40636,1040
141,40656,1024
142,40675,3072
143,40715,1024
144,40816,1040
145,40906,1024
146,40926,1040
147,40936,1024
148,40956,1040
149,40966,1024
150,40986,1040
151,40996,1024
152,41015,3072
153,41016,3088
154,41026,3072
155,41055,1024
156,41066,1040
157,41086,1024
158,41106,1040
159,41136,1024
160,41146,1040
161,41196,1024
162,41206,1040
163,41226,1024
164,41276,1040
165,41316,1024
166,41346,1040
167,41386,1024
168,41436,1040
169,41446,1024
170,41466,1040
171,41486,1024
172,41536,1040
173,41546,1024
174,41566,1040
175,41595,3088
176,41655,1040
177,41666,1024
178,41686,1040
179,41706,1024
180,41726,1040
181,41746,1024
182,41766,1040
183,41785,3088
184,41786,3072
185,41795,1024
186,41806,1040
187,41816,1024
188,41885,3072
189,41905,1024
190,41936,1040
191,41966,1024
192,41976,1040
193,42006,1024
194,42016,1040
195,42056,1024
196,42086,1040
197,42096,1024
198,42116,1040
199,42136,1024
200,42166,1040
201,42185,3088
202,42186,3072
203,42195,1024
204,42206,1040
205,42216,1024
206,42266,1040
207,42306,1024
208,42336,1040
209,42355,3088
210,42396,3072
211,42405,1024
212,42416,1040
213,42486,1024
214,42496,1040
215,42546,1024
216,42556,1040
217,42586,1024
218,42625,3072
219,42635,1024
220,42696,1040
221,42725,3088
222,42735,1040
223,42796,1024
224,42836,1040
225,42856,1024
226,42865,3072
227,42866,3088
228,42885,1040
229,42886,1024
230,42936,1040
231,42946,1024
232,42966,1040
233,42976,1024
234,43006,1040
235,43026,1024
236,43086,1040
237,43095,3088
238,43096,3072
239,43106,3088
240,43116,3072
241,43136,3088
242,43145,1040
243,43156,1024
244,43166,1040
245,43176,1024
246,43186,1040
247,43235,3088
248,43266,3072
249,43275,1024
250,43386,1040
251,43455,3088
252,43466,3072
253,43476,3088
254,43526,3072
255,43545,1024
256,43546,1040
257,43556,1024
258,43636,1040
259,43656,1024
260,43686,1040
261,43765,3088
262,43766,3072
263,43806,3088
264,43846,3072
265,43856,3088
266,43876,3072
267,43885,1024
268,43896,1040
269,43956,1024
270,44006,1040
271,44045,3088
272,44086,3072
273,44176,3088
274,44186,3072
275,44296,3088
276,44396,3072
277,44426,3088
278,44455,1040
279,44496,1024
280,44536,1040
281,44545,3088
282,44566,3072
283,44636,3088
284,44705,1040
285,44706,1024
286,44716,1040
287,44746,1024
288,44786,1040
289,44876,1024
290,44936,1040
291,44985,3088
292,44986,3072
293,45045,1024
294,45066,1040
295,45135,3088
296,45266,3072
297,45295,1024
298,45316,1040
299,45336,1024
300,45385,3072
301,45436,3088
302,45466,3072
303,45475,1024
304,45476,1040
305,45586,1024
306,45636,1040
307,45646,1024
308,45655,3072
309,45715,1024
310,45776,1040
311,45876,1024
312,45886,1040
313,45896,1024
314,45916,1040
315,45966,1024
316,45976,1040
317,46046,1024
318,46055,3072
319,46066,3088
320,46085,1040
321,46206,1024
322,46215,3072
323,46265,1024
324,46355,3072
325,46356,3088
326,46366,3072
327,46405,1024
328,46426,1040
329,46696,1024
330,46706,1040
331,46786,1024
332,46896,1040
333,47016,1024
334,47026,1040
335,47056,1024
336,47165,3072
337,47205,1024
338,47295,3072
339,47296,3088
340,47365,1040
341,47386,1024
342,47516,1040
343,47536,1024
344,47545,3072
345,47565,1024
346,47716,1040
347,47805,3088
348,47806,3072
349,47845,1024
350,47935,3072
351,47956,3088
352,47975,1040
353,47976,1024
354,48016,1040
355,48056,1024
356,48105,3072
357,48115,1024
358,48136,1040
359,48256,1024
360,48286,1040
361,48346,1024
362,48356,1040
363,48376,1024
364,48436,1040
365,48445,3088
366,48465,1040
367,48516,1024
368,48576,1040
369,48615,3088
370,48665,1040
371,48696,1024
372,48716,1040
373,48806,1024
374,49016,1040
375,49036,1024
376,49206,1040
377,49536,1024
378,49546,1040
379,49666,1024
380,49675,3072
381,49676,3088
382,49686,3072
383,49775,1024
384,49866,1040
385,49886,1024
386,49925,3072
387,49955,1024
388,50045,3072
389,50075,1024
390,50116,1040
391,50156,1024
392,50206,1040
393,50226,1024
394,50656,1040
395,50716,1024
396,50726,1040
397,50926,1024
398,50935,3072
399,51035,1024
400,51046,1040
401,51086,1024
402,51216,1040
403,51236,1024
404,51356,1040
405,51436,1024
406,51456,1040
407,51496,1024
408,51546,1040
409,51576,1024
410,51656,1040
411,51666,1024
412,51675,3072
413,51686,3088
414,51725,1040
415,51826,1024
416,51876,1040
417,51916,1024
418,51995,3072
419,52066,3088
420,52085,1040
421,52175,3088
422,52205,1040
423,52346,1024
424,52366,1040
425,52375,3088
426,52406,3072
427,52445,1024
428,52535,3072
429,52576,3088
430,52675,1040
431,52766,1024
432,52786,1040
433,52806,1024
434,52915,3072
435,52935,1024
436,52996,1040
437,53186,1024
438,53216,1040
439,53236,1024
440,53266,1040
441,53336,1024
442,53376,1040
443,53476,1024
444,53516,1040
445,53686,1024
446,53776,1040
447,53796,1024
448,53986,1040
449,54036,1024
450,54086,1040
451,54096,1024
452,54146,1040
453,54306,1024
454,54336,1040
455,54376,1024
456,54466,1040
457,54626,1024
458,54736,1040
459,54886,1024
460,54946,1040
461,55006,1024
462,55096,1040
463,55186,1024
464,55466,1040
465,55485,3088
466,55585,1040
467,55666,1024
468,55846,1040
469,55895,3088
470,55935,1040
471,56006,1024
472,56036,1040
473,56106,1024
474,56126,1040
475,56216,1024
476,56306,1040
477,56326,1024
478,56386,1040
479,56586,1024
480,56676,1040
481,56746,1024
