,ts,q0_estimated,q1_estimated,q2_estimated,q3_estimated
198,33156,2319,9453,2107,897
199,33166,2315,9453,2113,897
200,33176,2312,9452,2119,897
201,33186,2309,9452,2124,897
202,33196,2306,9452,2128,895
203,33206,2305,9451,2132,894
204,33216,2305,9451,2135,895
205,33226,2306,9450,2137,895
206,33236,2306,9450,2139,894
207,33246,2306,9449,2141,893
208,33256,2305,9449,2142,892
209,33266,2305,9449,2142,891
210,33276,2305,9449,2143,890
211,33286,2305,9449,2144,888
212,33296,2306,9449,2144,888
213,33306,2306,9449,2144,890
214,33316,2308,9448,2143,893
215,33326,2310,9448,2143,895
216,33336,2312,9447,2144,896
217,33346,2314,9446,2144,896
218,33356,2316,9446,2144,895
219,33366,2318,9445,2143,896
220,33376,2320,9445,2141,898
221,33386,2322,9445,2139,899
222,33396,2323,9445,2137,900
223,33406,2325,9445,2134,902
224,33416,2327,9445,2133,903
225,33426,2329,9445,2132,904
226,33436,2331,9444,2131,904
227,33446,2333,9444,2130,905
228,33456,2334,9444,2129,906
229,33466,2336,9444,2128,906
230,33476,2337,9443,2127,906
231,33486,2338,9443,2126,907
232,33496,2339,9443,2124,909
233,33506,2340,9443,2123,910
234,33516,2341,9443,2122,910
235,33526,2342,9443,2121,910
236,33536,2344,9443,2120,910
237,33546,2344,9443,2119,910
238,33556,2345,9443,2117,911
239,33566,2346,9443,2116,912
240,33576,2348,9443,2115,913
241,33586,2351,9442,2114,913
242,33596,2357,9441,2112,912
243,33606,2364,9440,2109,911
244,33616,2372,9439,2105,910
245,33626,2379,9438,2101,909
246,33636,2386,9438,2096,909
247,33646,2393,9437,2091,908
248,33656,2401,9436,2086,908
249,33666,2410,9435,2080,909
250,33676,2418,9435,2073,910
251,33686,2427,9434,2067,911
252,33696,2436,9433,2060,911
253,33706,2444,9432,2055,911
254,33716,2451,9431,2049,911
255,33726,2458,9431,2042,911
256,33736,2465,9430,2036,913
257,33746,2473,9430,2028,914
258,33756,2481,9429,2021,915
259,33766,2489,9428,2015,915
260,33776,2499,9427,2008,915
261,33786,2509,9426,2000,916
262,33796,2520,9425,1992,917
263,33806,2531,9423,1983,919
264,33816,2542,9422,1974,922
265,33826,2552,9421,1966,923
266,33836,2562,9420,1957,922
267,33846,2572,9420,1949,921
268,33856,2582,9419,1940,921
