,ts,imu_0,imu_1,imu_2,baro_0,baro_1,baro_2
0,36845,0,0,0,0,0,0
1,36855,0,0,0,0,0,0
2,36865,0,0,0,0,0,0
3,36875,0,0,0,0,0,0
4,36885,0,0,0,0,0,0
5,36895,0,0,0,0,0,0
6,36905,0,0,0,0,0,0
7,36915,0,0,0,0,0,0
8,36925,0,0,0,0,0,0
9,36935,0,0,0,0,0,0
10,36945,0,0,0,0,0,0
11,36955,0,0,0,0,0,0
12,36965,0,0,0,0,0,0
13,36975,0,0,0,0,0,0
14,36985,0,0,0,0,0,0
15,36995,0,0,0,0,0,0
16,37005,0,0,0,0,0,0
17,37015,0,0,0,0,0,0
18,37025,0,0,0,0,0,0
19,37035,0,0,0,0,0,0
20,37045,0,0,0,0,0,0
21,37055,0,0,0,0,0,0
22,37065,0,0,0,0,0,0
23,37075,0,0,0,0,0,0
24,37085,0,0,0,0,0,0
25,37095,0,0,0,0,0,0
26,37105,0,0,0,0,0,0
27,37115,0,0,0,0,0,0
28,37125,0,0,0,0,0,0
29,37135,0,0,0,0,0,0
30,37145,0,0,0,0,0,0
31,37155,0,0,0,0,0,0
32,37165,0,0,0,0,0,0
33,37175,0,0,0,0,0,0
34,37185,0,0,0,0,0,0
35,37195,0,0,0,0,0,0
36,37205,0,0,0,0,0,0
37,37215,0,0,0,0,0,0
38,37225,0,0,0,0,0,0
39,37235,0,0,0,0,0,0
40,37245,0,0,0,0,0,0
41,37255,0,0,0,0,0,0
42,37265,0,0,0,0,0,0
43,37275,0,0,0,0,0,0
44,37285,0,0,0,0,0,0
45,37295,0,0,0,0,0,0
46,37305,0,0,0,0,0,0
47,37315,0,0,0,0,0,0
48,37325,0,0,0,0,0,0
49,37335,0,0,0,0,0,0
50,37345,0,0,0,0,0,0
51,37355,0,0,0,0,0,0
52,37365,0,0,0,0,0,0
53,37375,0,0,0,0,0,0
54,37385,0,0,0,0,0,0
55,37395,0,0,0,0,0,0
56,37405,0,0,0,0,0,0
57,37415,0,0,0,0,0,0
58,37425,0,0,0,0,0,0
59,37435,0,0,0,0,0,0
60,37445,0,0,0,0,0,0
61,37455,0,0,0,0,0,0
62,37465,0,0,0,0,0,0
63,37475,0,0,0,0,0,0
64,37485,0,0,0,0,0,0
65,37495,0,0,0,0,0,0
66,37505,0,0,0,0,0,0
67,37515,0,0,0,0,0,0
68,37525,0,0,0,0,0,0
69,37535,0,0,0,0,0,0
70,37545,0,0,0,0,0,0
71,37555,0,0,0,0,0,0
72,37565,0,0,0,0,0,0
73,37575,0,0,0,0,0,0
74,37585,0,0,0,0,0,0
75,37595,0,0,0,0,0,0
76,37605,0,0,0,0,0,0
77,37615,0,0,0,0,0,0
78,37625,0,0,0,0,0,0
79,37635,0,0,0,0,0,0
80,37645,0,0,0,0,0,0
81,37655,0,0,0,0,0,0
82,37665,0,0,0,0,0,0
83,37675,0,0,0,0,0,0
84,37685,0,0,0,0,0,0
85,37695,0,0,0,0,0,0
86,37705,0,0,0,0,0,0
87,37715,0,0,0,0,0,0
88,37725,0,0,0,0,0,0
89,37735,0,0,0,0,0,0
90,37745,0,0,0,0,0,0
91,37755,0,0,0,0,0,0
