,ts,id,T,P
0,36843,BARO0,1946,95036
1,36843,BARO1,1910,95115
2,36843,BARO2,1911,95141
3,36853,BARO0,1946,95057
4,36853,BARO1,1910,95115
5,36853,BARO2,1913,95145
6,36863,BARO0,1946,95036
7,36863,BARO1,1910,95095
8,36863,BARO2,1911,95121
9,36873,BARO0,1946,95057
10,36873,BARO1,1910,95115
11,36873,BARO2,1911,95121
12,36883,BARO0,1946,95036
13,36883,BARO1,1910,95054
14,36883,BARO2,1913,95124
15,36893,BARO0,1946,95036
16,36893,BARO1,1910,95095
17,36893,BARO2,1913,95104
18,36903,BARO0,1946,95016
19,36903,BARO1,1911,95098
20,36903,BARO2,1913,95124
21,36913,BARO0,1946,94995
22,36913,BARO1,1910,95075
23,36913,BARO2,1913,95124
24,36923,BARO0,1946,95036
25,36923,BARO1,1911,95078
26,36923,BARO2,1911,95121
27,36933,BARO0,1945,95033
28,36933,BARO1,1910,95075
29,36933,BARO2,1913,95124
30,36943,BARO0,1946,95036
31,36943,BARO1,1910,95095
32,36943,BARO2,1911,95100
33,36953,BARO0,1946,95016
34,36953,BARO1,1910,95075
35,36953,BARO2,1913,95104
36,36963,BARO0,1946,95016
37,36963,BARO1,1910,95095
38,36963,BARO2,1913,95104
39,36973,BARO0,1946,95036
40,36973,BARO1,1910,95095
41,36973,BARO2,1913,95104
42,36983,BARO0,1946,95016
43,36983,BARO1,1910,95054
44,36983,BARO2,1913,95104
45,36993,BARO0,1946,95016
46,36993,BARO1,1910,95075
47,36993,BARO2,1913,95104
48,37003,BARO0,1946,95036
49,37003,BARO1,1910,95095
50,37003,BARO2,1913,95104
51,37013,BARO0,1946,95036
52,37013,BARO1,1910,95075
53,37013,BARO2,1913,95104
54,37023,BARO0,1946,95016
55,37023,BARO1,1910,95034
56,37023,BARO2,1911,95080
57,37033,BARO0,1946,95016
58,37033,BARO1,1910,95075
59,37033,BARO2,1913,95104
60,37043,BARO0,1948,94978
61,37043,BARO1,1910,95014
62,37043,BARO2,1911,95059
63,37053,BARO0,1946,94995
64,37053,BARO1,1910,95054
65,37053,BARO2,1913,95062
66,37063,BARO0,1946,94995
67,37063,BARO1,1910,95075
68,37063,BARO2,1911,95059
69,37073,BARO0,1946,95036
70,37073,BARO1,1910,94994
71,37073,BARO2,1913,95062
72,37083,BARO0,1948,94999
73,37083,BARO1,1910,95075
74,37083,BARO2,1913,95062
75,37093,BARO0,1946,94995
76,37093,BARO1,1910,95075
77,37093,BARO2,1913,95083
78,37103,BARO0,1948,95019
79,37103,BARO1,1910,95054
80,37103,BARO2,1911,95080
81,37113,BARO0,1948,95019
82,37113,BARO1,1910,95014
83,37113,BARO2,1913,95083
84,37123,BARO0,1946,95016
85,37123,BARO1,1911,95078
86,37123,BARO2,1913,95083
87,37133,BARO0,1948,94978
88,37133,BARO1,1910,94994
89,37133,BARO2,1913,95083
90,37143,BARO0,1946,95016
91,37143,BARO1,1910,95034
92,37143,BARO2,1913,95042
93,37153,BARO0,1946,94954
